dataHoraInicio;keywords;tipoDiscurso;transcricao
1999-11-30T00:00;HOMENAGEM, ANIVERSÁRIO DE NASCIMENTO, FRANCISCO NOBRE DE ALMEIDA, AGRICULTOR.;PELA ORDEM;
2000-01-26T00:00;II;PEQUENO EXPEDIENTE;
2000-01-26T00:00;II;APRESENTAÇÃO DE PROPOSIÇÃO;
2000-02-10T00:00;II;PEQUENO EXPEDIENTE;
2000-02-17T00:00;II;PEQUENO EXPEDIENTE;
2000-02-23T00:00;II;PEQUENO EXPEDIENTE;
2000-04-10T00:00;II;PELA ORDEM;
2000-05-02T00:00;SOLICITAÇÃO, CONFIRMAÇÃO, REGISTRO, PRESENÇA.;PELA ORDEM;
2000-05-23T00:00;ORÇAMENTO GERAL DA UNIÃO, ORÇAMENTO, UNIÃO FEDERAL, EMENDA, ALTERAÇÃO, CORTE, CRÍTICA, REFORÇO, COMISSÃO MISTA, CONGRESSO NACIONAL.;GRANDE EXPEDIENTE;
2000-06-28T00:00;II;PELA ORDEM;
2001-03-28T10:36;"PROTESTO, GOVERNO FEDERAL, CONGELAMENTO, TABELA, DEDUÇÃO, IMPOSTO DE RENDA, PESSOA FÍSICA, DEFESA, CORREÇÃO.
FERNANDO HENRIQUE CARDOSO, PRESIDENTE DA REPÚBLICA, EVERARDO MACIEL, SECRETÁRIO, SECRETARIA DA RECEITA FEDERAL.";BREVES COMUNICAÇÕES;"O SR. IBERÊ FERREIRA (PPB-RN. Pronuncia o seguinte discurso.) - Sr. Presidente, Sras. e Srs. Deputados, a classe média deste País vai ser prejudicada mais uma vez. Há sinais claros por parte da Secretaria da Receita Federal de que as tabelas mensal e anual do Imposto de Renda não serão corrigidas este ano. O fato se repete há cinco anos. A última correção aconteceu em janeiro de 1996. Esta será a sexta vez consecutiva que as tabelas vão ficar como estão.
Com isso, o contribuinte brasileiro vem pagando mais impostos a cada ano. O excesso de zelo da Secretaria da Receita Federal está pesando no bolso de milhares de pessoas que já pagam bastante imposto.
Se a correção das tabelas do Imposto de Renda de pessoa física fosse feita este ano, o reajuste seria de 35,28%, referentes à variação do IPCA/IBGE de 1996 a 2000.
O congelamento das tabelas está fazendo com que muitos brasileiros que antes eram isentos passem agora a contribuir. É o caso daqueles que recebiam salários menores a 900 reais por mês e que tiveram aumento e passaram a pagar imposto, isto é, saíram da condição de isentos para a de pagantes.
O Governo Federal diz que não precisa mudar as tabelas porque o País não tem mais correção monetária. Mas temos inflação; menor, claro, que nos tempos passados, mas temos aumento de preços. O próprio Governo reajusta o preço da gasolina, das tarifas públicas. Por que só o contribuinte não pode ser atendido no seu pleito? Por que sacrificá-lo mais ainda? E apenas ele?
Segundo informações da própria Receita Federal, se fosse mudar o valor das tabelas do Imposto de Renda, com a correção da inflação integral, o Governo perderia uma receita de 3 bilhões e meio de reais por ano, valor este que está ajudando a pagar o salário mínimo de 180 reais.
A justificativa do Governo pode ser importante, mas é preciso olhar também a posição do contribuinte, que sempre é chamado para pagar a conta das soluções encontradas neste País para as graves crises sociais que vivemos.
Por isso, estamos fazendo um apelo ao Secretário da Receita Federal, Everardo Maciel, para que seja feito o reajuste das tabelas de deduções do Imposto de Renda da pessoa física.
No Senado, projeto de autoria do Senador Paulo Hartung já foi aprovado na Comissão de Assuntos Econômicos. Façamos o mesmo aqui nesta Casa. Vamos debater este assunto e cobrar do Governo Federal uma atitude que diminua as perdas do contribuinte brasileiro – por uma questão de Justiça.
Muito obrigado."
