dataHoraInicio;keywords;tipoDiscurso;transcricao
1999-03-29T00:00;"RETORNO, INFLAÇÃO, REDUÇÃO, CRESCIMENTO ECONOMICO, RECESSÃO, 
DESEMPREGO. 
PRORROGAÇÃO, (CPMF), REFORMA TRIBUTARIA. 
DESIGUALDADE REGIONAL. 
FERNANDO HENRIQUE CARDOSO, PRESIDENTE DA REPUBLICA, (URV).";GRANDE EXPEDIENTE;
1999-04-15T00:00;"(INCRA), (FUNAI), INDENIZAÇÃO, FAZENDEIRO. 
INDIO, INVASÃO, TERRAS.";PEQUENO EXPEDIENTE;
1999-05-13T00:00;"PROJETO DE LEI, CRITÉRIOS, CENSO DEMOGRÁFICO, CENSO ECONÔMICO. 
RECURSO REGIMENTAL, APRECIAÇÃO, PLENARIO. 
REQUERIMENTO, RETIRADA, PAUTA, ORDEM DO DIA. 
ENCAMINHAMENTO DE VOTAÇÃO, VOTO FAVORAVEL. 
ACORDO, DISCUSSÃO, MERITO, PROJETO DE LEI, ELABORAÇÃO, 
SUBSTITUTIVO. 
JOSE GENOINO, DEPUTADO FEDERAL, BENITO GAMA, AUTOR, RECURSO 
REGIMENTAL, (IBGE).";ENCAMINHAMENTO DE VOTAÇÃO;
1999-05-14T00:00;"IRREGULARIDADE, OPERAÇÃO FINANCEIRA, (BACEN), BANCO PARTICULAR, 
BOLSA DE MERCADORIAS, BOLSA DE FUTURO, POLITICA CAMBIAL, CAMBIO 
LIVRE, ACESSO, INFORMAÇÃO SIGILOSA, CAMBIO, DESVALORIZAÇÃO, REAL, 
URGENCIA, REGULAMENTAÇÃO, SISTEMA FINANCEIRO NACIONAL. 
AUTONOMIA, (BACEN), ORGÃO EXECUTOR, POLITICA CAMBIAL, POLITICA 
MONETARIA, DESVINCULAÇÃO, (MF), SEPARAÇÃO, ATIVIDADE, FISCALIZAÇÃO, 
SUPERVISÃO, BANCOS, REDUÇÃO, INTERFERENCIA, NATUREZA POLITICA, 
DECISÃO ADMINISTRATIVA. 
DEFESA, PROJETO DE LEI, FIXAÇÃO, PRAZO DETERMINADO, EX DIRIGENTE, 
(BACEN), PROIBIÇÃO, EXERCICIO, ATIVIDADE INICIATIVA PRIVADA. 
CRIAÇÃO, INSTANCIA, CONGRESSO NACIONAL, FISCALIZAÇÃO, (BACEN), 
CONTROLE, DECISÃO, ECONOMIA NACIONAL, AGENCIA NACIONAL, 
FISCALIZAÇÃO, INSTITUIÇÃO FINANCEIRA, ENTIDADE, SEGUROS, CREDITOS. 
PROPOSTA, ALTERAÇÃO, DEFINIÇÃO, COMPETENCIA, BANCO OFICIAL. 
BOLSA DE MERCADORIAS E FUTUROS, BANCO MARKA, BANCO FONTECIDAM, 
QUARENTENA.";GRANDE EXPEDIENTE;
1999-06-30T00:00;HOMENAGEM, ANIVERSARIO DE FUNDAÇÃO, ESCOLA TECNICA FEDERAL, RR.;PEQUENO EXPEDIENTE;
1999-08-10T00:00;"PROJETO DE LEI COMPLEMENTAR, DISCIPLINAMENTO, PERDA, CARGO PUBLICO, 
INSUFICIENCIA, DESEMPENHO FUNCIONAL, SERVIDOR ESTAVEL, DEFINIÇÃO, 
CARGO DE CARREIRA, ATIVIDADE, EXCLUSIVIDADE, ESTADO, REGULAMENTAÇÃO, 
REFORMA ADMINISTRATIVA. 
EMENDA, PLENARIO. 
PRAZO, PARECER, COMISSÃO DE TRABALHO DE ADMINISTRAÇÃO E SERVIÇO 
PUBLICO.";PARECER;
1999-08-11T00:00;"PROJETO DE LEI COMPLEMENTAR, DISCIPLINAMENTO, PERDA, CARGO PUBLICO, 
INSUFICIENCIA, DESEMPENHO FUNCIONAL, SERVIDOR ESTAVEL, DEFINIÇÃO, 
CARGO DE CARREIRA, ATIVIDADE, EXCLUSIVIDADE, ESTADO, REGULAMENTAÇÃO, 
REFORMA ADMINISTRATIVA. 
EMENDA, PLENARIO. 
PARECER, COMISSÃO DE TRABALHO DE ADMINISTRAÇÃO E SERVIÇO PUBLICO. 
JOSE MUCIO MONTEIRO, PRESIDENTE, COMISSÃO, JOVAIR ARANTES, DEPUTADO 
FEDERAL.";PARECER;
1999-08-11T00:00;"SUBSTITUTIVO, PROJETO DE LEI COMPLEMENTAR, DISCIPLINAMENTO, PERDA, 
CARGO PUBLICO, INSUFICIENCIA, DESEMPENHO FUNCIONAL, SERVIDOR 
ESTAVEL, DEFINIÇÃO, CARGO DE CARREIRA ATIVIDADE, EXCLUSIVIDADE, 
ESTADO, REGULAMENTAÇÃO, REFORMA ADMINISTRATIVA. 
RETIFICAÇÃO, PARECER CONTRARIO, EMENDA, PLENARIO, COMISSÃO DE 
TRABALHO DE ADMINISTRAÇÃO E SERVIÇO PUBLICO.";COMO RELATOR;
1999-08-11T00:00;"SUBSTITUTIVO, PROJETO DE LEI COMPLEMENTAR, DISCIPLINAMENTO, PERDA, 
CARGO PUBLICO, INSUFICIENCIA, DESEMPENHO FUNCIONAL, SERVIDOR 
ESTAVEL, DEFINIÇÃO, CARGO DE CARREIRA ATIVIDADE, EXCLUSIVIDADE, 
ESTADO, REGULAMENTAÇÃO, REFORMA ADMINISTRATIVA. 
RETIFICAÇÃO, PARECER, COMISSÃO DE TRABALHO DE ADMINISTRAÇÃO E 
SERVIÇO PUBLICO, EMENDA, PLENARIO.";COMO RELATOR;
1999-08-11T00:00;"SUBSTITUTIVO, PROJETO DE LEI COMPLEMENTAR, DISCIPLINAMENTO, PERDA, 
CARGO PUBLICO, INSUFICIENCIA, DESEMPENHO FUNCIONAL, SERVIDOR 
ESTAVEL, DEFINIÇÃO, CARGO DE CARREIRA ATIVIDADE, EXCLUSIVIDADE, 
ESTADO, REGULAMENTAÇÃO, REFORMA ADMINISTRATIVA. 
CORREÇÃO, REDAÇÃO, EMENDA, DISPOSITIVOS, SERVIDOR, SEMELHANÇA, CARGO 
DE CARREIRA, ATIVIDADE, EXCLUSIVIDADE, ESTADO, AMBITO ESTADUAL, 
AMBITO, MUNICIPIOS, (DF).";LÍDER;
1999-08-11T00:00;"SUBSTITUTIVO, PROJETO DE LEI COMPLEMENTAR, DISCIPLINAMENTO, PERDA, 
CARGO PUBLICO, INSUFICIENCIA, DESEMPENHO FUNCIONAL, SERVIDOR 
ESTAVEL, DEFINIÇÃO, CARGO DE CARREIRA, ATIVIDADE, EXCLUSIVIDADE, 
ESTADO, REGULAMENTAÇÃO, REFORMA ADMINISTRATIVA. 
PARTE, ACOLHIMENTO, EMENDA, PLENARIO, INCLUSÃO, CARGO DE CARREIRA, 
FISCAL DE CONTRIBUIÇÕES PREVIDENCIARIAS, FISCAL DO TRABALHO, FISCAL, 
MEIO AMBIENTE, RECEITA FEDERAL, DISPOSITIVOS, DEMISSÃO, SERVIDOR 
ESTAVEL, ARNALDO FARIA DE SA, DEPUTADO FEDERAL.";COMO RELATOR;
1999-08-11T00:00;"SUBSTITUTIVO, PROJETO DE LEI COMPLEMENTAR, DISCIPLINAMENTO, PERDA, 
CARGO PUBLICO, INSUFICIENCIA, DESEMPENHO FUNCIONAL, SERVIDOR 
ESTAVEL, DEFINIÇÃO, CARGO DE CARREIRA, ATIVIDADE, EXCLUSIVIDADE, 
ESTADO, REGULAMENTAÇÃO, REFORMA ADMINISTRATIVA. 
SUB EMENDA, EMENDA, PLENARIO, ARTIGO, DEFINIÇÃO, CARGO DE CARREIRA, 
ATIVIDADE, EXCLUSIVIDADE, ESTADO. 
TEXTO, SUB EMENDA, ACOLHIMENTO, PARTE, EMENDA, PLENARIO, INCLUSÃO, 
CARGO DE CARREIRA, FISCAL DE CONTRIBUIÇÕES PREVIDENCIARIAS, FISCAL 
DO TRABALHO, FISCAL, MEIO AMBIENTE, RECEITA FEDERAL. 
SUBSTITUTIVO, INCLUSÃO, PARTE, EMENDA, PLENARIO, ARTIGO, CRITERIOS, 
DEMISSÃO, SERVIDOR. 
ARNALDO FARIA DE SA, DEPUTADO FEDERAL.";COMO RELATOR;
1999-08-12T00:00;"SUBSTITUTIVO, PROJETO DE LEI COMPLEMENTAR, DISCIPLINAMENTO, PERDA, 
CARGO PUBLICO, INSUFICIENCIA, DESEMPENHO FUNCIONAL, SERVIDOR 
ESTAVEL, DEFINIÇÃO, CARGO DE CARREIRA, ATIVIDADE, EXCLUSIVIDADE, 
ESTADO, REGULAMENTAÇÃO, REFORMA ADMINISTRATIVA. 
PROPOSTA, DEPUTADO FEDERAL, ACORDO, RETIRADA, DESTAQUE, EMENDA, 
VOTAÇÃO, EMENDA AGLUTINATIVA, INCLUSÃO, SUBSTITUTIVO, CARGO DE 
CARREIRA, FISCAL, VIGILANCIA SANITARIA. 
APOIAMENTO, RESSALVA, MANUTENÇÃO, DESTAQUE, EMENDA, ALTERAÇÃO, 
ARTIGO, PROCESSO, AVALIAÇÃO, DESEMPENHO FUNCIONAL, CUMPRIMENTO, 
CONSTITUIÇÃO FEDERAL, CRITERIOS, GARANTIA, AVALIAÇÃO, PERDA, CARGO 
PUBLICO, SERVIDOR ESTAVEL. 
LUIZ ANTONIO FLEURY, AUTOR, EMENDA, INOCENCIO OLIVEIRA, DEPUTADO 
FEDERAL.";COMO RELATOR;
1999-08-12T00:00;"SUBSTITUTIVO, PROJETO DE LEI COMPLEMENTAR, DISCIPLINAMENTO, PERDA, 
CARGO PUBLICO, INSUFICIENCIA, DESEMPENHO FUNCIONAL, SERVIDOR 
ESTAVEL, DEFINIÇÃO, CARGO DE CARREIRA, ATIVIDADE, EXCLUSIVIDADE, 
ESTADO, REGULAMENTAÇÃO, REFORMA ADMINISTRATIVA. 
DESTAQUE, VOTAÇÃO EM SEPARADO, TERMO, EMENDA, INCLUSÃO, CARGO DE 
CARREIRA, FISCAL, CADASTRO RURAL, TRIBUTAÇÃO, PROPRIEDADE RURAL, 
ANALISTA, (BACEN), COMERCIO EXTERIOR, COMISSÃO DE VALORES 
MOBILIARIOS, OFICIAL DE CHANCELARIA, SUPERVISOR, MEDICO, PERICIA, 
MEDICA. 
ENCAMINHAMENTO DE VOTAÇÃO, RELATOR, VOTO CONTRARIO. 
SUBSTITUTIVO, ACOLHIMENTO, PARTE, EMENDA.";COMO RELATOR;
1999-08-12T00:00;"SUBSTITUTIVO, PROJETO DE LEI COMPLEMENTAR, DISCIPLINAMENTO, PERDA, 
CARGO PUBLICO, INSUFICIENCIA, DESEMPENHO FUNCIONAL, SERVIDOR 
ESTAVEL, DEFINIÇÃO, CARGO DE CARREIRA, ATIVIDADE, EXCLUSIVIDADE, 
ESTADO, REGULAMENTAÇÃO, REFORMA ADMINISTRATIVA. 
APOIO, PROPOSTA, DEPUTADO FEDERAL, ACORDO, RETIRADA, DESTAQUE, 
EMENDA, VOTAÇÃO, EMENDA AGLUTINATIVA, INCLUSÃO, SUBSTITUTIVO, CARGO 
DE CARREIRA, FISCAL, VIGILANCIA SANITARIA. 
INOCENCIO OLIVEIRA, DEPUTADO FEDERAL.";COMO RELATOR;
1999-08-17T00:00;"SUBSTITUTIVO, PROJETO DE LEI COMPLEMENTAR, DISCIPLINAMENTO, PERDA, 
CARGO PUBLICO, INSUFICIENCIA, DESEMPENHO FUNCIONAL, SERVIDOR 
ESTAVEL, DEFINIÇÃO, CARGO DE CARREIRA, ATIVIDADE, EXCLUSIVIDADE, 
ESTADO, REGULAMENTAÇÃO, REFORMA ADMINISTRATIVA. 
EMENDA, CRITERIOS, PROCESSO, AVALIAÇÃO, DESEMPENHO FUNCIONAL, 
SERVIDOR ESTAVEL, CUMPRIMENTO, CONSTITUIÇÃO FEDERAL, DESTAQUE. 
ENCAMINHAMENTO DE VOTAÇÃO, RELATOR, VOTO CONTRARIO. 
ATUAÇÃO, AUTOR, EMENDA, DEBATE, COMISSÃO DE TRABALHO DE 
ADMINISTRAÇÃO E SERVIÇO PUBLICO, DISPOSITIVOS, CRITERIOS, AVALIAÇÃO, 
DESEMPENHO FUNCIONAL. 
LUIZ ANTONIO FLEURY, AUTOR, EMENDA.";ENCAMINHAMENTO DE VOTAÇÃO;
1999-09-15T00:00;"DESLIGAMENTO, PARTIDO POLÍTICO, PSDB.
AGRADECIMENTO, BANCADA, PARITIDO POLÍTICO, PSDB.";PELA ORDEM;
1999-10-21T00:00;"PROJETO DE LEI, ACRESCIMO, DISPOSITIVOS, (CLT), NORMAS, 
OBRIGATORIEDADE, EMPRESA PRIVADA, EMPRESA PUBLICA, ORGÃO PUBLICO, 
CONTRATAÇÃO, TRABALHADOR, REGIME JURIDICO, CELETISTA, CRIAÇÃO, 
COMISSÃO, CONCILIAÇÃO, SOLUÇÃO, CONFLITO, EMPREGADO, EMPREGADOR, 
ANTERIORIDADE, AJUIZAMENTO, AÇÃO INDIVIDUAL, AÇÃO TRABALHISTA, 
JUSTIÇA DO TRABALHO. 
EMENDA, PLENARIO. 
PARECER, COMISSÃO DE TRABALHO DE ADMINISTRAÇÃO E SERVIÇO PUBLICO.";PARECER;
1999-10-21T00:00;"SUBSTITUTIVO, PROJETO DE LEI, ACRESCIMO, DISPOSITIVOS, (CLT), 
NORMAS, OBRIGATORIEDADE, EMPRESA PRIVADA, EMPRESA PUBLICA, ORGÃO 
PUBLICO, CONTRATAÇÃO, TRABALHADOR, REGIME JURIDICO, CELETISTA, 
CRIAÇÃO, COMISSÃO, CONCILIAÇÃO, SOLUÇÃO, CONFLITO, EMPREGADO, 
EMPREGADOR, ANTERIORIDADE, AJUIZAMENTO, AÇÃO INDIVIDUAL, AÇÃO 
TRABALHISTA, JUSTIÇA DO TRABALHO, VERIFICAÇÃO DE VOTAÇÃO. 
ENCERRAMENTO, VOTAÇÃO, APRECIAÇÃO, DESTAQUE.";PELA ORDEM;
1999-10-21T00:00;"SUBSTITUTIVO, PROJETO DE LEI, ACRESCIMO, DISPOSITIVOS, (CLT), 
NORMAS, OBRIGATORIEDADE, EMPRESA PRIVADA, EMPRESA PUBLICA, ORGÃO 
PUBLICO, CONTRATAÇÃO, TRABALHADOR, REGIME JURIDICO, CELETISTA, 
CRIAÇÃO, COMISSÃO, CONCILIAÇÃO, SOLUÇÃO, CONFLITO, EMPREGADO, 
EMPREGADOR, ANTERIORIDADE, AJUIZAMENTO, AÇÃO INDIVIDUAL, AÇÃO 
TRABALHISTA, JUSTIÇA DO TRABALHO. 
EMENDA, APLICAÇÃO, ENTIDADE, DIREITO PRIVADO, SINDICATO, 
TRABALHADOR, EMPREGADOR, PERSONALIDADE JURIDICA, PROMOÇÃO, MELHORIA, 
RELAÇÃO DE TRABALHO, CATEGORIA PROFISSIONAL, NORMAS, COMISSÃO, 
CONCILIAÇÃO, APROVAÇÃO. 
ACORDO, SUB EMENDA, FACULTATIVIDADE, APLICAÇÃO. 
NUCLEO INTERSINDICAL DE CONCILIAÇÃO TRABALHISTA-NINTER.";PELA ORDEM;
1999-11-24T00:00;"PROPOSTA, EMENDA CONSTITUCIONAL, FIXAÇÃO, PRAZO, UNIÃO FEDERAL, 
ESTADOS, MUNICIPIOS, PAGAMENTO, PRECATORIO, SENTENÇA JUDICIAL, 
PRIMEIRO TURNO. 
ENCAMINHAMENTO DE VOTAÇÃO, VOTO FAVORAVEL.";ENCAMINHAMENTO DE VOTAÇÃO;
1999-11-30T00:00;"PROPOSTA, EMENDA CONSTITUCIONAL, FIXAÇÃO, PRAZO, UNIÃO FEDERAL, 
ESTADOS, MUNICIPIOS, PAGAMENTO, PRECATORIO, SENTENÇA JUDICIAL. 
REDAÇÃO FINAL, PRIMEIRO TURNO. 
ENCAMINHAMENTO DE VOTAÇÃO, VOTO FAVORAVEL.";ENCAMINHAMENTO DE VOTAÇÃO;
1999-12-14T00:00;SOLICITAÇÃO, DEPUTADO FEDERAL, PFL, COMPARECIMENTO, PLENÁRIO.;PELA ORDEM;
1999-12-15T00:00;"SUBSTITUTIVO, PROJETO DE LEI COMPLEMENTAR, NORMAS, PLANO DE 
BENEFICIOS, ENTIDADE, PREVIDENCIA COMPLEMENTAR, PATROCINIO, PODER 
PUBLICO, EMPRESA ESTATAL. 
VOTO FAVORAVEL, PARTIDO POLITICO, (PFL). 
DEPUTADO FEDERAL, PRESENÇA, PLENARIO, VOTAÇÃO NOMINAL.";LÍDER;
2000-02-10T00:00;II;COMUNICAÇÃO PARLAMENTAR;
2000-02-11T00:00;II;LÍDER;
2000-02-14T00:00;II;COMUNICAÇÃO PARLAMENTAR;
