dataHoraInicio;keywords;tipoDiscurso;transcricao
1999-03-15T00:00;"APROVAÇÃO, DOTAÇÃO ORÇAMENTARIA, (PR), CONSTRUÇÃO, CENTRO DE 
CONVENÇÕES, ATUAÇÃO, BANCADA. 
MUNICIPIO, CASCAVEL, FOZ DO IGUAÇU, TOLEDO, MARECHAL CANDIDO RONDON, 
ASSIS CHATEAUBRIAND, (PR), JOSE BORBA, DILCEU SPERAFICO, MOACIR 
MICHELETTO, WERNER WANDERER, DEPUTADO FEDERAL.";PEQUENO EXPEDIENTE;
1999-03-16T00:00;"PROJETO DE LEI, ALTERAÇÃO, CODIGO DE TRANSITO BRASILEIRO, 
OBRIGATORIEDADE, AUTO DE INFRAÇÃO, NOTIFICAÇÃO, MULTA, ASSINATURA, 
INFRATOR, CONDUTOR.";PEQUENO EXPEDIENTE;
1999-03-17T00:00;"CRISE, POLITICA ECONOMICO FINANCEIRA, ESTADOS, MUNICIPIOS. 
TAXAS, JUROS, PAGAMENTO, DIVIDA, PREJUIZO, DESENVOLVIMENTO SOCIAL. 
DESEMPREGO, INDUSTRIA, COMERCIO, AGRICULTURA. 
ITAMAR FRANCO, GOVERNADOR, (MG), JORNAL, GAZETA MERCANTIL, (SP).";PEQUENO EXPEDIENTE;
1999-03-29T00:00;"PRIORIDADE, RECURSOS ORÇAMENTARIOS, UNIÃO FEDERAL, CONSTRUÇÃO, 
RODOVIA, (PR). 
ELISEU PADILHA, MINISTRO DE ESTADO, (MTR), (DNER), (DER), (PR).";COMUNICAÇÃO PARLAMENTAR;
1999-03-30T00:00;"BANCOS, CORRUPÇÃO. 
LUCRO, BANQUEIRO, CAPITAL ESPECULATIVO. 
INVESTIMENTO, BANCOS, PRODUÇÃO, AGRICULTURA, COMERCIO, INDUSTRIA. 
JADER BARBALHO, SENADOR, PRESIDENTE, PARTIDO POLITICO, (PMDB).";PELA ORDEM;
1999-04-05T00:00;"GOVERNO FEDERAL, (MEC), EDUCAÇÃO, ENSINO FUNDAMENTAL, 
REDISTRIBUIÇÃO, RECURSOS FINANCEIROS, MUNICIPIOS, AUMENTO, SALARIO, 
PROFESSOR, MATRICULA, ESCOLA PUBLICA. 
FERNANDO HENRIQUE CARDOSO, PRESIDENTE DA REPUBLICA, PAULO RENATO, 
SOUZA, MINISTRO DE ESTADO, (MEC).";PEQUENO EXPEDIENTE;
1999-04-07T00:00;"IMPORTAÇÃO, EXPORTAÇÃO, AGROPECUARIA, (PETROBRAS). 
HUHAMMAR KADHAFI, YASSER ARAFAT, BASSAM ABU SHARIF, LIDER, JORNAL, 
TIMES.";PEQUENO EXPEDIENTE;
1999-04-08T00:00;"PROTESTO, GOVERNO ESTADUAL, (PR), CANCELAMENTO, CONVENIO, 
PREFEITURA MUNICIPAL, OBRA PUBLICA, ASFALTAMENTO, RODOVIA, 
ENDEMIA, COLERA, CRISE, FINANÇAS PUBLICAS, MALVERSAÇÃO, FUNDOS 
PUBLICOS, VIOLENCIA, CAMPO, QUEBRA, (BANESTADO), VENDA, (COPEL), 
(SANEPAR). 
ROBERTO REQUIÃO, SENADOR.";PEQUENO EXPEDIENTE;
1999-04-14T00:00;"DEFESA, REATIVAÇÃO, (PROALCOOL), SUBSIDIOS, INCENTIVO FISCAL, 
EMPRESA DE AÇUCAR E ALCOOL, USINA AÇUCAREIRA, AUMENTO, PRODUÇÃO, 
VEICULOS, COMBUSTIVEL ALTERNATIVO, DESENVOLVIMENTO SUSTENTAVEL, 
PRESERVAÇÃO, MEIO AMBIENTE. 
FERNANDO HENRIQUE CARDOSO, PRESIDENTE DA REPUBLICA.";PEQUENO EXPEDIENTE;
1999-04-15T00:00;"(CEF), CREDITO EDUCATIVO, ESTUDANTE UNIVERSIDADE. 
EMILIO CARAZZAI, PRESIDENTE, (CEF).";PEQUENO EXPEDIENTE;
