dataHoraInicio;keywords;tipoDiscurso;transcricao
1999-03-01T00:00;"ATIVIDADE PREDATORIA, EMBARCAÇÃO PESQUISA, (SC), PESCA, ATUM, 
DENUNCIA, PESCADOR ARTESANAL. 
MUNICIPIO, PORTO BELO, BOMBINHAS, GOVERNADOR, CELSO RAMOS, 
FLORIANOPOLIS, (SC), BAIA DE GANCHOS, ANTONIO STADLER NETO, 
ASSESSOR, MEIO AMBIENTE, PREFEITURA MUNICIPAL.";PEQUENO EXPEDIENTE;
1999-03-12T00:00;"CONSTITUIÇÃO FEDERAL, CRIAÇÃO, (SUS). 
(MS), RECURSOS FINANCEIROS, (CPMF), ATENDIMENTO, DEFICIENTE MENTAL, 
VICIADO EM DROGAS, DOENTE, PORTADOR, VIRUS, (AIDS). 
MUNICIPIO, (SC), POPULAÇÃO, CONTAMINAÇÃO, VIRUS, (AIDS), SEXO, 
DROGA. 
DADOS, (UFMG), PUBLICAÇÃO, JORNAL, (DF). 
MUNICIPIO, ITAJAI, NAVEGANTES, BALNEARIO CAMBORIU, PIÇARRAS, 
CAMBORIU, PENHA, (SC), JORNAL, CORREIO BRAZILIENSE, (DF).";PEQUENO EXPEDIENTE;
1999-03-15T00:00;"(MPAS), REESTRUTURAÇÃO, (INSS), EXTINÇÃO, SUPERINTENDENCIA, (SC). 
MUNICIPIO, BLUMENAU, LAGES, CRICUUMA, (SC), WALDECK ORNELAS, 
MINISTRO DE ESTADO, (MPAS).";PEQUENO EXPEDIENTE;
1999-03-24T00:00;"CONTESTAÇÃO, (CPI), JUDICIARIO. 
DEFESA, COMISSÃO ESPECIAL, REFORMA JUDICIARIA, ACELERAÇÃO, ATO 
PROCESSUAL, CONTROLE EXTERNO, EXTINÇÃO, REFORMULAÇÃO, TRIBUNAIS, 
JUIZ CLASSISTA, JUSTIÇA DO TRABALHO, CRIAÇÃO, CONSELHO SUPERIOR, 
PROGRAMA, MODERNIZAÇÃO, DESBUROCRATIZAÇÃO, COMBATE, CORRUPÇÃO.";PEQUENO EXPEDIENTE;
1999-04-14T00:00;"RETOMADA, OBRA PUBLICA, RODOVIA, (SC), DUPLICIDDE, TRECHO, 
CONSTRUÇÃO, PONTE, VIADUTO, DESMENTIDO, COBRANÇA, PEDAGIO, REGIÃO, 
MEDIO VALE DO ITAJAI. 
MUNICIPIO, BLUMENAU, INDAIAL, GASPAR, ILHOTA, IBIRAMA, (SC).";PEQUENO EXPEDIENTE;
1999-04-14T00:00;"PARECER, NEGAÇÃO, LICENÇA PREVIA. 
VOTO FAVORAVEL. 
EXTINÇÃO DA PUNIBILIDADE, PRESCRIÇÃO, PROCURADOR DE JUSTIÇA, (SC), 
ARQUIVAMENTO, PROCESSO.";LÍDER;
1999-04-29T00:00;"PROJETO DE LEI, ALTERAÇÃO, CODIGO PENAL, AGRAVAÇÃO PENAL, 
FUNCIONARIOS, INSTITUIÇÃO FINANCEIRA OFICIAL, ORGÃO PUBLICO, BANCO 
OFICIAL, DIVULGAÇÃO, INFORMAÇÃO RESERVADA, POLITICA ENONOMICO 
FINANCEIRA.";PELA ORDEM;
1999-05-07T00:00;"LANÇAMENTO, GOVERNO FEDERAL, PROGRAMA, HABITAÇÃO POPULAR, 
CASA PROPRIA, POPULAÇÃO BAIXA RENDA, FUNDO RESIDENCIAL, COMBATE, 
DESEMPREGO, REVISÃO, LIMITE DE FINANCIAMENTO. 
FERNANDO HENRIQUE CARDOSO, PRESIDENTE DA REPUBLICA, FUNDO DE 
ARRENDAMENTO RESIDENCIAL, FAR.";PEQUENO EXPEDIENTE;
1999-05-07T00:00;"ELOGIO, MINISTRO DE ESTADO, (MEC), FINANCIAMENTO, PROGRAMA DE 
CREDITO, CREDITO EDUCATIVO, CUSTEIO, EDUCAÇÃO, ESTUDANTE CARENTE, 
ENSINO SUPERIOR, UNIVERSIDADE PARTICULAR, BANCO DO BRASIL, (CEF). 
CRIAÇÃO, FUNDO FINANCEIRO, FINANCIAMENTO, ESTUDANTE CARENTE, 
ENSINO SUPERIOR, BANCOS. 
REVISÃO, CALCULO, PAGAMENTO, PARCELA, REDUÇÃO, INADIMPLENCIA, 
DEMORA, INSERÇÃO, MERCADO DE TRABALHO, EXTENSÃO, PRAZO, CONCLUSÃO, 
CURSO SUPERIOR, ALUNO, PORTADOR, DOENÇA CRONICA, GRATUIDADE. 
FERNANDO HENRIQUE CARDOSO, PRESIDENTE DA REPUBLICA.";LÍDER;
1999-05-18T00:00;"PROTESTO, USURPURAÇÃO, EXECUTIVO, FUNÇÃO LEGISLATIVA, LEGISLATIVO, 
ABUSO, MEDIDA PROVISORIA, IDENTIFICAÇÃO, PARLAMENTARISMO. 
COMISSÃO ESPECIAL, REFORMA JUDICIARIA, ABUSO, MEDIDA PROVISORIA, 
DESEQUILIBRIO, ORDEM JURIDICA. 
OPINIÃO ESPECIALISTA, MEDIDA PROVISORIA. 
IVES GAUDRA MARTINS, PROFESSOR.";PEQUENO EXPEDIENTE;
1999-05-19T00:00;ANIVERSARIO, MOVIMENTO, ELEIÇÃO DIRETA, PRESIDENTE DA REPUBLICA.;PEQUENO EXPEDIENTE;
1999-05-24T00:00;"DEPOIMENTO, SECRETARIO, SECRETARIA DA RECEITA FEDERAL, (CPI), 
SISTEMA FINANCEIRO NACIONAL, SENADO, SONEGAÇÃO FISCAL, IMPOSTO 
DE RENDA, INSTITUIÇÃO FINANCEIRA, BANCOS, EMPRESA. 
DEFESA, REFORMA TRIBUTARIA, EXTINÇÃO, PRIVILEGIO, TRATAMENTO 
FISCAL, ISENÇÃO FISCAL.";PEQUENO EXPEDIENTE;
1999-05-25T00:00;HOMENAGEM, ANIVERSÁRIO, DATA NACIONAL, RFA.;PEQUENO EXPEDIENTE;
1999-05-27T00:00;"ELOGIO, CNI, CAMPANHA, PUBLICIDADE, PROMOÇÃO, DEFESA, PRODUTO NACIONAL.
NECESSIDADE, GOVERNO FEDERAL, CONTENÇÃO, IMPORTAÇÃO, PRODUTO TEXTIL.
NECESSIDADE, GOVERNO FEDERAL, DEFINIÇÃO, POLITICA, EXPORTAÇÃO.";PEQUENO EXPEDIENTE;
1999-05-28T00:00;ENCAMINHAMENTO, SENADO FEDERAL, NOME, BENJAMIM FRAGOSO GALLOTTI, DESEMBARGADOR, CARGO VITALICIO, MINISTRO, STJ.;PELA ORDEM;
1999-05-31T00:00;ANIVERSÁRIO DE FUNDAÇÃO, ACADEMIA MONT'ALVERNE, INSTITUIÇÃO CULTURAL, ENSINO LITERÁRIO, CIDADE, BLUMENAU, SC.;PEQUENO EXPEDIENTE;
1999-06-01T00:00;DESVIO, UTILIZAÇÃO, MULTA, TRÂNSITO, ARRECADAÇÃO, CÓDIGO NACIONAL DE TRÂNSITO, FUNÇÃO, ORIENTAÇÃO, EDUCAÇÃO, MOTORISTA, PEDESTRE.;PELA ORDEM;
1999-06-10T00:00;NEGOCIAÇÃO, BACEN, BESC, SOLUÇÃO, DÉFICIT, MANUTENÇÃO, LIQUIDAÇÃO, PRIVATIZAÇÃO.;PELA ORDEM;
