dataHoraInicio;keywords;tipoDiscurso;transcricao
1999-02-05T00:00;"GOVERNO FEDERAL, BLOQUEIO, RECURSOS FINANCEIROS, (MG), (RS). 
COBRANÇA, CONTRIBUIÇÃO PREVIDENCIARIA, APOSENTADO, PENSIONISTA, 
SERVIÇO PUBLICO. 
REFORMA TRIBUTARIA, APROVAÇÃO, (CPMF), (IOF). 
CONVOCAÇÃO EXTRAORDINARIA, CONGRESSO NACIONAL, VOTAÇÃO, IMPOSTOS, 
DISTRIBUIÇÃO, COMBUSTIVEL LIQUIDO, GAS COMBUSTIVEL. 
CULPA, GOVERNADOR, (MG), CRISE, ECONOMIA. 
JOSE SARNEY, EX PRESIDENTE DA REPUBLICA, ADIB JATENE, EX MINISTRO 
DE ESTADO, (MS), ITAMAR FRANCO, GOVERNADOR, (MG), MARIO COVAS, 
GOVERNADOR, (SP).";GRANDE EXPEDIENTE;
1999-04-15T00:00;(ZPE), MUNICIPIO, (MG).;PEQUENO EXPEDIENTE;
1999-05-21T00:00;"DEPOIMENTO, SECRETARIO, SECRETARIA DA RECEITA FEDERAL, (CPI), 
BANCOS, SENADO, SISTEMA TRIBUTARIO NACIONAL, REFORMA TRIBUTARIA. 
RESTRIÇÃO, COMPORTAMENTO, PRESIDENTE, PARTIDO POLITICO, BASE DE 
APOIO, HORARIO GRATUITO, PROGRAMA POLITICO, (PPB), CRITICA, 
GOVERNO FEDERAL. 
PAULO MALUF, PRESIDENTE, ODELMO LEÃO, LIDER, PARTIDO POLITICO, 
(PPB), FRANCISCO DORNELLES, MINISTRO DE ESTADO, (MTE).";PEQUENO EXPEDIENTE;
1999-05-28T00:00;"RESULTADO, IMPLEMENTAÇÃO, PROGRAMA, FRENTE DE TRABALHO, MUNICIPIOS, REGIÃO NORTE, MG.
CONVENIENCIA, CONTINUAÇÃO, FRENTE DE TRABALHO, REGIÃO, BAIXA RENDA.";GRANDE EXPEDIENTE;
1999-06-29T00:00;CALAMIDADE PUBLICA, RELEVANCIA, URGENCIA, RESERVA DE CONTINGENCIA.;PARECER;
1999-06-29T00:00;PARECER, APROVAÇÃO.;PARECER;
1999-07-28T00:00;"AUDIENCIA, BANCADA, (MG), SECRETARIO ESPECIAL, (SEPRE). 
VALE DO JEQUITINHONHA, RECURSOS FINANCEIROS, FRENTE DE TRABALHO, 
SECA, (CODEVASF), (DNOCS), EMENDA INDIVIDUAL, EMENDA COLETIVA, 
ORÇAMENTO, UNIÃO FEDERAL. 
ALEXANDRE COSTA, EX MINISTRO DE ESTADO, (MIR), ANIBAL TEIXEIRA, 
EX MINISTRO.";INTERPELAÇÃO;
1999-09-16T00:00;APOIO, PARTIDO POLÍTICO, PPB, ADIAMENTO, VOTAÇÃO, PROJETO DE LEI, INICIATIVA POPULAR, ALTERA, CÓDIGO ELEITORAL.;PELA ORDEM;
1999-12-02T00:00;DENÚNCIA, DESTRUIÇÃO, MANIFESTAÇÃO, DEFESA, RIO SÃO FRANCISCO, PESCA, PESCA FLUVIAL, MANIFESTAÇÃO, ASSOCIAÇÃO, DEFESA.;PEQUENO EXPEDIENTE;
2000-06-26T00:00;MARCELO CECÉ, PREFEITO, MUNICÍPIO, SETE LAGOAS, AFASTAMENTO, ANTECIPAÇÃO, TUTELA JURISDICIONAL, REVOGAÇÃO, DECISÃO JUDICIAL.;COMUNICAÇÃO PARLAMENTAR;
2000-07-19T00:00;"PARECER, ARQUIVAMENTO, REQUERIMENTO, INCOMPETENCIA, CONGRESSO 
NACIONAL, APRECIAÇÃO. 
GOVERNADOR, (DF), CRIME COMUM, JULGAMENTO, (STJ), CRIME DE 
RESPONSABILIDADE, (CLDF). 
GOVERNADOR, (DF), INCITAÇÃO, VIOLENCIA, AGRESSÃO, CIDADÃO, FILIAÇÃO 
PARTIDARIA, PARTIDO POLITICO, (PT).";PARECER;
