dataHoraInicio;keywords;tipoDiscurso;transcricao
1999-03-04T00:00;"(MPAS), EXTINÇÃO, SUPERINTENDENCIA, (INSS), (SE), INCORPORAÇÃO, 
SUPERINTENDENCIA REGIONAL, (BA).";PEQUENO EXPEDIENTE;
1999-03-16T00:00;"PRIVATIZAÇÃO, EMPRESA ESTATAL, TELECOMUNICAÇÃO, TEFEFONIA, SERVIÇO 
MOVEL CELULAR, SIDERURGIA, USINA HIDROELETRICA, RIO SÃO FRANCISCO, 
MELHORIA, QUALIDADE, EXPANSÃO, SERVIÇO. 
FERNANDO HENRIQUE CARDOSO, PRESIDENTE DA REPUBLICA.";PEQUENO EXPEDIENTE;
1999-03-25T00:00;"(SUDENE), OBRA PUBLICA, CONSERVAÇÃO, AÇUDE, RECUPERAÇÃO, POÇO 
ARTESIANO.";PEQUENO EXPEDIENTE;
1999-04-29T00:00;"MISERIA, FOME, SECA, REGIÃO NORDESTE, PROTESTO, MINISTRO DE ESTADO, 
(MOG), CORTE, RECURSOS ORÇAMENTARIOS, PROJETO, (CODEVASF). 
ATUAÇÃO, GOVERNO MUNICIPAL, (SE), EDUCAÇÃO, SAUDE PUBLICA, OBRA 
PUBLICA, ESCOLA PUBLICA, CENTRO DE SAUDE, SANEAMENTO BASICO, 
SISTEMA, ABASTECIMENTO DE AGUA, ESTAÇÃO DE TRATAMENTO DE ESGOTO, 
PAVIMENTAÇÃO, COMBATE, ENDEMIA, MEDICINA PREVENTIVA, CAMPANHA, 
VACINAÇÃO, PROGRAMA, SAUDE, FAMILIA, MEDICO, ATENDIMENTO, DOMICILIO. 
FERNANDO HENRIQUE CARDOSO, PRESIDENTE DA REPUBLICA, PEDRO PARENTE, 
MINISTRO DE ESTADO, (MOG).";PEQUENO EXPEDIENTE;
1999-06-07T00:00;"PROTESTO, VIOLÊNCIA URBANA, SEQÜESTRO. 
PROJETO DE LEI, COMBATE, VIOLÊNCIA, PROIBIÇÃO, VENDA, ARMA DE FOGO.";GRANDE EXPEDIENTE;
1999-06-10T00:00;APRESENTAÇÃO, PROJETO DE LEI, ALTERAÇÃO, CONSTITUIÇÃO FEDERAL, DIREITOS POLÍTICOS, REDUÇÃO, LIMITE DE IDADE, CANDIDATO, PRESIDENTE DA REPÚBLICA, VICE PRESIDENTE DA REPÚBLICA, GOVERNADOR, VICE GOVERNADOR, INCLUSÃO, AFASTAMENTO, PREFEITO, MANDATO ELETIVO, PRAZO DETERMINADO, ANTERIORIDADE, ELEIÇÕES, REELEIÇÃO, DESINCOMPATIBILIZAÇÃO, EXTINÇÃO, SEGUNDO TURNO, CARGO ELETIVO, TURNO ÚNICO, VOTAÇÃO, SUPRESSÃO, DISPOSITIVOS, PRIMEIRO TURNO.;COMUNICAÇÃO PARLAMENTAR;
1999-06-16T00:00;LAGARTO, SE, HABITAÇÃO POPULAR, ALBANO FRANCO, GOVERNADOR, POLÍTICA HABITCIONAL, FERNANDO HENRIQUE CARDOSO, PRESIDENTEDA REPÚBLICA.;PELA ORDEM;
1999-06-16T00:00;"RODOVIA SE 216, FECHAMENTO, SOLIDARIEDADE.
RODOVIA BR 101, CONSERTO, URGÊNCIA.";PELA ORDEM;
1999-08-11T00:00;ICMS, REUNIÃO, COMISSÃO ESPECIAL DA REFORMA TRIBUTÁRIA, DISCUSSÃO, FORMA, ARRECADAÇÃO, SE.;PELA ORDEM;
1999-08-18T00:00;NECESSIDADE, ERRADICAÇÃO, POBREZA, COOPERAÇÃO, PROGRAMA COMUNIDADE SOLIDÁRIA, BOLSA ESCOLA, SOLUÇÃO, PROBLEMA.;PEQUENO EXPEDIENTE;
1999-08-31T00:00;CODEVASF, SE, RECURSOS ORÇAMENTÁRIOS, DISCRIMINAÇÃO.;PEQUENO EXPEDIENTE;
1999-10-06T00:00;"ANIVERSÁRIO DE FUNDAÇÃO, BANCO DO ESTADO DE SERGIPE, BANESE
IMPORTÂNCIA, AGÊNCIA, BANESE, MUNICÍPIO, LAGARTO, SE.";PELA ORDEM;
1999-10-25T00:00;PLANO PLURIANUAL, IMPORTANCIA, RETOMADA, CRESCIMENTO ECONOMICO, POLITICA SOCIO ECONOMICA, RECURSOS ORÇAMENTARIOS, CODEVASF, SE, NECESSIDADE, IMPLANTAÇÃO, PROGRAMA EMERGENCIAL, COMBATE, EFEITO, SECA, REGIÃO NORDESTE, TRANSPOSIÇÃO, AGUAS FLUVIAIS, RIO SÃO FRANCISCO.;GRANDE EXPEDIENTE;
2000-03-27T00:00;II;GRANDE EXPEDIENTE;
2000-04-19T00:00;II;LÍDER;
2000-05-02T00:00;DESENVOLVIMENTO, CITRICULTURA, AQUISIÇÃO, EMPRESA, FRUTICULTURA, CUMPRIMENTO.;PELA ORDEM;
2000-05-30T00:00;II;PEQUENO EXPEDIENTE;
2000-06-06T00:00;ELOGIO, RODOLPHO TOURINHO, MIISTRO DE ESTADO, FERNANDO HENRIQUE CARDOSO, PRESIDENTE DA REPÚBLICA, ASSINATURA, CONVÊNIO, ELETRIFICAÇÃO RURAL, SE.;PELA ORDEM;
2000-10-17T14:24;ELOGIO, ADMINISTRAÇÃO MUNICIPAL, PREFEITO,  APOIO, RECURSOS FINANCEIROS, GOVERNO ESTADUAL, ALBANO FRANCO, GOVERNADOR, (SE).;PEQUENO EXPEDIENTE;"O SR. SÉRGIO REIS (PSDB-SE. Sem revisão do orador.) – Sr. Presidente, Sras. e Srs. Deputados, venho à tribuna agradecer ao povo da minha querida cidade de Lagarto, que mais uma vez deu ao Prefeito Jerônimo Reis a vitória nas eleições de 1º de outubro.
Quando assumiu a Prefeitura, há quatro anos, o Prefeito recebeu o Município em situação precária. Hoje é modelo para todo o Estado de Sergipe, contando com apoio total e irrestrito do Governador Albano Franco, que sempre esteve conosco, inclusive alocando recursos estaduais para Lagarto. Sempre que necessário vinha a Brasília solicitar verbas para o Município, o que contribuiu no sentido de que o Prefeito Jerônimo Reis fizesse excelente administração. 
Para V.Exas. terem idéia, antes de o Sr. Jerônimo Reis assumir a Prefeitura, o Município tinha apenas 10 mil alunos na rede pública municipal. Hoje são mais de 20 mil. Lagarto sequer dispunha de esparadrapo para atender à emergência de postos de saúde. Temos mais de vinte postos de saúde funcionando 24 horas, com dentistas e médicos. Há também a farmácia básica, que fornece medicamento às pessoas carentes. Com isso, elas não precisam bater à porta de políticos para pedir remédio. E com o slogan da administração, ""Lagarto para todos"" — existe na maioria do Nordeste a política radical, especialmente em Lagarto, onde há duas facções políticas, a do Bole-Bole e a do Saramandaia —, o Prefeito Jerônimo Reis conscientizou a população do Município a não votar em partidos radicais e grupos partidários. É dever do cidadão votar naquele que é melhor para a sua cidade, observar o que o administrador fez em quatro anos na sua gestão. 
Considero muito positivo o fato de apenas 51% dos Prefeitos do Estado de Sergipe terem sido reeleitos. Por outro lado, por estar administrando o Município, com o orçamento na mão, não quer dizer que o Prefeito vencerá as eleições. Ele precisa trabalhar quatro anos, fazer com que o Município cresça e gere emprego. Tem de investir em educação e saúde para que o povo o observe e o reconduza à Prefeitura com base no trabalho realizado. Foi o que ocorreu no Estado de Sergipe. Alguns Prefeitos, nossos correligionários, não conseguiram reeleger-se. O povo de Sergipe está de parabéns por mais uma vez ter reconduzido Jerônimo Reis à Prefeitura de Lagarto. 
Era o que tinha a dizer."
2001-02-15T09:46;SAUDAÇÃO, PRESIDENTE, CÂMARA DOS DEPUTADOS.;PELA ORDEM;"O SR. SÉRGIO REIS (PSDB-SE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, venho à tribuna parabenizá-lo por mais esta vitória e expressar minha alegria. Já observava, destas galerias, o trabalho de V.Exa. Como Deputado Federal, como Parlamentar mais jovem da Casa, tive oportunidade de trabalhar durante estes dois anos a seu lado, quando muito aprendi. 
	Neste momento, desejo a V.Exa. muita sorte. Que Deus ilumine V.Exa. e lhe dê muita força, para que possa colocar em prática tudo o que a Casa almeja e com que o povo brasileiro sonha, além das medidas necessárias à governabilidade do País.
	Muito obrigado."
