dataHoraInicio;keywords;tipoDiscurso;transcricao
1999-03-11T00:00;"REGIÃO NORDESTE, SECA, RIO SÃO FRANCISCO, CISÃO, PRIVATIZAÇÃO, 
(CHESF). 
FERNANDO HENRIQUE CARDOSO, PRESIDENTE DA REPUBLICA, ROBERTO 
MAGALHÃES, PREFEITO, MUNICIPIO, RECIFE, (PE), JOSE CARLOS ALELUIA, 
INOCENCIO OLIVEIRA, OSVALDO COELHO, MARCELO DEDA, AECIO NEVES, 
CLEMENTINO COELHO, DEPUTADO FEDERAL.";PEQUENO EXPEDIENTE;
1999-04-08T00:00;SESSÃO SOLENE, ARCEBISPO, (PE), IGREJA CATOLICA.;HOMENAGEM;
1999-05-13T00:00;"PROTESTO, PRIVATIZAÇÃO, EMPRESA DE SANEAMENTO, (PE), ELOGIO, 
PRESTAÇÃO DE SERVIÇO, PREVENÇÃO, DOENÇA, CONCLAMAÇÃO, BANCADA, 
MOBILIZAÇÃO. 
COMPESA, (BNDES).";PELA ORDEM;
1999-05-13T00:00;"REQUERIMENTO, INVERSÃO, PAUTA, ORDEM DO DIA, PREFERENCIA, VOTAÇÃO, 
PROJETO DE LEI COMPLEMENTAR, NORMAS GERAIS, ORGANIZAÇÃO, PREPARO, 
EMPREGO, FORÇAS ARMADAS, RELAÇÃO, PROJETO DE LEI, POLITICA NACIONAL, 
SALARIO, SALARIO MINIMO. 
VOTO CONTRARIO, BLOCO PARLAMENTAR, PARTIDO POLITICO, (PSB), (PCDOB). 
PARTIDO POLITICO, BASE DE APOIO, GOVERNO FEDERAL, IMPEDIMENTO, 
VOTAÇÃO, PROJETO DE LEI. 
PEDRO EUGENIO, RELATOR.";LÍDER;
1999-05-14T00:00;"ENTIDADE, DEFESA, DIREITOS HUMANOS, RELATORIO, GRAVIDADE, VIOLENCIA, 
CAMPO, ZONA RURAL, (PE), DENUNCIA, MORTE, AGRESSÃO, ABUSO DE 
AUTORIDADE, PRISÃO, TORTURA, DESTRUIÇÃO, PLANTIO, HABITAÇÃO, 
TRABALHADOR, SEM-TERRA, POLICIA CIVIL, POLICIA MILITAR, 
PISTOLEIRO. 
REDE ESTADUAL DE DIREITOS HUMANOS, FORUM CONTRA A IMPUNIDADE, 
MOVIMENTO TORTURA NUNCA MAIS, COMISSÃO PASTORAL DA TERRA, (CNBB), 
WAGNER GONÇALVES, PROMOTOR, JOSE GREGORI, SECRETARIO, EDSON 
ALVES DOS SANTOS, LUIS DOS SANTOS SILVA, ANTONIO CARLOS DA SILVA, 
TRABALHADOR RURAL, BATALHÃO, POLICIA MILITAR, MUNICIPIO, CABROBO, 
(PE).";LÍDER;
1999-05-17T00:00;II;FALA DO PRESIDENTE OU NO EXERCÍCIO DA PRESIDÊNCIA;
1999-05-31T00:00;"POLÍTICA ECONÔMICO FINANCEIRA GOVERNO, CRÍTICA.
DESIGUALDADE REGIONAL, NECESSIDADE, INTEGRAÇÃO, EQUIPARAÇÃO, EXPECTATIVA, VIDA. ÍNDICE, MORTALIDADE INFANTIL, EDUCAÇÃO, REGIÃO NORDESTE, REGIÃO SUDESTE.";LÍDER;
1999-05-31T00:00;"POLÍTICA ECONÔMICO FINANCEIRA GOVERNO, CRÍTICA.
DESIGUALDADE REGIONAL, NECESSIDADE, INTEGRAÇÃO, EQUIPARAÇÃO, EXPECTATIVA, VIDA. ÍNDICE, MORTALIDADE INFANTIL, EDUCAÇÃO, REGIÃO NORDESTE, REGIÃO SUDESTE.";GRANDE EXPEDIENTE;
1999-05-31T00:00;SOLICITAÇÃO, REINÍCIO, OBRA PÚBLICA, ADUTORA DO OESTE, ESTAÇÃO DE BOMBEAMENTO, ÁGUA, RIO SÃO FRANCISCO, INDÚSTRIA, GIPSITA, OURICURI, PE.;PELA ORDEM;
1999-06-30T00:00;CONTESTAÇÃO, ANUNCIO, PRAZO, PUBLICAÇÃO, EDITAL, PRIVATIZAÇÃO, COMPANHIA, SANEAMENTO, ÁGUA, PE.;PEQUENO EXPEDIENTE;
