dataHoraInicio;keywords;tipoDiscurso;transcricao
1999-04-14T00:00;HOMENAGEM POSTUMA, SENADOR, ANIVERSARIO DE MORTE.;GRANDE EXPEDIENTE;
1999-05-27T00:00;"IMPORTANCIA, POLITICA, ECOMOMIA, PROALCOOL.
ANUNCIO, APRESENTAÇÃO, EMENDA, PROJETO DE LEI, DIRETRIZES ORÇAMENTÁRIAS, FINANCIAMENTO, PROALCOOL.
RETOMADA, FRENTE PARLAMENTAR SUCROALCOOLEIRA.";PELA ORDEM;
1999-08-04T00:00;"COMEMORAÇÃO, ANIVERSARIO DE FUNDAÇÃO, CIDADE, JOÃO PESSOA, PB, JORNAL, CORREIO PARAIBA.
CONGRATULAÇÕES, ANIVERSARIO DE NASCIMENTO, CÍCERO LUCENA, PREFEITO DE CAPITAL, CIDADE, JOÃO PESSOA, PB.";PELA ORDEM;
1999-08-26T00:00;COMEMORAÇÃO, DIA NACIONAL, CORRETOR DE IMÓVEIS.;PELA ORDEM;
1999-12-09T00:00;APRESENTAÇÃO, PROJETO DE LEI.;PELA ORDEM;
2000-06-29T00:00;JUSTIFICATIVA, AUSÊNCIA, SESSÃO ORDINÁRIA.;PELA ORDEM;
2000-11-06T16:12;FRAUDE, ELEIÇÃO MUNICIPAL, CIDADE, (PB), FAVORECIMENTO, PREFEITO, REELEIÇÃO, SUGESTÃO, APERFEIÇOAMENTO, VOTAÇÃO ELETRÔNICA, IMPRESSÃO DIGITAL, ELEITOR, DENÚNCIA, UTILIZAÇÃO, ADMINISTRAÇÃO MUNICIPAL, CAMPANHA ELEITORAL, DOAÇÃO,  MATERIAL DE CONSTRUÇÃO, TIJOLO, SENÇÃO FISCAL, (IPTU), PREJUÍZO, SARA CABRAL, CANDIDATO.;GRANDE EXPEDIENTE;"O SR. DOMICIANO CABRAL (Bloco/PMDB-PB. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, senhoras e senhores, venho falar das eleições do meu Estado, Paraíba, particularmente da cidade de Bayeux, onde tivemos uma eleição que transcorreu com insegurança e com o aparato e apoio de policiais. Acionamos cabos eleitorais, eleitores da candidata Sara Cabral, que representava a oposição ao Prefeito de Bayeux. A eleição transcorreu nesse clima. Infelizmente, o  atual Prefeito ganhou por 148 votos, num total de 60 mil eleitores. A repercussão na cidade foi muito violenta.
	Precisamos melhorar o sistema de votação. Reconhecemos que houve melhora com o sistema eletrônico, mas poderemos aperfeiçoá-lo mais ainda com a implantação do voto digital. Como seria o voto digital? A votação se daria por meio da impressão digital, tal como ocorre nesta Casa, não possibilitando a ninguém votar por outra pessoa. Foi o que aconteceu na cidade de Bayeux, onde há eleitores humildes. Na hora da votação, todos os mesários, comprometidos com o sistema do governo local, manipularam o voto. Aquelas pessoas humildes assinalavam a sua presença na votação; dirigiam-se à cabine da urna e, ao tentarem votar, às vezes, não eram liberadas pelo mesário. Assim aconteceram as fraudes. Todos temos certeza absoluta de que não ocorreu fraude por causa das urnas: houve fraude humana. Antes do dia 1º de outubro, eu, todos os meus companheiros e a população tínhamos a convicção de que o sistema eletrônico era confiável para o eleitor e para os políticos. Infelizmente temos de contar com a presença humana e houve falta de fiscais no processo. Realmente ocorreu manipulação de votos.
	Para se ter idéia, Sr. Presidente, mortos também votaram em Bayeux. Isso se deu porque toda a Mesa estava comprometida com o sistema. Buscavam um nome na listagem, sem conhecimento de que o cidadão ou cidadã já havia passado para outro mundo. Assinavam pela pessoa e da cabine votavam a favor do sistema implantado na cidade. 
Tanto é verdade que o povo, inconformado com o resultado das urnas, fez-se presente no ato público, após o resultado, em frente ao Fórum. Vinte mil pessoas foram às urnas em favor da candidata Sara Cabral, e mais de 20 mil pessoas foram às ruas protestar.
	Vemos com naturalidade a manifestação de quem ganha a eleição e vai às ruas comemorar a vitória. Mas em Bayeux foi diferente: o povo quis votar na candidata e foi às ruas porque o voto foi desviado, devido a manipulações. É lamentável que isso tenha ocorrido. 
Faço um apelo ao Tribunal Eleitoral para que seja aprimorado o sistema de votação das urnas eletrônicas, a fim de que o eleitor realmente vote, e os mortos fiquem em seus lugares, na condição desejada por Deus naquele momento.
	Portanto, faço este apelo, para que seja implantado o sistema digital. Somente assim teremos, de uma vez por todas, uma eleição democrática, cujo resultado saído das urnas seja o da vontade popular. 
Tenho certeza absoluta, Sr. Presidente, de que o resultado das eleições municipais da cidade de Bayeux é diferente do que resultaria da vontade do povo. O candidato eleito obteve 22 mil 344 votos, e Sara Cabral, 22 mil 196 votos. Houve, portanto, uma diferença de 148 votos. E o terceiro colocado, 1.514 votos. Como votos nulos, houve 4.028; em branco, 1.383.
	Ora, Sr. Presidente, é um índice altíssimo. Mais de 10% dos votos foram nulos e brancos. Acredito que esse índice, em grandes cidades, como Bayeux, é muito elevado. Subentende-se a manipulação dos mesários que ora estavam trabalhando, para que realmente a democracia fosse a vencedora naquele pleito.
	O vencedor não foi a democracia, mas a manipulação e o poderio do Sr. Prefeito, que, investido da sua condição, manipulou os mesários. Inclusive, houve mesários que eram funcionários da Prefeitura.
	Sr. Presidente, os computadores não erram. Infelizmente não se pode dizer o mesmo dos homens que os manipulam. Por acreditar na lisura da Justiça Eleitoral e na infalibilidade do processo eletrônico, deixamos de indicar os fiscais para acompanharem o processo de votação. 
O que se viu naquela localidade foi vergonhoso. Eleitores encontravam assinadas as folhas de votação, num exemplo claro de que outros votaram em seu nome. Não foram poucos os casos em que, pouco alfabetizados, alguns eleitores foram convencidos a justificar seu voto ao invés de votarem. Pasmem, V.Exas.! Existem casos de eleitores que foram induzidos a justificar seus votos nas próprias sessões eleitorais onde estavam regularmente inscritos. Ora, se a pessoa se dirige a uma seção para votar, com seu título em mãos, como pode justificar seu voto? A justificativa acontece quando o eleitor se encontra fora de seu domicílio eleitoral.
	O Sr. Serafim Venzon – Deputado Domiciano Cabral, V.Exa. me concede um aparte?
	O SR. DOMICIANO CABRAL – Pois não.
	O Sr. Serafim Venzon – Estava ouvindo o pronunciamento de V.Exa. com muita atenção. Sinto muito orgulho quando um Parlamentar se pronuncia a respeito da eleição eletrônica, sobretudo porque foi em Santa Catarina, especificamente na cidade de Brusque, minha terra natal, que um juiz eleitoral iniciou, pela primeira vez, um programa para eleição eletrônica na época da escolha do ex-Presidente Fernando Collor de Mello. A eleição eletrônica é rara no mundo inteiro. Em dez ou onze anos, conseguimos implementar essa forma de eleição em todo o Brasil, apesar de ser ela passível de fraudes, assim como o é a forma convencional, com cédulas. Congratulo-me com V.Exa. por este discurso. Nós, brasileiros, precisamos lutar pela lisura da escolha dos nossos candidatos e do processo eleitoral. O pronunciamento de V.Exa. vem em boa hora. Temos dois anos, tempo ainda para deixarmos a forma da escolha dos candidatos mais aprimorada para a eleição de 2002. Meus parabéns! Muito obrigado.
	O SR. DOMICIANO CABRAL – Agradeço o aparte ao nobre Deputado Serafim Venzon. Vamos juntos melhorar esse sistema de eleição no Brasil, porque, como V.Exa. disse, já houve grande avanço, mas precisamos aperfeiçoar.
	Sr. Presidente, quero ainda deixar registrado nesta Casa que a reeleição no Brasil ainda tem muito a desejar, porque os detentores de cargos administrativos — Prefeitos, Governadores —, por mais que sejam isentos, acabam usando a máquina do Estado.
	Na Bahia não foi diferente. Em plena campanha eleitoral, a Polícia Federal pegou em flagrante um motorista que num domingo, numa caçamba da Prefeitura, transportava tijolos, a fim de doar a uma senhora para construir um quarto em sua casa. O depoimento do motorista está nos autos. Este foi preso em flagrante, mas como a nossa lei permite que seja arbitrada fiança para casos como este, foi feita a defesa pelo irmão do Prefeito, que é advogado. Vejam bem como é comprometedor o poder instalado na cidade de Bayeux! Tenho fé em Deus e nos homens da Justiça do meu Estado, neste caso o Desembargador Rafael Carneiro Arnaud. A justiça prevalecerá nesse processo que ora tramita no meu Estado, com o seu encaminhamento à Brasília. Tenho certeza absoluta de que o Prefeito, por meio de seus advogados, apelará para as instâncias superiores, onde se dará a decisão final.
	Os problemas durante as eleições não se restringem a este caminhão: o Sr. Prefeito, usando lei sancionada por ele em 1977, em seu primeiro mandato de dois anos, quando terminou o mandato do nosso saudoso Lourival Caetano, o maior líder do PMDB na cidade de Bayeux, autorizou seus funcionários da área de finança a não cobrar o IPTU do ano de 2000. Foram aproximadamente 5 mil IPTUs.
	Inclusive o Vereador Agenor, correligionário do Sr. Prefeito, teve a petulância de ir à tribuna da Câmara Municipal de Bayeux dizer que o IPTU não dava votos, porque ele mesmo os dispensou. Com a isenção do pagamento de mais de mil IPTUs só teve pouco mais de trezentos votos. Veja a que ponto chegaram as eleições em Bayeux que, com muita tristeza, registro nos Anais desta Casa.
	O povo que foi às ruas nos mostrou mais de mil IPTUs dispensados do pagamento durante o período eleitoral. Há uma lei que não concedia o benefício, mas está assinada por um funcionário da Prefeitura. 
	Conseguiu-se juntar ao processo mais de mil IPTUs e mais de cinqüenta certidões, provando estarem isentos do pagamento — e que não constava nenhum débito referente àquele imóvel —, mas o Prefeito, sabendo do nosso objetivo de querer esclarecer à opinião pública, à Justiça e à democracia, suspendeu a emissão da certidão de tributos de imóveis na cidade de Bayeux. É lamentável!
 	Queremos registrar o nosso depoimento para que amanhã ou depois toda o querido Estado da Paraíba, principalmente nossa cidade que tanto amo, Bayeux, saiba que na Câmara dos Deputados há uma voz para dizer à Nação sobre o sentimento do seu povo, sentimento esse infelizmente cortado pelo poderio econômico, poder esse investido da condição do Chefe do Executivo, o Sr. Prefeito Expedito Pereira.
	Portanto, Sr. Presidente, companheiros, agradecemos a todos os apartes recebidos. E queremos pedir à imprensa que registre a nossa fala, na qual sugiro que o voto digital seja implantado no Brasil a fim de que realmente possamos obter um resultado que verdadeiramente represente a vontade do povo. 
Acreditamos — e eu tenho certeza de que muitos dos meus pares hão de concordar com essa tese — que o voto digital acabará de uma vez por todas com as manipulações humanas,  pois passará a controlar os resultados das urnas e das eleições, como também a vontade do povo. 
	Esperamos que Deus ilumine os homens de boa vontade desta terra, a classe política, para que seja implantado no Brasil um sistema que venha a expressar, no final de um resultado, a vontade do povo. 
	Obrigado, Sr. Presidente."
2001-03-13T17:08;PÊSAMES, MORTE, JORNALISTA, EX DEPUTADO ESTADUAL, (PB).;PELA ORDEM;"O SR. DOMICIANO CABRAL (Bloco/PSDB-PB. Sem revisão do orador.) – Sr. Presidente, serei breve. Quero somente me associar às palavras do nobre Deputado Damião Feliciano sobre a morte do grande jornalista paraibano Luiz Otávio. Além de ser um grande amigo do povo, foi um grande jornalista e um grande repórter. Deixo aqui também a minha solidariedade à família e meus pêsames pela perda desse grande pai, amigo e jornalista.
Registro também que faleceu, na Paraíba, um grande Deputado que militou na região de Princesa Isabel. O Deputado Nominando Diniz foi um grande baluarte da política paraibana. Seu filho, Nominando Diniz Filho, que o sucedeu, foi Presidente da Assembléia Legislativa. Com isso, a Paraíba perde um grande Parlamentar e um grande político da região de Princesa Isabel que comandou, nos anos 30, a revolução que se deu no País. Portanto, quero que fique registrado nos Anais desta Casa a morte desse nosso querido amigo. 
Muito obrigado."
2001-05-08T15:42;INEFICÁCIA, SISTEMA PENITENCIÁRIO, REINTEGRAÇÃO SOCIAL, PRESO, DETENTO, VIOLÊNCIA, MOTIM, REVOLTA, PRESÍDIO, (SP), CRIME ORGANIZADO, AUMENTO, POPULAÇÃO CARCERÁRIA, EXCESSO, LOTAÇÃO, CARÊNCIA, ESTABELECIMENTO PENAL, RECURSOS HUMANOS, AGENTE PENITENCIÁRIO, (PB), VIOLAÇÃO, DIREITOS HUMANOS, DIREITO CONSTITUCIONAL, PRECARIEDADE, CONDIÇÕES SANITÁRIAS, REINCIDÊNCIA, FALTA, ATIVIDADE EDUCATIVA, TRABALHO, ASSISTÊNCIA JURÍDICA, REFORMULAÇÃO, CÓDIGO PENAL, DEFESA, PENA ALTERNATIVA, PENA PRIVATIVA DE LIBERDADE, VALORIZAÇÃO, POLICIAL, SALÁRIO.;GRANDE EXPEDIENTE;"O SR. DOMICIANO CABRAL (Bloco/PSDB-PB. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, representantes da imprensa, venho à tribuna mais uma vez para falar de um tema que está em evidência no Brasil. 
A população brasileira vem acompanhando, através dos meios de comunicação, uma série de rebeliões em presídios, cadeias públicas e instituições correicionais de menores. Infelizmente, esses motins estão tornando-se cada vez mais freqüentes e violentos, envolvendo brutais assassinatos de reféns, espancamentos e mortes das vítimas dos amotinados e chantagens de líderes de organizações criminosas dentro dos presídios às autoridades constituídas.
Inúmeras críticas vêm sendo formuladas sobre o aparelhamento penitenciário brasileiro através da imprensa, dos órgãos de comunicação de massa, da OAB e também dos organismos de defesa dos direitos humanos. Essas críticas são duras, mas verdadeiras e consistentes. 
Os episódios ocorridos no próspero e rico Estado de São Paulo demonstram inequivocamente a falência do seu sistema prisional. A inadequação das cadeias públicas estaduais repletas de apenados e a superlotação dos presídios estaduais criaram um componente explosivo que diuturnamente se manifesta através de violentas rebeliões em praticamente todas as instituições carcerárias dos Estados.
Pode-se concluir, sem margem de erro, que a situação em que se encontram os presídios dos demais Estados é semelhante ou pior do que a do Estado de São Paulo. 
É preciso, Sras. e Srs. Deputados, uma tomada de posição corajosa e justa imediatamente para mudar a triste realidade carcerária do nosso País, buscando os meios efetivos para resgatar o encarcerado do seu atual ignominioso destino; abandonado a toda sorte de infortúnios e aviltado em todos os aspectos de vivências humanas, nada lhe resta além da revolta.
	A situação é muito séria e deve ser encarada como um problema social de extrema gravidade que precisa de soluções imediatas. Para resolver tão grave problema, é preciso mergulhar na complexidade da estrutura do sistema prisional brasileiro, que é uma herança de tempos coloniais cristalizada em uma rígida estrutura de poder, na qual o apego a velhos conceitos e preconceitos representa o maior empecilho às mudanças.
Na Paraíba, o Governo Estadual tem sob sua responsabilidade  aproximadamente 4 mil detentos, distribuídos em presídios e cadeias públicas do Estado. No Instituto Penal Desembargador Sílvio Porto e na Penitenciária e Presídio do Roger, situados na cidade de João Pessoa, na Casa de Detenção e no Presídio Regional de Campina Grande, o chamado ""Serrotão"", encontram-se 2. 301 detentos, isto é, a metade da população carcerária do Estado.
Para que o Estado venha desempenhar bem a sua tarefa, urge uma política definida de ação, pois a realidade mostra a concentração de prisioneiros em poucas instituições penais, dando origem à superpopulação, sem distinção de prisioneiro nos cumprimentos das penas de reclusão, detenção ou prisão simples.
Além da concentração indevida, onde os presos provisórios e sentenciados se amontoam como verdadeiros animais em pequenas celas, há uma carência enorme de pessoal especializado para o desempenho das atividades penitenciárias, cujo contingente para o Estado da Paraíba resume-se a 155 agentes penitenciários de carreira, 19 funcionários pertencentes ao quadro especial e 435 outros funcionários no desempenho da função de agente, o que demonstra a precariedade de recursos humanos disponíveis.
Os detentos, muitas vezes vítimas de regras desumanizadoras da sociedade em que vivemos, não vislumbram qualquer espécie de salvação, visto que, saídos dos verdadeiros depósitos humanos, saem piores do que quando entraram. Os presídios e cadeias públicas não só do Estado da Paraíba, mas os de todos os Estados da Federação, salvo raríssimas exceções, assemelham-se a imensos currais, em que o contato maligno dos próprios presos entre si, a grande ociosidade em que vivem e a carência de pessoal especializado no exercício das atividades prisionais levam-nos à triste conclusão da total falência do sistema prisional brasileiro.
A situação é tão grave que se corre o risco de o Estado brasileiro perder o controle da situação, que se agravou nas últimas semanas devido às greves deflagradas pelos agentes penitenciários no Rio de Janeiro, que reivindicam melhores salários.
Muitas têm sido as propostas para reestruturar o sistema prisional em nosso País, entre elas a construção de centenas de unidades prisionais, com capacidade máxima para até mil detentos e com funções distintas, desde prisões albergues para a ressocialização dos presos até prisões de segurança máxima para manter isolados os criminosos de alta periculosidade.
	O objetivo deste pronunciamento é chamar a atenção dos meus nobres colegas Parlamentares da Câmara e do Senado, que estão revisando atualmente o Código Penal, na Câmara, e discutindo no Senado a proposta de emenda à Constituição que trata da reforma do Judiciário, que conjuguem seus esforços no sentido de modernizar as leis que regulam o arcaico sistema prisional brasileiro, assim como as que se referem à aplicação das penas.
	Conheço o esforço de alguns colegas Deputados que propuseram a instalação de Comissões internas e externas desta Casa para investigar as causas de tantas rebeliões e sofrimento em nossas prisões e propor soluções. Gostaria, portanto, de registrar a  minha solidariedade a este nobre propósito, apresentando mais algumas considerações e sugestões.
	Na Constituição Federal, encontra-se insculpido no art. 5º, inciso XLIX, a seguinte determinação: 
	Art. 5º ........................................................................
	XLIX - é assegurado aos presos o respeito à integridade física e moral; 
No mesmo art. 5º, além de outros incisos que tratam da questão prisional, temos três de importância fundamental que precisam ser melhor observados pela sociedade brasileira e pelo Estado: 
XLVI - a lei regulará a individualização da pena e adotará, entre outras, as seguintes:
a)	privação ou restrição da liberdade;
b)	perda de bens;
c)	 multa;
d)	prestação social alternativa;
e)	suspensão ou interdição de direitos;
.............................................................................................
 LXXIV - o Estado prestará assistência jurídica integral e gratuita aos que comprovarem insuficiência de recursos;
LXXV - o Estado indenizará o condenado por erro judiciário, assim como o que ficar preso além do tempo fixado na sentença;
	A população carcerária do nosso País, segundo o Ministério da Justiça e o IBGE, alcançou no ano 2000 o total de 216.780 presos, o que representa 131 presos por 100 mil habitantes, fato que estabeleceu um acréscimo sem precedentes da população carcerária, se comparada com anos anteriores, visto que, em 1995, havia 148.760 presos, o que representa 95 presos por 100 mil habitantes.
Em 1997, estavam nas prisões 170 mil, 207 presos, o que equivale a 107 presos por 100 mil habitantes. Em 1999, 192 mil, 179 presos, que representam 117 presos por 100 mil habitantes.
	Esses dados, segundo o Departamento Penitenciário Nacional, representam um aumento de 45,7%, número de presos no final do ano passado em relação a 1995. 
Segundo o Ministério da Justiça, em sua classificação de estabelecimentos penais no ano de 2000, existem no País 376 cadeias públicas, 314 penitenciárias, 31 casas do albergado, 26 casas de custódia e tratamento psiquiátrico, 15 colônias agrícolas, industriais ou similares e 4 centros de observação, totalizando 766 estabelecimentos prisionais para 216 mil, 780 detentos para um total de 150 mil, 360 vagas, o que explica a forma desumana como os apenados e presos provisórios se amontoam em nossas instituições prisionais. 
O esforço do Governo Federal na construção de novas prisões, aumentando de 338 estabelecimentos prisionais, em 1997, para 776, em 2000, veio a reduzir a relação de presos por vaga, que era de 1,8 para 1,4. Mesmo assim, o número de vagas disponíveis não foi suficiente para suportar a demanda, resultando ainda em um déficit de 66 mil e 400 lugares em prisões.
	Um dos mais graves problemas enfrentados pelo sistema prisional brasileiro é o elevadíssimo índice de reincidência, visto que mais da metade dos detentos já estiveram presos pelo  menos uma vez anteriormente. Esse é mais um dado cruel da falência do sistema prisional, que tem, por princípio, a recuperação do apenado em virtude de nossas leis proibirem a prisão perpétua e a pena de morte.
As péssimas condições das prisões e a falta de programas que contribuam para a reintegração do preso na sociedade favorecem os altos índices de reincidência, que chegaram a 53% no ano passado, segundo dados do Instituto Latino-Americano das Nações Unidas para a Prevenção do Delito e Tratamento do Delinqüente.
	O principal delito que leva à prisão é o roubo, que representa 34% das condenações, seguido do homicídio, com 16%, do tráfico de drogas, com 14%, do furto, com 13%, e do estupro, com 5%. 
A maioria dos detentos são homens (95%) que não completaram o ensino fundamental; pertencem à camada mais pobre da sociedade e têm menos escolaridade — mais de 12% são analfabetos. Os jovens entre 18 e 25 anos continuam aumentando sua participação na população carcerária, representando um terço do total.
	Ao referir-me às cláusulas pétreas da nossa Carta Magna, que regem os princípios a serem seguidos pela sociedade brasileira, nos incisos do art. 5º referentes à prisão, o fiz com a convicção de que, se estas determinações fossem cumpridas, teríamos um quadro inteiramente diverso do caos em que se encontra o sistema prisional no Brasil.
	A primeira providência a ser tomada é garantir a dignidade do detento, que somente pode ser obtida, no caso da aplicação de penas com restrição de liberdade, em celas individuais, limpas, arejadas e com atividades laborais e educativas acompanhadas por pessoal especializado, propiciando, dessa forma, a recuperação do apenado. (Inciso XLIX do Art. 5º do texto constitucional.)
	A crença no homem em seu desenvolvimento cultural e na melhoria de seu caráter precisa ser estendida também àquele submetido à pena de prisão. Ao Estado, que detém sua liberdade, cabe a obrigação de oferecer ao apenado a oportunidade para uma transformação positiva.
	Os limites da pena são traçados pela sentença, logo, a execução e sua prescrição devem-se ater às normas legais e aos princípios e direitos constitucionais dos presos e internados.
	Ouço, com prazer, o nobre Deputado Moroni Torgan.
	O Sr. Moroni Torgan – Nobre Deputado Domiciano Cabral, cumprimento-o por seu pronunciamento e pelo modo próprio com que V.Exa. trata tema tão atual e necessário. Já testemunhei muitas abordagens segundo as quais a solução para o grande número de presos seria libertar parte deles para dar tranqüilidade aos presídios. Por outro lado, sabemos que, implantada tal medida, quem perderia a tranqüilidade seria o cidadão de bem e toda a sociedade. Também concordo com V.Exa.: muitos presídios não passam de depósitos de presos, que, na verdade, lá dentro têm aprendido a cometer mais delitos e não se têm recuperado. A esse propósito, não posso deixar de mencionar o PCC, de que tanto se fala hoje. O PCC, que se diz entidade de ajuda aos presos, é na verdade uma organização criminosa que atua fora dos presídios e recruta presos para atuarem como seus funcionários, porque aquele preso que trabalha para o PCC dentro do presídio vai continuar trabalhando quando estiver fora dele. Dessa forma, além de dominar o preso lá dentro, essa organização é responsável por nunca deixá-lo ter uma vida decente. O PCC hoje é um cancro da sociedade e do sistema prisional. Devemo-nos conscientizar disso. Todo preso que recebe a cobertura do PCC, automaticamente, está-se responsabilizando pelo fato de que não terá oportunidade de recuperar-se. Irá voltar para a rua a fim de traficar, matar e roubar para o PCC. É importante que as autoridades tomem a frente disso. Finalizando, nobre Deputado, quero dizer que sou favorável ao trabalho obrigatório para o preso. Não o trabalho forçado, mas o trabalho obrigatório. Dessa forma, o preso que não trabalhar não poderá ter nenhum privilégio de progressão de regime. Infelizmente, hoje o preso pode cometer dez assassinatos e depois de seis anos sai da cadeia. Entendo que se o preso não trabalhar no presídio, não poderá ser beneficiado pela progressão de regime, então, ficará preso durante todo o tempo de sua pena, de acordo com o previsto na lei. E o Poder Público se obrigará a disponibilizar o trabalho para esse preso. Parabenizo V.Exa. pelo pronunciamento.
	O SR. DOMICIANO CABRAL – Agradeço ao Deputado Moroni Torgan o aparte. Com certeza V.Exa, com suas considerações, quer poupar-me.
	Ouço, com prazer, o Deputado Damião Feliciano.
	O Sr. Damião Feliciano – Deputado Domiciano Cabral, conheço V.Exa. Sei do trabalho árduo de V.Exa. como representante do povo da Paraíba. Solidarizo-me com V.Exa., porque esse assunto tem grande importância para a Nação, principalmente porque sabemos que não podemos fechar os olhos para esse problema. Não podemos negar a necessidade de reforma do Código Penal, com penas alternativas para aqueles que cometeram crimes menores, visando a que esses não se contaminem com os de alta periculosidade. Por isso, neste momento, Deputado Domiciano Cabral, quero parabenizar V.Exa. por sua benevolência ao propor presídios adequados para pessoas que cometerem pequenos delitos, a fim de que elas possam receber tratamento adequado. Parabéns a V.Exa.
	O SR. DOMICIANO CABRAL – Agradeço a V.Exa. o aparte. 
Sr. Presidente, não há assistência jurídica gratuita nos presídios e os presos mais pobres, a esmagadora maioria, mesmo após terem cumprido integralmente as penas que lhes foram impostas, continuam presos por falta de alvará de soltura.
	Nesta situação, verifica-se a inobservância dos incisos LXXIV e LXXV do Art. 5º da Constituição Federal.
	Finalmente, é necessária a autorização de penas alternativas aos condenados por crimes de menor potencial ofensivo, como previsto na alínea ""d"", inciso XLVI, Art. 5º da Constituição Federal, regulamentado pela Lei nº 9.714, de 1998, e pela Lei 9.099, de 1995, que regulamenta os juizados especiais cíveis e criminais, seguramente as mais importantes evoluções do processo penal desde 1940.
Quando foram instituídas, em 1984, essas penas eram destinadas somente aos condenados a até um ano de prisão e aos autores de crimes não intencionais, isto é, crimes culposos, desde que fossem réus primários. Atualmente, os verdadeiros objetivos dessa modalidade de punição começam a ganhar espaço nas sentenças judiciais.
É muito importante que ocorra na Justiça brasileira distinção clara nos critérios de punição para crime hediondo, violento e infratores não violentos que cometeram crimes sem gravidade.
O que não é justo, Sr. Presidente, é condenar por três anos de reclusão uma mãe que furtou dois pacotes de fraldas de um supermercado para cumprir pena com presas condenadas por roubo e homicídio, como ocorre no sistema penitenciário do Rio de Janeiro, ao custo de R$12.600,00 aos cofres públicos. 
Este e outros exemplos são citados por Julita Lengruber em conferência realizada no Rio de Janeiro e na Câmara dos Deputados sobre a questão prisional do Brasil.
É, portanto, urgente a necessidade de implementarmos legislação que possibilite a utilização de penas alternativas à pena de prisão para todo e qualquer infrator que cometa crimes sem violência e sem gravidade. O Estado brasileiro estará fadado ao fracasso se insistir somente na linha de construção de mais presídios.
Sr. Presidente, também é importante pensarmos nos salários dos servidores das Polícias Civil, Militar e Federal para que possamos ter uma segurança mais justa e mais digna em nosso País.
Era o que tinha a dizer."
2001-08-03T09:40;DENOMINAÇÃO, VIADUTO, (PB), HOMENAGEM, ASSIS CHATEUBRIAND, JORNALISTA.;PEQUENO EXPEDIENTE;"O SR. DOMICIANO CABRAL (PSDB-PB. Pela ordem. Sem revisão do orador.) – Sr. Presidente, apresento à Casa projeto de lei que denomina ""Viaduto Senador Assis Chateaubriand"" a interseção da rodovia BR-101 com a BR-230, no Município de João Pessoa, no Estado da Paraíba.
Assis Chateaubriand nasceu no dia 5 de outubro de 1892 na cidade de Umbuzeiro, no Estado da Paraíba. Filho de Francisco Chateaubriand Bandeira de Melo e Carmem Chateaubriand Bandeira de Melo, aprendeu a ler em jornais velhos, auxiliado por um tio — Tavares Cavalcante. 
Pobre, teve de custear seus próprios estudos. Fez o curso secundário no Ginásio de Pernambuco. Com 15 anos de idade, ingressou na Faculdade de Direito do Recife. Formou-se aos 20 anos e, aos 22, fez concurso para a Cátedra de Direito Romano, vencendo brilhantemente. Lecionou durante três anos na Faculdade de Direito do Recife, onde, na época, pontificavam as mais altas expressões jurídicas do País.
Foi jornalista, advogado, professor catedrático, Embaixador, Senador e membro da Academia Brasileira de Letras. Fundou a ""Ordem dos Jagunços"", conferindo-a  a ChurchilI, Schiaparelli, Greenwalt, General Von Cluecher e a grandes personalidades brasileiras.
Foi fundador dos Diários, Emissoras e Televisões Associados e das Campanhas Nacionais da Aviação, da Redenção da Criança, dos Cafés Finos, dos Beija-Flores, do Museu de Arte de São Paulo, do Museu de Araxá, do Museu de Olinda e da Fundação Pedro II. 
Defensor intransigente da agropecuária brasileira, batalhou pela racionalização da exploração da terra, em todas as suas modalidades. Constituiu nove fazendas, todas elas administradas dentro de alto padrão técnico, que se destinavam a servir de modelo às regiões em que se situavam.
Em São Paulo, Capital do mais importante Estado brasileiro, há o Museu de Arte Assis Chateaubriand, além de um Município com o seu nome; em Belo Horizonte, Capital de Minas, a principal avenida tem o nome do fundador dos Diários e Emissoras Associados, assim como em Goiânia, Curitiba, Porto Alegre, São Luís e tantas outras importantes Capitais de Estados espalhadas por este imenso Brasil.
O que existe, porém, com o seu nome em João Pessoa, Capital do seu Estado natal, a que ele tanto amava e do qual muito se orgulhava? Nada, com a exceção de uma pracinha com um seu meio busto, no Conjunto dos Jornalistas, construída e inaugurada pelo então Prefeito Hermano Almeida. A cidade e o seu povo o ignoram, lamentavelmente.
Vamos todos juntos nos redimir desta imperdoável omissão, denominando ""Viaduto Senador Assis Chateaubriand"" o novo belo Portal da cidade de João Pessoa.
Espero que os meus pares aprovem por unanimidade esta proposição, por tratar-se de justa homenagem a esse grande brasileiro. 
Muito obrigado, Sr. Presidente. 
O SR. PRESIDENTE (Gonzaga Patriota) – Deputado Domiciano Cabral,  sua proposição será encaminhada, na forma regimental. 
Associo-me a V.Exa., como vizinho do Estado da Paraíba e alguém que admira a trajetória desse grande comunicador que foi Assis Chateaubriand."
