dataHoraInicio;keywords;tipoDiscurso;transcricao
1999-02-04T00:00;"ACORDO COLETIVO DE TRABALHO, INDUSTRIA AUTOMOBILISTICA, REGIÃO 
METROPOLITANA, (SP), RETORNO, TRABALHADOR, EMPREGO, GARANTIA, 
GOVERNO FEDERAL, REDUÇÃO, ALIQUOTA, (IPI). 
ATUAÇÃO, CENTRAL SINDICAL, (CUT). 
INDICAÇÃO, PRESIDENTE, (BACEN). 
AMEAÇA, SOBERANIA, PAIS, DESEMPREGO, INFLAÇÃO. 
INOCENCIO OLIVEIRA, DEPUTADO FEDERAL, LUIZ MARINHO, LIDER, 
SINDICATO, ANTONIO CARLOS MAGALHÃES, PRESIDENTE, SENADO, ARMINIO 
FRAGA NETO, PRESIDENTE, (BACEN), FRANCISCO LOPES, EX PRESIDENTE, 
(BACEN), GEORGE SOROS, CIDADÃO, REGIÃO METROPOLITANA, (ABC).";COMUNICAÇÃO PARLAMENTAR;
1999-02-11T00:00;"ABUSO, AUMENTO, PREÇO, MEDICAMENTOS, PRODUTO FARMACEUTICO, 
SUPERIORIDADE, INFLAÇÃO, VARIAÇÃO, CAMBIO, ENCAMINHAMENTO, 
RELATORIO, PESQUISA, CONSELHO REGIONAL, FARMACIA, (DF), 
REQUERIMENTO DE INFORMAÇÕES, EXECUTIVO. 
CLAUDIO, CONSIDERA, SECRETARIO, SECRETARIA DE ACOMPANHAMENTO 
ECONOMICO.";GRANDE EXPEDIENTE;
1999-03-04T00:00;"CENTRAL SINDICAL, SOLIDARIEDADE, PRESIDENTE, CONGRESSO NACIONAL, 
CRITICA, VICE PRESIDENTE, (TST). 
REFORMULAÇÃO, JUDICIARIO, JUSTIÇA DO TRABALHO, EXTINÇÃO, JUIZ 
CLASSISTA.";COMUNICAÇÃO PARLAMENTAR;
1999-03-17T00:00;"ACORDO INTERNACIONAL, SEDE, CIDADE, RIO DE JANEIRO, ESCRITORIO 
REGIONAL, ASSENTAMENTO POPULACIONAL. 
PARECER.";PARECER;
1999-03-25T00:00;"COMBATE, DEFICIT, SETOR PUBLICO, AJUSTE FISCAL. 
CORTE, POLITICA SOCIAL, CRIANÇA CARENTE, IDOSO, DEFICIENTE FISICO. 
MILTON SELIGMAN, SECRETARIO EXECUTIVO, PROGRAMA COMUNIDADE 
SOLIDARIA.";PELA ORDEM;
1999-04-20T00:00;"ABUSO, AUMENTO, PREÇO, MEDICAMENTOS, INDUSTRIA FARMACEUTICA, 
LABORATORIO FARMACEUTICO. 
CLAUDIO CONSIDERA, SECRETARIO, SECRETARIA DE ACOMPANHAMENTO DE 
PREÇOS.";PELA ORDEM;
1999-05-04T00:00;SEGURANÇA DO TRABALHO, INDUSTRIA, AMIANTO.;APRESENTAÇÃO DE PROPOSIÇÃO;
1999-06-24T00:00;JUSTIÇA DO TRABALHO, EXTINÇÃO, PROTESTO.;PEQUENO EXPEDIENTE;
1999-08-26T00:00;NECESSIDADE, REJEIÇÃO PROJETO DE LEI, PODER EXECUTIVO, NORMAS, FIXAÇÃO, ALÍQUOTA, CONTRIBUIÇÃO SOCIAL, CONTRIBUIÇÃO PREVIDENCIÁRIA, SERVIDOR PÚBLICO CIVIL, UNIÃO FEDERAL, EXECUTIVO, LEGISLATIVO, JUDICÁRIO.;PEQUENO EXPEDIENTE;
1999-09-01T00:00;DEMISSÃO, TRABALHADOR, EMPRESA PRIVADA, PROTESTO, SOLICITAÇÃO, READMISSÃO.;PELA ORDEM;
1999-09-15T00:00;"DEFESA, CONTINUAÇÃO, JUSTIÇA DO TRABALHO.
PROTESTO, PROPOSTA, FECHAMENTO, TRT, PI, MA, MT.";PELA ORDEM;
1999-09-22T00:00;"PROBLEMA, DESEMPREGO, SP.
APOIO, CRIAÇÃO, FUNDO DE APOIO, PEQUENA EMPRESA.";PELA ORDEM;
1999-09-29T00:00;"EXISTÊNCIA, DÉFICIT, PREVIDÊNCIA SOCIAL.
RECOMENDAÇÃO, REJEIÇÃO, PROJETO DE LEI, EXECUTIVO, REFORMA PREVIDENCIÁRIA.";GRANDE EXPEDIENTE;
1999-10-05T00:00;"PROJETO DE LEI, ALTERAÇÃO, DISPOSITIVOS, NORMAS, PLANO DE 
BENEFICIOS, CUSTEIO, SEGURIDADE SOCIAL, REGIME GERAL DE PREVIDENCIA 
SOCIAL, CONTRIBUIÇÃO, EMPRESA, CONTRIBUINTE FACULTATIVO, SALARIO 
CONTRIBUIÇÃO, CALCULO, VALOR, FATOR, BENEFICIO PREVIDENCIARIO, 
APOSENTADORIA POR INVALIDEZ, APOSENTADORIA POR IDADE, AUXILIO 
DOENÇA, SALARIO FAMILIA, SALARIO MATERNIDADE. 
ADIAMENTO, DISCUSSÃO. 
SOLICITAÇÃO, GOVERNO FEDERAL, RETIRADA, PROJETO DE LEI.";LÍDER;
1999-10-06T00:00;CRÍTICA, DECLARAÇÃO, ROBERTO JEFFERSON, DEPUTADO FEDERAL, DESCONHECIMENTO, ORADOR, REFORMA PREVIDENCIÁRIA.;PELA ORDEM;
1999-10-15T00:00;CONGRATULAÇÕES, GOVERNO FEDERAL, ANÚNCIO, COMBATE, DESEMPREGO, MEDIDA, BACEN, REDUÇÃO, TAXA DE JUROS, LIBERAÇÃO, VERBA, CONSTRUÇÃO CIVIL.;PEQUENO EXPEDIENTE;
