dataHoraInicio;keywords;tipoDiscurso;transcricao
2011-02-23T15:36;VALDEMIRO SANTIAGO DE OLIVEIRA, PASTOR, IGREJA MUNDIAL DO PODER DE DEUS, SAUDAÇÃO.;APARTE;O SR. MISSIONÁRIO JOSÉ OLIMPIO (PP-SP. Aparte.) - Quero agradecer ao meu querido amigo Deputado Marcelo Aguiar - nós fomos Vereadores de São Paulo juntos -, ao Sr. Presidente e a Deus a visita do Apóstolo Valdemiro Santiago a esta Casa de leis. Conheço o Apóstolo Valdemiro Santiago há quase 30 anos, tivemos uma jornada de trabalho juntos. Quero também agradecer a todo o povo de São Paulo, onde obtive mais de 60 mil votos. Tenho realmente de agradecer a Deus e a todos os Deputados e companheiros desta Casa que têm sido solidários à realização dessa obra. A Igreja Mundial do Poder de Deus existe para atender a todos, independentemente do seu credo religioso, porque o apóstolo não prega religião, ele prega a união, para que as pessoas possam ter suas famílias, seus entes queridos resgatados e abençoados. Que Deus o abençoe, Apóstolo. Muito obrigado, Deputado Marcelo Aguiar.
2011-03-02T14:56;"MISSIONÁRIO JOSÉ OLIMPIO, DEPUTADO FEDERAL, AGRADECIMENTO, MANDATO PARLAMENTAR, RODRIGO MORAES, FILHO, DEPUTADO ESTADUAL, ELEIÇÃO, ELEITOR, SP. 
PROJETO DE LEI, ATENDIMENTO MÉDICO, HOSPITAL PÚBLICO, USUÁRIO, DROGA, ALCOÓLATRA, APRESENTAÇÃO.";PEQUENO EXPEDIENTE;"O SR. MISSIONÁRIO JOSÉ OLIMPIO (PP-SP. Sem revisão do orador.) - Exmo. Sr. Presidente, nobres Sras. e Srs. Deputados, caros profissionais da imprensa e público presente, em meu primeiro discurso nesta Casa, eu gostaria de agradecer primeiramente a Deus pelos mais de 160 mil votos que recebi em São Paulo. Dos 645 Municípios do Estado, obtive votos em 631. Agradeço também aos eleitores que votaram em mim e em meu filho, Rodrigo Moraes, o mais jovem Deputado Estadual eleito no Estado de São Paulo, com quase 130 mil votos. Toda a nossa gratidão a Deus e ao povo que nos escolheu para representá-lo. 
	Sou de Itu, cidade muito conhecida, da qual fui Vereador por três mandatos e Presidente da Câmara de Vereadores de 1989 a 1990. Há mais de 60 anos aquela região não tinha um Deputado Federal, mas hoje pode contar com o nosso trabalho e a nossa garra. É por isso que estamos nesta Casa de leis.
	Sr. Presidente, agradeço também ao povo da Capital de São Paulo, onde obtive mais de 62 mil votos. Lá eu exercia o meu terceiro mandato de Vereador. Fui eleito três vezes Vereador de São Paulo. E é sabido que ser Vereador de São Paulo é mais difícil do que ser Deputado. Agradeço sinceramente à população de São Paulo. Tenham a certeza de que vamos realizar um grande trabalho em prol do nosso Estado e deste País. 
	Deixo os meus agradecimentos também a esta Casa, em especial a seu Presidente. Semana passada, esteve aqui em visita o nosso apóstolo Valdemiro Santiago, da Igreja Mundial do Poder de Deus, que foi muito bem recebido por dezenas de Deputados. O apóstolo Valdemiro realiza um belo trabalho de evangelização no Brasil, ou melhor, em todo o mundo, lutando para tirar as pessoas das drogas, restaurando casamentos, abençoando pessoas. Ficamos felizes com a recepção que esta Casa deu ao apóstolo Valdemiro, que, posso dizer com toda a franqueza, não veio aqui para falar de religião. Ele não prega a religião e, sim, a unidade entre as pessoas. Na primeira vez em que entrou nesta Casa, ficou muito feliz pela receptividade que encontrou. Manifesto, em nome dele, da Igreja Mundial e de todos os que compõem esse ministério, a nossa gratidão. 
	Sr. Presidente, eu queria também registrar que apresentamos ontem a esta Casa um projeto muito importante, que vai cuidar do atendimento justo e sincero, por hospitais das redes municipal, estadual e federal, às pessoas dependentes de drogas e de álcool. 
	Nós sabemos que hoje muitas pessoas estão perdidas no mundo das drogas, principalmente no alcoolismo. Vamos atestar isso agora, num momento de festa. Vamos ver quantas pessoas estão nessa situação, perdendo inclusive a vida. Por quê? Porque as drogas e a bebida acabam com as pessoas. Temos de trazer aqui o bem, temos de trazer essa união. Tenho certeza de que este projeto obterá êxito.
	Quero deixar este agradecimento à Casa e pedir a V.Exa., Sr. Presidente, que autorize a divulgação do nosso discurso desta tarde em todos os órgãos de imprensa da Casa.
	Muito obrigado, Sr. Presidente e Srs. Deputados.
PRONUNCIAMENTO ENCAMINHADO PELO ORADOR

Exmo. Sr. Presidente, nobres Deputadas, colegas Deputados, caros profissionais de imprensa e público presente, primeiramente, gostaria de dar inicio ao meu discurso agradecendo a Deus, pois sei das dificuldades por que já passei na vida, incluindo minhas candidaturas e sei que sem Ele eu não seria nada. E gostaria também de agradecer aos mais de 160 mil eleitores que me deram a oportunidade de estar presente nesta Casa de leis pelos próximos 4 anos.
Esse número de votos é resultado da ação de homens e mulheres que acreditaram em um trabalho que, graças a Deus, eu exerço há mais de 30 anos, tendo em vista que nessa minha carreira politica não há nenhum indicio de má conduta ou qualquer coisa que se possa dizer que denigra a minha pessoa.
Hoje, diante desta tribuna, eleito Deputado Federal para servir ao meu País, vejo o quanto valeu a pena cada esforço, cada dia e cada noite de luta que vivi ao lado do meu povo; cada passo que dei rumo à Câmara de Vereadores da minha querida Itu, onde muito jovem fui Vereador por três mandatos, inclusive presidindo aquela Casa; cada passo que dei rumo à Câmara da Capital de São Paulo, onde fui Vereador por três mandatos, até vir para esta Casa, agora.
Estou muito feliz por estar aqui à custa de uma história limpa e de muito trabalho. Porém, estou muito mais feliz por ter conseguido ser exemplo para alguém, que, ao que tudo indica, dará continuidade a essa minha missão árdua que é a de ser político honesto em nosso País. Refiro-me ao meu querido filho Rodrigo Moraes, um advogado, o mais jovem Deputado Estadual eleito por São Paulo, com quase 125 mil votos.
Senhoras e senhores, finalizo a minha fala destacando algumas pessoas que são muito especiais para mim: a minha esposa Elizabete, que me acompanha há quase 30 anos, tendo sido sempre uma grande auxiliadora; e também os meus filhos Rodrigo e José Olimpio Júnior, que também estiveram presentes nos momentos bons e ruins.
Posso dizer que a familia é como uma arvore, que, estando plantanda nos fundamentos de Deus, é a maior ajuda para se trilhar um caminho abençoado.
E, já que estou falando de família, quero finalizar externando a minha gratidão e a minha consideração a toda a nação da Igreja Mundial do Poder de Deus, em nome do meu amigo e irmão apóstolo Valdemiro Santiago e de sua amada família, que tenho como fosse a minha. 
Por fim, quero agradecer a cada um dos meus novos companheiros pela cordial recepção, em especial ao nobre Presidente Marco Maia. Estejam certos, Excelências, de que aqui está um homem pequeno de estatura, mas um parceiro gigante daqueles que lutam pelo povo com coragem e respeito. 
Muito obrigado a todos."
2011-03-29T16:20;JOSÉ ALENCAR, EX VICE PRESIDENTE DA REPÚBLICA, HOMENAGEM PÓSTUMA.;PELA ORDEM;"O SR. MISSIONÁRIO JOSÉ OLIMPIO (PP-SP. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, Parlamentar que sou representando o Estado de São Paulo, quero também render homenagens ao grande estadista, nosso Vice-Presidente da República José Alencar.
	Em uma das entrevistas que concedeu, com muita sinceridade no coração agradeceu as orações que o povo brasileiro lhe rendia. Ele tinha muita força, foi um grande estadista, um grande pai de família, um grande empresário.
	Quero deixar nossa solidariedade à família do Vice-Presidente José Alencar.
	Muito obrigado, Sr. Presidente."
2011-04-27T16:26;"PROJETO DE LEI, OBRIGATORIEDADE, COLOCAÇÃO, RÓTULO, EMBALAGEM, BEBIDA ALCOÓLICA, INFORMAÇÃO, DANOS, SAÚDE, APRESENTAÇÃO. 
MUNICÍPIO, ITU, SP, INSTALAÇÃO, INDÚSTRIA, PEQUENA E MÉDIA EMPRESA, SOLICITAÇÃO, APOIO, GERALDO ALCKMIN, GOVERNADOR, SP.";PELA ORDEM;"O SR. MISSIONÁRIO JOSÉ OLIMPIO (PP-SP. Pela ordem. Sem revisão do orador.) - Sra. Presidente, Sras. e Srs. Deputados, trago ao conhecimento de V.Exas. o fato de que dei entrada, nesta Casa, a dois projetos de lei. 
O primeiro deles, que dispõe sobre o atendimento a ser prestado aos usuários de drogas e aos alcoólatras nos hospitais da rede pública, diz o seguinte: 
""Art. 1º. Esta lei determina o atendimento médico especifico aos usuários de drogas e de bebidas alcoólicas e orientação psicológica para a família dos mesmos nos hospitais públicos.
Art.2º. É obrigatório o atendimento pelos hospitais da rede pública aos usuários de drogas e alcoólatras maiores de idade por iniciativa própria e de menores por iniciativa própria ou do responsável, adotados os seguintes procedimentos: (...)"". 
	O outro prevê a obrigatoriedade de os rótulos de bebidas alcoólicas trazerem imagens e informações sobre os males que o consumo de álcool causa à saúde. A exemplo do que hoje ocorre com os maços de cigarro, os rótulos das garrafas traria informações sobre os males que o consumo de bebida alcoólica causa à saúde. Essas informações devem ser expostas em texto e imagens que levem realmente esse esclarecimento à população, porque a bebida tem causado a morte de muitas pessoas e, consequentemente, muito sofrimento às famílias.
	Quero também, Sra. Presidente, Sras. e Srs. Deputados, falar da minha cidade de Itu, em São Paulo, pela qual fui eleito Deputado Federal e da qual fui Vereador por 3 mandatos e Presidente da Câmara de Vereadores. 
Ali, tive a felicidade de apresentar a proposta do Projeto Cidade Nova, hoje um bairro muito grande localidade entre Itu e Sorocaba e no qual residem milhares de famílias, depois da construção da casa própria.  
Desta tribuna, Sras. e Srs. Deputados, peço ao Governador do Estado que realmente cumpra a determinação prevista para o Distrito Industrial de Itu, no sentido de que indústrias de pequeno e médio porte ali sejam instaladas, pois a cidade, que tem registrado grande crescimento, precisa desse empreendimento empresarial. 
O apoio do Estado é essencial para que esse empreendimento industrial seja implantado na cidade, e também que o Prefeito de Itu traga as indústrias que queiram lá se instalar, oferecendo-lhes incentivo fiscal. Dessa forma, haverá a geração de empregos que aquela população que contribui com os impostos exige. 
Tenho recebido inúmeras reclamações de pessoas que procuram meu escritório em Itu. E essas pessoas merecem esse atendimento, esse carinho por parte do Estado e, principalmente, da Prefeitura Municipal de Itu. 
	Era o tinha a deixar registrado, Sra. Presidente. 
Muito obrigado."
2011-04-28T18:09;"DILMA ROUSSEFF, PRESIDENTE DA REPÚBLICA, LANÇAMENTO, PROGRAMA NACIONAL DE ACESSO AO ENSINO TÉCNICO, PRONATEC, AMPLIAÇÃO, ESTABELECIMENTO DE ENSINO, EDUCAÇÃO TECNICA, INCENTIVO, FORMAÇÃO PROFISSIONAL, ELOGIO.
ALUIZIO MERCADANTE, MINISTRO DE ESTADO, MINISTÉRIO DA CIÊNCIA E TECNOLOGIA, ATUAÇÃO, EXPECTATIVA. 
PROJETO DE LEI, ALTERAÇÃO, CODIGO FLORESTAL, SUBSTITUTIVO, ALDO REBELO, DEPUTADO FEDERAL, VOTAÇÃO, DEFESA.
GOVERNADOR, SP, DUPLICAÇÃO, RODOVIA, LIGAÇÃO, MUNICÍPIOS, SOROCOBA, ITAPETININGA, SP,  DUPLICAÇÃO, SOLICITAÇÃO.";PELA ORDEM;"O SR. MISSIONÁRIO JOSÉ OLIMPIO (PP-SP. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, quero também trazer, nesta comunicação, a notícia importante já mencionada por V.Exa., com referência a esse arrojado projeto que a Presidenta Dilma lançou hoje: o Programa Nacional de Acesso ao Ensino Técnico - PRONATEC, que vai ajudar na formação técnica de grandes profissionais. Fico feliz com a atitude da Sra. Presidenta. 
	Eu faço parte da Comissão de Ciência e Tecnologia e lá recebemos ontem o Ministro Aloizio Mercadante, por quem tenho um carinho especial, do nosso Estado, São Paulo. Ontem S.Exa. se mostrou feliz, entusiasmado por trabalhar naquele Ministério. Esperamos que consiga, sim, o respaldo da Presidenta e de toda a equipe que está com ele para fazer um trabalho como tem feito por este País. Eu o conheço e sei da sua força de vontade. 
	Quero também aproveitar e cumprimentar o Presidente desta Casa. Segundo S.Exa., na próxima semana, vamos votar o Código Florestal. Temos de votar o relatório do Deputado Aldo Rebelo, que tem se esforçado. Este País necessita da aprovação desse código, que tem importância na agricultura e em todas as áreas do País. 
	Cumprimento também o Governo do nosso Estado de São Paulo pela duplicação da rodovia que liga o meu Município, Itu, a Salto, em direção a Campinas, que está trazendo um grande benefício para aquelas cidades. 
Faço também um apelo ao Governo de São Paulo para que a Rodovia Raposo Tavares, que liga Sorocaba a Itapetininga, de fundamental importância, possa também ser duplicada, pois o tráfego é pesado, de muito movimento. Muitos acidentes acontecem ali naquele trecho. Então, quero contar com o apoio do Governo do Estado para que as empresas que estão participando possam, o mais rapidamente possível, concluir aquela duplicação. 
	Era o que eu tinha a dizer. 
	Muito obrigado, Sr. Presidente."
2011-05-18T13:30;AUDIÊNCIA, FERNANDO HADDAD, MINISTÉRIO DA EDUCAÇÃO, DEPUTADO FEDERAL, FRENTE PARLAMENTAR DA FAMÍLIA E APOIO À VIDA, DISTRIBUIÇÃO, MATERIAL, ESCOLA PÚBLICA, HOMOFOBIA, COMBATE, DEBATE.;PELA ORDEM;"O SR. MISSIONÁRIO JOSÉ OLIMPIO (PP-SP. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o Ministro da Educação esteve com um grupo de Deputados da Frente Parlamentar da Família, com evangélicos, com católicos para discutir sobre o kit homofóbico que vai ser distribuído nas escolas. S.Exa. assumiu o compromisso de convidar, antes de esse kit ser confeccionado e distribuído às escolas, um representante desta Casa para analisar o material dele constante. 
Não somos contra ninguém, mas temos que estar em defesa da família. É importante que verifiquemos esse material que será passado para as crianças.
	Aproveito para dizer que, nesta semana, estive em visita à cidade de Sorocaba. Quero cumprimentar a cidade de Alambari, que completou 19 anos de emancipação política.
Deixo um abraço ao Prefeito de Alambari, a todos os Vereadores e moradores da cidade.
	Muito obrigado."
2011-05-25T09:12;"ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS, APAE, ATUAÇÃO, ELOGIO.
SANTA CASA DE MISERICÓRDIA, SP, HOSPITAL, GOVERNO FEDERAL, REPASSE, VERBA ORÇAMENTÁRIA.";BREVES COMUNICAÇÕES;"O SR. MISSIONÁRIO JOSÉ OLIMPIO (PP-SP. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, nesta manhã quero registrar que, na semana passada, eu e meu filho, o Deputado Estadual Rodrigo Moraes, visitamos uma unidade da Associação de Pais e Amigos dos Excepcionais - APAE. Lá acompanhamos o trabalho que o Presidente Armando e a Vice-Presidente Anna Carolina desenvolvem com aqueles alunos. Trata-se de um trabalho maravilhoso o cuidado que realmente eles têm com aquelas crianças excepcionais, que têm um valor muito grande para a sociedade. Ficamos muito felizes.
Dali fomos até o hospital da Santa Casa, onde estivemos com os diretores, que reclamaram do Governo o repasse de verbas.
Já estivemos, aliás, em reunião com o Secretário da Casa Civil, que se prontificou a fazer o remanejamento necessário, porque se atende a várias cidades da região.
Logo mais vamos falar também sobre a visita que fizemos à região de Sorocaba.
Era o que tinha a dizer.
Muito obrigado."
2011-05-26T09:14;ABDIAS DO NASCIMENTO, EX SENADOR, PARTICIPAÇÃO POLÍTICA, COMBATE, RACISMO, DISCRIMINAÇÃO RACIAL, MORTE,  HOMENAGEM PÓSTUMA.;BREVES COMUNICAÇÕES;"O SR. MISSIONÁRIO JOSÉ OLIMPIO (PP-SP. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, gostaria de registrar que, no dia 20 de maio, visitamos a APAE - Associação de Pais e Amigos dos Excepcionais de Itu, junto com a Vice-Presidenta Ana Carolina, a Diretora Rosana, o Diretor Pedro e o Deputado Estadual Rodrigo Moraes. Lá tratamos da questão do terreno que eles têm para a construção da sede daquela entidade. Pudemos observar o trabalho maravilhoso que eles fazem com as crianças.
	Também gostaria de registrar que domingo passado houve a Convenção do Partido Progressista, que contou com a presença do Vice-Presidente da República Michel Temer, do Governador do Estado de São Paulo Geraldo Alckmin e do Presidente da FIESP Sr. Skaf. Foi uma convenção maravilhosa, na qual foi reeleito o Deputado Paulo Maluf, a quem parabenizo.
	É este o registro que deixo nesta Casa, Sr. Presidente.
	Muito obrigado."
2011-06-08T14:52;GOVERNO ESTADUAL, GERALDO ALCKMIM, GOVERNADOR, ANÚNCIO, DUPLICAÇÃO, RODOVIA, LIGAÇÃO, MUNICÍPIO, ITU, SOROCABA, SP, IMPORTÂNCIA, INSTALAÇÃO, DISTRITO INDUSTRIAL, BAIRRO, CIDADE NOVA.;PEQUENO EXPEDIENTE;"O SR. MISSIONÁRIO JOSÉ OLIMPIO (PP-SP. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, quero registrar nesta tribuna que no final do mês passado, juntamente com o Governador Geraldo Alckmim, estivemos em Sorocaba, quando foi anunciada a duplicação da rodovia que vai de Itu a Sorocaba.
Quero aqui ressaltar a importância do desenvolvimento daquela região, onde temos um trabalho importantíssimo. Fui Vereador da cidade de Itu por três mandatos e também Presidente da Câmara. Portanto, estou muito feliz. 
Estivemos lá, juntamente com o Deputado Estadual Rodrigo Moraes, e tivemos a felicidade de ver essa obra importantíssima, que começa na Faculdade de Direito de Itu e vai até a entrada de Sorocaba, passando pelo Hospital Pirapitingui, no Bairro Cidade Nova, onde desenvolvemos um projeto importantíssimo apresentado por mim, em 1984, quando fui Vereador em Itu. Cidade Nova hoje é um bairro referência, onde residem mais de 50 mil pessoas. Então, quero aqui desejar a todos os moradores daquela região...
Sr. Presidente, Sras. e Srs. Deputados, essa duplicação vai melhorar a situação das indústrias que estão próximas à rodovia Castelo Branco. Faço um apelo ao Governador no sentido de que instale o mais rápido possível um distrito industrial naquele bairro populoso. Lá existe uma área enorme que o Governo do Estado doou para o Município, para que possam implantar indústrias que sairão de São Paulo, da região de Campinas, e irão para Itu, levando progresso e mais emprego. É disso que o povo precisa.
Quero deixar nesta tarde este comunicado e ser solidário ao Governador, porque foi importante esse trabalho feito a partir dessa reivindicação antiga. Estamos participando disso juntos. Os Deputados que já estavam aqui e os que assumiram agora, tanto eu como o Deputado Rodrigo, temo-nos empenhado, não temos medido esforços para ajudar aquela região.
Quero também me congratular com o povo de Sorocaba, onde está sendo instalada a Toyota. O Governador já lançou o entorno da entrada de Sorocaba, um trecho de 6 quilômetros onde vai haver uma duplicação, começando na Raposo Tavares, no trecho de Araçoiaba até Itapetininga. Vai haver duas fazes. Nessa rodovia tem acontecido muitos acidentes com muitas vítimas.
Temos aqui o Deputado Guilherme Mussi, da região de Capão Bonito. Itapetininga sabe quão importante vai ser essa duplicação na rodovia Raposo Tavares.
Quero ser solidário ao Governador do Estado e dizer que estamos juntos. Tudo que é bom é importante para a região e para o Estado de São Paulo.
Era só, Sr. Presidente. 
Muito obrigado. 

PRONUNCIAMENTO ENCAMINHADO PELO ORADOR
Sr. Presidente, Sras. e Srs. Deputados, empenhado em cooperar com o desenvolvimento de Itu e região, estive com o Governador Geraldo Alckmin e o superintendente do DER, o Sr. Clodoaldo Pelissioni no dia 21 do mês que passou, juntamente com o Deputado Estadual Rodrigo Moraes, quando o Governador anunciou investimentos nas obras de duplicação e recuperação dos quilômetros que ligam Itu a Sorocaba.
O Governo, por meio do DER, investirá cerca de 115 milhões na duplicação de 23,12 quilômetros e recuperação de 6,4 quilômetros da rodovia que liga Juquiá a Salto e passa pelo Município de Sorocaba. A rodovia será duplicada no trecho que liga Itu a Sorocaba, do quilômetro 47,58 ao quilômetro 70,7, e serão destinados 100 milhões; serão destinados mais 15 milhões na recuperação do trecho entre Sorocaba e o bairro do Éden e ainda 23,6 milhões no trecho entre Salto e Itu, que já está em obra.
Estou muito contente com as obras já em andamento na SP-079, pois beneficiará os moradores de Jardim União, Vila Martins, Portal do Éden, Jardim Europa, Vila da Paz, Novo Mundo e o Bairro Cidade Nova, bairro que foi criado por um projeto de minha autoria.
Obrigado."
2011-06-29T15:40;"JOSÉ OLIMPIO, DEPUTADO FEDERAL, VISITA, MUNICÍPIO, ADOLFO, SP, POPULAÇÃO, AGRADECIMENTO.
MACONHA, LEGALIZAÇÃO, REPÚDIO, MARCHA, APOIO.";PEQUENO EXPEDIENTE;"O SR. MISSIONÁRIO JOSÉ OLIMPIO (PP-SP. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, eu gostaria de deixar um registro nesta tarde: na quinta-feira próxima passada, visitamos a região de São José do Rio Preto e estivemos na cidade de Adolfo. Queria mandar um abraço especial ao nosso Prefeito João Donizette, ao Vice-Prefeito Nelson e a todos os Vereadores. Fizemos uma reunião com várias entidades e várias igrejas. 
Adolfo é uma cidade com aproximadamente 3 mil habitantes, e havia mais de 700 pessoas participando desse evento, que foi uma maravilha, com muitas pessoas felizes, que saíram dali abençoadas.
Então, quero deixar o meu abraço, a minha gratidão à cidade de Adolfo, a todo o povo, a todo aquele pessoal que nos recebeu com amor e carinho. Eu queria registrar essa gratidão e dizer também da nossa preocupação e da ajuda que vamos procurar fazer não só à cidade de Adolfo, mas às cidades da região.
Eu queria aproveitar, Sr. Presidente, Sras. e Srs. Deputados, e registrar aqui também o meu apoio ao André Martins, que me procurou no meu gabinete. É um nobre companheiro do movimento liderado pelo escritor ecumênico Xamã Gideon dos Lakotas, que está encampando a ""Caminhada Nacional contra a Liberação da Maconha... Pela Vida!!!"" Essa passeata vai ocorrer no dia 30 de julho, em São Paulo, com início no vão interno do MASP, na Avenida Paulista, em direção à Assembleia Legislativa.
Sr. Presidente, eu queria deixar o nosso apoio, por sabermos da importância da família. Eu digo isso porque nós, que defendemos aqui, em todos os níveis, a família, sabemos do prejuízo que o cigarro e a bebida causam à família; sabemos da destruição, causando doenças. Imaginem agora com a maconha. 
Eu digo isso porque, no movimento que frequento, principalmente na área evangélica, quando vemos o testemunho de um drogado, de um dependente de drogas sendo liberto, é uma felicidade. Com este movimento liberando a droga, a maconha, como é que vai ser este País?
Então, eu queria dizer da minha felicidade e dizer também ao André Martins, que me procurou, que nós somos solidários e vamos lá, como Deputado Federal por São Paulo e por todo o Brasil, para dizer que somos a favor, sim, desta caminhada contra a maconha e a favor da vida.
Era isso, Sr. Presidente, que eu queria dizer aqui, solicitando que este pronunciamento seja registrado nos Anais desta Casa e divulgado nos órgãos de comunicação desta Casa.
Muito obrigado."
