dataHoraInicio;keywords;tipoDiscurso;transcricao
2011-03-16T15:38;CÓDIGO FLORESTAL, REFORMA, RELATÓRIO, DISCUSSÃO, ÁREA DE PRESERVAÇÃO PERMANENTE, MATA CILIAR, REDUÇÃO, PROPOSTA, PRODUTOR RURAL, APOIO.;PEQUENO EXPEDIENTE;"O SR. NELSON PADOVANI (PSC-PR. Pronuncia o seguinte discurso.) - Sr. Presidente, Sras. e Srs. Deputados, na tarde dessa terça-feira, 15 de março, o debate sobre a reforma do Código Florestal balançou os Parlamentares desta Casa. Não só pelo apoio irrestrito dos Parlamentares e produtores rurais que compartilham das idéias apresentadas pelo relatório, mas também pela contribuição dos palestrantes que enriqueceram o debate com embasamento teórico e científico. 
Nessa oportunidade, Sr. Presidente, o Prof. Antônio Carlos e o Procurador da Fazenda Nacional da Advocacia-Geral da União Luis Carlos Morais apresentaram a matéria do substitutivo do Código Florestal com propriedade e desconstruíram a imagem negativa que a imprensa vem reportando à população. Essa apuração tendenciosa também foi questionada pelo Relator do texto, o Deputado Aldo Rebelo (PCdoB-SP), que lamentou a atuação da imprensa diante da reforma do Código Florestal ao explicar, por exemplo, que Área de Preservação Permanente (APP) não é área de risco. 
Compartilho com S.Exa. e com os demais membros da bancada de produtores de alimentos desse pensamento e também abro meu repúdio aos veículos que não estão refletindo corretamente a respeito de uma pauta de interesse nacional. Pois o que está em jogo, acima de tudo, é a qualidade de vida do trabalhador do campo.
Aproveito a oportunidade para registrar meu apoio ao produtor rural, peça fundamental para o setor produtivo brasileiro e que vem depondo sua dramática situação diante deste triste cenário. Digo isso pela comoção unânime que o produtor Edegar Manoel da Silva, de Boca do Acre, causou aos colegas que ouviram seu testemunho na tarde de ontem. O pequeno agricultor está com 90% de suas terras na ilegalidade, um território de 100 mil hectares avaliado em menos de 100 mil reais. No entanto, Edegar foi multado em mais de 500 mil reais. Cinco vezes o valor de sua propriedade. Sem contar que, a partir do momento que foi multado, Edegar teve seu CPF bloqueado. O que o impede, por exemplo, de fazer um empréstimo bancário, dentre outros inúmeros impedimentos. 
Esse, Srs. Deputados, é apenas um dos milhões de casos espalhados pelo nosso Brasil. Edegar figura como vítima da opressão e resiste a essa violação de direitos, enquanto outros produtores, sem forças, caem em desespero: se não enlouquecem, cometem suicídio. Quantos produtores, assim como Edegar, serão necessários para tocar os colegas desta Casa? Quantos deles terão que morrer para virar notícia? Não podemos continuar nesse diálogo de surdos. Temos que despertar a população sobre os reais interessados na aprovação do substitutivo do atual Código Florestal.
Por fim, no tocante a esse evento de promoção da Frente Parlamentar da Agricultura, quero convocar Parlamentares, sindicatos, associações e produtores rurais para uma grande mobilização nacional. Vamos abraçar a proposta do Presidente da Frente Agropecuária, Deputado Moreira Mendes (PPS-RO), que quer levar às ruas produtores de todo o Brasil a favor da aprovação da reforma do Código Florestal no mês de abril. Vamos inverter este cenário. Vamos sim, juntos, lutar pelo equilíbrio. 
Muito obrigado, Sr. Presidente."
2011-03-17T09:38;CÓDIGO FLORESTAL BRASILEIRO, PROJETO DE LEI, REFORMULAÇÃO, DESBUROCRATIZAÇÃO, LEGISLAÇÃO, ATIVIDADE AGROPECUÁRIA, DESENVOLVIMENTO AGRÍCOLA, APOIO.;BREVES COMUNICAÇÕES;"O SR. NELSON PADOVANI (PSC-PR. Pronuncia o seguinte discurso.) - Sr. Presidente, Sras. e Srs. Deputados, para mim é uma honra muito grande ocupar hoje esta tribuna na condição de membro da Câmara dos Deputados e do Congresso Nacional. E, nesta minha primeira manifestação, quero fazer um agradecimento especial ao povo do meu querido Estado do Paraná. De modo especial e muito particular, agradeço aos mais de 63 mil eleitores que depositaram em mim a sua confiança. Vou trabalhar incansavelmente para corresponder às expectativas de todos os paranaenses e de todos os brasileiros e brasileiras.
Feitas essas considerações iniciais, Sr. Presidente, quero, neste momento, manifestar meu apoio inequívoco a uma proposta que tramita nesta Casa e é motivo de preocupação em todo o Brasil: o projeto de reformulação do Código Florestal. A criação de um novo código para o setor rural será um marco para o setor produtivo nacional. Não há dúvidas quanto a sua urgência e relevância, não só para o contexto agrícola, mas também para a nossa economia como um todo.
Basta lembrarmos que hoje, com a atual legislação, 90% dos nossos produtores encontram-se na ilegalidade. E, se nada for feito, no dia 11 de junho, Sr. Presidente, o Brasil para de produzir. Isso porque, nessa data, vencem as certidões para investimento e custeio em função do decreto da anistia.
	Note que há um excesso de legislação. Normas conflituosas levam insegurança jurídica ao campo e prejudicam a produção. São resoluções, portarias e decretos criados ao sabor do vento. Um excesso de burocratização que está travando o setor agropecuário e, por consequência, impedindo o progresso social e econômico do País. Chega! É necessário dar um basta nesta situação.
A reforma do Código Florestal será um importante instrumento para o progresso brasileiro. Se hoje o agronegócio, em condições tão desfavoráveis, ainda representa 33% do PIB nacional, e um terço dos trabalhadores do nosso País vêm do agronegócio, com as mudanças propostas pelo substitutivo do Código Florestal avançaremos ainda mais.
O mundo dobra a população a cada 50 anos. Com base num estudo recente, o IBGE prevê que, daqui a 26 anos, o Brasil deverá ter 237 milhões de habitantes, e para isso precisamos estar preparados.
Temos potencial produtivo suficiente para suprir a nossa demanda por alimentos. Aliás, nosso desempenho na produção e exportação é algo que muito nos orgulha. E nesse sentido o Estado do Paraná tem sido um campeão, um exemplo para o mundo.
Nosso País lidera na exportação do café, que teve início na nossa querida Londrina, no Paraná. Também se destaca na soja, na pujante Campo Mourão, conhecida como o polo nacional do alimento. E, ainda, na nossa grande Cascavel, somos referência na exportação de frango. A região, senhores, mantém um dos maiores abatedouros de frango do mundo. Lá são abatidos 1 milhão e meio de frangos ao dia.
Já dizia Josué de Castro, ilustre médico e precursor dos estudos relacionados à questão fome no Brasil que ""o que falta é vontade política para mobilizar recursos a favor dos que têm fome"".
A reforma do Código Florestal polemiza exatamente pelo seu caráter democratizante. Há uma pressão muito forte para barrar o progresso agrícola do Brasil. 
E muita gente finge que não vê isso. Percebam que ONGs internacionais financiadas por países ditos ""desenvolvidos"" atuam como grupos de pressão para criminalizar a nossa produção. Não podemos aceitar isso, Sr. Presidente, não devemos nos pautar por uma agenda internacional, cujo único objetivo é marginalizar a produção brasileira no cenário internacional.
O texto elaborado com muito cuidado e responsabilidade pelo ilustre Deputado Aldo Rebelo estabelece - inclusive - uma moratória de 5 anos. Ou seja, nesse período não se derruba uma única árvore para fins de agricultura ou pecuária. Esse tempo é para que a União e os Estados elaborem seus programas de regularização ambiental.
Os ambientalistas também alegam que o perdão aos crimes ambientais cometidos pelos produtores rurais é uma medida que só favorece grandes produtores e latifundiários. Ao contrário, pelo novo código, os pequenos proprietários de terra é que serão os mais beneficiados.
	Com a mudança na lei esses pequenos produtores - são elementos imprescindíveis na cadeia produtiva - finalmente poderão respirar aliviados e poderão continuar produzindo. Como é o caso dos produtores que emocionaram os Parlamentares na tarde desta quinta-feira, no debate sobre a reforma do Código Florestal realizado pela Frente Parlamentar da Agricultura. E digo mais, Sr. Presidente: esse foi um momento marcante. Digo isso por mim e pelos demais Parlamentares que acompanharam a discussão. 
Concluo ressaltando que, no meu entendimento, a reforma do Código Florestal abraça a causa dos produtores, e eu não tenho nenhum constrangimento em manifestar, desde já, de que lado estou. Estou e continuarei sempre ao lado do produtor rural, que é quem verdadeiramente produz as riquezas do Brasil.
O Brasil não pode abrir mão de sua soberania; precisa decidir o seu rumo a partir de suas próprias convicções. Somos um país maduro. Temos um Congresso forte e independente para criar, reformular e alterar leis conforme a necessidade. É para isso que fomos eleitos. Sinto-me bastante otimista e confiante de que aprovaremos sim - com folga - o novo Código Florestal, porque não se trata de uma causa isolada, de interesse de uma categoria apenas, mas de um projeto que tem a ver com o futuro da nossa Nação.
Agradeço a oportunidade, Sr. Presidente.
Muito obrigado."
2011-03-29T16:44;JOSÉ ALENCAR, EX VICE PRESIDENTE DA REPÚBLICA,  HOMENAGEM PÓSTUMA.;PELA ORDEM;"O SR. NELSON PADOVANI (PSC-PR. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, venho falar em nome do meu Estado. O Paraná está triste, como todo o Brasil, pela perda desse grande homem público.
Quem conheceu José Alencar, nosso Vice-Presidente da República, às vezes Presidente da República, Senador por Minas Gerais, sabe que o Brasil não será mais o mesmo depois da sua morte. Ele soube conciliar as funções de empresário e homem público. É muito difícil ser líder como empresário e como político. Ele nos deu essa demonstração. Suas empresas vêm gerando milhares e milhares de empregos no País. Estamos tristes no Paraná. Tenho certeza de que todo o Brasil chora sua falta.
Em nome da bancada do Paraná e do Partido Social Cristão, registro os nossos sentimentos de pesar pelo passamento de José Alencar.
Muito obrigado."
2011-04-13T11:52;AEROPORTO, ESTABELECIMENTO DE ALIMENTAÇÃO, COBRANÇA, ALIMENTO, PREÇO, ABUSO, REPÚDIO, CRÍTICA.;BREVES COMUNICAÇÕES;"O SR. NELSON PADOVANI (PSC-PR. Pronuncia o seguinte discurso.) - Sr. Presidente, Sras. e Srs. Deputados, peço a atenção dos nobres colegas para um tema recorrente nesta Casa, mas que, no campo prático, se esvazia no silêncio dos discursos. Estou determinado a levar a questão adiante com a efetiva participação deste Parlamento. 
Refiro-me, Sr. Presidente, aos aeroportos, às limitações estruturais e principalmente aos contratos que estabelecem os serviços terceirizados e que fazem da venda de um cafezinho, de um suco, de um refrigerante ou de uma simples salada um verdadeiro assalto. 
Esses estabelecimentos deveriam suprir uma demanda popular. Um pai de classe média, acompanhado de sua família - esposa e filhos - fica sem alternativa quando o voo atrasa. Vejam que está mais fácil viajar de avião. Disso não temos dúvida. Mas o preço que este pai vai gastar com um simples lanche para sua família está fora do contexto. Um simples sanduíche, que custa 2 reais, dentro do aeroporto sai por 6 reais. Uma salada, que em qualquer restaurante custaria no máximo 10 reais, na praça de alimentação dos aeroportos custa entre 50 reais e 60 reais. 
Insisto: isso é um verdadeiro assalto contra a economia popular.
Em outros setores do comércio, senhores, esta prática que limita concorrências é chamada de monopólio e o tabelamento de preços abusivos leva o nome de cartel.
A Agência Nacional de Transportes Terrestres divulgou recentemente números que justificam tal questionamento. No primeiro trimestre de 2011 os passageiros em aeroportos já superaram em 10% o número de bilhetes vendidos para viagens de ônibus. Nos últimos 8 anos o número de pessoas que agora viajam de avião aumentou 115%.
Ou seja, a aviação não é mais um transporte com requintes de elite, e sim um meio de uso comum e, por que não dizer, popular. 
Companhias aéreas têm oferecido bilhetes acessíveis para trajetos que cortam este País, muitas vezes com preços mais baratos do que um prato de salada servido nos restaurantes dos nossos limitados aeroportos.
Que antagonismo é esse, senhores Deputados?
São dessas distorções que se alimentam as ações imorais neste País. É na omissão do pequeno detalhe que permitimos a proliferação dos grandes escândalos.
Em 2007 vivemos o apagão aéreo, e naquele instante o Ministro da Defesa, Nelson Jobim, anunciou maior fiscalização sobre a ANAC e a INFRAERO. 
Quais foram as constatações? No mesmo ano o TCU apontou ilegalidades em obras de oito aeroportos, acusando a INFRAERO de pagar por serviços não concluídos. 
Há algum resultado destas ações? A busca por essas respostas, nobres Deputados e Deputadas, não pode morrer neste ou em qualquer outro discurso isolado; precisa da participação de todos. É nossa responsabilidade.
Há muito tempo, nobres colegas, nossas ações, principalmente quando se trata de fiscalização, viram uma salgada pizza na mesa do povo brasileiro.
Muito obrigado."
2011-05-03T00:00;PROJETO DE RESOLUÇÃO, CONGRESSO NACIONAL, DEFINIÇÃO, REPRESENTAÇÃO BRASILEIRA NO MERCOSUL, PARLASUL , COMPOSIÇÃO, ORGANIZAÇÃO, COMPETÊNCIA, REQUERIMENTO, REGIME DE URGÊNCIA, VOTO FAVORÁVEL,  PARTIDO POLÍTICO, PSC.;ORIENTAÇÃO DE BANCADA;"O SR. NELSON PADOVANI (PSC - PR) - Srª Presidente, o PSC, aproveitando a oportunidade, pede aos nossos colegas do partido que continuem no plenário, para votarmos, depois desta medida, o requerimento de pedido de urgência do Código Florestal. Nesta medida, votamos ""sim""."
2011-05-24T12:48;BETO RICHA, GOVERNADOR, PA, AUDIÊNCIA PÚBLICA, DISCUSSÃO, PROPOSTA, EMENDA CONSTITUCIONAL, CRIAÇÃO, TRIBUNAL REGIONAL FEDERAL, CIDADE, CURITIBA, PR.;BREVES COMUNICAÇÕES;"O SR. NELSON PADOVANI (PSC-PR. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Parlamentares, inicialmente quero agradecer ao Governador do Paraná, que nos recebeu na tarde de ontem, para discutir a aprovação da PEC 544/02, sobre a criação de Tribunais Regionais Federais. Se aprovada, um deles seria, naturalmente, em Curitiba.
Sras. e Srs. Deputados, o Paraná, Estado que represento, vive um momento de alegria, porque hoje, se Deus quiser, vamos ver o Código Florestal aprovado. O Paraná é o maior produtor de trigo do Brasil, o segundo produtor de soja, só perdendo para Mato Grosso.
Eu venho a esta tribuna homenagear o Deputado Aldo Rebelo pelos 23 Estados que percorreu, buscando as informações para que fizéssemos o melhor Código Florestal do Brasil.
	O Brasil passa por decisivo momento, porque é o agronegócio que responde por 42% do PIB nacional. Quando Parlamentares precisam de dinheiro para a saúde e a educação, vamos buscá-lo nas nossas exportações.
	Estamos vivendo momentos de alegria. Não vamos fraquejar agora, e sim votar o que é bom para País. Vamos transferir aos Estados a sua autonomia, para podermos discutir a biodiversidade, as áreas consolidadas.
	Podemos transformar o meu Estado, o Paraná, que tem a vocação da erva-mate, da fruticultura, e propiciar mais um meio de sobrevivência para os produtores.
	Aguardaremos até o início desta tarde a votação do Código Florestal.
	Muito obrigado."
2011-06-01T14:16;DECRETO LEGISLATIVO, ACORDO INTERNACIONAL, NOTAS REVERSAIS, GOVERNO BRASILEIRO, GOVERNO ESTRANGEIRO, PAÍS ESTRANGEIRO, PARAGUAI, TRATADO DE ITAIPU, ALTERAÇÃO, VALOR, RECEBIMENTO, CESSÃO, ENERGIA ELÉTRICA, BRASIL, CONTRAPARTIDA, REGULARIZAÇÃO FUNDIÁRIA, PRODUTOR RURAL, BRASILEIROS, DESCUMPRIMENTO, PROTESTO, REQUERIMENTO DE INFORMAÇÕES, MINISTÉRIOS DAS RELAÇÕES EXTERIORES, CONDIÇÕES, CUMPRIMENTO.;PEQUENO EXPEDIENTE;"O SR. NELSON PADOVANI (PSC-PR. Pronuncia o seguinte discurso.) - Sr. Presidente, nobres Sras. e Srs. Deputados, em uma votação recente e coerente, reparamos, em tese, uma dívida histórica que tínhamos com o Paraguai. Corrigir de 120 para 360 milhões de dólares anuais o valor pago pelo pela energia excedente produzida em Itaipu foi um ato de humildade da nossa Nação e, além disso, um ato de coragem desta Casa, como também do Senado, que seguiu a mesma retórica em votação sobre o Tratado de Itaipu.
Entretanto, Sr. Presidente, Sras. e Srs. Deputados, denuncio que já está ocorrendo um descumprimento do acordo feito entre os dois Governos - na ocasião, firmado pelo então Presidente Lula e pelo então Presidente paraguaio Fernando Lugo.
Os brasileiros produtores rurais residentes naquele país estão sendo hostilizados, despejados e até ameaçados de morte.
Segundo denúncias veiculadas na imprensa do Paraná, as ações têm apoio da polícia paraguaia, orquestradas com a caneta do Governo e da Justiça.
A regularização dos produtores rurais brasileiros em terras paraguaias é o primeiro dos itens que constam neste acordo, como bem foi relatado no parecer do Deputado Dr. Rosinha (PT-PR) e no parecer da Senadora Gleisi Hoffmann (PT-PR). 
Para esclarecer, Sr. Presidente, reproduzo um trecho do parecer do Relator do projeto aqui na Câmara dos Deputados, Deputado Dr. Rosinha.
""É bom lembrar também que, na questão de Itaipu, houve como contrapartida, em função desse acordo, as seguintes questões. A primeira delas, em contrapartida a isso, é a regularização fundiária de agricultores de origem brasileira no Paraguai. Estima-se que vivam 200 mil brasileiros que se dedicam à pequena agricultura.
A segunda contrapartida se relaciona à regularização migratória dos cidadãos de origem brasileira que vivem no Paraguai"".
Ora, Sr. Presidente, Sras. e Srs. Deputados, não nos cabe o silêncio!
Aprovamos esse novo tratado que está sendo comemorado no Paraguai e, enquanto isso, famílias brasileiras estão chorando o despejo?
Protocolamos hoje nesta Casa, Sr. Presidente, um pedido formal de esclarecimento ao Ministro das Relações Exteriores, para que tenhamos com a maior brevidade ações fiscalizadoras sobre o cumprimento do acordo.
Precisamos garantir a segurança das famílias brasileiras que contribuem com o desenvolvimento daquela nação. São famílias que levaram na bagagem o talento para a produção de alimentos e que propiciam hoje ao Paraguai crescentes números de produtividade, nunca vistos antes naquele país.
É deste modo que espero contar com o apoio e a atenção dos nobres Deputados para este indício de maus-tratos.
Muito obrigado, Sr. Presidente."
2011-08-29T16:06;PRODUTOR RURAL, DÍVIDA, RENEGOCIAÇÃO, SECURITIZAÇÃO, AVALIAÇÃO, LEGISLAÇÃO, CRIAÇÃO, COMISSÃO DE AGRICULTURA PECUÁRIA E ABASTECIMENTO RURAL, SUBCOMISSÃO PERMANENTE, BUSCA, SOLUÇÃO.;GRANDE EXPEDIENTE;"O SR. NELSON PADOVANI (PSC-PR. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, compareço a esta tribuna para tratar do endividamento rural, tema de importância fundamental não só para os agricultores, mas para a Nação brasileira como um todo. A despeito das inúmeras e sucessivas medidas governamentais adotadas nas últimas décadas, o endividamento da agricultura brasileira continua ainda não solucionado.
Na história recente, diversos esforços foram feitos em favor da solução desse problema, mas nenhum alcançou o resultado esperado. 
O primeiro ocorreu em novembro de 1995, com a Lei nº 9.138, que instituiu o chamado programa de securitização. Posteriormente, em 1997, débitos superiores a 200 mil reais foram contemplados com o PESA, um programa de renegociação voltado para grandes e médios agricultores.
	A Lei nº 10.437, de abril de 2002, redefiniu, de forma mais favorável aos agricultores, as condições inicialmente estabelecidas para as dívidas securitizadas em 1995. Entretanto, condicionaram-se os benefícios dessa lei à amortização de, no mínimo, 32,5% do valor da parcela vencida em 2001.
	A Lei nº 10.696, de julho de 2003, instituiu a renegociação para dívidas de mini e pequenos produtores e para agricultores familiares pactuadas até 30 de junho de 2000. Porém, esse benefício ficou restrito aos agricultores adimplentes.
	Em julho de 2006, pequenos produtores rurais e agricultores familiares da área de atuação da SUDENE foram beneficiados pela Lei nº 11.322, com condições mais favoráveis que as previstas por medidas anteriores. Além de não resolver o problema dos nordestinos, tal lei ignorou o drama dos produtores das demais regiões do País.
Outras duas tentativas para o equacionamento do endividamento rural foram feitas com a Lei nº 11.775, de setembro de 2008, e a Lei nº 12.249, de junho de 2010, com resultados parecidos.
Ocorre, Sr. Presidente, Sras. e Srs. Deputados, que esse conjunto de medidas mostrou-se incapaz de solucionar o problema. Atualmente, os valores elevados dessas mesmas dívidas tiram o sono do bravo agricultor, colocando em xeque sua capacidade de pagamento. 
Essa constatação é preocupante, nobres colegas, pois, se os efeitos negativos decorrentes de estiagens, dos baixos preços dos produtos agrícolas, da valorização cambial ou da combinação desses fatores repercutem diretamente na renda e na estabilidade financeira do agricultor, esses mesmos efeitos são potencialmente muito mais danosos quando se acumulam no tempo.
Outra constatação é a de que dívidas já renegociadas voltam a ser prorrogadas uma, duas ou mais vezes. Essa bola de neve embaça cada dia mais o horizonte do produtor rural e mostra que a metodologia adotada está equivocada, e que, portanto, precisa ser revista.
É verdade que as intempéries da natureza e as oscilações do mercado continuam a atuar após as renegociações, mas não se deve creditar exclusivamente a esses fatores a distorção que se constata. 
Em vez de definir regras gerais aplicáveis a grupos ou categorias de produtores, as renegociações devem ter como base a restrita observância à capacidade de pagamento do agricultor endividado.
Prazo de pagamento, carência, encargos financeiros e definição do montante a ser prorrogado por mutuário são aspectos importantes para o sucesso das renegociações e, portanto, devem ser definidos de forma coerente com as dificuldades apresentadas por cada caso.
Mas outros aspectos, menos aparentes, são tão ou mais importantes. Não me parece adequado exigir de quem está em dificuldades financeiras a amortização de parte daquilo que se pretende renegociar, ou condicionar as renegociações à aquisição de títulos públicos para garantir o valor a ser renegociado.
Tampouco é certo impedir o acesso a novos financiamentos de investimento, até a liquidação da dívida renegociada, como se verificou recentemente. Esse tipo de exigência desconsidera a possibilidade de recuperação da capacidade de pagamento do produtor e o condena ao atraso tecnológico, impondo-lhe mais prejuízos.
	Além dessas questões, agricultores de todos os portes expressam insatisfação com a dificuldade de obterem junto a instituições financeiras demonstrativos da evolução de seus saldos devedores.
	Não são menores as reclamações quanto à cobrança, por parte dos bancos, de multa dos atrasos em percentuais bem superiores ao limite de 2% do valor da prestação, estabelecido pelo Código de Defesa do Consumidor, vigente há praticamente 21 anos. Essa prática é incorreta e infla os saldos devedores.
	O atual estágio do endividamento inviabiliza a atividade agrícola para um número considerável de produtores. A execução das dívidas os tem levado a perderem propriedades e maquinários oferecidos em garantia.
	Como filho e neto de agricultor, são estreitas minhas ligações com o campo, o que me credencia a alertar os nobres colegas: para um grupo crescente de agricultores, as perspectivas hoje são as piores possíveis.
	Os produtores rurais brasileiros sempre foram fortes e persistentes, continuaram a produzir mesmo na adversidade. Mas, hoje, centenas de milhares deles estão com seu patrimônio comprometido. É imperativo que façamos algo por eles, e com muita urgência!
	E quando falo dos produtores rurais não me refiro apenas aos agricultores propriamente ditos, muitos dos quais tiveram de se desfazer de tratores, silos de armazenamento, colheitadeiras e até de suas terras, na tentativa de honrar dívidas simplesmente impagáveis.
	Refiro-me também aos produtores de leite, que tiveram de mandar suas vacas para abate; aos produtores de suínos, que tiveram de se desfazer de suas matrizes; aos produtores de aves, que tiveram de desativar seus aviários por não possuir mais crédito para comprar ração. Enfim, refiro-me a todos os que tinham nas diferentes atividades rurais suas fontes de sustento, muitos dos quais, movidos pelo desespero, abandonaram o campo e hoje experimentam o drama do desamparo e da miséria na periferia das médias e grandes cidades do Brasil.
	Segundo a CONAB, em 2011 o Brasil produzirá 161,5 milhões de toneladas de grãos. Parece muito, mas é pouco para um país que é o quinto do mundo em extensão territorial, com 8,5 milhões de quilômetros quadrados.
	A China e os Estados Unidos possuem áreas somente 10% maiores que a do Brasil e, no entanto, produzem mais de 500 milhões de toneladas de grãos cada.
	Utilizamos para produção de grãos 49,6 milhões de hectares, o equivalente a tão somente 5,8% do território nacional. Temos 215 milhões de hectares em pastagens e metade disso pode ser transferida para a agricultura, e com reais benefícios a seus proprietários.
	Se temos área territorial suficiente, se nossas terras são as mais férteis do mundo, se nosso clima é favorável, se temos tecnologia e mão de obra abundantes, por que não podemos produzir tanto quanto os chineses e os americanos?
	Segundo a ONU, em 2050 o mundo terá uma população de 9,1 bilhões de pessoas, o que exigirá uma produção 40% maior de alimentos, e o Brasil é o país que mais poderá contribuir para suprir essa demanda.
	Nossa agricultura cresceu a uma taxa média de 5% ao ano nas duas últimas décadas, é verdade, mas poderia ter crescido o dobro. E esse avanço só não foi maior pela falta de uma política agrícola adequada.
	Nobres colegas, preocupada com esse cenário, a Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural desta Casa criou Subcomissão Permanente destinada a acompanhar, fiscalizar, avaliar e propor medidas sobre o endividamento do setor agropecuário brasileiro, bem como sobre a efetivação, pelos agentes financeiros, das renegociações autorizadas por leis e resoluções do Conselho Monetário Nacional.
	A presidência dessa Subcomissão está sob a responsabilidade do Deputado Dionísio Marcon, do Rio Grande do Sul, e integrá-la na qualidade de Relator é, para mim, um misto de honra e desafio.
	Os trabalhos em curso incluem a realização de audiências públicas e de reuniões em vários Estados, incluindo o meu Paraná. A intenção é colher dos representantes da agricultura de cada localidade as principais insatisfações e demandas do setor e, a partir daí, traçar uma estratégia de ação.
	Por isso, caros colegas, convido todos a participarem desse amplo debate. A contribuição dos Srs. e Sras. Parlamentares será muito bem-vinda.
	O Sr. Ribamar Alves - Deputado, V.Exa. me concede um aparte, por favor? Eu gostaria de aproveitar este momento em que V.Exa., Deputado Nelson Padovani, do PSC do Paraná, usa a tribuna para falar de um assunto muito importante para nós do Maranhão. Somos um Estado eminentemente agrícola, talvez uma das últimas fronteiras agrícolas deste País no que se refere à expansão da tecnologia da produção de soja. Mas somos um Estado onde está o maior número de assentados do Brasil. A maior concentração de assentamentos do Brasil na agricultura familiar está no Maranhão. Eu sou muito ligado, Sr. Deputado, ao Sindicato dos Trabalhadores Rurais. A minha permanência nesta Casa se dá em 50% graças aos votos dos agricultores familiares. Isso me faz ter responsabilidade quanto ao tema que V.Exa. aqui delineia e traz para esta Casa. Eu não acredito que um país sem o binômio educação/produção possa ter desenvolvimento. E não se pode ter produção com endividamento agrário, tal qual no Brasil isso vem se perpetuando. Ainda há pouco eu conversava com V.Exa. É da ordem de 140 bilhões de reais o endividamento agrícola no País. No entanto, os governos, seguidamente, têm dado sustentação aos parques tecnológicos de produção industrial. Recentemente, a própria Presidente Dilma veio a socorrer a cidade de São Bernardo, na sua produção de carros, em mais de 24 bilhões de reais de desoneração de impostos. Por que não socorrer a agricultura, o maior empregador deste País? Por que não socorrer os nossos produtores, os que fazem justamente a balança comercial do Brasil? Se o Brasil não está sofrendo ou não sofreu com as agruras internacionais, foi graças à produção agrícola, à nossa exportação de produtos agrícolas. V.Exa. está de parabéns! Conte comigo quando for à audiência em Balsas, para defender não só a relatoria da Subcomissão, mas principalmente o nosso Brasil agrícola, para podermos produzir e sair do estado de miséria em que nos encontramos.
	O SR. SR. NELSON PADOVANI - Obrigado, Deputado. Eu quero lembrar a V.Exa., Parlamentar do Estado Maranhão, que eu o conheço bem: é um dos Estados - Maranhão, Tocantins e Piauí - em que ainda temos 100 milhões de hectares de terra para fazer uma agricultura de ponta, sem prejudicar a Amazônia. O Brasil é o único país do mundo que ainda tem esses 100 milhões de hectares.
	Retomando a leitura, não tenho como antecipar, Sr. Presidente, o resultado a ser alcançado, mas posso garantir que nossos esforços caminham no sentido de resgatar os produtores em dificuldades financeiras, bem como de corrigir as distorções ainda existentes em nosso sistema de crédito rural.
	Entendo que, só assim, teremos condições de encarar o desafio de atender adequadamente à crescente demanda brasileira e mundial por alimentos.
	Todos ganham com isso: o Governo, que encontra na agricultura um porto seguro para suas contas externas e o dinamismo da economia nacional; a sociedade brasileira, que assegura o suprimento de produtos agropecuários de qualidade e a preços acessíveis; e nossos parceiros comerciais, que demandam de nossos agricultores volumes cada vez maiores de alimentos.
	Concluo este pronunciamento com uma célebre frase que nos foi deixada como herança pelo visionário Henry Ford: ""Quem serve à agricultura, serve à humanidade"".
	Meu muito obrigado.
	O SR. PRESIDENTE (Reguffe) - Obrigado, Deputado Nelson Padovani."
2011-10-05T21:14;NEREU MARIN, EMPRESÁRIO, MUNICÍPIO, CASCAVEL, PR, MORTE.;ORIENTAÇÃO DE BANCADA;"O SR. NELSON PADOVANI (PSC-PR. Pela ordem. Sem revisão do orador.) - Antes da indicação do PSC, Sra. Presidente, eu quero registrar voto de pesar ""do"" (sic) empresário cascavelense, do meu Estado do Paraná, Nereu Marin.
	Nós indicamos à nossa bancada que vote ""sim'."
2011-11-22T14:32;MUNICÍPIO, CASCAVEL, ATLETAS, MEDALHA, COMPETIÇÃO ESPORTIVA, CIDADE, TOLEDO, PR, CONGRATULAÇÕES.;PELA ORDEM;"O SR. NELSON PADOVANI (PSC-PR. Pela ordem. Sem revisão do orador.) - Sr. Presidente, antes da indicação do partido, quero parabenizar minha cidade, Cascavel, no Estado do Paraná, que foi a maior ganhadora de medalhas de ouro em evento realizado na cidade de Toledo. Cascavel está de parabéns, assim como o Prefeito e os desportistas. Quero trazer os grandes parabéns àquela cidade.
A indicação para o meu partido é ""sim""."
