0;1
PEQUENO EXPEDIENTE;"O SR. HÉLIO LEITE (Bloco/DEM - PA. Sem revisão do orador.) - Sra. Presidente, Sras. e Srs. Deputados, registro com muito prazer e muita satisfação minha recondução a esta Casa. Com certeza absoluta, agradeço primeiro a Deus a oportunidade; segundo, aos eleitores do Estado do Pará, que me mandaram mais uma vez para Brasília, a fim de representar não só o Pará, mas o Brasil.
Rogo a Deus que me ilumine, que me dê força e me proteja, para que eu possa me somar aos novos Parlamentares e buscar o que é fundamental: um país melhor, com mais empregos, com menos violência, um país que atenda à população com saúde de qualidade e valorize cada vez mais a educação e, acima de tudo, a agricultura, buscando os mecanismos necessários para fazer crescer nosso País.
O Brasil precisa não só da união política, mas de estadistas que se somem e coloquem acima do seu mandato o que é importante à condição social e ao bem-estar do povo."
COMO LÍDER;"O SR. HÉLIO LEITE (Bloco/DEM - PA. Como Líder. Sem revisão do orador.) - Sr. Presidente, Deputado Claudio Cajado, é uma honra estar na tribuna em sessão presidida por V.Exa., um Parlamentar atuante, que tem feito muito pela Bahia e pelo País.
Quero dizer-lhes que o Governo Bolsonaro deu a este País a esperança de algo mais forte em um Governo, em uma administração. Registro com muita satisfação que na semana passada fui surpreendido pela atitude do Ministro da Infraestrutura, Tarcísio Freitas, que fez algo importante para o País: saiu do gabinete e foi in loco visitar a BR-163.
Fiquei muito feliz com isso, porque a BR-163 é importante para os Estados do Pará e de Mato Grosso, enfim, para todos os que produzem, porque é através dessa rodovia que a produção é escoada até o Porto de Itaituba. As carretas e os caminhões que por ali trafegam enfrentam uma dificuldade muito grande, porque há muita lama e atoleiros constantes. Por isso, as carretas quebram, o que dificulta o escoamento da produção e a vida dos que moram à margem da BR-163.
Fiquei muito esperançoso quando vi o Ministro nessa ação importante, tendo visitado essa BR na boleia de um caminhão. Disse esperançoso, porque eu sou do Pará, onde a Transamazônica foi projetada há 47 anos como meio de interligação ao nosso grande Estado. As pessoas que vieram de outros Estados tiveram a oportunidade de se alocar na região, trabalhar na agricultura e pecuária, construir aquilo que é importante, ou seja, colocar a família num lote de terra e buscar a produção agrícola, que é fundamental. A produção deste País tem crescido cada vez mais, e vai continuar crescendo.
Quando o Ministro realizou essa experiência, deixou-me feliz, repito. Eu queria dizer ao Ministro e ao Governo Bolsonaro, neste momento, que nós precisamos repetir atos como esses. A Transamazônica está precisando também, Ministro, que V.Exa. faça uma ação igual a essa, ou seja, que entre em um caminhão e percorra a Transamazônica, visite os Municípios de Brasil Novo, Medicilândia, Uruará, Placas, Itaituba, Jacareacanga. Precisamos que V.Exa. leve esse alento maior ao povo sofrido que vive ao longo da Transamazônica há bastante tempo. Alguns não podem trafegar por ali, porque a lama não deixa. A produção não pode aumentar em função das más condições da estrada.
Ministro, com a ação de V.Exa. senti a felicidade e a esperança de que, neste Governo, serão asfaltados os 800 quilômetros da Transamazônica, que são tão importantes para o Estado do Pará. Solicito a V.Exa. que se dirija ao Pará, a exemplo do que fez na BR-163, para percorrer a Transamazônica e ver o sofrimento das pessoas que estão prostradas ao longo da rodovia. Muitas vezes elas não podem escoar a produção nem conseguem ter atendimento de saúde. Nós precisamos de um país que possa atender aquilo que é fundamental.
Sr. Ministro, a Transamazônica é uma obra macro e fundamental para o progresso do Estado. O agronegócio tem crescido e, com o asfaltamento dessa rodovia, com certeza absoluta, haverá um novo mercado com mais produção e melhores condições para a sobrevivência do povo do Pará e do Brasil.
Deixo aqui meu apelo para que o Ministro possa nos atender. E não falo aqui em meu nome, não. Eu falo em meu nome e no da bancada do Pará, dos 17 Deputados Federais, dos 3 Senadores, dos Prefeitos, Vice-Prefeitos e Vereadores dessa região, dos produtores rurais. Eu falo, enfim, em nome do povo do Pará, que precisa ser reconhecido não só como Estado rico em minério, com grande mananciais de água, com grande produção agrícola, mas também pelas ações emergentes e pontuais que possam fortalecer o nosso Estado.
Sr. Ministro, aqui está o meu convite, aqui está o meu apelo para que V.Exa. possa nos contemplar e também fazer uma visita à Transamazônica. Se precisar da minha companhia, será uma honra muito grande poder ir a essa região com V.Exa. para poder testemunhar aquilo que sofre cada um que mora ao longo dessa rodovia. 
Portanto, Sras. e Srs. Deputados, meu pronunciamento busca, acima de tudo, a integralização do Estado do Pará e do Brasil.
Aproveito a oportunidade para dizer mais uma coisa, Srs. Deputados: há um perímetro na Transamazônica, entre Novo Repartimento e Itupiranga, que é importante ser asfaltado. E há outro perímetro de 60 quilômetros que também não tem pavimentação asfáltica.
Srs. Deputados, Sras. Deputadas e Sr. Ministro, conto com a vossa aquiescência e, acima de tudo, com o seu compromisso para com esta Pátria, para que possamos avançar cada vez mais, buscando aquilo que é importante."
ENCAMINHAMENTO DE VOTAÇÃO;"O SR. HÉLIO LEITE (Bloco/DEM - PA. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, nós municipalistas deste País sabemos que a distribuição de renda no Brasil precisa ser mais benéfica a cada Município, mais benéfica a cada Estado.
Com essa visão municipalista que tenho, sei pelo que os Estados estão passando. Eles têm necessidade de uma educação melhor, de investimento numa saúde melhor, de construção de rodovias, de pavimentação e drenagem de ruas, de fortalecimento da cultura, da segurança, do esporte, do cidadão que está na base.
Eu cheguei aqui em 2015 e propus esta PEC, que teve assinatura de vários Parlamentares. Sr. Presidente, até o Presidente Bolsonaro referendou o encaminhamento desta PEC.
Com certeza absoluta, esta PEC traz não só ao Parlamento, mas também ao Brasil um posicionamento diferente, um compartilhamento diferente da arrecadação do País. Nós precisamos ver que esta PEC, além de criar fatos positivos, fortalece os Estados e fortalece o Parlamento. Nós podemos com esta PEC fazer emendas impositivas, mas direcionadas à infraestrutura de cada Estado, buscando aquilo que eles precisam. Sabemos muito bem que viemos aqui com a finalidade de legislar e também de buscar recursos para nossos Estados.
Deputado Carlos Henrique Gaguim, cada Parlamentar aqui presente sabe muito bem que é necessário fazer obras estruturantes para que possamos levar cada vez mais nossos Estados para frente. O Pará é o Estado que me mandou para cá. Precisamos fazer rodovias, precisamos de investimentos em hospitais, precisamos de investimentos em escola técnica, precisamos de mecanismos para fortalecer o Pará e o Brasil, que é tão grande.
Por isso, Sr. Presidente, venho aqui humildemente pedir aos Parlamentares que acompanhem esta PEC, que fortalece os brasileiros, fortalece cada um de nós que não pôde estar aqui, mas que precisa de uma atenção muito maior desta Nação.
Eu encaminho, Sr. Presidente, contra esse requerimento, porque ele não é oportuno neste momento. É importante agora avançar, construindo aquilo que é fundamental para o bem-estar da população, para o bem-estar do Brasil.
Muito obrigado."
PELA ORDEM;"O SR. HÉLIO LEITE (Bloco/DEM - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Srs. Deputados, Sras. Deputadas, venho aqui hoje agradecer à Liderança e aos Parlamentares desta Casa. Neste momento, vivemos algo importante para o Parlamento. Todos nós nos unimos para defender a cidadania, para defender este País, para defender dias melhores para cada brasileiro. Quero repartir com V.Exas. este momento e dizer que essa é uma vitória de todos nós que queremos e buscamos o bem do Brasil. 
Muito obrigado, Relator Gaguim; muito obrigado, Sr. Presidente; muito obrigado a todos os que compartilharam deste momento honroso para o Parlamento, para cada um de nós que fazemos políticas, que sabemos que política é coisa é séria. Este Parlamento tem evoluído, tem crescido e hoje avançou ainda mais, trazendo aquilo que é fundamental para o bem-estar do povo brasileiro. 
Obrigado, meu Deus, por tudo!"
PELA ORDEM;"O SR. HÉLIO LEITE (Bloco/DEM - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Srs. Deputados, Sras. Deputadas, o Estado do Pará está sofrendo uma calamidade muito grande. As chuvas torrenciais que caem sobre o Estado têm causado em vários Municípios um transtorno muito grande. Estradas vicinais estão cortadas devido à chuva. Alguns bairros e cidades estão alagados. Isso traz uma preocupação muito grande para o Parlamento e para mim, como representante do Estado do Pará.
Eu queria neste momento, Sr. Presidente, apelar à Defesa Civil Nacional para que possa ir ao Estado do Pará, possa visitar as cidades que estão hoje sofrendo, como Curuçá, Marapanim, Augusto Corrêa, São João de Pirabas, Tracuateua. Várias cidades hoje estão sofrendo com as enchentes no nosso Estado. Eu queria apelar à Defesa Civil nacional para que se faça presente, dando uma atenção, uma assistência, e ajudando aquelas centenas de pessoas que precisam de atenção.
Mas eu quero também, Sr. Presidente, falar de algo que está acontecendo no Pará que está deixando todos nós preocupados. Uma balsa bateu numa pilastra de uma ponte da Alça Viária e derrubou parte dela, interditando o trânsito numa região muito grande e produtiva do Estado. Isso tem causado um transtorno muito grande. Centenas de pessoas não estão podendo se deslocar de uma cidade para outra, de uma região para outra, devido à queda dessa ponte na Alça Viária do Pará, que interliga a Capital a várias cidades.
Quero apelar ao Presidente da República para que ele envie uma força-tarefa, ajude o Governo do Estado, ajude o Estado do Pará com recursos, para que nós possamos reconstruir essa ponte, que faz interligações importantes. Nós precisamos de no mínimo 100 milhões de reais para podermos reconstruí-la.
Muito obrigado, Sr. Presidente e Srs. Parlamentares."
PELA ORDEM;"O SR. HÉLIO LEITE (Bloco/DEM - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Sras. Deputadas, Srs. Deputados, quero registrar a satisfação de poder receber no gabinete e conversar com Prefeitos, Vice-Prefeitos, Vereadores e Vereadoras do Estado do Pará que estão em Brasília para a Marcha dos Prefeitos e aproveitam para visitar Parlamentares e Ministérios na busca de recursos para melhorar a sua gestão.
Sabemos, Sr. Presidente, que os Municípios do Brasil passam por situação delicada, em que os recursos para educação, saúde, agricultura, cultura, esporte e segurança têm sido poucos. E isso dá uma tristeza muito grande nos Prefeitos, pois têm a responsabilidade de fazer um bom governo.
Mas estou feliz, Sr. Presidente, porque esta Casa, com a maturidade que tem, com o compromisso que tem com o Brasil, conseguiu aprovar PEC de minha autoria que dá a todos os Estados e Municípios conforto muito maior, com recursos para que possam fazer obras estruturantes, o que vai melhorar cada Município, cada Estado, e, consequentemente, o Brasil.
Quero agradecer aqui aos Srs. Parlamentares e dizer que fiquei feliz quando o Senado da República aprovou parecer do Senador Esperidião Amin. Mudaram um pouco o texto que saiu daqui, mas a PEC foi aprovada também quase que por unanimidade naquela Casa.
Sr. Presidente, essa PEC representa muito para cada um de nós. Fico feliz, Deputado Luis Miranda, quando eu vejo os Prefeitos nos procurando e dizendo que esta Casa está de parabéns, porque consegue buscar alternativa para que as gestões possam melhorar cada vez mais. Com certeza, Sr. Presidente, Deputado Delegado Antônio Furtado, nós estamos aqui para fazer esse trabalho, para reforçar aquilo que é importante para cada Município e para o Estado do Pará. E eu queria compartilhar isso com cada Parlamentar desta Casa e dizer que nós estamos juntos na construção daquilo que é importante para o nosso País.
A PEC vai voltar para a Câmara e vai para as Comissões. Mas tenho certeza absoluta de que já há Prefeito e Governador começando a planejar um futuro melhor para o seu Município e para o seu Estado.
Muito obrigado, Sr. Presidente."
PEQUENO EXPEDIENTE;"O SR. HÉLIO LEITE (DEM - PA. Sem revisão do orador.) - Sra. Presidente, Sras. e Srs. Deputados, quero registrar aqui uma questão fundamental para o Estado do Pará. No Estado do Pará está havendo muita chuva, com isso, cada transportador que passa na região tem sofrido muito com as estradas.
Eu queria, Sra. Presidente, Sras.e Srs. Deputados, fazer um apelo muito grande ao Ministro Tarcísio Freitas a respeito da BR-422, que interliga Tucuruí a Novo Repartimento. Essa rodovia tão importante que liga várias cidades do nosso Estado está passando por um momento delicado, com muito atoleiro, as pessoas estão perdendo os seus meios de transporte, deixando de transportar produtos que são cultivados na região, deixando de produzir cada vez mais, porque não chegam os insumos, não chegam os adubos, o transporte escolar tem sofrido muito, acarretando perda de aula para os alunos, e o progresso que é acentuado nessa região começa a declinar.
Eu quero apelar aqui ao Ministro para que ele coloque no plano do Governo os 75 quilômetros que interligam Tucuruí a Novo Repartimento, nesse período tão importante para os produtores, para a população dessa região.
Quero, mais uma vez, fazer esse apelo em nome dos Vereadores, dos Prefeitos, dos Vice-Prefeitos, das lideranças, enfim em nome daquela população trabalhadora e séria do nosso Estado do Pará.
Muito obrigado, Sra. Presidente."
PELA ORDEM;"O SR. HÉLIO LEITE (DEM - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Srs. Deputados, o Democratas sabe da importância que têm as igrejas para o Brasil, que fazem um trabalho social muito grande e espraiam cada vez mais conscientização. E, acima de tudo, há a parte social. 
Quero também falar sobre as Santas Casas, que têm sido um símbolo máximo principalmente para o Estado do Pará, do qual sou oriundo, fazendo um trabalho excepcional. Com certeza, esse projeto vem trazer um alento maior e reconhecimento a entidades tão importantes que nós temos no Brasil.
Portanto, o Democratas encaminha o voto ""sim""."
PELA ORDEM;"O SR. HÉLIO LEITE (DEM - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, o Estado do Pará é muito grande, e automaticamente a comunicação se faz necessária.
Venho hoje aqui para dizer que a Vivo é a operadora que atua em Santana do Araguaia, cidade próspera que tem mais de 1 milhão e 500 mil cabeças de gado, que também é polo de grãos, que tem crescido e se desenvolvido, que é porta para o Mato Grosso do Sul. Mas é muito triste perceber que a operadora Vivo não atende com o sinal necessário. Lá as pessoas não podem fazer transmissão de dados, não podem expandir a indústria e o comércio porque o sinal está precário. Faz 5 dias que o sinal é zero em Santana do Araguaia.
Fica aqui o meu apelo, meu pedido, para que a companhia Vivo restabeleça o sinal e melhore a qualidade dele, para que nós possamos ter progresso naquela cidade."
PELA ORDEM;"O SR. HÉLIO LEITE (DEM - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, recordo-me muito bem de quando cheguei a esta Casa no primeiro mandato e consegui numa tarde colher assinaturas de Parlamentares para dar entrada nesta PEC.
Cheguei aqui com o pensamento e com a ideia de que esta PEC era importante para o Brasil, importante para os Municípios, importante para os Estados, importante para os brasileiros. Sei muito bem que esta Casa acolheu esta PEC, que não é só minha. Esta PEC é do Congresso Nacional, de todos nós que sabemos da questão fundamental de levar mais recursos para cada Município, para cada Estado.
Estou aqui, neste momento, para agradecer a cada um de V.Exas., agradecer também o Deputado Carlos Henrique Gaguim, como Relator, assim como os Parlamentares desta Casa, pela acolhida, mas, acima de tudo, pela maneira como votaram esta PEC.
Esta PEC representa não só recursos para Municípios e para os Estados, mas representa também a independência deste Poder tão importante para a Nação. Tenho certeza de que ações como esta vão ficar eternizadas na memória de cada um de nós Parlamentares, que participamos, quer da elaboração, quer da votação, quer do encaminhamento desta PEC.
Esta PEC é importante, porque dá a cada Município aquilo que é preciso ter: mais recursos, mais condição para que possa investir na saúde, na educação, na segurança, na agricultura, no esporte, na cultura e no lazer. 
Saio daqui hoje sabendo muito bem que a nossa obrigação, como Parlamentar, Deputado Hildo Rocha, de trazer essa ideia para este Plenário, para esta Casa, foi fundamental.
Quero agradecer a Deus, agradecer a cada um que comunga do mesmo pensamento e dizer que é dessa maneira que este Parlamento contribui para o crescimento deste nosso Brasil, contribui para o crescimento desta Nação importante para cada um de nós.
Muito obrigado."
