0;1
COMUNICAÇÃO PARLAMENTAR;"A SRA. TABATA AMARAL (Bloco/PDT - SP. Sem revisão da oradora.) - Boa tarde a todos e a todas as colegas!
Esta é a minha primeira legislatura. Então me parece apropriada uma breve apresentação.
O meu nome é Tabata Amaral. Fui eleita pelo PDT, em São Paulo, porque 264.450 pessoas acreditaram que a política também era para a gente: para as mulheres, para os jovens, para os periféricos, para aqueles que nunca tinham tido nenhum contato com este Parlamento.
É muita responsabilidade ser eleita com 25 anos, mas também é uma grande oportunidade de, pela primeira vez, poder realmente atuar sobre aquelas pautas que tanto me incomodaram e que tanto me movem.
Venho da periferia de São Paulo. Com muito orgulho, sou filha de cobrador de ônibus e filha de bordadeira e diarista. Cheguei aqui, porque uma professora, com a Olimpíada Brasileira de Matemática das Escolas Públicas, acreditou que eu também poderia estudar; porque alguns professores pagaram o meu almoço, pagaram as minhas roupas; porque algumas pessoas me disseram que eu também poderia fazer faculdade, mesmo os meus pais não terminado o ensino médio.
Estou aqui porque, com a ajuda de todas essas pessoas que foram me ensinando que eu também poderia sonhar, pude chegar a Harvard, nos Estados Unidos, com uma bolsa para estudar Ciência Política e Astrofísica, coisas que meus pais nem tinham ouvido falar.
Eu cheguei aqui não só porque vivi tudo o que a educação pode fazer com a gente, todo o potencial que ela tem de transformar, mas também porque vivi o outro lado da desigualdade. Eu perdi meu pai para as drogas; perdi amigos, vizinhos para a violência e para o crime. Eu me tornei uma ativista não porque parecia interessante; fui feita uma ativista, porque vi a importância da educação, mas também vi a falta que ela faz, principalmente nas periferias.
Este é o meu primeiro mandato e eu cheguei aqui porque vi que a educação não muda se a política e os políticos não mudarem. Mesmo sendo o meu primeiro mandato, eu trabalho com a educação há 9 anos: já fui professora, trabalhei em secretaria de educação, trabalhei como pesquisadora e ativista. E fui vendo, com esse trabalho, principalmente conhecendo Sobral, no Ceará, que a educação pública brasileira pode ser, sim, de muita qualidade para todos.
Só que esse trabalho me mostrou que o que realmente vira o ponteiro, o que realmente importa na educação não é o que viraliza nas redes, não são os assuntos mais polêmicos. Temos que falar de alfabetização, ainda. Temos que falar de formação, de carreira dos professores, ainda. Temos que falar de tantas pautas que parece um pouco clichê e repetição. Só que não resolvemos nenhuma delas, ainda. Temos que falar de uma escola em que os jovens tenham alguma chance no vestibular, no mercado de trabalho, onde eles aprendam a sonhar e não tenham seus sonhos destruídos. E temos que falar do FUNDEB, que é o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação, um assunto muito complexo que, de novo, não viraliza, mas de grande importância. O FUNDEB vence em 1 ano. E temos uma chance única de não só colocá-lo na Constituição, de não só ampliá-lo, torná-lo mais redistributivo, mas também de aproveitar essa chance para espalhar Brasil afora boas práticas de educação.
De cada quatro Municípios no Brasil, em três deles o diretor ainda é escolhido pelo Vereador, sem nenhum critério. Temos que condicionar uma parte do FUNDEB para quem treina seus professores com seriedade, para quem de fato acaba com a indicação política, para quem de fato consegue melhorar a educação.
Estou aqui, pessoal, porque estamos em um País onde, de cada dez alunos que terminam o ensino médio, sabemos, muitos não chegam lá; só três aprenderam o que deveriam em Português; de cada cem que terminam, só nove aprenderam o que deveriam em Matemática.
Estamos em um País onde o tamanho dos sonhos e até aonde você pode chegar depende de onde você nasceu, depende da cor da sua pele, depende do seu gênero. E eu estou aqui falando com vocês hoje porque me preocupa muito ver essa polarização. O que realmente importa não são as pautas virais ideológicas, o que realmente importa é tudo isso que eu trouxe para vocês. E me preocupa ver nesses primeiros dias de Congresso como nós nos paralisamos e entramos numa briga que não tem nenhuma consequência.
Então, eu peço a vocês que, sabendo que sou jovem, e jovem irrequieta e questionadora - represento isso bem -, por favor, entrem nessa luta com seriedade. Precisamos mudar as práticas da política. Eu peço a vocês que entendam que, sem educação, não teremos o País que queremos: inclusivo, desenvolvido e ético.
Temos 4 anos à frente, e precisamos começar do jeito certo.
Solicito, Presidente, que este pronunciamento seja divulgado no programa A Voz do Brasil.
Muito obrigada a todos e a todas."
PELA ORDEM;"A SRA. TABATA AMARAL (Bloco/PDT - SP. Pela ordem. Sem revisão da oradora.) - Sr. Presidente, o Bloco do PDT orienta o voto ""não"", porque entendemos que o fornecimento de dados financeiros e de pagamentos de cidadãos a gestores de bancos de dados constitui violação do dever de sigilo."
PELA ORDEM;"A SRA. TABATA AMARAL (Bloco/PDT - SP. Pela ordem. Sem revisão da oradora.) - Sra. Presidente, o Bloco do PDT orienta o voto ""não"", por entender que este tipo de acordo é de muita importância para o nosso País. Nós temos que conseguir a polarização."
PELA ORDEM;"A SRA. TABATA AMARAL (Bloco/PDT - SP. Pela ordem. Sem revisão da oradora.) - O Bloco do PDT orienta ""sim"", entendendo que este projeto vem para proteger a criança psicologicamente e que, em todo processo, o centro deve ser a criança e sua segurança."
PELA ORDEM;"A SRA. TABATA AMARAL (Bloco/PDT - SP. Pela ordem. Sem revisão da oradora.) - O Bloco do PDT orienta ""sim"", pela criação do Prêmio Nise da Silveira de Boas Práticas e Inclusão em Saúde Mental.
Como filha de um homem que cresceu tendo suas enfermidades mentais e dependências químicas tratadas com desprezo tanto pela sociedade, que dizia que era culpa dele, quanto pelo sistema público, que diversas vezes abandonou o meu pai, vejo o dia de hoje com alegria. Espero que o prêmio comece uma discussão muito urgente e importante sobre uma saúde pública mais inclusiva e mais humana.
O Bloco do PDT vota ""sim"", Sra. Presidente."
COMO LÍDER;"A SRA. TABATA AMARAL (Bloco/PDT - SP. Como Líder. Sem revisão da oradora.) - Boa noite a todas e a todos. Venho à tribuna hoje falar sobre um assunto muito grave.
Após uma série de polêmicas e desmandos, chegamos a uma completa paralisia no Ministério da Educação. Isso se deve a uma disputa entre grupos de interesse, que, para falar bem a verdade, não estão preocupados com a qualidade da educação, muito pelo contrário. Em apenas 10 dias, o MEC apresentou sua terceira indicação para a Secretaria-Executiva.
Ontem a Secretária de Educação Básica pediu demissão.
O absurdo é tão grande que, na última semana, o INEP criou uma comissão para fiscalizar as questões do ENEM de acordo com um suposto teor ideológico. Enquanto isso, os projetos executados com Estados e Municípios estão completamente paralisados. Nós estamos falando da elaboração de currículos, de programas de alfabetização, de programas para adolescentes.
As escolas começaram o seu ano letivo há mais de 1 mês e ainda não sabem o que vai acontecer. E há um risco ainda maior. Estamos terminando o primeiro trimestre do nosso ano e o Governo não se manifestou sobre o FUNDEB, principal fonte de financiamento da educação básica no Brasil, que vence no próximo ano.
Tudo isso tem um impacto muito grande na qualidade da educação. Nesses 3 meses, livros não foram entregues, decisões não foram tomadas, reuniões não foram feitas, explicações não foram dadas pelo Ministro. Tudo isso vai impactar a qualidade da educação.
A ONG Todos pela Educação divulgou na última semana dados aterradores. O Brasil conseguiu piorar em matemática no ensino médio. O Estado de São Paulo caiu no ranking. De cada dez alunos no terceiro ano, apenas um aprendeu o mínimo que deveria em matemática. Não dá para falarmos de inovação, de produtividade, de desenvolvimento sem falarmos de tudo isso. Não se pode buscar o desenvolvimento econômico sem investir na área de exatas.
Há 2 semanas, eu participei como integrante de uma missão ao Reino Unido, a qual levou líderes da área de educação para conhecer as melhores práticas britânicas. O que vimos deixou muito claro que já não dá para falar sobre alfabetização, evasão, abandono escolar. Precisamos também falar ao mesmo tempo sobre como preparamos nossos jovens para um mundo de trabalho cada vez mais dinâmico. Os centros de pesquisa e tecnologia, os cursos profissionalizantes que visitamos mostraram que temos de nos preocupar igualmente com as habilidades técnicas e também com as habilidades para a vida.
Hoje ser criativo, dominar o ambiente digital, liderar e trabalhar em grupo, negociar, apresentar-se em público e defender ideias já não pode ser um luxo restrito a uma pequena elite. As mudanças tecnológicas ajudam muito o mundo, mas também nos presenteiam com um futuro que pode ser catastrófico. A estimativa, segundo uma pesquisa feita em Oxford, é que, nos próximos 11 anos, em 2030, cerca de 2 bilhões de empregos terão desaparecido. É isto mesmo: 2 bilhões de empregos serão extintos em apenas 11 anos. Enquanto isso nosso Ministério ignora as questões práticas e se preocupa apenas com questões ideológicas, provocando uma paralisia total.
Esperamos a presença do Ministro amanhã. E eu estarei lá para cobrar suas propostas e suas ideias, porque esse é o papel do Parlamento e de toda a sociedade.
Obrigada, Sr. Presidente."
COMO LÍDER;"A SRA. TABATA AMARAL (PDT - SP. Como Líder. Sem revisão da oradora.) - Sr. Presidente, Sras. e Srs. Deputados, o MEC começou muito mal, mas muito mal mesmo. Em 3 meses e meio, muito pouco foi feito. Em meio a polêmicas, desmandos e um monte de fumaça, o que ficou para trás foram as coisas mais sólidas e mais fundamentais da nossa educação. O ENEM continua ameaçado; a formação de professores, engavetada; e de vários projetos que são de fundamental importância para o País, como a prova avaliadora, a implementação da reforma do ensino médio, etc., nós não temos nem notícia.
O novo Ministro também começou muito mal. Foram 3 meses e meio em que nada ou muito pouco foi feito. A nossa expectativa era de que o novo Ministro entendesse a gravidade do desafio que ele tinha diante de si. Mas, ao invés de o ouvirmos falar ""Agora teremos um Ministério sério"", vemos uma guerra ideológica cada vez mais aprofundada.
Inicialmente atacam cursos de ciências sociais, filosofia e sociologia dizendo, com uma grande desonestidade intelectual, que esses cursos consumiam grande parte dos recursos. Logo nós vemos que três faculdades recebem um corte completamente arbitrário por causa de balbúrdia. O problema é que balbúrdia não é um termo da administração pública, e questionamos isso na mesma hora. Para justificar um corte arbitrário a três universidades, corta-se o orçamento de todas, pois assim a ação já não seria mais uma coisa arbitrária. A argumentação é que dessa vez o dinheiro vai para a educação básica. Mas nós vemos que isso não é verdade, porque a educação básica também recebe cortes. O resumo dessa história toda, que tem aí seus poucos dias, é que o MEC está em uma guerra ideológica contra a educação.
E, nessa guerra ideológica, vemos de novo as coisas mais fundamentais e mais sólidas da educação sendo prejudicadas, como o ENEM, o FUNDEB, a formação de professores. Essas coisas não deveriam entrar na polarização, mas simplesmente entram, porque o Governo está empreendendo uma guerra ideológica contra o que chama de marxismo cultural. O Governo só esquece de contar para a população qual é a ideologia que quer colocar no lugar. A nossa afirmação é que não há desenvolvimento, não há inclusão, não há ética sem educação, sem pesquisa.
Hoje, como o Deputado João Campos bem informou, tivemos a primeira reunião da Comissão Externa que vai acompanhar os trabalhos do MEC. Mas tivemos agora uma vitória ainda maior, que é a possibilidade de recuo do Governo. Mas eu queria falar para V.Exas. que essa vitória é da população. Estamos aqui representando os sentimentos e a preocupação de cada um que está em casa. Só que não podemos descansar, não podemos achar que está tudo certo agora, porque o Governo pode recuar mais tarde, mas essa guerra ideológica vai continuar.
Por isso, gostaria de pedir tanto às pessoas que estão neste Congresso como às pessoas que estão em casa, professores, reitores, estudantes, pais e mães que estão preocupados com a situação da nossa educação, que continuem a mobilização. E aqui eu conto com os meus parceiros, meus companheiros do PDT, conto com quem está junto conosco na Comissão de Educação, na frente parlamentar, na nossa bancada, na Comissão Externa, porque temos que entender e falar: não, Ministro, a universidade e a educação básica não são um projeto da Esquerda.
A nossa libertação por meio da educação é um projeto de país, e o Brasil só vai ser o País que tanto sonhamos, onde cada um vai poder ter o tamanho do sonho que quiser, onde o que cada um vai alcançar já não vai depender da cor da pele, do fato de ser menino ou menina, do lugar de nascimento, por meio da educação. Eu acredito que é nos momentos de maiores dificuldades que conseguimos olhar menos para o que nos separa e mais para o que nos une. Eu acredito que foi essa união da população e do Congresso que falou para o Governo que no Brasil ainda há ativistas pela educação.
Estamos atentos, estamos mobilizados e, gostem ou não gostem, há ativistas pela educação neste Congresso, há ativistas pela educação de qualidade para todos nas universidades e nas escolas públicas. E não vamos ficar quietos, não vamos nos acomodar. Estamos bem atentos, lutando pela nossa educação. A mobilização apenas começou. V.Exas. vão ver quão forte é a luta pela educação neste País.
Muito obrigada a todos e a todas."
COMISSÃO GERAL;"A SRA. TABATA AMARAL (PDT - SP) - Depois de mais uma manipulação em que o Governo anuncia que vai recuar dos cortes da educação e logo recua novamente, numa tentativa de desmobilizar a população, vimos que isso não deu certo. A Câmara está aqui, as pessoas estiveram nas ruas, não porque somos idiotas úteis, mas porque, se há uma coisa que une este País, é a luta pela educação.
São tantos absurdos, tantas arbitrariedades! A primeira delas é dizer que há uma concentração nas ciências humanas. Não é verdade, Ministro. Apenas 1,4% da verba do CNPq vai para ciências sociais; apenas 23,7% das bolsas da CAPES vão para ciências humanas e ciências aplicadas. Um segundo absurdo é cortar recursos de três universidades que têm bom desempenho e dizer que o corte é por balbúrdia. Tivemos que lembrar ao senhor, aqui na Câmara, que balbúrdia não é um termo da administração pública. 
Logo se diz que o corte, na verdade, é para destinar recursos para a educação básica. Mas vemos mais uma mentira. Até agora, já foram cortados 914 milhões de reais, impactando também educação infantil e creches.
O senhor é um gestor e, em vez de ficar veiculando vídeos falsos de outros países, deveria fazer uma pesquisa para mostrar se há abusos, se há excessos e como deveríamos lidar com eles.
Em sua apresentação, o senhor disse que a prioridade é o ensino técnico. Então, por que cortar dos IFs, em vez de apoiá-los? Também disse, corretamente, que não vamos bater a meta do PNE de acesso ao ensino superior. O que estamos fazendo aqui hoje, então? 
Ministro, o senhor é um Ministro de Estado, hoje, e não pode vir aqui dessa maneira, sem nenhum critério técnico, e, baseado em ideologia, travar essa guerra ideológica, essa cruzada contra o que o Governo chama de marxismo cultural, que não existe. O senhor herdou um Ministério com 3 meses e meio de atraso, polêmica, desmando, paralisia. Não há tempo. O senhor tem que falar de ENEM, FUNDEB, formação de professores e sair dessa guerra ideológica. 
A educação e as universidades não são um projeto de um único partido, são um projeto de Nação. Muitas começaram durante a ditadura militar e foram crescendo e se consolidando em Governos de esquerda e direita.
Deixe de manipular os dados, fale a verdade para a população! Estamos aqui para perguntar: do que os senhores têm tanto medo?
Repito, se há uma coisa que está unindo este País, para além da polarização, é o projeto de uma educação pública de qualidade.
Estamos aqui, nas ruas e no Congresso, para colocar um basta nessa guerra contra a educação."
COMO LÍDER;"A SRA. TABATA AMARAL (PDT - SP. Como Líder. Sem revisão da oradora.) - Sr. Presidente, Sras. e Srs. Deputados, quero fazer uso do tempo destinado à Coordenadoria dos Direitos da Mulher para falar sobre a reforma da Previdência Social, da PEC 6/19. Quero falar de modo muito especial sobre a aposentadoria dos professores e das professoras.
É importante dizer que esta Casa está aqui para que a reforma apresentada seja amplamente debatida. Eu falo de professores e professoras não apenas porque a educação é a bandeira principal do meu mandato, mas também porque sou mulher e a 3ª Coordenadora Adjunta da Coordenadoria dos Direitos da Mulher nesta Casa.
Represento a bancada quando digo que as mudanças que estão apresentadas para as professoras estão entre as mais injustas da reforma da Previdência. A proposta pretende aumentar o tempo de contribuição e a idade mínima para professores e professoras, igualando os requisitos entre homens e mulheres, o que, no entanto, vai na contramão de diversos países que entendem que os professores precisam de aposentadoria especial, países que, aliás, apresentam condições de trabalho muito mais favoráveis à docência do que as oferecidas pelo Brasil.
Aqui vale falar um pouco sobre a condição da mulher. De acordo com o censo escolar, 2,2 milhões de professores atuam na educação básica nacional; destes, 80% são mulheres. Dados do IBGE já mostram que, para além da docência, o mercado de trabalho é muito mais duro em relação às mulheres. Ele é duplamente cruel com a mulher brasileira, primeiro porque o salário médio pago às mulheres ainda é 23,5% menor que o pago aos homens, sem esquecer que as mulheres ocupam menos de 40% dos cargos gerenciais, ainda que tenham instrução superior à dos seus pares.
Vale também dizer que, quando falamos sobre trabalho doméstico não remunerado, as mulheres dedicam, em média, 18 horas semanais a este tipo de trabalho. Tudo isso se soma às difíceis condições que já conhecemos há muito tempo para a docência no Brasil, que são, sim, muito mais pesadas para as mulheres.
Passo a citar alguns exemplos: salas superlotadas, escolas com problemas básicos de infraestrutura, milhares de professores afastados todos os anos por enfermidades físicas e psíquicas causadas pela sobrecarga de trabalho, salários muito mais baixos que os da média do mercado para profissionais com a mesma formação, necessidade de conciliar dois ou três empregos para alcançar uma renda digna, dedicação de muitas horas fora das salas de aula. Estes são apenas alguns exemplos.
É importante dizer que os professores da rede privada nem sempre vivem um cenário muito diferente daquele. Estamos falando de uma profissão que não tem garantia de estabilidade, não tem piso salarial unificado e, muitas vezes, não observa que um terço da carga deveria ser destinado a atividades de estudo, planejamento e avaliação.
No nosso entendimento, vale dizer, a aposentadoria especial é, sim, uma política de valorização dos professores.
Da mesma forma que os militares puderam debater a sua previdência e a sua carreira, nós pedimos o mesmo: que a aposentadoria especial seja vista como política de valorização docente e seja discutida de forma muito mais ampla neste Parlamento.
Vale lembrar que hoje 49% dos professores já não recomendam a profissão. Quem conhece as escolas públicas na ponta, na periferia, nos interiores do Brasil, sabe que essa desvalorização, que os baixos salários e que a rotina desgastante fazem com que cada vez menos jovens queiram seguir a carreira. Diante deste cenário, eu e o Deputado Felipe Rigoni apresentamos uma emenda para retirar todos os dispositivos da PEC em relação aos professores.
Cabe dizer que esta situação está sendo amplamente debatida por um grupo de trabalho da Secretaria da Mulher sobre a Previdência.
O que pedimos aos senhores e às senhoras é que entendam que esta é uma política de valorização docente, um assunto que deve ser debatido em um contexto muito mais amplo e não apenas no contexto da Previdência. Se queremos combater os privilégios e tornar a Previdência Social mais justa para todos, é muito importante que isso seja revisto.
Conto com a colaboração de cada um e de cada uma que está aqui por um Brasil mais inclusivo, mais desenvolvido, o que só é possível por meio da educação.
Muito obrigada."
COMO LÍDER;"O SR. TABATA AMARAL (PDT - SP. Como Líder. Sem revisão do orador.) - Boa noite a todas e a todos. Hoje eu falo em nome da Secretaria da Juventude, que tem como Secretário o Deputado Vinicius Gurgel e eu como 2ª Secretária.
Conheci o Congresso Nacional em 2016, quando falei neste mesmo plenário como ativista da educação. Eu comecei e terminei a minha fala com uma grande frustração. E hoje, sendo Deputada Federal, enche-me de tristeza ver que a frustração dos nossos jovens só aumenta. A nossa juventude está desalentada, porque sabe que nem sempre pode sonhar com uma vaga de emprego, com uma vaga no vestibular, com uma vida diferente dos seus pais. A nossa juventude também está ameaçada. A mudança climática é real, e nós, como País, continuamos a não fazer nada a respeito.
Quero falar hoje de duas jovens mulheres que muito me inspiram. A primeira delas é a Natália, que é de Cocal dos Alves, no Piauí, uma cidade de 5.628 habitantes, cuja família tem uma renda mensal de 500 reais, e todos os dias, sem exceção, ela anda 40 minutos para poder estudar. Recentemente, ela foi medalhista de prata na Olimpíada Brasileira de Matemática das Escolas Públicas e passou a receber 100 reais por mês. Também passou a sonhar em receber 400 reais por mês, para poder fazer o ensino superior. ""Em 2005 e 2006, eu recebi esses mesmos 100 reais do CNPq, e foi com essa bolsa que terminamos de construir a nossa casa, no terreno de ocupação onde moramos até hoje"". Só que, no mês passado, a Natália ficou sabendo que o mesmo país que fala do aumento do fundão eleitoral não tem 100 reais para medalhistas da Olimpíada de Matemática. 
Daí, eu pergunto a V.Exas.: qual é a mensagem que fica para a Natália? A de que não vale a pena estudar, não vale a pena se esforçar? A de que este País não leva a educação a sério? A de que, se você nasce pobre, faculdade não é para você?
Eu sei que tivemos uma boa notícia com a verba da PETROBRAS, mas essa notícia é de muito curto prazo. Nós recebemos a PLOA do Governo, e ela muito me preocupa na questão social e na questão da educação. Só na CAPES, saímos de 4,2 bilhões no Orçamento para 2,2 bilhões! 
Eu dei um primeiro passo: fiz o comprometimento de que, pelos próximos 4 anos, 100% das minhas emendas irão para projetos de combate à evasão e de combate ao abandono escolar. Mas esse passo é muito pequeno. E eu queria convidar V.Exas. a de fato fazerem a defesa da agenda social na discussão do Orçamento. Assim, realmente dirão à Natália que este País leva a educação a sério, que este País entende que, sem investimento em ciência, em tecnologia, em pesquisa e em inovação, não há desenvolvimento e que é na crise que temos que investir ainda mais na educação.
A segunda jovem mulher sobre a qual eu quero falar é Greta Thunberg, uma ativista sueca de apenas 16 anos.
A Greta, convidada para falar na Semana do Clima em Nova York, viajou durante 15 dias em um veleiro movido a energia solar. Não sei se nós conseguiríamos fazer o mesmo sacrifício por uma causa, mas eu queria dizer que, enquanto a Greta estava há 15 dias protestando, hoje saiu a notícia de que a ONU vetou a participação do Brasil nessa conferência tão importante. O Brasil deveria ser protagonista, apontar a direção, mas não vamos poder nem falar, porque a ONU entendeu que o Brasil não está mais comprometido com o fim das mudanças climáticas, com a proteção do meio ambiente, com a proteção da Floresta Amazônica.
Eu pergunto a V.Exas.: Greta viajou por 15 dias sem nenhuma razão? Nós realmente não nos importamos com o futuro do País, com o futuro da Amazônia, com o futuro dos jovens? Nós acabamos de criar a Comissão Externa de Políticas para Integração do Meio Ambiente e Economia, que foi sancionada pelo Presidente Rodrigo Maia e foi provocada por vários movimentos da sociedade civil, da qual eu tenho muita honra de ser a Relatora. Só que isso não pode acabar aí. Nós temos que acabar com essa guerra estúpida, ideológica, burra, que coloca desenvolvimento de um lado e sustentabilidade de outro.
Hoje, como Deputada Federal, eu convido vocês, eu nos convido a fazer a seguinte reflexão: que resposta nós damos para a Natália, lá em Cocal dos Alves, para as Gretas que existem e para os 47,3 milhões de jovens que o Brasil tem hoje?
Muito obrigada."
