0;1
PELA ORDEM;"O SR. BOHN GASS (Bloco/PT - RS. Pela ordem. Sem revisão do orador.) - Sra. Presidente, quero dizer que igualar a aposentadoria para homens e mulheres aos 65 anos é culpar pela crise quem não tem culpa da crise. E, pior, passar a aposentadoria para os trabalhadoras e as trabalhadores rurais de 55 e 60 anos para 65 anos é um crime ainda maior. Ainda por cima querem jogar em cima da assistência social.
Falando em assistência social, o Bolsonaro está apresentando, e não só para a assistência social mas para o BPC, um salário inferior ao salário mínimo! Se formos seguir a regra que querem impor, que é a capitalização, copiando o modelo chileno, o aposentado receberá menos que um salário mínimo.
Isso não pode prosperar. 
Por isso, nós lutaremos para fazer com que o povo possa ter dignidade de se aposentar, porque, com essa proposta, ou não se aposenta, ou se aposenta mal, ou morre antes de se aposentar. Por isso, lutaremos contra ela.

DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO BOHN GASS.

Sra. Presidente, Sras. e Srs. Deputados, exigir que homens e mulheres só se aposentem com 65 anos é botar a culpa da crise em quem não tem culpa nenhuma, é fazer quem trabalha pagar uma conta que não é sua, é coisa de quem governa para os patrões, para os ricos e é contra os empregados e os mais pobres.
Aumentar a idade para a aposentadoria é aumentar o sacrifício de quem já tem uma vida sacrificada e igualar a exigência entre homem e mulher é negar a realidade de grande parte das mulheres que cumprem duas ou três jornadas de trabalho. No caso da trabalhadora rural então é ainda mais grave, porque as mulheres do campo, além da jornada dupla ou tripla, têm um trabalho sempre muito penoso.
Eu acho que o Governo Bolsonaro deixou vazar essa proposta só para medir a reação da população.
Pois bem, como representante de 100 mil eleitores, estou aqui reagindo: se a reforma começa por aumentar e igualar a idade para aposentadoria, para mim, ela nem começa. Eu farei de tudo para impedir que um crime desses seja aprovado."
PELA ORDEM;"O SR. BOHN GASS (Bloco/PT - RS. Pela ordem. Sem revisão do orador.) - Sr. Presidente, neste momento, eu quero falar de um tema fundamental para cada cidadão brasileiro assalariado e para a economia brasileira, um tema que tem impacto na Previdência e em todas as áreas ligadas ao desenvolvimento sustentável do País: o valor do salário mínimo.
Como se reajusta o salário mínimo? Por 2 anos seguidos, Senadores e Deputados votaram um valor do salário mínimo para o povo trabalhador, e tanto Temer quanto Bolsonaro, por decreto, descumpriram o que votou o Congresso e diminuíram o salário mínimo. No tempo do Lula, diferentemente de outros períodos da história brasileira, o salário mínimo era reajustado acima da inflação. Isso dava poder compra, trazia desenvolvimento, fazia com que o comércio vendesse, que a indústria produzisse e se gerasse emprego. 
Essa modalidade de reajuste do salário mínimo acima da inflação tem que voltar a ser adotada no Brasil. E foi isso o que eu fiz no dia de ontem, ao apresentar um projeto de lei, junto com a Deputada Gleisi Hoffmann, nossa Presidenta, para que o salário mínimo seja reajustado acima da inflação, para dar poder de compra, aumentar o poder aquisitivo e estimular a economia. O comércio não vende, as lojas estão fechadas, a indústria não produz o suficiente e, portanto, o desemprego aumenta. Nós queremos atividade econômica. E só há impulso dessa atividade, se houver bons salários. Por isso, os salários devem ser reajustados.
E ainda se vai discutir aqui a reforma da Previdência! O que o Bolsonaro quer fazer, povo brasileiro, é copiar o modelo adotado no Chile, onde as pessoas estão se matando porque o salário de aposentado é menor que o salário mínimo. Claro que os bancos estão comemorando, porque se vai adotar o sistema de capitalização, vai-se colocar dinheiro nos bancos. Não, nós não queremos uma previdência destruída no Brasil! Nós queremos o povo recebendo seu salário com dignidade, nós queremos salários reajustados acima da inflação.
Esse projeto, colegas Parlamentares, já está protocolado. Eu o protocolei ontem junto com a Deputada Gleisi Hoffmann. Queremos que o Brasil faça esse debate. Este é o debate que interessa ao Brasil: não tirar direitos, mexer em privilégios, mas permitir ao povo brasileiro que tenha um salário digno. O salário mínimo deve ser referência para o BPC - Benefício de Prestação Continuada. Eu não quero que nenhum trabalhador brasileiro receba menos do que um salário mínimo, mas um salário mínimo potente, com reajuste.
Eu espero que os Deputados nos auxiliem na aprovação desse projeto, porque isso vai propiciar aos nossos Municípios e à economia brasileira situações positivas. O projeto está protocolado, e queremos fazer o bom debate no nosso Brasil.
Muito obrigado."
PEQUENO EXPEDIENTE;"O SR. BOHN GASS (PT - RS. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, tenho uma pergunta ao General Heleno, da ABIN: o que a inteligência do País sabe sobre as milícias e sobre outros grupos de crime organizado?
Creio que o general não terá muito a dizer sobre isso. Sabem por quê? Porque os agentes da ABIN não estão sendo pagos para monitorar ameaças reais, mas, acreditem, bispos católicos!
Isso é repugnante! E o Governo deve explicações, sim, porque isso é um crime! Nunca um Governo envergonhou tanto o Brasil no mundo!
Mas nós sabemos que esses religiosos são pessoas que dedicam a vida a cuidar das mulheres e das crianças pobres, do povo negro, dos índios, da gente da terra... E esses, para o Governo Bolsonaro, é que são os inimigos.
Sim, para esse Governo o inimigo é o povo!
Então, nós pedimos explicações. 
Repudio essa atitude de espionagem da ABIN aos padres, bispos da Igreja Católica, chegando, inclusive, até o Papa Francisco."
PEQUENO EXPEDIENTE;"O SR. BOHN GASS (PT - RS. Sem revisão do orador.) - Obrigado, Presidenta Geovania.
Sra. Presidenta, Sras. e Srs. Deputados, o valor médio dos benefícios do INSS é de 1.300 reais. A imensa maioria, 93%, ganha menos de 3 salários. A maior parte, aliás, 64%, ganha apenas 1 salário mínimo. Essa é a prova de que, se há problema, ele não está no Regime Geral de Previdência Social. Aí não há privilégios. Aí só há pobre se virando para sobreviver.
Então, qualquer reforma que aumente a idade e o tempo não vai combater nenhum privilégio, não vai resolver nada. Uma reforma assim só tem um objetivo: fazer quem ganha pouco ganhar ainda menos.

DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO BOHN GASS.

Sr. Presidente, Sras. e Srs. Deputados, o valor médio dos benefícios do INSS é 1.300 reais.
A imensa maioria, 93%, ganha menos de 3 salários. A maior parte, aliás, 64%, ganha apenas 1 salário.
Essa é a prova de que, se há problema, ele não está no Regime Geral de Previdência Social. Aí não há privilégios. Aí só há pobre se virando para sobreviver.
Então, qualquer reforma que aumente a idade e o tempo não vai combater nenhum privilégio, não vai resolver nada.
Uma reforma assim só tem um objetivo: fazer quem já ganha pouco ganhar ainda menos."
PEQUENO EXPEDIENTE;"O SR. BOHN GASS (PT - RS. Sem revisão do orador.) - Sr. Presidente, eu quero insistir no pedido que fizemos ao Presidente Rodrigo Maia hoje de manhã, acompanhado dos Deputados do Rio Grande do Sul, com a comitiva toda que estava aqui. Esse pedido importa ao País. Trata-se da regulamentação da compensação da Lei Kandir aos Estados.
A Comissão trabalhou no ano passado, precisava ter concluído seu trabalho até novembro, não conclui, mas nós precisamos votar isso.
Por esse projeto, a União precisa ressarcir 39 bilhões aos Estados.
O nosso Estado está altamente prejudicado em 10% disso, em torno 3,9 milhões. Esse valor ajudaria muito a amenizar a difícil situação por que passa o nosso Estado. Mas isso precisa ser votado.
Então, nós queremos reafirmar o pedido para que votemos o mais rápido possível essa compensação. Seria bom para o Estado e bom para o País.
Eu peço também que meu pronunciamento seja divulgado no programa A Voz do Brasil e pelos veículos de comunicação da Casa.
Obrigado, Presidente."
PELA ORDEM;"O SR. BOHN GASS (PT - RS. Pela ordem.) - Obrigado, Presidente Rodrigo Maia.
Eu quero dizer ao povo brasileiro que o Governo Bolsonaro mentiu para os produtores de leite do País.
Primeiro, ele não renovou a medida antidumping, como prometeu. Vários Parlamentares vieram aqui e disseram: ""O Governo se comprometeu a fazer outra medida que proteja os produtores de leite do Brasil"". Não fez! Sindicatos, cooperativas e associações de produtores de leite do País inteiro avaliam como negativo o fato de o Governo não renovar o processo antidumping.
E agora a Ministra da Agricultura, que também pediu essa renovação, sequer foi ouvida pelo Paulo Guedes. O Paulo Guedes, que foi colocado no cargo de Ministro pelo Bolsonaro, manda na economia e não cumpre o que foi prometido. Vieram aqui dizer que haveria outra medida, mas não apresentaram essa medida.
Nós lamentamos esse fato, porque quem sofre com isso é o produtor de leite. Há muito leite do Uruguai. Estamos sem a cota renovada da Argentina e, agora, sem o antidumping."
BREVES COMUNICAÇÕES;"O SR. BOHN GASS (PT - RS. Sem revisão do orador.) - Sra. Presidenta, Sras. e Srs. Deputados: ""Que governo de porcaria é esse que vem com essa porcaria de reforma da Previdência? Sessenta e cinco não vai aprovar! Tome vergonha na cara. Querer aprovar uma reforma com 65 anos é, no mínimo, uma falta de humanidade.""
Bem, quem me conhece sabe que eu dificilmente falo aqui neste plenário aos berros. Sempre prefiro uma discussão civilizada. Pois eu vou dizer aos senhores que essa fala e esse tom não são meus. São de Jair Bolsonaro.
Agora, é exatamente isto que Bolsonaro Presidente quer que os senhores façam: aprovem uma reforma que o Bolsonaro candidato chamava, aos berros, de porcaria desumana.
""Não"" a essa reforma da Previdência!
Obrigado."
PELA ORDEM;"O SR. BOHN GASS (PT - RS. Pela ordem. Sem revisão do orador.) - Obrigado, Sra. Presidenta Geovania de Sá.
Colegas Deputados e Deputadas, o Governo Bolsonaro apresenta, na sua propaganda da nova Previdência, que esta proposta é para todos e que ela ataca privilégios. Mentira! Se fosse para todos, a dos militares, por exemplo, estaria junto agora. Não podemos discutir nenhuma proposta, sem que venha a proposta de Previdência dos militares. Ele mente também quando diz que ataca privilégios. Eu vou mostrar um documento do Governo - este aqui é o material do Governo.(Exibe material.)
Quando o Governo diz que quer, em 10 anos, arrecadar ou economizar, ele trabalha com a quantia de 1 trilhão e 100 bilhões de reais. Eu fui olhar de onde serão retirados 1 trilhão e 100 bilhões. Sabem de onde o Governo retirar esse montante? Do Regime Geral da Previdência - são 715 bilhões de reais.
Deputados da base de Bolsonaro, não se deixem enganar! Mil e duzentos reais é a média do Regime Geral da Previdência. São 94%, até 3 salários; 84%, até 2 salários; e cerca de 60%, até 1 salário. É desses montantes que ele quer fazer economia. 
Oitenta e cinco por cento do dinheiro que ele mente dizendo que vai tirar dos privilegiados estão sendo retirados do povo do Regime Geral da Previdência, do abono. Hoje recebe abono quem ganha até dois salários pelo PIS. Agora só o receberá quem ganha até um salário. O Benefício de Prestação Continuada, que era de um salário mínimo, agora será de meio salário mínimo. 
No caso da trabalhadora rural, que exerce dupla e às vezes tripla jornada, a idade mínima para aposentadoria vai passar de 55 anos para 60 anos. Atenção, mulheres: está chegando o dia 8 de março, quando haverá muita mobilização País afora! 
O agricultor, que contribuía, em regime especial, pela produção, terá que pagar, mesmo se não colher nada, por causa de algum sinistro. 
A idade mínima para aposentadoria será de 65 anos para homens e de 62 anos para mulheres, mas todos precisarão ter 40 anos de contribuição. E ainda diminuirão o cálculo do benefício, porque será considerada a média de tudo, não só de 80% melhores contribuições.
Para concluir a mentira e a desgraça, ainda vai destruir o sistema público e fazer a capitalização. Sabem o que é capitalização? É a festa do banqueiro, é o povo não se aposentando, porque isso desestimula, por exemplo, os jovens a entrar no sistema. Portanto, não se ataca privilégio algum! É mentira do Governo!"
PEQUENO EXPEDIENTE;"O SR. BOHN GASS (PT - RS. Sem revisão do orador.) - Sra. Presidenta, eu quero parabenizar os Vereadores do Município de Humaitá, de todos os partidos. Recebi hoje, no gabinete, uma comitiva, inclusive de partidos da base do Governo, que está aprovando uma moção de repúdio à reforma da Previdência. Eles sabem do prejuízo que essa reforma significará para povo e para os pequenos Municípios.
Quero saudar também o Município de Arambaré, em especial o Vereador Eduardo, autor dessa propositura, aprovada também por unanimidade. Ou seja, já tenho em mãos duas moções de repúdio de Câmaras de Vereadores, que, junto com o movimento das mulheres, que esta semana realizou os atos do 8 de Março - quero parabenizá-las - com foco contra a reforma da Previdência, ajudarão a criar no Brasil um ambiente para dizermos ""não"" à reforma da Previdência, porque ela só agrada aos banqueiros."
PEQUENO EXPEDIENTE;"O SR. BOHN GASS (PT - RS. Sem revisão do orador.) - Sra. Presidente, vejam o que o jornalista americano Benjamin Norton escreveu sobre a viagem de Bolsonaro aos Estados Unidos: ""O líder fascista do Brasil, Bolsonaro, visitou de imediato a sede da CIA em sua primeira viagem oficial aos Estados Unidos. Este é o símbolo perfeito para a extrema direita da América Latina, que por décadas afogou a esquerda em sangue, graças à ajuda de se beneficiar da CIA"".
Mas o problema não foi só a visita à CIA. Bolsonaro liberou a entrada de americanos no Brasil, sem visto e sem reciprocidade ao povo brasileiro. Bolsonaro doou a Base de Alcântara aos Estados Unidos. Bolsonaro ofendeu os imigrantes brasileiros, dizendo que eles envergonhavam o País. E, o pior, Bolsonaro ouviu Olavo de Carvalho chamar seus Ministros de traidores e seu Vice de idiota. E o que fez Bolsonaro? Nada!
Não, Bolsonaro, os imigrantes não envergonham o Brasil. O que envergonha o Brasil é a sua atitude, a sua postura entreguista.

DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO BOHN GASS.

Sr. Presidente, Sras. e Srs. Deputados, vejam o que o jornalista americano Benjamin Norton escreveu sobre a viagem de Bolsonaro aos Estados Unidos: 
O líder fascista do Brasil, Bolsonaro, visitou de imediato a sede da CIA em sua primeira viagem oficial aos EUA. Este é o símbolo perfeito para a extrema direita da América Latina, que por décadas afogou a esquerda em sangue graças à ajuda de seu benfeitor da CIA.
Mas o problema não foi só a visita à CIA, não. Bolsonaro liberou a entrada de americanos no Brasil, sem visto e sem reciprocidade do Governo americano. Bolsonaro doou a Base de Alcântara aos Estados Unidos. Bolsonaro ofendeu os imigrantes brasileiros, dizendo que eles envergonham o País. E, o pior, Bolsonaro ouviu Olavo de Carvalho chamar seus Ministros de traidores e seu Vice de idiota.
E o que fez Bolsonaro? Nada!
Não, Bolsonaro, não são os imigrantes que envergonham o Brasil. O que envergonha o Brasil é ter um Presidente submisso, sem altivez, sem soberania. Bolsonaro, o que envergonha o Brasil é você."
