0;1
PEQUENO EXPEDIENTE;"O SR. OSIRES DAMASO (Bloco/PSC - TO. Sem revisão do orador.) - Sr. Presidente, nobres pares, nobres Deputadas, todos que nos acompanham pela TV Câmara, eu quero iniciar a minha fala agradecendo a Deus pela oportunidade de alcançar este mandato de Deputado Federal. Quero agradecer também à minha família, aos meus familiares, aos meus amigos e aos 58.726 eleitores que me deram a oportunidade de chegar a esta Casa de Leis.
Chego aqui com muito entusiasmo, com muita vontade de trabalhar pelo Brasil e pelo meu querido Estado de Tocantins, Estado mais novo do nosso querido Brasil, mas Estado que já passa por dificuldades, não é diferente dos demais. 
Eu gostaria, Sr. Presidente, que os nobres pares tivessem uma atenção com o nosso País, colaborando com o Governo Federal, para que ele possa ter condições de dar aos nossos Prefeitos a oportunidade de assistir melhor às nossas famílias. O Estado de Tocantins passa por dificuldade na saúde. O Estado de Tocantins passa por dificuldade na segurança pública. O Estado de Tocantins, que tem um potencial muito forte, é a última fronteira agrícola do Brasil, é um Estado que tem crescimento fabuloso na agricultura. Mas precisamos ter infraestrutura suficiente para o desenvolvimento, o crescimento e a geração de emprego, para dar oportunidade ao nosso povo.
Agradeço aos nobres pares que têm boa vontade de trabalhar para ao povo, que têm o coração voltado para o ser humano, que realmente defendem o interesse de quem precisa. Nós temos que lutar muito, porque nós somos privilegiados por estar aqui e ter condições de cuidar bem das nossas famílias. Mas nós precisamos pensar naquelas crianças que passam fome, naquelas famílias que passam necessidade e naquelas famílias que veem seus filhos falecerem, irem a óbito por falta de atendimento médico. Nós somos responsáveis pelo desenvolvimento do nosso Brasil. Nós somos responsáveis pelo desenvolvimento do nosso Município, do nosso Estado. Nós somos responsáveis pelas famílias mais carentes do nosso País.
Agradeço a Deus esta oportunidade. Quero continuar aqui defendendo sempre o interesse do povo tocantinense, o interesse do povo do nosso Brasil. 
Quero dizer aos nobres pares que não conhecem o Tocantins que o visitem, porque é um Estado que tem belezas naturais, belezas que ainda estão por ser descobertas pelo mundo, para que se possa realmente fomentar a economia através do turismo. Eu tenho certeza de que o Tocantins é um Estado acolhedor, é um Estado que quem visita quer morar lá, quer ficar lá. A nossa querida Palmas, Capital mais nova do Brasil, que foi desenhada pensando-se no modelo de Brasília, tem se desenvolvido e crescido bastante. 
E nós temos que pensar realmente no ser humano, na geração de emprego, na oportunidade para os jovens, adolescentes, que, às vezes, por falta disso, encontram o mundo do crime. Nós temos que buscar condições para que eles possam estudar, buscar um curso superior e, assim, ter perspectiva de futuro, coragem de enfrentar a vida e buscar melhores dias para as sua famílias. Tenho certeza de que juntos vamos transformar este Brasil num país que seja bom para se viver, num país em que as famílias realmente tenham confiança nos seus representantes.
Agradeço, Sr. Presidente e nobres pares. 
Meu muito obrigado."
PELA ORDEM;"O SR. OSIRES DAMASO (Bloco/PSC - TO. Pela ordem. Sem revisão do orador.) - Sra. Presidente, Sras. e Srs. Deputados, eu ocupo esta tribuna para falar um pouco do Projeto de Lei nº 1.321, de 2019, que quer impedir a determinação do Tribunal Superior Eleitoral - TSE de democratizar os partidos políticos. 
Na condição de Presidente do PSC do Estado do Tocantins, tenho presenciado a dificuldade dos líderes municipais em conduzir o processo político local. Trata-se de uma ditadura partidária. Hoje, habitualmente, os líderes que conduzem os partidos têm que obedecer à orientação do diretório estadual ou até mesmo do diretório nacional, e a resolução do TSE vem democratizar essa questão, para que todos os partidos possam constituir os seus diretórios municipais, dando-lhes condições de tomarem as decisões locais conforme a maioria pensa e deseja.
Esse PL apresentado aqui, neste Parlamento, vem buscar a continuidade da ditadura, o que eu vejo ser prejudicial para a democracia brasileira. Nós Parlamentares precisamos ter a liberdade de exercer as nossas funções. Os Vereadores, os líderes locais, têm que ter a liberdade de conduzir os seus partidos, os seus Municípios. Desta forma, eu gostaria muito que todos os pares pudessem ter uma atenção com o PL 1.321/19, que hoje pode beneficiar alguns líderes, mas amanhã pode prejudicar a maioria de todos nós. Vamos manter a resolução e concordar com o TSE, em dar realmente condições de formação de diretórios em todos os Municípios, em todos os Estados. Assim, os partidos poderão passar a respeitar os diretórios municipais e estaduais. 
É só essa a minha colocação, Sra. Presidente. Agradeço a disposição da oportunidade para eu poder debater essa matéria."
PELA ORDEM;"O SR. OSIRES DAMASO (PSC - TO. Pela ordem. Sem revisão do orador.) - Sr. Presidente, agradeço a V.Exa. a oportunidade.
Quero deixar registrada a nossa alegria com a notícia que tivemos na audiência que participamos agora há pouco com o Ministro da Infraestrutura, Tarcísio Freitas. Nós da bancada do Estado do Tocantins fomos reivindicar a continuação das obras de duplicação da BR-153.
Havia o boato de que essa duplicação seria apenas no Estado de Goiás, mas o Ministro esclareceu que está mantido o projeto original, que leva a duplicação da rodovia até Aliança do Tocantins.
Aproveitamos a oportunidade para reivindicar as obras de duplicação da rodovia até a nossa querida cidade de Paraíso do Tocantins, chegando inclusive a Palmas. Solicitamos também providências sobre a Ponte de Porto Nacional, que foi interditada pelo Governo do Estado devido às precárias condições em que se encontra.
Por fim, reivindicamos ao Ministro ainda providências no sentido de que sejam dadas condições para a construção da nova ponte, além da conclusão das BRs-235 e 242.
Sr. Presidente, solicito a V.Exa. que este discurso seja registrado nos Anais desta Casa e divulgado pelos meios de comunicação da Casa, especialmente pelo programa A Voz do Brasil."
DISCURSO ENCAMINHADO;"DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO OSIRES DAMASO.

Sr. Presidente, Sras. e Srs. Deputados, demais servidores desta Casa, senhores telespectadores, subo a esta tribuna para tratar de assunto sobremaneira relevante para o incremento da infraestrutura do Brasil, que tem afetado diretamente vários Municípios em que são realizadas construções de obras indispensáveis para a população carente do País.
O PAC, como é de amplo conhecimento, é um programa lançado pelo Governo Federal, que tem por finalidade o planejamento e a execução de grandes obras de infraestrutura social, urbana, logística e energética do País, tão necessárias para garantir o crescimento nacional.
Essas obras, espalhadas por inúmeros Municípios, abrangem construções de estruturas de saneamento, de creches, de unidades básicas de saúde, de mobilidade urbana, de rodovias, dentre outras.
 São, portanto, obras oriundas do PAC de enorme importância para os Municípios, que tanto têm sofrido com a carência de recursos, e que viram no referido programa uma forma de viabilizar as obras tão necessárias para permitir o acesso da população mais carente a serviços essenciais.
Ainda a respeito do programa, considera-se de grande relevância a edição da Portaria nº 348, de 14 de novembro de 2016, do Ministério do Planejamento, Desenvolvimento e Gestão, que estabeleceu diretrizes para a retomada e a execução dos empreendimentos do PAC com valor de investimento inferior a R$ 10.000.000,00 (dez milhões de reais).
A referida portaria permitiu a retomada de diversas obras que se encontravam paralisadas, especialmente nos pequenos Municípios, e fixou como prazo máximo para conclusão de algumas obras a data de 30 de dezembro de 2018.
Entretanto, Srs. Deputados, tendo em conta o ritmo de execução das obras públicas em nosso País, que todos sabemos, enfrentam as mais variadas adversidades, o prazo de 30 de dezembro de 2018 acabou por se revelar muito curto para a finalização das obras.
Diante disso, apresentou-se um cenário em que inúmeras obras espalhadas pelo Brasil se encontram em fase final de execução, mas sem a correspondente transferência de recursos pela União, que determinou a suspensão dos repasses a partir do término do prazo previsto na portaria em questão.
Desta forma, muitas obras se encontram novamente paralisadas e, por conta da crise fiscal enfrentada pelos Municípios, não possuem os recursos indispensáveis à sua conclusão.
A título de exemplo, cito várias obras do meu Estado, o Tocantins, que não têm condições de execução por falta de verbas públicas:
	 No Município de Gurupi - TO, as obras de uma creche/pré-escola (Termo de Compromisso PAC 2 n. 3158/2012), com 95% (noventa e cinco por cento) de execução, no Parque Residencial  São José;
	 No Município de Guaraí - TO, as obras de uma quadra escolar coberta, com 95% de execução, localizada no setor Pestana;
	 No Município de Miracema - TO -, as obras de uma creche/pré-escola, com 37% de execução, localizada no bairro Vila Maria;
No caso específico do Município de Gurupi, a propósito, é preciso ressaltar que o Fundo Nacional de Desenvolvimento da Educação - FNDE, órgão do Ministério da Educação, não apenas permitiu a inserção da medição no sistema em 14/01/2019, como chegou a aprová-la. Ainda, o referido termo de compromisso foi prorrogado até julho de 2019.
Posteriormente, contudo, alegou-se que não seria possível efetuar o repasse por conta do prazo estabelecido na Portaria nº 348/2016, de origem do Ministério do Planejamento Orçamento e Gestão - MPOG.
Nobres pares, sabemos que os prejuízos acarretados por obras paralisadas podem ser irreparáveis, não apenas do ponto de vista econômico, já que na ausência de adequada manutenção e conclusão, é possível que as estruturas sejam danificadas a ponto de não mais possuírem condições de uso, como também do ponto de vista social, considerando que o interesse público de viabilizar o acesso da população aos mais variados serviços acaba por ser fatalmente lesado.
Por essas razões, portanto, faço aqui um apelo aos Srs. Deputados e ao Sr. Ministro da Economia, para que possamos, de forma célere, resolver o problema que se apresenta, seja pela edição de outra portaria para prorrogação daquele prazo, seja por outras vias.
Cada um de nós, Parlamentares, carrega a responsabilidade de chamar o Governo para um debate, de modo a possibilitar que nossos Municípios tenham condições de finalizar essas obras, que são indispensáveis, especialmente para a população mais carente.
Concluindo, Sr. Presidente, rogo a todos para que nos empenhemos junto ao Governo Federal e busquemos a melhor maneira de permitir que essas construções de escolas, unidades de saúde, creches, dentre outras, voltem a receber as verbas necessárias ao incremento da infraestrutura de muitos Municípios do Brasil. Desse modo, podemos promover a prestação de serviços de qualidade para o nosso povo que tanto necessita."
PELA ORDEM;"O SR. OSIRES DAMASO (PSC - TO. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PSC orienta ""não"".
Nesta tarde, quero deixar registrada a nossa alegria pelos 30 anos de emancipação do Município de Palmas, Capital do Tocantins e mais nova Capital do Brasil.
Parabenizo a Prefeita Cinthia Ribeiro pelas festas que promoveu para aquela população. Parabéns, Prefeita Cinthia Ribeiro, pelos 30 anos de emancipação da nossa querida Palmas!"
BREVES COMUNICAÇÕES;"O SR. OSIRES DAMASO (PSC - TO. Sem revisão do orador.) - Sr. Presidente, assomo a esta tribuna muito alegre, feliz, porque pudemos presenciar no Palácio do Planalto, de onde acabamos de sair, o nosso Presidente Jair Bolsonaro sancionar o projeto de lei que cria a Universidade Federal do Norte do Tocantins. Isso nos deixa muito felizes.
O Tocantins começa a dar mais oportunidades ainda aos jovens para que façam curso superior. Dá-se oportunidade também para o sul do Maranhão, para o sul do Pará.
Estive lá acompanhado do nosso Senador Eduardo Gomes, do Deputado Carlos Henrique Gaguim, do Deputado Tiago Dimas. O nosso Presidente, alegre e firme no propósito de desenvolver o nosso País, dá oportunidade ao nosso Tocantins com a criação da Universidade Federal do Norte do Tocantins.
Obrigado, Presidente! Tenho certeza de que o povo do Tocantins saberá lhe agradecer.
Muito obrigado, Sr. Presidente."
COMO LÍDER;"O SR. OSIRES DAMASO (PSC - TO. Como Líder. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, na quarta-feira à noite nós tivemos a alegria de votar favoravelmente à reforma da Previdência. E estamos, após todas essas horas, analisando, votando e decidindo alguns destaques que são importantes para o nosso povo.
Eu votei favoravelmente à reforma da Previdência, defendendo a geração de emprego, um Brasil melhor e um crescimento para o nosso povo, em especial para o povo do Tocantins.
Subo a esta tribuna para apoiar este destaque do PDT, ao qual eu quero parabenizar por tê-lo apresentado, dando-nos a oportunidade de realmente fazer justiça aos nossos professores. Ontem, esta Casa, por unanimidade, apoiou a regra de transição para os nossos policiais. Apoiamos com muita alegria, porque nós sabemos a importância da polícia para este Brasil. Mas nós sabemos também que a educação é um dos principais pilares de sustentação de uma nação. Nós precisamos valorizar os nossos professores, dando a eles uma regra de transição justa. Dessa forma, eu peço aos nossos pares que hoje, também por unanimidade, possamos aprovar este destaque. 
O PSC vota ""não"" ao texto e ""sim"" a este destaque. É a orientação do nosso partido.
Eu quero dizer aos nossos professores e aos defensores dos educadores que contem com o Deputado Osires Damaso para estar sempre em defesa de uma educação de qualidade, em defesa de condições de trabalho melhores para as pessoas que realmente fazem crescer o nosso País, o nosso mundo.
Muito obrigado."
PELA ORDEM;"O SR. OSIRES DAMASO (PSC - TO. Pela ordem. Sem revisão do orador.) - Sra. Presidente, o PSC entende que o produtor rural precisa realmente ter segurança e tranquilidade para exercer as suas atividades.
Dessa forma, o PSC vota ""não""."
PEQUENO EXPEDIENTE;"O SR. OSIRES DAMASO (PSC - TO. Sem revisão do orador.) - Sr. Presidente, gostaria de parabenizar todos os professores brasileiros, em especial os professores tocantinenses, ao homenagear uma professora especial na minha vida, a Profa. Iolanda, do colégio estadual de Paraíso do Tocantins. A Profa. Iolanda marcou a minha infância, marcou a minha vida, a minha formação. Tenho por ela grande admiração.
Os nossos professores têm uma forma única de transmitir seus conhecimentos. A sala de aula é para as pessoas que gostam realmente de educar, que têm vocação e muito amor para ensinar.
Deixo aqui registrado o meu carinho e respeito a todos os professores tocantinenses, a todos os professores brasileiros.
Digo com alegria que, neste ano, o nosso Presidente Jair...
(Desligamento automático do microfone.)"
PELA ORDEM;"O SR. OSIRES DAMASO (PSC - TO) - Presidente Rodrigo Maia, o PSC tem o Destaque nº 2. Na Emenda nº 76, o PSC não concorda com a retirada do destaque.
Trata-se do Destaque nº 2, a Emenda nº 76. O PSC não concorda com a retirada e quer que ele seja levado à votação."
