0;1
PELA ORDEM;"O SR. LINCOLN PORTELA (PR - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, a última fala que eu fiz neste plenário foi no dia 10 de outubro. Presidi, durante um tempo a Frente Parlamentar Evangélica, sou Presidente de outras duas, fui Líder desde que cheguei a esta Casa e estou aqui há 20 anos.
Quero deixar-lhes uma palavra, como evangélico: ""A humildade precede a honra"". Repito: ""A humildade precede a honra."" ""A vaidade precede a ruína"".
Brasil, preste atenção! Sou evangélico batista há 45 anos. Todos sabem do meu posicionamento aqui. Não se deixem usar! Prestem atenção em tudo que está acontecendo no Brasil.
Por certo, falarei mais vezes."
BREVES COMUNICAÇÕES;"O SR. LINCOLN PORTELA (PR - MG. Sem revisão do orador.) - Sr. Presidente Deputado Hildo Rocha, meu eleitorado tem me perguntado sobre a reforma da Previdência. Eu sou favorável a uma reforma da Previdência, desde que essa reforma tenha passado por conscientização, organização e mobilização, coisa que não aconteceu. Trouxeram um material esdrúxulo para esta Câmara para ser votado de maneira esdrúxula e indevida, com o Plenário não consultado, com os Líderes não sendo consultados devidamente. Se passarem 20% dessa reforma, bata palmas o Sr. Presidente da República. É um péssimo texto, uma péssima reforma. O Brasil precisa, mas sem conscientização, sem organização e sem mobilização não dá. É um verdadeiro treco.
Obrigado, Sr. Presidente."
BREVES COMUNICAÇÕES;"O SR. LINCOLN PORTELA (PR - MG. Sem revisão do orador.) - Sr. Presidente, eu quero lamentar profundamente - é até bom que aqui esteja o Relator da CCJ, grande Deputado e delegado mineiro - o texto da Previdência, porque essa história de vir o texto mais gordo, para depois emagrecê-lo e desidratá-lo, isso Michel Temer fez, e foi um fiasco.
Agora, lamentavelmente, as Guardas Municipais não foram colocadas como profissão de risco. Eu gostaria que essas pessoas que definiram que as Guardas Municipais não são profissão de risco, meu Coronel - inclusive algumas emendas já foram feitas por V.Exa. -, acordassem, vestissem o uniforme azul-marinho e saíssem desarmados pelas ruas do Brasil, para verem se aquela é ou não uma profissão de risco."
PEQUENO EXPEDIENTE;"O SR. LINCOLN PORTELA (PR - MG. Sem revisão do orador.) - Muito obrigado, nobre Presidente. Sras. e Srs. Parlamentares, falando em Conselhos em nível federal, eu penso que a oxigenação do poder faz muito bem para a democracia. Todos conhecem, neste sexto mandato em que estou, a minha posição de independência.
Agora, eu quero dizer aos cristãos que não durmam em berço esplêndido. Prestem atenção! Façam parte dos Conselhos Municipais de Saúde, façam parte dos Conselhos Municipais de Educação, façam parte dos Conselhos Tutelares. Se os senhores e as senhoras não se envolverem politicamente com essas coisas, não bastará a rede social. A rede social valeu, foi muito importante. Mas nós sabemos que, de tempo em tempo, as coisas mudam. Depois, não venha o cristianismo chorar em cima de leite derramado sobre algumas coisas.
Participem! Estejam atentos! Conselho Municipal de Saúde, Conselho Municipal de Educação, direitos humanos... Entrem nos Conselhos Tutelares. Entrem na disputa dos Conselhos Tutelares. O voto é facultativo. Vem, agora, um projeto de lei do Governo, que é inclusive de minha autoria - evidentemente, a autoria agora é do Governo -, o homeschooling, e é claro que a educação domiciliar será também examinada pelos Conselhos Tutelares. Fiquem atentos para não chorarem depois!
Obrigado, Sra. Presidente."
PELA ORDEM;"O SR. LINCOLN PORTELA (PR - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu quero parabenizar V.Exa. pela atitude de esvaziar o plenário. Algumas pessoas são até bem-intencionadas, mas não têm muita coisa a ver com o Parlamento. O Parlamento estava realmente insalubre, muito difícil de trabalhar. E V.Exa. conseguiu colocar ordem na Casa.
Aproveito também a oportunidade, Presidente, para parabenizá-lo por estar mantendo os horários na Casa. Nós não estamos tendo votações de madrugada. Por certo, chegará um tempo em que, em determinada matéria, teremos que fazer isso. Mas V.Exa. tem cumprido com a sua palavra nesse sentido.
Parabéns, Presidente!"
PELA ORDEM;"O SR. LINCOLN PORTELA (PR - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, a Deputada Clarissa Garotinho foi muito feliz, porque corrige uma distorção que foi identificada. É preciso entender que as religiões brasileiras chegam aonde o Governo não chega, elas chegam às pontas. Quando o Governo chega a essas pontas, que estão soltas por aí, o custo é altíssimo, ao passo que as religiões fazem isso de graça. Então, é muito importante esse reconhecimento de que geram cultura e geram educação. Trata-se de um trabalho fenomenal.
Quanto ao trabalho das filantrópicas, estamos vendo a luta que as Santas Casas estão tendo, e mesmo assim estão fechando por falta de verba. Portanto, é preciso que as filantrópicas saiam dessa situação."
PELA ORDEM;"O SR. LINCOLN PORTELA (PR - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, a palavra grega hermenêutica significa arte de interpretar bem as escrituras, as questões jurídicas e as questões filosóficas. Porém, o atual Governo, hermeneuticamente falando, não sabe interpretar a Câmara dos Deputados nem a política que está vivendo.
Segunda coisa: La Fontaine disse que paciência e tempo dão mais resultado do que força e raiva, coisa que os Ministros, tirando um ou outro deste Governo, ainda não aprenderam. É preciso aprender a ouvir. Sêneca disse certa vez que não basta apenas ouvir, porque alguns vivem para ouvir sem nenhuma intenção de aprender. Até agora, parece que o Governo não aprendeu como se conduzir em relação a esta Casa. Por isso, está levando essa derrota acachapante.
Apesar disso, o Partido da República encaminha o voto ""não"". E que aprendam a fazer política."
COMISSÃO GERAL;"O SR. LINCOLN PORTELA (PR - MG) - Sr. Presidente, Sr. Ministro, Sras. e Srs. Parlamentares, por certo não vou receber aplausos nem da Esquerda nem da Direita - talvez, sujeito até a algumas vaias.
A partir de 1996, as academias brasileiras começaram a ser empoderadas pelo socialismo. Não vou citar nomes, porque eu não fulanizo. Esse empoderamento veio até o último Governo, que permitiu que ele continuasse acontecendo também porque nós tínhamos uma massa política disforme e a Oposição.
Muito bem, chegamos a um novo Governo. E este novo Governo veio, é claro, com uma ideologia diferente da do Governo passado. A oxigenação, é notório, faz bem para a democracia brasileira. Precisávamos oxigená-la.
Muito bem, eu fui e sou defensor árduo da escola sem partido, sem socialismo, sem ultradireita, mas estudando todos os meios que nós temos para realizar uma boa política, coisa que não acontece nas academias brasileiras, nas escolas brasileiras. E as escolas brasileiras, lamentavelmente, têm um índice péssimo de aprovação. Meninos do 4º ano fundamental não sabem ler nem sabem escrever, mas muitos deles sabem até números do Código Penal. Essa é uma situação brasileira.
Muito bem, agora estamos com um novo Governo.
A palavra ""hermenêutica"", do grego, significa a arte de interpretar as Escrituras, a arte de interpretar a Filosofia e a arte de interpretar também vários assuntos como a Política, por exemplo. E, por falar em política, a palavra ""eclésia"" quer dizer assembleia. E aqueles que não participavam das assembleias eram considerados idiotis, ou seja, idiotas. Percebo que o povo brasileiro não tem sido idiota, porque tem participado da vida púbica ou pela Esquerda ou pela Direita. Nós temos que ficar atentos a essas coisas.
Mas, voltando à hermenêutica, lamentavelmente a hermenêutica desse Governo atual, no qual votei, não tem sido boa com esta Casa, não tem sido boa com a sociedade, não tem conseguido conectar-se devidamente... E quem toma o prejuízo com isso é a Nação brasileira. É preciso entendermos o que disse La Fontaine: ""Paciência e tempo dão mais resultado do que força e raiva"".
Eu me lembro de quando, no último Governo, que aqui estávamos, eu dizia que o último Governo fortalecerá muito a Esquerda. Eu gostaria que o novo Governo fizesse o seu trabalho, fizesse o seu trabalho para a sociedade brasileira, porque não saímos de um socialismo para o ultraliberalismo sem um trabalho de conexão, sem um trabalho de arrumação e de consideração com todos, porque respeito é consideração.
E a falta de respeito, o desrespeito, gera a cultura da violência. Que nos respeitemos a todos. Que o atual Governo respeite a Oposição, que a Oposição respeito o atual Governo e que com isso a população brasileira possa ganhar pela moderação.
Como evangélico, eu termino dizendo: Deus não nos tem dado o espírito de covardia, mas de poder, de amor e moderação, que é o fiel da balança. Moderação para todos, para que a sociedade brasileira ganhe, e ganhe bem.
Muito obrigado, Sr. Presidente."
PEQUENO EXPEDIENTE;"O SR. LINCOLN PORTELA (PR - MG. Sem revisão do orador.) - Muito obrigado, Presidente Weliton Prado.
Sras. e Srs. Parlamentares, Barão de Cocais, desgraça à vista. Trata-se de uma cidade linda, com um povo educado, um povo maravilhoso, que está sendo orientado a como fugir quando implodir ou explodir - tanto faz, porque poderá ser de fora para dentro ou de dentro para fora - a barragem em Barão de Cocais. Pergunto: é preciso que a Defensoria Pública esteja ali? Pergunto: é preciso que o Ministério Público esteja ali? Quem está naquela cidade orientando, cuidando psicologicamente daquelas pessoas? Já ouvi falar até em possibilidade de suicídio.
Parabéns à Vale, que quer destruir mais uma cidade brasileira! Parabéns a esses destruidores de vidas!"
PELA ORDEM;"O SR. LINCOLN PORTELA (PR - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu quero externar a minha revolta contra a empresa Vale pelo sofrimento que as pessoas da cidade de Barão de Cocais estão passando, com ameaças de rompimento da barragem e sirenes tocando quatro, cinco vezes ao dia. Quem está cuidando psicologicamente dessas pessoas? Várias delas já deixaram suas residências. Quem está sustentando essas pessoas realmente? Há uma assistência jurídica? Há uma assistência psicológica? Há uma assistência psiquiátrica? 
Mais uma tragédia anunciada: Barão de Cocais sofrendo com a atuação desastrosa, calamitosa e criminosa da empresa Vale.
Obrigado, Sr. Presidente."
