0;1
BREVES COMUNICAÇÕES;"O SR. ENIO VERRI (PT - PR. Sem revisão do orador.) - Sr. Presidente, eu quero aqui me manifestar em relação à Direção da Itaipu Binacional sobre a questão territorial dos índios guaranis do Estado do Paraná, sobre uma ação que se arrasta desde 1982.
A estatal não respeita a comunidade guarani, que foi atingida durante a construção de Itaipu, e se nega a saldar uma dívida histórica. Em vez de priorizar o diálogo, a estatal prioriza ações judiciais de reintegração de posse.
A reintegração da cidade de Santa Helena foi suspensa pela Procuradoria-Geral da República. E, desde 2013, proprietários rurais utilizam a Organização Nacional de Garantia ao Direito de Propriedade para articular ações antidemarcação.
Fazemos um apelo aqui à PGR para que convoque não apenas a FUNAI e Itaipu, mas também a comunidade indígena, para que ela seja ouvida e respeitada."
PELA ORDEM;"O SR. ENIO VERRI (PT - PR. Pela ordem. Sem revisão do orador.) - Obrigado, Presidente.
Quero trazer aqui uma grande preocupação não só minha, mas de todo o povo brasileiro, com a reforma da Previdência. De toda injustiça que ela aplica sobre os trabalhadores, em especial sobre as mulheres - o tempo a mais de trabalho, o aumento das contribuições -, sem dúvida, a capitalização é a que custa mais caro àqueles que produzem a riqueza deste País.
E maior do que isso é o custo de transição. Não está comentado em lugar nenhum o custo de transição dessa reforma da Previdência. No Chile, foi de 1,5 PIB. No Brasil, a previsão é que o custo de transição do modelo de Previdência que temos hoje para esse modelo pode custar 1 PIB ou quase 7 trilhões de reais ao povo brasileiro. Ou seja, para economizar 1,1 trilhão de reais em 10 anos, vão pagar 7 trilhões e levar à fome todo o povo brasileiro.
Fica a denúncia, Sra. Presidente."
PELA ORDEM;"O SR. ENIO VERRI (PT - PR. Pela ordem. Sem revisão do orador.) - Sr. Presidente, é importante deixar claro que esse processo de internacionalização da direção e das decisões vai levar a uma maior concentração do setor do que já há hoje. Dizer que vai favorecer a concorrência é um equívoco e um desconhecimento da história da economia na área da aviação.
Nesse sentido, a proposta do PSOL para a retirada de pauta é o melhor caminho para aprofundarmos, de fato, a análise de como funciona esse setor e o que é melhor para o Brasil, principalmente no momento em que o Presidente Bolsonaro se submete aos interesses dos Estados Unidos, destruindo a soberania nacional.
Por isso, o PT encaminha ""sim""."
PELA ORDEM;"O SR. ENIO VERRI (PT - PR. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o Partido dos Trabalhadores pediu votação nominal e vota contra o pedido de urgência deste projeto levando em conta que há indicação de que se trata de um novo REFIS. Afinal de contas, ele parcela tributos, reduz tributos.
No momento, o debate do País não é esse. Temos radicais divergências com a reforma da Previdência. Votaremos contra a reforma.
Não é o momento de isentar o setor empresarial de impostos, principalmente numa área que está abandonada pelo Governo Bolsonaro. O Programa Minha Casa, Minha Vida é um projeto importante, muito bem debatido e dirigido, e não deve sofrer nenhuma mudança.
Por isso, o PT indica o voto ""não""."
PELA ORDEM;"O SR. ENIO VERRI (PT - PR. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o Deputado Alencar foi bastante claro na sua posição. Nós entendemos que é fundamental retirar de pauta essa matéria, porque, afinal de contas, ela não atende aos interesses do Brasil, àquilo de que o Brasil precisa hoje. Há muita coisa que precisa ser aprofundada e analisada pelas bancadas. É muito precipitado votar esse assunto neste momento.
Dessa maneira, nós orientamos o voto ""não""."
PELA ORDEM;"O SR. ENIO VERRI (PT - PR. Pela ordem. Sem revisão do orador.) - Sr. Presidente, a verdade é que alguns Parlamentares desta Casa fazem jogo para a torcida. É impossível fazer uma alteração como essa - ela é inconstitucional -, a não ser que se mude a Constituição.
Não há, de maneira nenhuma, como aprovar um projeto como esse. Isso é chamado popularmente de jogar para a torcida. Precisamos lutar para que haja um respeito muito grande ao processo republicano de construção do Brasil, principalmente às instituições brasileiras.
Por isso, o PT orienta o voto ""não""."
PELA ORDEM;"O SR. ENIO VERRI (PT - PR. Pela ordem. Sem revisão do orador.) - Sr. Presidente, de fato, quando se fala ""é isso que o povo quer"", eu me pergunto: que povo?
O povo quer justiça social. O povo quer emprego, num País que tem mais de 14 milhões de desempregados. O povo quer a reforma da Previdência? Não quer! O povo quer justiça, emprego, garantia de aposentadoria; quer a presença do Estado. 
Aqueles que defendem o Estado mínimo, aqueles que defendem os interesses de uma minoria vêm dizer que o povo está pedindo isso? Não!
Volto a dizer: olhar para o futuro e acreditar num Brasil melhor é acreditar nas suas instituições, é respeitá-las, para que se aprofunde a democracia. Apresentar um projeto como este é jogar para a torcida, sim.
Por isso, o Partido dos Trabalhadores encaminha contra. O nosso voto é ""não""."
PELA ORDEM;"O SR. ENIO VERRI (PT - PR. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu gostaria de alterar o nosso voto.
Tendo em vista o debate e o avanço que houve, o nosso voto é ""não"".
Muito obrigado, Sr. Presidente."
PELA ORDEM;"O SR. ENIO VERRI (PT - PR. Pela ordem. Sem revisão do orador.) - Obrigado, Sr. Presidente Assis Carvalho, meu companheiro do Partido dos Trabalhadores. 
Falou há pouco um Deputado que compõe a base do Governo. Acredito que a intervenção dele peca pela ignorância ou pela má-fé. Defender um Presidente da República no que concerne às relações internacionais é algo absolutamente estabanado, só pode ser isso. O trabalho que Bolsonaro tem feito para a destruição do agronegócio e da agricultura familiar no Brasil é gigantesco. Agora foi feita a aproximação com Israel. Desde o Governo Geisel isso não ocorria. O Governo Geisel constituiu essa relação e, com isso, criou um problema com o mundo árabe. Isso vai custar muito caro ao Brasil.
Eu gostaria que o Deputado visitasse o meu Estado, o Paraná, e dissesse o que o povo vai fazer com aquele frango que era exportado para o mundo árabe. Para onde vamos exportá-lo? Quem sabe Mato Grosso, Estado que ele representa, consuma o que não vamos mais exportar para o mundo árabe por conta daquilo que Bolsonaro fez. Eu espero que seja por ignorância, porque, se for por má-fé, isso será muito ruim para o Brasil.
Obrigado, Sr. Presidente."
PELA ORDEM;"O SR. ENIO VERRI (PT - PR. Pela ordem. Sem revisão do orador.) - Muito obrigado, Sra. Presidente, pela sua atenção.
Eu só quero aqui me referir a um Parlamentar que me antecedeu há pouco falando sobre a visita do Ministro Paulo Guedes.
Quero dizer que sim, reconheço a importância da presença dele aqui nesta Casa. Apesar de terem puxado as orelhas dele porque não veio na semana passada, é muito importante a presença do Ministro na CCJ. Entretanto, de maneira nenhuma a reforma da Previdência apresentada é justa. De maneira nenhuma ela atinge as pessoas da elite deste País. Se de fato houvesse interesse em equilibrar as contas do País, era só fazer uma reforma tributária, tributando as grandes fortunas, as heranças, atingindo o Imposto de Renda sobre lucros e dividendos, atingindo os bancos com o aumento da Contribuição Social sobre o Lucro Líquido. É estranho, muito estranho, que a solução para equilibrar as contas do Brasil seja tributando pobres, e não ricos. Por isso, é um discurso vazio dizer que se vai resolver o problema aumentando a miséria neste País. Isso, sim, vai aumentar a miséria, cada vez mais, em nosso País."
