0;1
PELA ORDEM;A SRA. FLORDELIS (Bloco/PSD - RJ. Pela ordem. Sem revisão da oradora.) - Presidente, eu não sou contra a reforma, mas ela precisa ser justa. Nós estávamos esperando que Paulo Guedes chegasse aqui e apresentasse algumas mudanças, porque essa reforma não pode cortar na carne do trabalhador, dos menos favorecidos. Ninguém está aqui falando que é contra. É necessária uma reforma, mas que seja justa para o povo brasileiro, que seja justa para todo mundo, principalmente para o trabalhador.
BREVES COMUNICAÇÕES;"A SRA. FLORDELIS (PSD - RJ. Sem revisão da oradora.) - Presidente, eu anotei o que vou dizer, para não extrapolar o tempo.
Eu não poderia deixar de falar do problema das enchentes que estão acontecendo na cidade do Rio de Janeiro. É lamentável o que está acontecendo lá. Eu estive em alguns lugares do Município de São Gonçalo. Eu estive na Chumbada, em Palmeiras, no Salgueiro, onde famílias inteiras perderam tudo. Outros bairros do Município também foram afetados, como Jardim Catarina. Na Muzema, na Capital, o desabamento de dois prédios, construídos e vendidos de forma ilegal, matou pessoas. Entre essas pessoas está o pai, a mãe e o irmão de 12 anos da menina Isabele, que ficou órfã aos 4 anos de idade. Na Avenida Carlos Peixoto, um deslizamento de terra soterrou Lúcia Xavier Neves, com sua neta Júlia Neves, e o taxista Marcelo Tavares. Eles morreram soterrados.
A saúde do Rio de Janeiro está em estado de calamidade. Não temos também segurança. Nós não aguentamos mais ouvir que não há recurso. Cadê o dinheiro roubado pelos políticos corruptos do Rio de Janeiro? Nós sonhamos com um Rio de Janeiro melhor! Nós queremos de volta a nossa cidade maravilhosa!"
PELA ORDEM;"A SRA. FLORDELIS (PSD - RJ. Pela ordem. Sem revisão da oradora.) - Sra. Presidente, amigos Parlamentares, é lamentável o que estão tentando fazer com o terceiro setor, tirando deles esse direito. Não tem quem faça maior trabalho social nas comunidades do que as Igrejas Evangélicas, em resgate de vidas, em resgate dos dependentes químicos, principalmente dentro das cracolândias. O que estão fazendo contra as igrejas, contra as Santas Casas, contra as ONGs, contra as instituições é arbitrário demais.
Parabéns à Deputada Clarissa Garotinho! 
Essa emenda vai passar, porque isso é justo, é correto. E nós estamos aqui juntos, unindo forças com a Deputada Clarissa Garotinho, porque as igrejas fazem um trabalho excepcional no nosso País, principalmente no Estado do Rio de Janeiro."
PELA ORDEM;A SRA. FLORDELIS (PSD - RJ. Pela ordem. Sem revisão da oradora.) - Quero aqui, Sr. Presidente, registrar também o meu repúdio contra o Shopping Cuiabá, que expôs crianças como se fossem animais. Eu, que ontem não consegui fazer o seminário a favor da adoção no País, registro aqui o meu repúdio contra esse shopping. Criança não é animal para ser exposta em passarela para ser adotada. Criança é gente e merece ser respeitada.
COMO LÍDER;"A SRA. FLORDELIS (PSD - RJ. Como Líder. Sem revisão da oradora.) - Sr. Presidente, Sras. e Srs. Parlamentares, eu estou aqui para lembrar que no dia 25 de maio vai ser comemorado o Dia Nacional da Adoção. Esse é um assunto que eu amo demais. Eu fui criada em uma favela, Jacarezinho, que hoje chamam de comunidade. O nome ""favela"" mudou para ""comunidade"", mas a realidade continua a mesma. O povo da favela continua sendo esquecido, ignorado. 
Foi andando pelos becos da favela que eu me deparei com a dura realidade de crianças e adolescentes sendo apadrinhados pelo tráfico de drogas. Decidi descruzar os meus braços e fazer alguma coisa por essas crianças e por esses adolescentes. Eu ia a bailes funk e via que crianças e adolescentes apadrinhados pelo tráfico de drogas sonhavam com uma vida melhor. Eu conseguia conversar com essas crianças, com esses adolescentes, e dizia para eles que o melhor caminho não era trabalhar para o tráfico de drogas, mas, sim, estudar, sim, procurar o caminho do amor e da família. Ao fazer esse papel, eu me tornei mãe de 37 filhos. Não saí catando criança pelo meio da rua. Vieram 37 de uma vez só, após uma chacina que aconteceu na Central do Brasil. As crianças estavam sendo mortas pelo simples fato de serem moradoras de ruas. Trinta e sete crianças bateram a minha porta numa madrugada. Eu não só abri a porta da minha casa, como abri também a porta do meu coração, e recebi todas essas 37 crianças. Dessas 37, 14 eram bebês. 
Foi uma grande desafio. Fui perseguida, virei fugitiva para não abrir mão dos meus filhos. Eu tomei a decisão de não abrir mão de nenhum deles, mas, por ser favelada, o Juizado de Menores, fazendo seu papel, olhou para a Flordelis favelada e disse que eu não tinha condições de ficar com essas crianças. Determinou-se, então, busca e apreensão dos meus filhos, e eu decidi fugir da favela do Jacarezinho com todos eles. Cheguei a dormir nas ruas com os meus filhos, e digo, nesta Casa, que não me arrependo de ter feito isso. Dormi na rua com todos eles, lutei pelos meus filhos. Durante meses, fui perseguida. Saía em todos os jornais do Rio de Janeiro como sequestradora de criança, mas eu venci essa batalha, consegui vencer o processo da adoção. 
Por isso, eu acredito que a adoção é uma questão de amor, de comprometimento com alguém que, ainda que não tenha sido gerado no seu ventre, foi gerado na sua mente e no seu coração. É uma honra estar aqui falando desse tema. Eu falo com emoção, porque cinco dos meus filhos, que vieram morar comigo já adolescentes, estavam apadrinhados pelo tráfico de droga. Um desses filhos é sobrinho do dono geral do morro, do dono geral da favela do Jacarezinho, e estava sendo preparado para ser um grande traficante. Mas eu louvo a Deus porque eu consegui chegar à vida desse menino e, hoje, eu tenho a honra de receber esse filho nesta Casa. Hoje é um adulto, meu filho Misael, um homem respeitado, que não se tornou traficante. Ele está recuperado, é um homem honrado, é Vereador na cidade de São Gonçalo. 
Eu venho mostrar a todos que estão nos assistindo que é possível, sim, a adoção tardia. É possível, sim, mudar a mente e o coração de uma criança e de um adolescente através do amor. Isso é possível, sim, mas colocando regras e limites. Não pensem que foi fácil, mas eu tive, além do meu amor, de impor regras e limites, porque a vida é feita de regras e de limites. Quando se ensina o filho a ter regras e limites, você o está preparando para enfrentar a vida.
É por isso que eu venho aqui pedir ao povo brasileiro que, no dia 25, Dia Nacional da Adoção, abrace esta causa - a adoção -, porque as crianças de abrigo precisam ter uma casa, ter uma família, ter um lar, ter um pai e ter uma mãe. As crianças merecem isto: uma família, que é a base da sociedade.
Muito obrigada, Presidente. Que Deus abençoe a todos."
PELA ORDEM;"O SR. FLORDELIS (PSD - RJ. Pela ordem. Sem revisão do orador.) - Sra. Presidente, lamentavelmente, a FIOCRUZ enganou-se com a pesquisa feita, esqueceu de ir às cracolândias do Rio de Janeiro.
Quantos crianças e adolescentes a mais terão que morrer por causa do uso de drogas, como o crack, a cocaína, a maconha e outras drogas ilícitas? Quantos mais terão que morrer para que a FIOCRUZ possa dizer que o uso de drogas já se tornou epidemia em nosso País? Esqueceu, vou repetir, de passar nas cracolândias e ver o crescimento do consumo de crack nas cracolândias do Rio de Janeiro. Foi um ato errado.
Parabéns ao Ministro Osmar Terra, que não aceitou essa pesquisa.
Vamos fazer uma pesquisa séria, porque os nossos jovens estão morrendo no nosso País por causa do uso de drogas"
PELA ORDEM;A SRA. FLORDELIS (PSD - RJ. Pela ordem. Sem revisão da oradora.) - Sr. Presidente, quero falar nesta Casa sobre a obrigatoriedade do uso da cadeirinha. O direito da criança à segurança precisa ser respeitado. Que retire-se a obrigatoriedade do uso do cinto de segurança dos adultos. Se o direito dos adultos à segurança está sendo respeitado, o direito à criança nas vias públicas deve ser respeitado. O uso da cadeirinha é fundamental! Pai e mãe não podem ser os únicos responsabilizados por isso. Toda a sociedade é responsável pela segurança das crianças no nosso País. As crianças precisam ser vistas com mais carinho e com mais atenção pelas autoridades brasileiras.
PELA ORDEM;"A SRA. FLORDELIS (PSD - RJ. Pela ordem. Sem revisão da oradora.) - Presidente, eu quero registrar aqui, nesta Casa, que estão falando muito sobre a privatização e muita gente da comunidade do meu Estado, o Rio de Janeiro, já não tem água: o Complexo da Maré, o Complexo do Alemão, a comunidade Nova Brasília. Lá em São Gonçalo, várias comunidades já não têm água, a população tem que fazer vaquinha para caminhão-pipa, tem que ficar comprando galão de água. O pessoal da Palmeira tem água, sim, mas é da Baía de Guanabara, quando a maré sobe - sem chover, já dá enchente. Mas água para beber na bica, para dar para as crianças beberem e tomarem banho já não há.
Então, gente, vamos embora, porque alguma coisa precisa ser feita para que o povo, realmente, tenha água. O poder público não está resolvendo esse problema. As empresas públicas não estão solucionando esse problema. Está chegando conta de água para se pagar, mas sem água para beber, sem água para fazer comida, sem água para tomar banho.
Vamos apostar que o que o Governo está fazendo vai ter resultado, porque pagar a mais pela água a população já está pagando quando compra carro-pipa, quando compra galão de água para beber e para fazer comida. A população carente já está pagando um pouco mais caro para poder ter água dentro de casa.
Este é um direito que todo mundo tem que ter: água. É um direito que todo mundo tem que ter para poder ter uma vida digna."
PELA ORDEM;"A SRA. FLORDELIS (PSD - RJ. Sem revisão da oradora.) - Presidente, eu quero parabenizar o Deputado Osmar Terra pelo brilhante trabalho como Ministro da Cidadania. Esse brilhante trabalho deixou um excelente legado, o Projeto Criança Feliz. Tenho certeza de que, na volta a esta Casa, o Deputado Osmar Terra vai continuar trabalhando com afinco para o crescimento e o desenvolvimento do nosso País.
Que Deus abençoe o atual Ministro da Cidadania, Onyx Lorenzoni, e lhe dê sabedoria para que possa cumprir bem esse novo desafio."
PELA ORDEM;"A SRA. FLORDELIS (PSD - RJ. Pela ordem. Sem revisão da oradora.) - Sra. Presidente, quero reforçar a fala das minhas companheiras que já se manifestaram aqui sobre a importância dessa Comissão, sobre a importância dessa luta.
Quero dar os parabéns à Presidente por essa ação tão importante, porque as mães precisam de carinho e de proteção, assim como seus bebês. A Câmara tratar do tema e criar essa Comissão Especial é de importante valia para nós mulheres de todo o Brasil.
Eu tenho certeza de que a Presidente vai ter o apoio não só das Parlamentares, mas também de todas as brasileiras, porque esse é um assunto que precisa ser discutido nesta Casa. Espero, de verdade, que os obstetras venham a esta Casa falar sobre o assunto.
Então, quero reforçar o meu apoio à Presidente por um assunto tão importante para todas as mulheres do País. Parabéns a V.Exa. pelo carinho com as mulheres!
Obrigada."
