0;1
PELA ORDEM;"O SR. LUIZ PHILIPPE DE ORLEANS E BRAGANÇA (PSL - SP. Pela ordem. Sem revisão do orador.) - Sr. Presidente, colegas, gostaria de informar que foi efetivada a Frente Parlamentar Mista da Reforma Política. Nossos novos Deputados e Senadores que foram eleitos têm uma missão de deixar um legado de mudança, mudança profunda, que abrange desde o Regimento, o sistema eleitoral, a competência de Poderes, as mudanças de Estado e do sistema partidário.
Convido todos os Deputados, os Senadores e também os ativistas que foram responsáveis por grandes mobilizações em todo o Brasil a comparecerem no dia 23, às 16 horas, no Salão Verde, na Câmara dos Deputados.
Aqui fica o comunicado e o convite.
Muito obrigado a todos.
Boa noite."
FALA DO PRESIDENTE OU NO EXERCÍCIO DA PRESIDÊNCIA;"O SR. PRESIDENTE (Luiz Philippe de Orleans e Bragança. PSL - SP) - Sessão solene em homenagem aos 131 anos da assinatura da Lei Áurea. 
Esta sessão foi requerida pelos Deputados Eduardo Bolsonaro, Luiz Philippe de Orleans e Bragança e Delegado Waldir.
Convido para compor a Mesa a Deputada Bia Kicis, a Deputada Paula Belmonte e a Deputada Chris Tonietto. Convidarei também outros Deputados assim que se apresentarem.
Convido a todos para acompanhar, em posição de respeito, o Hino Nacional.
(Procede-se à execução do Hino Nacional.)
Gostaria de convidar as Deputadas Benedita da Silva e Talíria Petrone para compor a Mesa, por favor.
Passo à leitura do discurso do Presidente Rodrigo Maia.
""Senhoras e senhores, é com enorme satisfação que a Câmara dos Deputados promove esta sessão solene em homenagem aos 131 anos da assinatura da Lei Áurea.
Com esse sentimento, damos as boas-vindas aos presentes e agradecemos aos Deputados Luiz Philippe de Orleans e Bragança, Eduardo Bolsonaro e Delegado Waldir a oportuna iniciativa de propor a realização desta homenagem. 
	O dia 13 de maio nos dá a chance de recordar e celebrar um dos mais importantes momentos da história brasileira. Talvez nenhuma lei tenha transformado tanto os rumos da Nação quanto o pequeno texto, de apenas dois artigos, que declarou extinta a escravidão no Brasil.
Pelo voto de Deputados e Senadores e pela mão da Princesa Isabel, em 13 de maio de 1888, o Brasil aboliu a escravidão. Encerrava-se, assim, um processo iniciado anos antes, com leis como a do Ventre Livre e a dos Sexagenários. Àquela altura, o movimento abolicionista encontrava adeptos em todas as camadas sociais e dava corpo à primeira mobilização coletiva no País.
Os contrários à mudança prenunciavam o caos econômico caso fosse aprovada a lei. Argumentavam, ainda, que os senhores de escravos tinham direitos de propriedade. Mas essa visão, já anacrônica naquela época, felizmente não prevaleceu. Com poucas vozes contrárias dentro do Parlamento, o movimento abolicionista saiu vitorioso.
Conta-se que, no dia em que foi sancionada a Lei Áurea, mais de 5 mil pessoas se concentravam em frente ao Paço do Rio de Janeiro, e foi efusiva a comemoração quando Joaquim Nabuco anunciou ao povo que não havia mais escravos no Brasil. Dentro do Paço, a Princesa Regente assinara a Lei Áurea.
	Acabava ali um capítulo triste de nossa história, que se estendeu por mais de 300 anos. Ao longo desse período, estima-se que cerca de 4 milhões de africanos foram trazidos para o Brasil, onde foram escravizados e comercializados como coisas. 
	Cento e trinta e um anos depois de abolida a escravidão, o Brasil é um país profundamente transformado, mas ainda carrega marcas do período escravocrata. Por isso, datas como o 13 de maio são oportunidades não apenas para relembrar o passado, mas também para ver com olhos críticos o presente e para projetar um futuro melhor, pois convivemos ainda com graves desigualdades sociais e diferenças de oportunidades. 
	Ao celebrar os 131 anos desde a assinatura da Lei Áurea, esta Casa homenageia as célebres personagens que participaram desse episódio, assim como aqueles cujos nomes não entraram para a história, mas que também ajudaram a transformar o País.
Muito obrigado.""
Esse foi o discurso do Presidente Rodrigo Maia."
HOMENAGEM;"O SR. LUIZ PHILIPPE DE ORLEANS E BRAGANÇA (PSL - SP. Sem revisão do orador.) - Muito obrigado, Sra. Presidente.
Eu não preparei nada para este momento. Eu estava fazendo só uma retrospectiva da questão da escravidão no mundo e na história da humanidade. Eu percebi que a escravidão é tão antiga quanto a humanidade, é quase que um aspecto da natureza humana.
Eu gosto de ler os clássicos gregos, assim como os da história do Império Romano. E, naquela época, lá atrás, nos primeiros registros da história, vemos que existia, sim, escravidão. Havia escravidão de atenienses contra espartanos; escravidão entre os povos asiáticos; escravidão entre as tribos africanas, escravidão das tribos indígenas, umas com as outras, independentemente de raça, sim, mas entre si. Faz parte de um aspecto do ser humano.
Então, nesse contexto, é muito importante entender o que combate a escravidão. É muito importante entender o porquê que existe a escravidão no ser humano.
(Tumulto no plenário.)
(Manifestação no plenário: Sobrevivência! Resistência! Vidas pretas importam!)
A SRA. CARLA ZAMBELLI (PSL - SP) - Senhores, se a Marielle foi uma mulher livre, foi graças à Princesa Isabel.(Palmas.)(Manifestação no plenário.)
A SRA. PRESIDENTE (Paula Belmonte. CIDADANIA - DF) - Todas as manifestações são legítimas.
Eu gostaria de retomar a sessão, de dar prosseguimento à sessão, para que todas as pessoas possam se manifestar, como a Deputada Benedita da Silva e outros Deputados que estão inscritos para se manifestar. Se os senhores colaborarem, nós vamos dar prosseguimento à sessão.
(Tumulto no plenário.)
A SRA. PRESIDENTE (Paula Belmonte. CIDADANIA - DF) - Deputado Luiz Philippe, V.Exa. quer continuar com o seu pronunciamento?
Eu retorno a palavra ao Deputado Luiz Philippe.
Todos terão direito a se manifestar, mas no momento vamos escutar o Deputado Luiz Philippe.
O SR. LUIZ PHILIPPE DE ORLEANS E BRAGANÇA (PSL - SP) - Obrigado, Presidente.
A manifestação é sempre livre e bem-vinda.
Eu acho que este momento pontua exatamente isto: a voz de dissonantes. Há verdades e inverdades sendo contadas para grupos díspares. E esses são tolerados numa arena, numa assembleia, tranquilamente.
Mas eu rogo a Deus que a verdade prevaleça. Somente Ele é capaz de iluminar as almas perdidas nas sombras das mentiras. Eu espero que Ele esteja me iluminando neste momento e que me faça aqui um mero comunicador daquilo que nós concebemos como sendo a verdade.
Eu gostaria de terminar a minha fala - e não vai ser um término muito rápido, porque eu fui interrompido no meio do meu pronunciamento.
Estava dizendo que a natureza humana nos leva a esses grandes conflitos, a esses conflitos de escravizar o outro. Isso faz parte da nossa natureza, isso faz parte do ser humano.
Como combatemos isso? Esta é a grande questão: como saímos e combatemos a nossa própria natureza? Na evolução da humanidade essa consciência já se desenvolveu. Como isso foi feito? Isso se iniciou, sim. Imaginem, então, olhando para trás, para 3 mil, 4 mil anos para trás, quando em todos os povos uns escravizavam aos outros. Em que momento isso começa a ser debelado? Começa a ser debelado quando existem pessoas com a consciência de que a escravidão não é algo bom.
A consciência humana combate a própria natureza humana. Essa, sim, é que tem que ser valorizada. E a consciência humana só brota num momento de paz. A paz só é capaz de existir quando existe todo um contexto de paz - uma cidade com ordem, com regras, com leis, com constituições. Aí, sim, quando a paz social impera, a consciência brota. E dessa consciência vem a indignação com as diferenças, a indignação de opressor e oprimido. A luta contra o escravagismo começa quando a consciência é elevada, não quando a consciência é subalterna e está lutando por situações de sobrevivência. A consciência não brota quando se está em amargura, em deficiência grave de sobrevivência, combatendo-se aí os elementos. Então, a consciência humana brota somente num sistema de paz e ordem, sim. A consciência contra o escravagismo brota.
Isso começou na Grécia Antiga, 2 mil anos antes de Cristo. Até mil anos antes de Cristo, algumas cidades de Atenas, ao redor da Grécia Antiga, que já haviam libertado os escravos, já haviam abandonado o escravagismo. Sólon, em 700 anos antes de Cristo, havia decretado o fim da escravatura na Grécia Antiga. E por que isso não prevaleceu? Por que aquilo que ele decretou ali não prevaleceu nos outros povos? Porque os outros povos, sim, eram dominados ainda por suas motivações não conscientes de busca de poder, busca de expansão ilimitada, aquilo que eles acreditavam ser a paz, a paz através da guerra, da expansão.
Muito bem. Num contexto moderno, isso se perdeu completamente. Voltamos aqui a 2 mil anos atrás - estou fazendo uma regressão aqui, histórica, da questão de escravatura, para chegar ao momento atual -, quando temos o povo egípcio escravizando o povo judeu e a grande fuga que foi promovida ali por Moisés. Houve a consciência, sim, do povo judeu de que aquela situação não era digna daquele povo. Ou seja, a luta sempre existiu pelo abolicionismo em diferentes povos, em diferentes momentos na história.
Acelerando a questão do ponto de vista do Brasil, quando que o abolicionismo cresce? Quando que o abolicionismo ganha força? É quando o Estado brasileiro é criado, quando existem leis e regramentos constitucionais, de acordo com a Constituição de 1824, que permite paz e ordem na terra. A consciência começa a se elevar, a indignação contra a escravatura começa a se elevar. Somente em condições de paz, ordem social e valores, sem dúvida.
Lembro aqui, voltando um pouquinho na história, se não fosse o cristianismo, não haveria libertação de escravos na Europa. Todos os povos...(Palmas.)
Os valores cristãos criaram o fim da escravatura nas tribos europeias. Deram um norte moral para as famílias fundadoras, encabeçando os seus territórios. E nos seus territórios eles decretavam o fim da escravatura, porque aquilo não era moral, não era aceito pelo cristianismo. Há essa influência, sim.
Aqui vemos, então, a convergência de dois fatores importantes da história da humanidade: a criação do Estado, que domina a história, que domina as leis e a ordem...
(Manifestação no plenário: Racistas e fascistas não passarão!)
Em seguida, vemos o norte moral, dado pelo cristianismo, que foi fundamental para que as tribos europeias se libertassem entre si da escravatura. Claro, eles não promoviam a escravatura fora da Europa, isso não. Quem é que promoveu o fim da escravatura fora da Europa? A Igreja. A Igreja, sim, foi fundamental em acabar com a escravatura mundial. (Palmas e apupos.)
Então, senhores, neste momento, eu gostaria de incorporar um terceiro grupo, que foi fundamental para a abolição efetiva e mundial da escravatura, independentemente uns dos outros: os movimentos abolicionistas, os ativistas abolicionistas dotados, sim, de uma consciência cristã, sim, vivendo em paz criada por um Estado de Direito. Esses, sim, em liberdade, conseguiram a mobilização necessária para fazer a escravatura se dissipar em toda a América Latina, em toda a América do Norte, em todos os países da África e da Ásia. É claro que houve interferência de outros poderes externos, mas, na questão brasileira, foram estes os três grandes fatores: um estado de direito estável, os valores morais do cristianismo e abolicionistas em liberdade se manifestando.
A Princesa Isabel teve a honra de estar junto com os abolicionistas nesse grande processo que mobilizou toda a sociedade brasileira. Ela era, sim, uma abolicionista, uma cidadã que não gostava do poder público, não gostava de exercer poder algum. E foi chamada três vezes a exercer esse poder, meio a contragosto. Gostava, sim, de sua família, de ficar em casa e educar seus filhos e também de se iluminar com os conhecimentos que existiam fora do Brasil. No entanto, quando foi chamada essa cidadã para fazer a coisa certa, o que foi que ela fez? E quais foram os valores que ela usou nas suas definições?
Antes da Lei Áurea, ela já havia proposto a Lei do Ventre Livre. Foi a Princesa Isabel, junto com os abolicionistas da época, numa segunda chance, na terceira vez em que ela ocupava o poder público, que convocou um novo governo, um governo a favor do abolicionismo. Esse governo passou com ampla maioria nas duas Casas, passou pelo Plenário do Senado. Houve amplo apoio popular para aquele ativismo iniciado e do qual a Princesa Isabel fazia parte, mas que foi iniciado por ela, sim, no contexto político. Naquele momento, houve uma convergência sui generis entre poder público e vontade da população.
É claro que os grupos de interesse não gostaram nada daquilo, os grandes escravagistas não gostaram nada. Eles coadunaram com os republicanos, que era uma minoria que perdia força política, e fizeram um golpe militar, que terminou com a grande revolução social que todos os abolicionistas da época queriam ver. Não foram mais os abolicionistas que ocuparam o poder desde então. O espaço que foi concedido pela Princesa Isabel no poder público aos abolicionistas nunca mais se materializou, sobretudo na Primeira República. Foram todos ostracizados do poder público, foram todos exilados, inclusive a Princesa Isabel e sua família.
Senhores, poucos sabem da honra que é estar aqui neste momento. (O orador se emociona.) (Palmas.)
Eu rezo, eu rezo, sinceramente, e peço a Deus que abençoe vocês. Que Deus abençoe vocês! Que Deus abençoe vocês! Que lhes dê muita luz! 
Entendam que vem do fundo do meu coração isto que eu estou dizendo. Não é narrativa, é a pura verdade, é a pura verdade. O que eu narrei aqui, nesse momento, foi a nossa história. A nossa história não foi a que está sendo contada por vocês, desculpem-me. (Palmas e apupos.) 
Eu espero que uma reconciliação com esse prumo histórico seja estabelecida. Que nós consigamos ver a verdade e seguir a linha da verdade. Que haja, assim, um reconhecimento deste momento. 
Gostaria de agradecer aos mais de cem mil paulistas, do Estado de São Paulo, que me colocaram nesta Casa neste momento, sabendo que eu não representava nenhuma causa local do Estado de São Paulo, mas, sim, que eu representava um contexto nacional, isto sim. Eu gostaria de agradecer a todos eles. Gostaria de agradecer a todos vocês que estiveram presentes, inclusive os manifestantes, porque mostraram que há, sim, algumas reconciliações que precisam ser feitas, em termos de narrativa, e daquilo que é a verdade. Espero que isto seja o início de um debate com menos gritaria e mais conversa. Estou aberto a tudo isso. (Palmas.)
Senhores, encerro este discurso, esta interferência, agradecendo à minha trisavó, a Princesa Isabel, e a Deus. Muito obrigado a todos vocês. (Palmas.) 
(Manifestação no plenário: Bolsonaro! Bolsonaro!)"
PELA ORDEM;"O SR. LUIZ PHILIPPE DE ORLEANS E BRAGANÇA (PSL - SP. Pela ordem. Sem revisão do orador.) - Sr. Presidente, ninguém está aqui para fazer o mal contra ninguém. Houve um grande desastre. Não podemos sempre que há uma crise aproveitar e deteriorar o nosso Estado de Direito, com mais regramento, que dá mais poder ao Poder Central, aos burocratas para interferir na economia. Já há regramento no Estado de Minas Gerais. Os Deputados de Minas já cumprem a legislação para atender às necessidades daqueles que foram afetados por Brumadinho, que concerne especificamente àqueles que vivem em Estados onde há mineração.
Para que criar legislação que vai onerar todos os Estados? Temos que pensar que os interesses dos Estados vêm antes. Agora, quanto a punir aquele empresário que fez mal, cometeu fraude, somos sim favoráveis. 
Mas não é isso que está em pauta aqui. Está em pauta aqui a criação e tipificação de um crime extremamente aberto que dá...
(Desligamento automático do microfone.)"
PELA ORDEM;"O SR. LUIZ PHILIPPE DE ORLEANS E BRAGANÇA (PSL - SP. Pela ordem. Sem revisão do orador.) - Obrigado, Sr. Presidente.
Com relação às leis de Brumadinho, todos aqui são favoráveis a atender às necessidades de uma tragédia, só que essas necessidades já foram atendidas pelo Estado de Minas Gerais, que se prontificou, logo na sequência, a atender com um regramento muito restringente com relação à mineração. Agora, para que transformar isso em um regramento nacional é a grande questão que nós temos que debater aqui como Deputados. Não podemos ficar sempre à mercê de uma crise e nacionalizar tudo, centralizar tudo. Isso é um grande perigo para a nossa Nação.
No entanto, há uma questão, sim, em que é necessário que façamos o regramento. A punição é necessária, não só dos empreendedores, daqueles que têm dolo em fazer a coisa errada, mas também de políticos, autoridades e burocracias que não atendem à sua missão. Sim, isso é necessário. Com relação a isso e com o intento da punição, temos total acordo e vamos retirar aqui a obstrução.
Vejo que há, sim, a necessidade de um acordo com relação a isso, mas se cria aqui a necessidade de olharmos o intento por trás da lei e não centralizarmos cada vez mais a cada crise que houver. Vamos pontuar isso com mais rigor, porque esse é exatamente o problema com o qual o Brasil sofre hoje. Nós aqui em Brasília não conseguimos comandar todas as nuances da coisa pública nacional.
Fica aqui o meu ponto.
Muito obrigado por esse tempo, Presidente. Obrigado a todos aqueles que nos escutaram neste momento."
ENCAMINHAMENTO DE VOTAÇÃO;"O SR. LUIZ PHILIPPE DE ORLEANS E BRAGANÇA (PSL - SP. Sem revisão do orador.) - Obrigado, Sra. Presidente.
Peço aos colegas Parlamentares que leiam a íntegra desse projeto, porque ele é exatamente o contrário do caminho que precisamos tomar em termos de regulamentação. Existe regulamentação excessiva. O texto é extremamente abrangente. Há uma interferência em absolutamente todos os momentos de qualquer operação - não somente em operações de mineração, mas em qualquer barragem, para qualquer atividade econômica.
Precisamos entender que a PNAB - Política Nacional de Direitos das Populações Atingidas por Barragens pode travar a atividade econômica no Brasil. É uma irresponsabilidade. Há um cinismo colocado aqui de nos jogar contra a população de Brumadinho, considerando que já existe regulamentação em Minas Gerais, já existe regulamentação para proteger aqueles que estão em situação de risco. No entanto, querem criar uma política nacional para travar, quando eles quiserem, a economia do Brasil. Isso não é possível. 
Leiam o texto, por favor. Isso vai gerar uma consciência muito maior e muito mais ampla. Não vamos cair no cinismo que é colocado aqui, contrário àqueles que querem fazer o bem. Querem nos colocar como sendo os malvados, representando os interesses do grande capital, querendo fazer exploração de mão de obra de povo indígena. Essa interpretação está errada.
Vamos ler esse texto para entender o impacto econômico. Qualquer pessoa que abre uma empresa hoje, para exercer qualquer atividade econômica, sofre com a regulamentação. Esse projeto vai poder travar qualquer micro, pequena ou média empresa e também as grandes empresas e as operadoras. O investimento no setor vai travar, se continuarmos com essa regulamentação. Nenhum novo investimento vai acontecer. Novas empresas vão olhar essa regulamentação e vão ficar com medo de nós.
Precisamos entender que isso não dá segurança jurídica. Isso dá o quê? Tirania do Estado em cima de qualquer atividade econômica.
Por favor, colegas, leiam o texto. Vamos fazer o debate depois dessa leitura.
Muito obrigado, Sra. Presidente.
Muito obrigado a todos."
PELA ORDEM;"O SR. LUIZ PHILIPPE DE ORLEANS E BRAGANÇA (PSL - SP. Pela ordem. Sem revisão do orador.) - Presidente, o PSL gostaria de fazer um alerta a todos os Parlamentares e ao Presidente desta Casa: é uma grande irresponsabilidade, com um Congresso fragmentado, aumentar o Fundo Partidário, num sistema político altamente competitivo. Vamos aumentar o Fundo todo ano? Todo ano isso vai estar em pauta: aumento do Fundo, aumento do Fundo, aumento do Fundo? Em que momento isso vai parar? Para o Parlamento dar certo, ele precisa dar o exemplo. E nós não estamos dando esse exemplo.
O PSL, o maior partido representado aqui, que teria o maior valor do Fundo Partidário, está em obstrução.
Obrigado, Presidente."
BREVES COMUNICAÇÕES;"O SR. LUIZ PHILIPPE DE ORLEANS E BRAGANÇA (PSL - SP. Sem revisão do orador.) - Presidente Geovania, hoje estivermos na audiência pública promovida pelo STF, e o Ministro Barroso foi muito atencioso. Lá escutamos partidos e movimentos de todos os matizes ideológicos a propósito de candidaturas independentes ou candidaturas avulsas. 
Ficou patente que os partidos políticos, sobretudo aqueles mais estabelecidos, os mais antigos, são contra e que os movimentos, sejam eles de esquerda ou de direita, são a favor. Há uma dissonância entre os movimentos políticos - sejam eles de qualquer matiz ideológica - contra um cartel político que está sendo criado pelos partidos. Não há freio contra as ações dos partidos, medidas têm passado aqui em plenário, e o próprio Plenário não está sendo capaz de se autocomandar e criar seus próprios freios. 
Haverá, sim, a necessidade talvez de uma sanção externa, de uma interferência externa, para que se crie uma limitação e não criemos aqui uma ditadura partidária através de vários partidos em conluio, criando regulamentações para se fortalecerem, indo contra qualquer legislação de abertura do sistema político.
Parabenizo o Ministro Barroso por ter promovido essa audiência pública e parabenizo o STF por protagonizar essa medida que vem de encontro à reforma política. Se ela não é feita pela Câmara, se ela não é feita pelo Congresso, ela forçosamente será feita por outras entidades do Estado ou pela sociedade, talvez de uma maneira que nós não queremos.
Muito obrigado, Presidente."
DISCUSSÃO;"O SR. LUIZ PHILIPPE DE ORLEANS E BRAGANÇA (PSL - SP. Participação por videoconferência. Sem revisão do orador.) - Sr. Presidente, primeiro, eu gostaria de parabenizar V.Exa. por este sistema: é uma grande vitória, algo inédito. Espero que seja aprimorado.
Em segundo lugar, gostaria de reiterar uma cobrança feita pelo Deputado Vitor Hugo em pautarmos projetos que, de fato, vão ao encontro de parcela da sociedade que não nos acompanhava antes, mas que agora está monitorando todos os nossos passos e quer sempre entender muito bem os gastos públicos, onde e como são usados, com que competência estão sendo usados estes gastos e se haverá alguma contrapartida. 
Toda vez que nós liberamos recursos ou fazemos benesses, é um gasto público que compromete o orçamento. Neste caso particular, há uma coesão e uma consistência bem ampla, sem querer entrar no mérito da questão. Desta forma, nós gostaríamos de ver pautas no sentido contrário, que tratem do corte de custos. Vemos, em boa parte das sessões, que projetos sobre corte de custos nem entram nas pautas. Gostaria apenas de reiterar esta cobrança.
Sr. Presidente, V.Exa. está de parabéns pela implantação deste sistema! 
Muito obrigado. 
Boa noite."
PELA ORDEM;"O SR. LUIZ PHILIPPE DE ORLEANS E BRAGANÇA (PSL - SP. Pela ordem. Participação por videoconferência. Sem revisão do orador.) - Boa noite, Sr. Presidente!
Colegas Parlamentares, este destaque, o do NOVO, assim como o do PSOL, tem uma linha de interpretação com a qual eu concordo. Se por acaso o nosso partido, o PSL, fosse o partido operante, eu teria também feito um destaque com relação à leitura do texto do Banco Central, porque cabe aí uma interpretação perigosa, segundo a qual o Banco Central pode comprar diretamente títulos que não são credenciados, títulos de risco, títulos de entidades que não estão bem definidas. O limite dessa compra também não está definido. Em outros países, há limites constitucionais para o nível de endividamento que o país pode adotar e, em havendo uma quebra desse limite, há votação com relação a isso. Contudo, nada disso está regulamentado. Portanto, a esse texto cabe essa interpretação? 
Estou dando o meu voto de confiança ao Relator e, ao mesmo tempo, a todos os envolvidos na constituição dessa emenda constitucional, no entanto esse texto é muito perigoso.
Do ponto de vista pessoal, imagino que não estou sozinho nisto, porque há aqui dois partidos de matizes completamente independentes um do outro que têm essa mesma interpretação.
Vou votar ""não"" com relação a isso. Deixo aqui definido o meu posicionamento. No entanto, ao mesmo tempo, têm o meu voto de confiança todos os envolvidos no processo dessa emenda.
Muito obrigado."
