0;1
QUESTÃO DE ORDEM;"O SR. JÚLIO DELGADO (PSB - MG. Para uma questão de ordem. Sem revisão do orador.) - Sr. Presidente, quero fazer uma questão de ordem complementar, baseado no que irei sustentar.
Quero pedir muita atenção do nobre Deputado Bacelar, que me antecedeu, porque tenho um profundo respeito por ele.
Lerei para V.Exa. a portaria do TSE nº 48, de 25 de janeiro de 2019. Essa portaria, Sr. Presidente, foi publicada esta semana. Essa portaria trata da questão do funcionamento dos partidos políticos, e eu vou ler para V.Exa. os artigos da portaria. Peço atenção da Secretaria-Geral da Mesa.
Primeiramente, ela fala dos partidos que têm direito à composição e distribuição do percentual mínimo de votos para a questão de representação e do fundo partidário - dos que podem. Estão aqui todos os partidos: Avante, DEM, MDB... E termina com o Solidariedade. Depois, ela lista os partidos que não podem: DC, Patriotas, PCdoB, PCB, PCO, PHS, PMN, PPL, PRP, PRTB e PSTU.
Aí, Sr. Presidente, concluo com o § 1º: ""Os partidos políticos mencionados nesse artigo deixarão de participar da distribuição"" e representação ""do Fundo de Assistência Financeira (...) a contar de 1º de fevereiro de 2019 (...)"" - é hoje. E não pode um ato do Presidente do Legislativo determinar sobre a fusão que ainda não deliberada no Judiciário.
O Tribunal Superior Eleitoral ainda não homologou as fusões e incorporações. Pela portaria, a partir do dia 1º de fevereiro, que é a data de hoje, não podem estes partidos compor representação - teria que ser feita, inclusive, uma revisão da distribuição, com a retirada desses partidos que perdem, segundo a lei.
Por mais que se sobreponha à lei e à autonomia do Legislativo, o nosso Poder não pode, por um ato do Presidente, homologar incorporações, fusões, porque isso é atribuição da Justiça Eleitoral.
Hoje isso não existe, Sr. Presidente.
O SR. ELMAR NASCIMENTO (DEM - BA) - Sr. Presidente, pela ordem, para contraditar.
O SR. ANDRÉ FIGUEIREDO (PDT - CE) - Sr. Presidente...
O SR. JÚLIO DELGADO (PSB - MG) - Sr. Presidente, peço que tenha muito cuidado neste ato e muito cuidado com a decisão, que pode trazer repercussões, como a de serem refeitas as votações elaboradas hoje, com base na portaria do Tribunal Superior Eleitoral.
Muito obrigado, Sr. Presidente."
QUESTÃO DE ORDEM;"O SR. JÚLIO DELGADO (PSB - MG. Para uma questão de ordem. Sem revisão do orador.) - Sr. Presidente, estamos tratando de um assunto muito mais sério e que afeta a todos nós mineiros: o acidente acontecido em Brumadinho. Estamos agora numa reunião da Comissão Externa, que não precisa ser paralisada por causa desta sessão.
O que acontece? Nós estamos com o representante do Ministério Público, com o Presidente da Vale, com o Secretário Estadual do Meio Ambiente de Minas Gerais, numa audiência pública, e eu tive que vir aqui votar. Eu sou o Relator da Comissão Externa e aproveito até para justificar a ausência do Deputado Zé Silva, que é o Coordenador, está na reunião e não pôde vir votar porque não pode sair de lá.
É um pedido que faço a V.Exa., Sr. Presidente, e à Mesa para considerar para efeito de registro a presença daqueles que estão na Comissão Externa tratando da questão de Brumadinho.
Faço um apelo para a questão da justificativa, com efeito administrativo, para aqueles que estão lá não terem que ficar saindo da audiência pública para virem aqui em eventuais votações. 
É a justificativa que faço e o pleito que encaminho à Mesa através de V.Exa., Sr. Presidente.
Muito obrigado."
PELA ORDEM;"O SR. JÚLIO DELGADO (PSB - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, é preciso ter muito cuidado, porque algo que pode parecer novo é um profundo retrocesso. Nós corremos o risco de, em um voo internacional, se uma empresa quiser, não ter um tripulante sequer que fale português, porque vai poder contratar 100%... Como é que nós vamos ter um voo internacional partindo do Brasil - e eu quero falar a minha língua - sem que haja tripulante que fale português? Em qualquer lugar moderno do mundo, isso é feito, e o faremos garantindo e preservando pelo menos o que está no texto do Relator.
Além do mais, no Brasil, temos empresas que já são de Governos bilaterais, do Brasil e de outros países. Imaginem uma empresa brasileira contratar seus colegas da América do Sul, por exemplo, do Chile, da Bolívia, do Equador, da Colômbia e da Venezuela, e nós não termos entre a tripulação profissionais brasileiros, em voos partindo do Brasil. Isso é um verdadeiro absurdo!
O PSD vota ""sim""."
PELA ORDEM;"O SR. JÚLIO DELGADO (PSB - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, ao justificar a minha votação na votação anterior, quero dizer que a Deputada Clarissa Garotinho tem razão. 
Nós aqui temos ajustes a fazer no projeto, mas que não comprometa a votação da urgência, porque precisamos desse projeto para poder incluir as Santas Casas. Aqueles que querem beneficiar as Santas Casas depois podem fazer ajustes nos destaques na votação do PLP, mas durante isso a urgência fica garantida.
O PSB vota ""sim"" à urgência, Sr. Presidente."
PELA ORDEM;"O SR. JÚLIO DELGADO (PSB - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PSB encaminha, de forma muito tranquila, de acordo com os Líderes, principalmente com o Deputado Arthur Lira, que nos antecedeu.
O Brasil faz divisa, na América do Sul, com 11 países. Nós não estamos questionando aqui só a questão dos militares, como diz o Deputado Glauber Braga. Nós estamos discutindo se dentro de uma aeronave houver um terrorista que queira roubar a arma do militar e levar essa aeronave, num voo nacional, para qualquer país limítrofe nosso. Ele pode cometer um ato aqui no Brasil, numa aeronave que faz um voo nacional, e atravessar uma das 11 fronteiras que temos, sem contar a possibilidade de ir a países da América Central.
Portanto, nós somos contra essa proposta. Votamos pela manutenção do texto e contra o destaque, Sr. Presidente."
PELA ORDEM;"O SR. JÚLIO DELGADO (PSB - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Deputado Hildo Rocha, que preside esta sessão, é com tristeza que venho neste minuto anunciar a perda de um grande amigo, o Vice-Prefeito de Santa Bárbara do Monte Verde, Município que fica perto de Juiz de Fora, esta que é minha cidade natal. Faleceu nesta madrugada. 
Não há forma maior de homenagear aquele grande homem do que estar nesta Casa hoje defendendo seus interesses. Ele era um trabalhador rural assíduo. Veio do campo e lutava naquele Município. Era uma grande liderança política, que agregava a todos naquela cidade.
Meu abraço aos familiares! Meu abraço a todos de Santa Bárbara, que sentem a perda de Tião Lima!
Prestamos a nossa homenagem com o nosso trabalho aqui, representando-o, porque ele me ajudou a chegar ao Congresso Nacional para representá-lo.
Muito obrigado, nobre Sr. Presidente."
PEQUENO EXPEDIENTE;"O SR. JÚLIO DELGADO (PSB - MG. Sem revisão do orador.) - Sra. Presidente, Deputada Erika Kokay, Deputado Hildo Rocha, que está presente aqui, quero apenas fazer uma reflexão junto com os colegas neste breve minuto. 
Na semana em que comemoramos o Dia do Trabalho, lembrei-me do fato de, nas eleições, termos enfrentado aqueles que falavam da velha e da nova política. Somos Deputados íntimos. Aqui há velhas e novas práticas, atitudes. Discutimos mentalidade. Não há a velha e a nova política. Houve renovação de 50%. Na semana em que se comemora o Dia do Trabalho, esteve presente em Brasília, na segunda-feira e na terça-feira, um quinto dos Deputados.
É importante que todos reconheçam aqueles que fizeram o discurso de que tudo deveria ser renovado nesta Casa. Aqueles que fizeram de tudo para que houvesse renovação estão aqui, cumprindo a sua obrigação, na semana em que se comemora o Dia do Trabalho. Essa é a mentalidade daqueles que estavam aqui e daqueles que chegaram e reconhecem esse papel, o de representar o povo brasileiro.
Muito obrigado."
PELA ORDEM;"O SR. JÚLIO DELGADO (PSB - MG. Pela ordem. Sem revisão do orador.) - Sra. Presidente, o PSB está em consonância com o que já foi dito aqui. O desmatamento tem sido avassalador no País nos últimos anos. 
Nesse sentido, o PSB, tendo em vista o que foi incluído na Comissão Especial, vai manifestar a sua discordância. O nosso voto é pela obstrução.
Eu faço ainda um registro do que está sendo gerado com a PEC do Teto de Gastos, Deputado Rogério. 
Moradores do Distrito de Pindaíbas, em Patos de Minas, estão recolhendo assinaturas para impedir o fechamento da Escola Estadual Professor Manoel Lopes Nogueira e de uma escola estadual que funciona no mesmo prédio. A intenção é encaminhar esses alunos para outro distrito, distante 30 quilômetros do centro da cidade. Estão querendo fechar uma escola em função da retenção de gastos. Corte de gastos com a educação significa acabar com a capacidade de gerarmos conhecimento no País. 
Nesta matéria, o PSB está em obstrução.
Muito obrigada, Sra. Presidente."
COMO LÍDER;"O SR. JÚLIO DELGADO (PSB - MG. Como Líder. Sem revisão do orador.) - Eu agradeço, Sr. Presidente Marcos Pereira, mas nem vou usar o tempo todo. Eu só quero fazer também uma súplica aos demais Líderes que estão orientando, pois faltam 20 minutos para terminar esta sessão. Se nós não conseguirmos votar esse último destaque, não o votaremos na próxima sessão, que será para votar outra matéria. Então, eu não vou utilizar o tempo todo. 
Eu só queria reforçar o que muitos têm dito e que foi repetido por colegas que fizeram a orientação de Liderança. Nobres Deputados e Deputadas, durante esses 4 meses, enquanto a Assembleia Legislativa do Estado de Minas Gerais dava uma resposta, enquanto o Senado Federal encaminhava um projeto e o mandava aqui para a Câmara, nós, da Câmara Federal, representando todos os senhores e senhoras, fizemos na Comissão Externa esses projetos cujas urgências serão votadas amanhã, na Semana do Meio Ambiente. São projetos que inclusive garantirão que gastos com os tratamentos de profissionais que trabalharam em Brumadinho, militares ou não, sejam custeados pela Vale, e não pelo Governo Federal. Ela que é responsável por ressarcir todos os danos econômicos, sociais e psicológicos causados às pessoas.
Então, nós não estamos aqui criando nenhum tipo de gasto ou déficit para o Governo. O Governo criará essa equipe no Ministério da Saúde, mas o Governo não terá gastos para que possamos fazer o acompanhamento desses profissionais.
Nós pedimos ao Corpo de Bombeiros, Deputado Freixo, que continuasse as buscas dos corpos que ainda não foram encontrados em Brumadinho. E hoje, 120 dias após a tragédia, foi encontrado mais um corpo intacto. Esses bombeiros que vieram aqui e emocionaram todos numa sessão solene agora têm que ter o prosseguimento e a continuidade da sua atenção.
Hoje nós cumprimos uma parte do ressarcimento do Benefício de Prestação Continuada, da questão do Bolsa Família. Amanhã votaremos os projetos da questão ambiental, da tipificação do crime de ecocídio, do fundo que reparará esses danos, que serão de responsabilidade das mineradoras.
Não vou concluir porque quero pedir aos Deputados que possamos encerrar esta votação antes das 20 horas. Eu venho aqui pedir a todos que nós possamos aprovar este destaque, que foi muito bem colocado pelo Deputado Subtenente Gonzaga. Este destaque, Sras. e Srs. Deputados, era para ser apresentado para todos os profissionais e para todas as pessoas do entorno que trabalharam lá, sendo militares ou não, porque muitos deles terão sequelas também ao longo dos próximos 20 anos. O Deputado Subtenente Gonzaga trata aqui dos profissionais que trabalharam, que dedicaram parte das suas vidas de uma forma muito penosa para ressarcir minimamente a dignidade daqueles que estavam - e muitos estão até hoje - sem encontrar os corpos dos seus parentes. É dignidade votarmos este projeto.
O PSB orienta o voto ""sim"", Sr. Presidente."
PELA ORDEM;"O SR. JÚLIO DELGADO (PSB - MG. Pela ordem. Sem revisão do orador.) - Srs. Deputados, o Presidente Rodrigo Maia está trabalhando a questão do encerramento da discussão de duas PECs, para que possamos contribuir com o quórum e votar as matérias da Câmara, uma vez que haverá sessão do Congresso às 14h30min.
No acordo feito com todos os Líderes ontem estão a proposta da nova Lei de Licitações, fruto de acordo feito com o Deputado Augusto Coutinho, e também as urgências dos projetos que marcam o novo Marco Regulatório da Mineração.
O Presidente da Casa já está conosco há mais de 40 minutos em plenário aguardando a composição do quórum, para que possamos deliberar na manhã de hoje, antes da sessão do Congresso Nacional. É preciso que os Deputados encerrem as reuniões nas Comissões e venham ao plenário."
