0;1
PEQUENO EXPEDIENTE;"O SR. CHICO D'ANGELO (Bloco/PDT - RJ. Sem revisão do orador.) - Sra. Presidente, o PDT, ontem, aprovou, por unanimidade, na sua convenção nacional, fechar questão contra a aprovação da reforma da Previdência. E fez isso após um longo processo de discussão com técnicos, Parlamentares, enfim, com sua militância do Brasil todo.
Essa decisão se baseou no diagnóstico de que a reforma da Previdência é injusta e pune a população mais pobre. Os critérios de formulação da reforma da Previdência são injustos. A capitalização acaba com a Previdência pública. Onde foi implantada nos países da América Latina, hoje se quer retornar, reverter esse cenário. A mesma coisa ocorre com o Benefício de Prestação Continuada. Pagar 400 reais a um idoso que tem uma vida pobre é uma crueldade, é uma maldade. A mesma coisa ocorre com o trabalhador rural. Praticamente, esta reforma da Previdência pune o trabalhador rural. Existe um cenário para se criar um consenso, o senso comum de que, sem a reforma da Previdência, o País não avança, sem a reforma da Previdência, não haverá critérios para se avançar nas políticas públicas de saúde e educação.
Esse cenário nós vimos um pouco quando Collor ganhou a eleição. A salvação da economia brasileira se daria como foi feito por Zélia Cardoso de Mello, que criou como forma de colocar recursos na União o famoso confisco, quando a poupança da população brasileira foi praticamente roubada.
Os critérios de hoje seguem mais ou menos a mesma linha: ou se faz a reforma da Previdência ou o País não avança.
Nós precisamos de uma avaliação concreta do cenário que está posto. Nós estamos passando vergonha no cenário internacional. Bolsonaro está humilhando o povo brasileiro. Ele não tem critério para a escolha de Ministros. Está lá nos Estados Unidos nos colocando, repito, num cenário de vergonha, com as propostas que estão sendo feitas para o País. É um Presidente da República que fala fino com os representantes do grande capital, com os banqueiros, com os sonegadores, mas fala grosso com a população pobre e com os trabalhadores.
Cada cidadão brasileiro votou em um Deputado Federal, em um Senador. Agora precisa acompanhar o voto desses Parlamentares aqui no Congresso Nacional nesta reforma que tem a ver com o dia a dia da atual e das futuras gerações do povo brasileiro. É muito importante que a população acompanhe o voto do seu Parlamentar nesta reforma da Previdência proposta por esse desgoverno do Bolsonaro.
Muito obrigado."
COMO LÍDER;"O SR. CHICO D'ANGELO (Bloco/PDT - RJ. Como Líder. Sem revisão do orador.) - Sra. Presidente, os 100 dias do Governo Bolsonaro já mostram a fotografia do futuro que nos espera: um governo sem meta, sem planejamento, sem rumo, desqualificado e desagregador.
Não me refiro aqui à questão ideológica de um governo de centro, liberal, de direita ou de esquerda. Existem governos de ideário conservador que, temos de reconhecer, têm planejamento, meta e sabem aonde chegar. Este Governo é um governo perdido. Aliás, há Governadores aqui no nosso País com visão de mundo diferente que têm feito bons governos. O ex-Governador do Espírito Santo é um deles. Ele não é um governador de esquerda, é um governador de ideário liberal, mas fez um bom governo no Espírito Santo. O Governador do Maranhão, reeleito por isso, está fazendo um grande governo e é um governador de esquerda. Aqui não se trata disso.
No Governo Bolsonaro, isso ocorre em todas as áreas. Na área da educação é uma tragédia. Isso é preocupante porque afeta a vida das pessoas, da criança, do adolescente, do futuro dos jovens.
O financiamento de bolsas, por exemplo, já se está constatando agora que será comprometido no segundo semestre. O CNPq vai deixar de fornecer bolsas. Na minha área da saúde, por exemplo, isso tem uma repercussão dramática em pesquisadores que estão fazendo pesquisas na área da dengue e em tantas outras áreas importantes da saúde pública do Brasil.
Na área da saúde, meus amigos, há cenários que já foram falados aqui. O Brasil tem um programa de transplantes que é exemplo no mundo, e este Governo está conseguindo fazer com que as pessoas transplantadas não tenham acesso aos seus medicamentos. A mesma coisa ocorre com a Farmácia Popular. Já há notícias de que, em várias cidades do País, o usuário não consegue ter acesso aos medicamentos que tratam de hipertensão, diabetes, doenças básicas.
A mesma coisa ocorre com a saúde mental, estamos voltando às décadas de 30 e de 40, com retrocessos incríveis.
Quanto à tuberculose, trago aqui uma informação que a Organização Mundial de Saúde recentemente divulgou. O Brasil vinha diminuindo gradativamente o número de casos de tuberculose nos últimos anos, mas, no fim ano passado, voltou a aumentar pela primeira vez e vai voltar neste ano a aumentar. É uma tragédia o cenário da saúde pública.
Na área da agricultura, nós temos uma verdadeira liberação total do agrotóxico, afetando a vida das pessoas em curto, médio e longo prazos.
Quanto à cultura, meus amigos, que lástima! O Ministro que hoje responde pela área, quando assumiu, até teve a humildade de dizer que o máximo que ele sabia de cultura era tocar berimbau. Ele, que foi nosso querido colega aqui, disse que não conhecia nada de cultura. Hoje a cultura está entregue. Há um drama na cultura brasileira, estão dizendo que haverá cortes dramáticos na área cultural.
E o Presidente da República, numa medida absurda, propõe esta reforma da Previdência, sobre a qual já está feito o diagnóstico: é uma reforma que irá tirar direitos dos pobres, que, ao fim e ao cabo, serão os mais afetados. E está lá na CCJ o Ministro, até nervoso, debatendo.
Para concluir esta minha fala, quero dizer que o IBGE é um instituto de Estado, foi criado nos anos 30 por Getúlio Vargas, e nenhum Presidente da República, de qualquer viés ideológico, questionou o IBGE. E aí, quando o IBGE solta números mostrando que o desemprego está aumentando, pela tragédia do atual Governo, este Presidente começa a agredir e a ofender o IBGE.
Aproveito para registrar que apresentei hoje à Casa um requerimento de sessão solene, que já tem data marcada, para homenagear este grande instituto que é referência no Brasil em estatística, o IBGE. 
É um Presidente desqualificado e despreparado. A elite brasileira foi irresponsável em colocar uma pessoa que não sabe pilotar o País. O Governo que não tem rumo, não tem planejamento e não tem trajetória.
Este Governo, em 100 dias, já dá mostras para que veio. O papel da Oposição - e algumas pessoas vêm com essa história de que se tem que torcer a favor - é cobrar do Governo que ele tome rumo, não é torcer contra e nem a favor. Há algumas pessoas que votaram no Bolsonaro que começam a dizer que se tem de torcer a favor. O nosso papel é torcer pela população brasileira, para melhorar a vida das pessoas no Brasil, e não torcer para o Governo Bolsonaro.
Muito obrigado."
PELA ORDEM;"O SR. CHICO D'ANGELO (Bloco/PDT - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu queria lamentar o drama que a cidade do Rio de Janeiro está vivendo desde ontem, fruto do verdadeiro abandono que a Prefeitura do Rio está fazendo com a cidade. Em todo o período de gestão, não foi gasto 1 centavo com obras de encostas, com obras de drenagem no Rio de Janeiro. E a cidade está pagando o preço: mais de sete pessoas já morreram. O Rio de Janeiro é uma cidade que tem um grande orçamento. É lamentável a população estar verdadeiramente abandonada. Ontem eu pude vivenciar esse drama na cidade do Rio. As pessoas estão em desespero, e a Prefeitura não tem nenhuma iniciativa de prevenção, nem de prestação de ajuda após a tragédia.
Então, registro minha solidariedade à população do Rio de Janeiro e às famílias das pessoas que morreram nessa tragédia que o Município está vivendo ainda hoje.
Muito obrigado."
BREVES COMUNICAÇÕES;"O SR. CHICO D'ANGELO (Bloco/PDT - RJ. Sem revisão do orador.) - Sr. Presidente, para além do drama que o Rio de Janeiro está vivendo pela falta de Prefeito - o Crivella não governa a cidade -, a cidade viveu no domingo uma cena dramática, fruto deste cenário da cultura do ódio e da violência que o País está vivendo. Ha pouco, na CCJ, o Líder do PSL, Líder do Bolsonaro, estava armado na reunião em que se discutia a reforma da Previdência. As forças de segurança do Rio de Janeiro mataram com 80 tiros de fuzil o Evaldo, um trabalhador, um músico que ia a um chá de bebê com a família. 
Este é o drama que estamos vivendo no Brasil: hoje se atira primeiro, para depois se perguntar o que era. Isso é resultado de cultura da violência, de liberação do porte de armas, de excludente de ilicitude. Enfim, é esse o cenário. Em lugar nenhum do mundo se reverteu a violência com cultura da violência. 
A população periférica, pobre, negra, é quem mais está sofrendo nas grandes cidades. Isso é muito grave. É necessário que a população mais pobre comece a ter fóruns de mobilização para resistir a essa matança, que está liberada no Rio de Janeiro pelos Governos Estadual e Federal. É muito importante que este Plenário tenha ciência do que está acontecendo no Rio de Janeiro. Há uma deliberação no sentido de liberar a matança da população pobre e periférica. O que ocorreu no domingo é consequência de um cenário de violência institucionalizada, liberada pelo Governo Bolsonaro e pelo Ministro da Justiça, Sergio Moro, que segue a lógica de oferecer liberações absurdas como essa do domingo."
PEQUENO EXPEDIENTE;"O SR. CHICO D'ANGELO (Bloco/PDT - RJ. Sem revisão do orador.) - Sra. Presidente, eu queria voltar ao tema do grave fato que ocorreu neste domingo no Rio de Janeiro, o fuzilamento do músico Evaldo, que estava com a sua família. Até hoje nem o Presidente da República, Jair Bolsonaro, nem o Ministro da Justiça, Sergio Moro, e nem o Governador do Estado manifestaram algum gesto de solidariedade, até por questões humanitárias. Foram 80 tiros de fuzil num trabalhador, numa pessoa de família.
E, tradicionalmente, a função do Exército Brasileiro é defender o País e a população brasileira. Essa função policial cabe às Polícias Militar e Civil. Mas, na verdade, essa questão é fruto de uma lógica que está posta hoje no País, de defesa de princípios e valores do ponto de vista da defesa da violência pela violência, a defesa de liberação da posse de armas. Enfim, há toda uma lógica de defender o enfrentamento da violência, não com a polícia investigativa, como trabalham os países avançados do mundo, e, sim, com a violência pela violência.
Portanto, deixo aqui a minha solidariedade mais uma vez à família do músico, enfim, a todas as pessoas do Rio, que já estão sofrendo em face desse cenário da enchente, e que no domingo colheram o fruto dessa cultura da violência que o País e o Estado do Rio estão vivendo.
Acho muito importante deixar isso registrado nesta Casa, porque isso tende a se reproduzir e acontecer outras vezes, se nós não denunciarmos e colocarmos que essa não é uma função do Exército brasileiro, e, sim, a defesa da soberania nacional.
Sr. Presidente, aproveito ainda a oportunidade para anunciar que amanhã será realizada uma audiência pública na Comissão de Cultura, que tem por finalidade debater o patrocínio das estatais brasileiras, Caixa Econômica, PETROBRAS, BNDES, Correios, em relação à cultura brasileira. Há uma indefinição, um cenário de incertezas dos atores culturais, do mundo do audiovisual, do teatro, da dança, sobre o que vai acontecer. Há vários anos, é tradição dessas instituições ter um importante papel no desenvolvimento da cultura, na cadeia produtiva da cultura brasileira, que gera emprego e renda para milhares de pessoas no Brasil.
Amanhã, na audiência pública que realizaremos na Comissão de Cultura, com a presença de representação do BNDES, da Caixa Econômica, do Banco do Brasil, da PETROBRAS, nós esperamos esclarecer essa questão, para que o mundo da cultura no País possa se programar, no sentido de realizar seus projetos e ter mais iniciativas na área da cultura, junto com Estados e Municípios, gerando assim emprego e renda para essa importante atividade.
Concluindo, mais uma vez, quero ressaltar esse importante momento que o Brasil está vivendo, particularmente o Rio de Janeiro, onde ocorreu esse fuzilamento no domingo. Uma tragédia, uma injustiça! O Presidente da República, Bolsonaro, o Ministro Sergio Moro e o Governador do Estado, em nenhum momento, demonstraram um gesto de humanidade de falar desse trabalhador que foi fuzilado na presença do filho de 7 anos, da sua esposa e de sua família, indo para um chá de bebê na Zona Norte do Rio de Janeiro.
Muito obrigado."
PEQUENO EXPEDIENTE;"O SR. CHICO D'ANGELO (Bloco/PDT - RJ. Sem revisão do orador.) - Sra. Presidente, avança de forma absurda a destruição do Sistema Único de Saúde - SUS no Brasil. Políticas como as que foram implantadas no Governo Temer através da PEC 95/16, que congela por 20 anos gastos em setores essenciais como o da saúde estão tendo sequência no Governo Bolsonaro de uma forma absurda.
Não é à toa que o Brasil perde o mérito de ter extinguido determinadas doenças, como o sarampo, e que os casos de dengue estejam explodindo em vários Municípios. 
E a sobrecarga dos Municípios em relação à saúde cada vez aumenta mais. É o Sistema Único de Saúde, com todos os problemas que tem nos grandes centros, que assegura atendimento a praticamente 70% dos usuários na atenção à saúde. Então, é muito importante que acordemos para o que está acontecendo, que vai explodir nos próximos dias no Brasil, com esse verdadeiro desmonte do SUS.
Aliás, o Governo Bolsonaro começa a brigar com os números. Briga com o IBGE, tentando desqualificá-lo, porque a instituição, que é respeitada por todos, diz que o desemprego começa a aumentar de maneira absurda, fruto da política pública desenvolvida por Bolsonaro e de suas várias iniciativas como, por exemplo, a que anunciou ontem: o congelamento do salário mínimo do trabalhador brasileiro.
O Ministro Moro desqualifica o Datafolha, que mostrou pesquisas em que a população brasileira diz que é contra, por exemplo, a liberação da compra e do porte de armas como solução para o problema da segurança pública no País. Repito: o Ministro Moro desqualifica o Datafolha, instituto reconhecido por todos e que há anos faz pesquisas qualificadas.
Aliás, a frase ""Brasil acima de todos"", que serve de lema para este Governo, está cada vez mais desmoralizada. Este Governo, com as políticas que tem desenvolvido, como a entrega do patrimônio público brasileiro e do pré-sal e a venda da EMBRAER a preço de banana, dá uma demonstração concreta de que não valoriza o País. Não é verdade que coloca o Brasil acima de todos. O que o Governo Bolsonaro tem feito é um marketing de fake news, de notícias, uma tragédia em praticamente todas as áreas, na educação, na saúde e na gestão do patrimônio público, como a entrega de maneira absurda da EMBRAER e do pré-sal brasileiro.
Nós até solicitamos aos setores das Forças Armadas que fazem parte deste Governo que olhem para a soberania nacional, defendam o patrimônio público e não deixem que persista o que vem ocorrendo no Brasil.
Para concluir, eu quero dizer que a frase ""Brasil acima de todos"", na verdade, não é uma frase que merece ser dita por este Governo, que vem entregando o patrimônio público. 
Muito obrigado."
PELA ORDEM;"O SR. CHICO D'ANGELO (Bloco/PDT - RJ. Pela ordem. Sem revisão do orador.) - Sra. Presidente, eu gostaria de prestar uma homenagem a Luciano Macedo, um anônimo catador de material reciclável, que faleceu ontem, no Rio de Janeiro. Luciano foi socorrer Evaldo, o músico que foi morto por 80 tiros de fuzil no Estado do Rio de Janeiro. Esse catador passava pelo local, foi socorrer o Evaldo, levou três balaços de fuzil e, ontem, faleceu. É um anônimo, uma pessoa humilde, mas em sua memória e de sua família é importante fazermos este registro.
O Rio de Janeiro está vivendo um drama em todas as áreas. 
Luciano Macedo é uma figura que passa a ter um simbolismo. Às vésperas da Semana Santa, essas figuras têm que ser lembradas. Apesar de ser uma figura humilde, um catador, ele foi cumprir seu dever humano de socorrer uma pessoa que era o Evaldo, músico, trabalhador, que faleceu com 80 balas de fuzil ao lado de sua família, que estava no carro.  
Deixo minha solidariedade e homenagem a Luciano Macedo."
PEQUENO EXPEDIENTE;"O SR. CHICO D'ANGELO (Bloco/PDT - RJ. Sem revisão do orador.) - Sra. Presidente, Sras. e Srs. Deputados, nós realizamos hoje na Comissão de Cultura uma audiência pública, solicitada por mim, para debate acerca da Empresa Brasil de Comunicação - EBC, em função de uma portaria que o Presidente atual da EBC, do Governo Bolsonaro, fez no início de abril. Refiro-me à Portaria nº 216, de 2019, que viola o art. 223 da Constituição Federal. Na verdade, implode o papel da comunicação da EBC, no caso da TV Brasil. Confunde e, na verdade, faz da TV Brasil uma reprodutora de propaganda do Governo Bolsonaro.
Essa é uma coisa que não acontece em lugar nenhum do mundo. Nós sabemos que as TVs públicas, BBC, de Londres, e tantas outras, cumprem um importante papel. A função da NBR sim, essa é que tem o papel de propagandear e levar as coisas do Governo.
Por isso, vou dar entrada à tarde no Ministério Público Federal com pedido ao Supremo Tribunal Federal para que barre esse absurdo do Governo Federal de querer misturar e fundir TV NBR com TV Brasil, descaracterizando completamente a função da comunicação pública brasileira.
Muito obrigado."
PEQUENO EXPEDIENTE;"O SR. CHICO D'ANGELO (PDT - RJ. Sem revisão do orador.) - Sr. Presidente, eu quero abordar um tema que está preocupando todo o Brasil: a intervenção promovida pela nova Presidente do IBGE, Suzana Cordeiro Guerra, a mando do Paulo Guedes e do Bolsonaro. O IBGE é uma instituição de grande dimensão, sempre trabalhou sem interferência da política partidária e sem interferência do Governo. O IBGE é um órgão do Estado que trabalha estatísticas e que presta relevantes serviços para os gestores públicos em todas as áreas: aos Secretários municipais, aos Secretários de Estados de diferentes Governos e de diferentes partidos. 
Na saúde pública, por exemplo, o IBGE presta relevantes serviços quando trabalha a questão da mortalidade infantil, quando informa aos gestores a cobertura vacinal. 
O Bolsonaro e o Paulo Guedes, insatisfeitos com o aumento do desemprego no País, começaram a perseguir o IBGE, essa instituição, como disse, que trabalha a política de Estado.
O IBGE não está a serviço de propaganda de Governo. O Bolsonaro, o Paulo Guedes e a nova Presidente Susana Guerra Cordeiro querem, na verdade, desqualificar essa instituição que presta relevantes serviços.
Aliás, o Paulo Guedes mentiu quando disse que o IBGE, em sua pesquisa, faz em torno de 360 perguntas. Mentira! Um censo de qualidade mostra a fotografia do Brasil com seus problemas. O Brasil é um país complexo e desigual. Nós dispormos de uma ferramenta e de um censo benfeito, de qualidade, é muito importante para que todos possamos saber da dimensão dos problemas do Brasil. Repito, o Paulo Guedes mentiu ao dizer que na pesquisa havia em torno de 360 perguntas. Mentira! No censo anterior ao de 2020 foram feitas 49 perguntas. Então, há uma crise no IBGE. 
Aliás, os governos autoritários que tentaram mexer com os dados técnicos e com a estatística do IBGE se deram mal. Já está havendo grandes mobilizações no Rio de Janeiro e em vários outros Estados, frutos do desmonte que está sendo feito nas universidades públicas. Todos os órgãos que trabalham com seriedade e com compromisso junto à população brasileira estão sendo perseguidos pelo Bolsonaro, pelo Paulo Guedes e, agora, pela nova Presidente do IBGE, que está praticamente está fazendo uma intervenção nesse órgão de qualidade. 
Vamos resistir porque o IBGE é um patrimônio do povo brasileiro, um órgão de Estado, e não uma instituição para propagandas do Governo. 
Sr. Presidente, ao concluir, aproveito a oportunidade para dizer que solicitei a realização de sessão de homenagem ao IBGE, no dia 5 de junho, no plenário da Câmara dos Deputados, destinada a prestigiarmos essa instituição que cumpre relevante papel ao País desde o início do processo de democratização. Todos os colegas estão convidados.
Muito obrigado."
PEQUENO EXPEDIENTE;"O SR. CHICO D'ANGELO (PDT - RJ. Sem revisão do orador.) - Sra. Presidente, Sras. e Srs. Deputados, é muito grave a situação que o País está vivendo com relação à questão ambiental.
Houve a liberação de mais de um agrotóxico por dia desde o início do Governo Bolsonaro. A gravidade do que está acontecendo com a questão ambiental é tão grande que, na sexta-feira, o IBAMA divulgou, antecipadamente, que irá fazer uma averiguação do desmatamento no Pará. Olhem o absurdo! Essas operações sempre foram feitas de surpresa, para constatar aqui e ali alguma irregularidade no desmatamento.
Na verdade, sabemos que isso é um acordo, um compromisso eleitoral do Governo Bolsonaro. Na sua campanha, ele já prometeu isso. 
Esse desmatamento tem ocorrido de uma maneira avassaladora.
Nos 15 dias de maio, ocorreram desmatamentos de áreas equivalentes a praticamente 7 mil campos de futebol - faço essa comparação para termos uma dimensão numérica do que tem ocorrido no País.
A mesma coisa ocorre em relação à liberação de agrotóxicos. Mais de 169 agrotóxicos - mais de um por dia - foram liberados em pouco tempo. Esses agrotóxicos têm um efeito muito deletério na saúde da população. É muito importante denunciarmos o que está ocorrendo no Brasil. Na União Europeia, por exemplo, um terço desses agrotóxicos é proibido. O agrotóxico glifosato, por exemplo, é liberado aqui no Brasil, mas é completamente proibido na França. A Organização Mundial da Saúde já comprovou que esse agrotóxico provoca câncer, um tipo específico de câncer, chamado linfoma não Hodgkin.
É muito importante que as pessoas, de maneira geral, tenham preocupação com a questão ambiental e com a saúde. Isso é veneno no prato das pessoas e tem efeito a curto, médio e longo prazo. Dependendo da quantidade de agrotóxicos, o efeito é imediato. Vários fazendeiros nos Estados Unidos estão processando o governo, porque comprovaram, por meio de médicos, que foram afetados pelo câncer causado pelo uso e manipulação desses agrotóxicos.
Aqui no Brasil, além de estar havendo uma liberação para o desmatamento, o IBAMA e o Instituto Chico Mendes estão sofrendo um desmonte. Isso é proposital. A população brasileira precisa ser alertada, porque isso gera efeitos concretos a curto, médio e longo prazo.
Não é à toa que, nesta semana, o cacique Raoni foi recebido pelo Papa Francisco. Essa é uma demonstração concreta do apoio da Igreja Católica aos povos indígenas, uma demonstração objetiva da Igreja Católica contra o desmatamento.
O Governo Bolsonaro, por meio do Ministério do Meio Ambiente e do Ministério da Agricultura, é responsável por esse verdadeiro absurdo, cuja finalidade é cumprir os acordos de sua campanha, promovendo a liberação total dos agrotóxicos no meio ambiente brasileiro.
No dia 30, haverá esse grande ato, com uma reivindicação específica contra o corte de recursos para a educação, mas outra pautas, como a saúde e o meio ambiente, precisam ser mobilizadas, para resistirmos a esse verdadeiro desmonte que está sendo promovido pelo Governo Bolsonaro.
Muito obrigado, Sr. Presidente."
