0;1
PELA ORDEM;"O SR. MÁRCIO MACÊDO (PT - SE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PT orienta ""sim"", em defesa dos trabalhadores da saúde. 
As novas tecnologias não podem servir para escravizar os trabalhadores, mas, sim, para trazer conforto e qualidade nos serviços prestados à população. Os profissionais da enfermagem, da fisioterapia, da odontologia, da medicina, que prestam serviços essenciais à população, precisam ser tratados de forma séria e honrada. Eu tenho uma filha médica, uma operária da medicina: ela trabalha não apenas na iniciativa privada, mas também no setor público. Eu sei o que é isso. 
Portanto, o PT, pelos trabalhadores e pela necessidade de dignidade aos trabalhadores da saúde, orienta o voto ""sim""."
BREVES COMUNICAÇÕES;"O SR. MÁRCIO MACÊDO (PT - SE. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, esta pandemia nos deixou sequelas por falta de uma administração decente no Brasil. Tivemos mais de 600 mil vidas perdidas, o que deixou reflexões importantes sobre o real sentido da vida, da solidariedade, da empatia com as pessoas, da dedicação. E um exemplo nisso tudo são os profissionais da saúde, os enfermeiros, as enfermeiras, os médicos, os técnicos de enfermagem. Hoje esta Casa pode fazer um reconhecimento à dedicação dos profissionais de saúde. Esta Casa pode fazer história, aprovando o piso salarial nacional de enfermeiros e enfermeiras, profissionais que dedicam a vida a salvar vidas, muitas vezes correndo o risco de perder a própria vida. Então, que esta Casa hoje possa dar um exemplo para o Brasil de reconhecimento à luta dos profissionais de saúde.
Viva o SUS! Vivam os enfermeiros e as enfermeiras do Brasil!"
PELA ORDEM;"O SR. MÁRCIO MACÊDO (PT - SE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PT vota ""não"", porque é favorável à valorização dos profissionais da saúde, dos profissionais da enfermagem.
Nós compreendemos o papel que esses profissionais tiveram na pandemia. Em respeito a esses profissionais que se dedicaram dia e noite para salvar vidas, que arriscaram as suas vidas para salvar vidas, em respeito aos brasileiros e às brasileiras profissionais da enfermagem que perderam as suas vidas no combate à pandemia, esta Casa, neste momento, pode fazer história e pode escrever um capítulo importante da sua história aprovando o piso salarial nacional dos enfermeiros e das enfermeiras."
PELA ORDEM;"O SR. MÁRCIO MACÊDO (PT - SE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, o mérito deste projeto é fundamental para a democratização e a ampliação da Internet 5G no nosso País, o que aumentará as informações e a formação da população brasileira. Ao mesmo tempo, a proposição garante as prerrogativas do poder público municipal, de modo que ele poderá intervir a qualquer momento do processo. Este projeto, repito, é fundamental para a ampliação, a formação e a informação da população brasileira.
Como um partido que compõe a Minoria tem posição contrária ao projeto, a Liderança da Minoria vai liberar a bancada nesta votação."
PELA ORDEM;"O SR. MÁRCIO MACÊDO (PT - SE. Pela ordem. Sem revisão do orador.) - Sra. Presidente, Srs. Deputados, se esse Governo de Bolsonaro não fosse trágico, seria cômico. Ele vir propor a precarização do trabalho neste momento da história chega a ser um acinte para a sociedade.
Esse Governo é responsável pela carestia mais alta da história do Brasil, é responsável pelo desemprego em massa no nosso País. E agora ele quer fazer uma enganação ao contratar jovens, atentando contra a legislação, enganando a legislação para pagar de forma precária e aumentar muito mais ainda as condições ruins de trabalho no nosso País.
Por tudo isso, a Minoria faz obstrução."
BREVES COMUNICAÇÕES;"O SR. MÁRCIO MACÊDO (PT - SE. Sem revisão do orador.) - Sr. Presidente, eu queria agradecer a sua generosidade, porque eu quero fazer uma homenagem. 
Sras. e Srs. Deputados, hoje está fazendo aniversário uma companheira de Sergipe, a Deputada Estadual Ana Lúcia, quatro vezes Deputada Estadual, uma liderança muito consistente na educação. Ela está passando por um momento muito sério em sua saúde: está enfrentando, com muita valentia, muito destemor, um câncer. Ela continua na luta. Eu, que tive a honra de tê-la como minha candidata a Vice-Prefeita na última eleição da Capital dos sergipanos, quero desejar a ela muita saúde e muita paz, para que ela possa continuar na luta em defesa do povo trabalhador do meu Estado e do Brasil. 
Muito obrigado, Sr. Presidente."
PELA ORDEM;"O SR. MÁRCIO MACÊDO (PT - SE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, nós vamos orientar ""não"" porque queremos os 99%.
V.Exa. sabe o quanto é fundamental para o estudante carente, para o estudante que está no Cadastro Único e recebendo auxílio ter condições de estudar. A educação é uma das formas verticalizadas de ascensão dos filhos do povo. Então, esta é uma oportunidade que os filhos de pobres têm de estudarem com dignidade.
O PT orienta ""não""."
PELA ORDEM;"O SR. MÁRCIO MACÊDO (PT - SE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, a Minoria orienta ""sim"". Partimos do princípio de que a educação possibilita, horizontalmente, a formação de cidadãos e, verticalmente, a ascensão das classes subalternas, denominadas historicamente assim, ou das classes populares, como nós gostamos de denominá-las, para que possam ter acesso a uma vida digna e a uma educação de qualidade. Esta matéria possibilita que estudantes com condição financeira baixa tenham acesso a cursos considerados de valor econômico elevado. 
Por isso, a Minoria orienta ""sim""."
PELA ORDEM;"O SR. MÁRCIO MACÊDO (PT - SE. Pela ordem. Sem revisão do orador.) - A Oposição encaminha ""sim"", Presidente, e parabeniza a Deputada Dorinha pelo mesmo princípio do destaque anterior, a possibilidade de que os filhos do povo tenham acesso a cursos, quaisquer que sejam eles, de acordo com a sua vocação. Isso democratiza e possibilita o acesso de forma igualitária. 
Por isso, a Oposição orienta ""sim""."
BREVES COMUNICAÇÕES;"O SR. MÁRCIO MACÊDO (PT - SE. Sem revisão do orador.) - Sr. Presidente Alexandre Frota, Sras. e Srs. Deputados, todos que assistem à sessão pela TV Câmara, minha companheira Benedita, meu companheiro Vicentinho, eu subo à tribuna da Câmara no dia de hoje para registrar a minha consternação e indignação com o fato que aconteceu ontem no nosso Estado, no meu Estado de Sergipe. 
Um cidadão trabalhador, vendedor de rifa, Presidente, um homem do povo, um homem com descendência na negritude foi abordado de forma violenta, agressiva e imprudente pela Polícia Rodoviária Federal, fora completamente dos protocolos que exige uma polícia civilizatória.
Givanildo, Presidente, tinha 38 anos de idade, casado com Maria Fabiana dos Santos, de 35, deixou dois filhos, um com 7 anos e outro mais velho com 18 anos. Givanildo sofria de deficiência intelectual, tomava remédio controlado há anos. Foi abordado pela polícia - os vídeos demonstram ele dizendo que era portador de uma deficiência intelectual, mostrando os seus documentos e a sua receita - com chutes, pontapés, xingamentos, gás lacrimogênio e gás de pimenta. Depois, Benedita da Silva, foi colocado na mala do carro da polícia, e jogaram gás lacrimogênio dentro. Foi formada uma câmara de gás que vitimou o jovem trabalhador na cidade de Umbaúba, no Estado de Sergipe.
Nós não podemos admitir mais esse tipo de ação em nosso País. Eu queria solicitar - e vou protocolar isso nos órgãos competentes - que seja feita uma investigação sobre esse episódio. Essa morte não pode ficar impune, a morte de um trabalhador que foi abordado de forma tão agressiva e tão violenta.
Isso é um pouco do clima que é colocado em nosso País. Nós temos um Presidente da República que incentiva a violência, que incentiva as milícias a agirem contra o cidadão comum, que incentiva a abordagem violenta contra homens e mulheres nas periferias das grandes cidades e no interior do nosso País. 
Esse é um clima que nós temos que combater com o lastro da paz, mas com a firmeza de que nós não aceitaremos violência, abuso de autoridade e descumprimento da legislação por parte dos órgão de controle do Estado e da polícia, que têm que proteger o cidadão.
Esse é um episódio, Sr. Presidente, e o Brasil hoje acordou, com os noticiários matinais, vendo essa coisa absurda, mutatis mutandis, muito semelhante ao que aconteceu nos Estados Unidos, onde um homem negro foi morto asfixiado com o joelho sobre o seu pescoço. Então, hoje uma câmara de gás foi formada numa viatura de Estado e assassinou um trabalhador. 
Portanto, eu quero, Deputado Vicentinho, que tem uma atuação no movimento negro, e Deputada Benedita, que tem uma história de resistência pelos direitos humanos, Presidente, pedir que isso seja apurado e que os responsáveis... É claro que respeitando a instituição, não estou falando que todos cometem esse tipo de atividade. Respeito a instituição Polícia Federal. Respeito a instituição Polícia Rodoviária Federal.
Agora, abusar e agir fora da lei, contra os protocolos que mandam uma sociedade civilizatória nós não podemos aceitar. Quero pedir que seja feito um movimento de resistência para que isso não aconteça no Brasil e que os órgãos competentes e a Polícia Rodoviária Federal possam apurar e punir os que agiram fora da lei, que vitimaram o cidadão comum, uma pessoa de bem.
Muito obrigado.
O SR. PRESIDENTE (Alexandre Frota. PSDB - SP) - Parabéns, Deputado Márcio Macêdo, tenho certeza de que a maioria desta Casa compreende e entende também a gravidade e a violência dos fatos que aconteceram e que foram mostrados ontem em todos os telejornais. Infelizmente é uma barbárie.
Muito obrigado.
O SR. MÁRCIO MACÊDO (PT - SE) - Obrigado, Presidente."
