0;1
PEQUENO EXPEDIENTE;"O SR. JORGE SOLLA (PT - BA. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, realmente, é assustador o que nós estamos presenciando. Voltamos ao tempo da perseguição política, usando os órgãos policiais para investigar - pasmem V.Exas. - a Igreja Católica. Lembram-se do tempo em que houve padres neste País que foram para o cárcere, para a tortura? Querem voltar a isso? É o tempo do combate à oposição.
Enquanto isso, o combate à corrupção acabou. No caso dos laranjas do PSL, além de provas da existência de candidatas fantasmas, oito testemunhas envolvidas com o Flávio Bolsonaro desapareceram. O partido do suco de laranja já virou chacota neste País. Com poucos dias de Governo, apareceram os maiores escândalos de corrupção. Querem acabar com o combate à corrupção para voltar o combate à oposição.
Quero pedir aqui ao Governo que retire a investigação contra os padres. Tirem os grampos dos padres e vão investigar o desvio de dinheiro do Fundo Eleitoral com as candidatas mulheres fantasmas do partido do suco de laranja; vão investigar o envolvimento da família metralha com a milícia no Rio de Janeiro; vão investigar a corrupção! Não podemos voltar ao tempo em que o aparato do Estado era simplesmente para investigar, combater e alijar a oposição. A oposição vai continuar na luta.
A Igreja Católica não pode ser perseguida, Sr. Presidente. A Polícia Federal tem que se retratar. Os órgãos de repressão têm que se retratar. Peço que retirem a investigação contra a Igreja Católica que esse partido do suco de laranja e a família metralha estão fazendo."
PEQUENO EXPEDIENTE;"O SR. JORGE SOLLA (PT - BA. Sem revisão do orador.) - Sra. Presidente, quero fazer uma denúncia grave: a ativista ambiental Rosane Santiago Silveira, de Nova Viçosa, no sul da Bahia, foi assassinada no dia 27 de janeiro, mas só agora resolveram divulgar a verdadeira motivação do crime. Ela, que participava da defesa da proteção da Ilha de Barra Velha, uma reserva ambiental extrativista, denunciava a exploração predatória, foi assassinada barbaramente. É mais um crime contra os direitos humanos, contra a defesa do meio ambiente.
Sra. Presidente, no momento em que temos um Ministro do Meio Ambiente que já falsificou mapa, que foi condenado por falsificação para beneficiar os privilégios dos grandes donos do capital, que ataca a memória da biografia de Chico Mendes, mais uma companheira, mais uma mulher guerreira neste País é assassinada, torturada barbaramente, por defender o meio ambiente, por defender os direitos da nossa população.
Registro aqui o nosso repúdio."
BREVES COMUNICAÇÕES;"O SR. JORGE SOLLA (PT - BA. Sem revisão do orador.) - Obrigado, Presidente.
Deputado Marcelo Nilo, é impressionante como não passa 1 dia sequer sem que surjam notícias de novos escândalos do ""Partido do Suco de Laranja"". Hoje já descobriram que o dinheiro do fundo eleitoral do partido em Pernambuco foi parar em Amaraji, numa gráfica rápida do Presidente do ""Partido do Suco de Laranja"", que não tem condição de fazer material de campanha de um Vereador, quanto mais do partido todo. É impressionante como a PGR virou ""Engavetadora-Geral da República"" novamente. E o Ministério da Justiça não fala nada. ""Não vem ao caso, não vem ao caso!""
Vocês vão precisar arrumar outro jeito de roubar, porque esse esquema de fraudar e receber dinheiro de assessor já está desmascarado. Vão ter que fazer filme pornô, vão ter que vender carro, vão ter que vender terreno, porque roubar dinheiro de assessor já está...
(Desligamento automático do microfone.)"
PELA ORDEM;"O SR. JORGE SOLLA (PT - BA. Pela ordem. Sem revisão do orador.) - Presidente, eu quero registrar que protocolamos junto à Mesa da Câmara um requerimento de informação sobre o último edital do Programa Mais Médicos. Parece que o partido do ""só tem laranja"" está tão acostumado a cometer ilegalidade, que, ao assumir o Governo, não consegue governar seguindo as leis. Além de acobertar toda a lambança do Chefe do Governo e da família metralha, não cumpriu o edital do Programa Mais Médicos, que proibia convocar profissionais formados na Bolívia e no Paraguai, porque esses países têm menos médicos por habitantes do que o Brasil.
Nós queremos que se preste essa informação. O chamamento dos profissionais foi publicado sem se informar ao País onde eles se formaram, para tentar esconder da opinião pública que estão rasgando o edital publicado no final do ano passado. Eu queria avisar ao partido do suco da laranja que poderia fazer uma retificação ao edital. A lei não proibia, mas eles estão tão acostumados a fazer...
(Desligamento automático do microfone.)"
DISCUSSÃO;"O SR. JORGE SOLLA (PT - BA. Sem revisão do orador.) - Sr. Presidente, realmente, este Governo está conseguindo unanimidade contrária. É um absurdo atrás do outro.
Agora, eu gostei muito dos Parlamentares do PSL que disseram que vão esmagar laranjas podres. Tanto espero que façam isso, que vou ajudá-los um pouquinho.
Eu vou fazer uma lista breve, bem sucinta, de uma parte do laranjal podre que vocês podem começar esmagando. Começa pelo Presidente Bozo, o chefe da quadrilha e o titular da família metralha. A filha do Queiroz era laranja no gabinete dele, recebendo 10 mil reais por mês. Além disso, ele não tem como provar as propriedades milionárias que ele tem, porque com o dinheiro de Deputado não daria para pagar tudo o que ele adquiriu. Segundo, o Senador Flávio Bozo: a mulher e a mãe do chefe da milícia do Rio estão nomeadas no gabinete dele. Terceiro, a Primeira-Dama: há cheque do Queiroz na conta dela. Queiroz é o quarto, e todos os laranjais, todos os assessores do Senador Flávio e do Presidente Jair Messias Bozo. Há o envolvimento com as milícias urbanas no Rio de Janeiro. O Presidente Nacional do partido da laranja - pode esmagar laranja podre, começando também pelo Presidente -, candidata mulher Deputada laranja, gráfica laranja em Amaraji, em Pernambuco, Ministro do Turismo que é Deputado também do partido da laranja, cheia de candidato a mulher laranja em Minas Gerais.
Se não bastar tudo isso, vamos aproveitar este tempinho, além de falar e ajudar a fazer a lista da laranja podre, porque afinal nossa bandeira jamais será laranja. Nosso sangue não é laranja, não adianta. Além disso, este Governo está chegando ao precipício da irresponsabilidade.
Deputado Tito, o Ministro da Justiça, aquele que ganhou o Ministério porque tirou do páreo o candidato que ia ganhar a eleição e, de prêmio, ganhou o Ministério, que acabou de assinar um decreto criando um grande mercado de venda de arma neste País, reuniu-se com quem mais vai ganhar dinheiro com o decreto do armamento geral, amplo e irrestrito, que é a Taurus. Ao ser questionado... Era reunião secreta, Deputada Erika, mas foi descoberto, porque toda falcatrua dos laranjas está sendo descoberta e denunciada. Quando o repórter questionou, sabe o que o Ministro da Justiça disse? Que respeitasse a privacidade dele.
Não tem mais privacidade. Quem está em cargo público não pode fazer reunião secreta com dono de empresa que vai vender arma para matar a população brasileira. Quem está em cargo público não pode...
(Desligamento automático do microfone.)"
PELA ORDEM;"O SR. JORGE SOLLA (PT - BA. Pela ordem. Sem revisão do orador.) - Presidente, é impressionante como não passa, Deputada Maria do Rosário, um dia sequer sem um escândalo deste Governo do laranjal. Hoje vários áudios foram vazados das conversas entre o Presidente e o Ministro que foi exonerado e dos filhos do Presidente. Só não dá para entender por que o Ministro do Turismo também não foi exonerado. Alguma coisa ainda não foi divulgada, há algo que está por baixo dos panos ainda que não conhecemos, vai ver que o arquivo do Ministro do Turismo é ainda maior do que o arquivo do ex-Ministro Bebianno.
Nós temos que acabar com esse escândalo, esse partido do laranjal, partido da corrupção, cheio de pessoas que aproveitaram de forma oportunista o processo eleitoral viciado, em que tiraram um Presidente, que ia ser eleito, de forma ilegal, e ganharam, como prêmio, não só a Presidência, mas o Ministério da Justiça."
PELA ORDEM;"O SR. JORGE SOLLA (PT - BA. Pela ordem. Sem revisão do orador.) - Eu queria registrar, Presidente, a indignação com o fechamento do serviço de tratamento de câncer do Hospital São Rafael, em Salvador, o serviço Irmã Ludovica, que atendia a mais de 700 pacientes pelo Sistema Único de Saúde e era um dos maiores serviços de oncologia pelo SUS na Bahia. Ele parou de atender os pacientes depois que 75% do São Rafael foi vendido à Rede D'Or.
Temos uma situação cômoda entre a Prefeitura de Salvador e a Rede D'Or. A Prefeitura não paga mais os serviços de oncologia do SUS nesse hospital, e esse hospital pede descredenciamento.
Deputado Antonio Brito, é um absurdo o que está acontecendo com o São Rafael. São mais de 700 pacientes de oncologia prejudicados. Metade ainda tem a perspectiva de ser transferida para o Hospital Aristides Maltez; a outra metade não sabe, Presidente, onde vai terminar o seu tratamento. São pacientes que precisam de quimioterapia e de cirurgia.
Então, aqui fica o nosso apelo ao Prefeito de Salvador para que tome...
(Desligamento automático do microfone.)"
PEQUENO EXPEDIENTE;"O SR. JORGE SOLLA (PT - BA. Sem revisão do orador.) - Sra. Presidente, conforme já era esperado, a proposta de mudança da Previdência Social, que deve ser chamada, na verdade, de proposta de destruir o direito do trabalhador de se aposentar, foi entregue nesta Casa.
E este Governo desqualificado não poderia trazer uma proposta que fosse diferente, é uma proposta que atende unicamente aos interesses do sistema do capital financeiro e do sistema bancário, para aumentar o atrativo no mercado da previdência privada. O que estão colocando nesta proposta não vai passar. É criminosa a proposta para o trabalhador rural.
O trabalhador rural vai deixar de poder se aposentar e vai trabalhar até o resto da sua vida. Quarenta anos de contribuição obrigatória para o trabalhador urbano é desconhecer a realidade do trabalhador brasileiro. Ele não contribui todos os meses seguidos, ele fica desempregado, volta à ativa, fica desempregado, faz uma temporada como biscate, não consegue contribuir 40 anos consecutivamente.
Esta proposta destrói o direito do trabalhador de se aposentar, acaba com a aposentadoria do trabalhador rural e só atende aos interesses do capital financeiro. Tenho certeza de que o nosso Parlamento não permitirá a aprovação de uma proposta tão desqualificada quanto é este Governo do partido do suco da laranja."
PELA ORDEM;"O SR. JORGE SOLLA (PT - BA. Pela ordem. Sem revisão do orador.) - Obrigado, Sra. Presidente. Por mais que V.Exas. queiram meter a mão na Previdência do povo brasileiro, não vão conseguir. É até bom botar os policiais militares nesse projeto, porque a turma que não estava nem aí para a Previdência quando os policiais militares estavam de fora agora está reclamando.
Quero ainda chamar a atenção para um negócio. Ficam falando em déficit da Previdência, mas para cada trabalhador aposentado o Governo coloca por ano 8 mil reais, para cada militar aposentado o Governo coloca 114 mil reais. Em quem tem que mexer para diminuir o déficit? No trabalhador, no pobre coitado, no trabalhador rural que vai ter que morrer na enxada sem aposentadoria? V.Exas. não vão matar o trabalhador rural. Os laranjas já roubaram os assessores; não vão roubar a Previdência do povo brasileiro!"
PELA ORDEM;"O SR. JORGE SOLLA (PT - BA. Pela ordem. Sem revisão do orador.) - Sra. Presidente, realmente, o tema principal que o Brasil todo está discutindo hoje é essa proposta criminosa que o Governo encaminhou a esta Casa para destruir a Previdência Social.
O cinismo é tão grande que eles acreditam que a maioria dos trabalhadores brasileiros contribui com a Previdência todos os meses, durante 40 anos.
A maioria dos trabalhadores fica boa parte do tempo desempregada. Se volta a trabalhar, a ter carteira assinada, logo depois sai do emprego e vai fazer biscate. Para contribuir por 40 anos, o trabalhador brasileiro tem que trabalhar, em média, por 50, 60 anos, Deputado Celso. É um absurdo o que querem fazer! E o trabalhador rural vai perder o direito de se aposentar neste País!
Por que não vão cobrar dos sonegadores? Por que não acabam com a anistia para as multinacionais do petróleo, que não estão pagando nem Imposto de Renda, nem PIS, nem COFINS? Por que não cobram Imposto de Renda sobre lucros e dividendos... 
(Desligamento automático do microfone.)
A SRA. PRESIDENTE (Geovania de Sá. Bloco/PSDB - SC) - Peço que conclua, Deputado Jorge.
O SR. JORGE SOLLA (PT - BA) - Por que a elite deste País tem que ter anistia deste Governo? Por que a elite deste País não paga imposto, e o trabalhador, além de pagar imposto, tem que perder o direito à aposentadoria?
Já tiraram os direitos trabalhistas. Não vão tirar os direitos previdenciários! Vocês vão perder, porque o povo não vai permitir que isso aconteça!"
