0;1
PEQUENO EXPEDIENTE;"O SR. CELSO SABINO (Bloco/PSDB - PA. Sem revisão do orador.) - Boa tarde, Deputada Geovania de Sá, que abrilhanta esta sessão com sua competente Presidência. Cumprimento a todos os Parlamentares.
Sras. Deputadas, Srs. Deputados, iniciamos hoje uma legislatura que promete muito. Nós representamos aqui o povo brasileiro em todas as suas diversidades. Temos aqui advogados, médicos, professores, profissionais da área de segurança pública, servidores e empreendedores. Eu gostaria de, ao mesmo tempo em que me coloco à disposição dos pares, convidar todos para marcarmos esta legislatura como sendo a legislatura que o povo brasileiro merece desta Casa.
Que a Câmara dos Deputados seja protagonista da lei anticrime proposta nesta Casa! Que a Câmara seja protagonista das reformas importantes para o Brasil, protagonista da reforma da Previdência, da reforma tributária, e, finalmente, protagonista em relação às perdas para os Estados decorrentes da Lei Kandir.
Sra. Presidente, peço a V.Exa. que meu pronunciamento seja divulgado pelo programa A Voz do Brasil.
Muito obrigado pela tolerância no tempo. Devolvo-lhe a palavra."
PELA ORDEM;"O SR. CELSO SABINO (Bloco/PSDB - PA. Pela ordem. Sem revisão do orador.) - Presidente, esse requerimento visa urgência para um assunto de tão relevante importância para o meu Estado, o Pará, que é um Estado produtor, superavitário de energia. E nós gostaríamos de destacar que existem Municípios no Estado do Pará hoje que pagam tarifa de transporte de energia, e que produzem energia. O cidadão vive ao lado da hidrelétrica e paga uma tarifa absurda de transporte de energia. Além disso, o meu Estado, sendo superavitário, é influenciado pela política de bandeiras tarifárias da ANEEL. Então, nós vamos propor a esta Casa uma regulamentação que vise retirar os Estados superavitários da política de bandeiras tarifárias na cobrança da energia.
Obrigado, Presidente. Devolvo-lhe a palavra."
PELA ORDEM;"O SR. CELSO SABINO (Bloco/PSDB - PA. Pela ordem. Sem revisão do orador.) - Presidente, eu venho do Estado do Pará. Como V.Exa. bem sabe, lá as dificuldades logísticas são muito grandes. Tudo o que pudermos fazer para facilitar o crédito e diminuir as altíssimas taxas de juros para os consumidores, usuários e empreendedores, vamos fazer. Vamos brigar pelo Pará e pelo Brasil.
Nós vamos votar ""não"" às emendas e ""sim"" ao parecer do Relator."
PELA ORDEM;"O SR. CELSO SABINO (Bloco/PSDB - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu quero me somar a V.Exa. e aplaudir o Deputado Felipe Rigoni pelo seu pronunciamento.
Muitos Deputados pensam como o Deputado Felipe Rigoni. Nós precisamos passar por cima de divergências pessoais e partidárias, de divergências de ideologia e de coloração partidária, em prol do Brasil.
Hoje, no Brasil, há mais de 15 milhões de pessoas desempregadas. Este projeto visa facilitar o crédito e reduzir as taxas de juros para as pessoas que mais precisam. Portanto, é muito importante. 
Agora não é Direita nem Esquerda, é o Brasil que deve estar acima de tudo.
Eu quero me somar a todos os que pensam como o jovem Deputado Felipe, que se pronunciou há pouco, e aplaudi-lo publicamente.
Muito obrigado."
ENCAMINHAMENTO DE VOTAÇÃO;"O SR. CELSO SABINO (Bloco/PSDB - PA. Sem revisão do orador.) - Sr. Presidente, hoje nós estamos discutindo neste plenário um projeto de grande importância para a Nação, um projeto que visa facilitar o crédito, diminuir as taxas de juros para aqueles que mais precisam e que, sem dúvida nenhuma, irá contribuir para fomentar a economia, para movimentar o comércio.
Mas eu gostaria também, Sr. Presidente, de mais uma vez fazer um apelo a V.Exa., à Mesa desta Casa e a todos os Parlamentares, pois, há 23 anos, a Nação brasileira, os Estados e Municípios aguardam a tão esperada regulamentação pelas perdas causadas com a Lei Kandir.
O que os Estados e Municípios perdem mensalmente, deixando de arrecadar especialmente com os produtos primários e semielaborados que são exportados, repercute significativamente na economia e na qualidade da prestação de serviços municipais e estaduais.
Então, nós já estamos há 23 anos sob os efeitos da Lei Kandir, uma lei que foi importante no momento em que foi criada, pois o objetivo era tornar os produtos nacionais competitivos no mercado internacional, mas, quando foi criada, já se previa que alguns Estados, especialmente os que exportam produtos primários e semielaborados, iriam perder mais do que outros.
É muito importante ressaltar -  e todas as vezes falo desses Estados - a diferença entre os Estados que exportam produtos primários e semielaborados e aquelas unidades que têm na sua pauta de exportação produtos industrializados. É muito importante que se diferenciem as unidades federativas que exportam, por exemplo, veículos, automóveis ou produtos que já passaram por beneficiamento, geraram empregos e movimentaram a economia. Deve-se diferenciar esses Estados daqueles que têm em sua pauta prioritária de exportação produtos primários, como é o caso do meu Estado do Pará, com o minério de ferro, como é o caso de Minas Gerais, também com o minério de ferro, e de outros Estados que exportam produtos simplesmente primários ou meramente semielaborados.
Então, é muito importante que, quando formos discutir nesta Casa e efetivamente votar a regulamentação das perdas com a Lei Kandir, sejam considerados esses pontos. Este é o caso do Estado do Pará, assim como de outros Estados e Municípios.
E é muito importante destacar que parte da arrecadação do ICMS, constitucionalmente, é devida aos Municípios. E esses Municípios, também, Deputado Carlos Jordy, deixam de ter esse repasse do Governo dos seus Estados.
Então, venho aqui fazer um apelo, mais uma vez, a essa Mesa.
Tenho certeza de que V.Exa., Sr. Presidente, está...
(Desligamento automático do microfone.)"
PELA ORDEM;"O SR. CELSO SABINO (Bloco/PSDB - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, só quero reforçar que o posicionamento do PSDB é favorável à retirada de pauta. O PSDB manifesta-se nesse sentido, em virtude do art. 7º, que foi incluído e fere o nosso entendimento. A Lei Brasileira de Inclusão foi amplamente defendida pela nossa Senadora Mara Gabrilli. Por isso, o PSDB defende que haja um debate maior sobre esse tema, haja vista que o trabalho da Senadora Mara, em defesa da pessoa com deficiência, é referência no mundo inteiro.
Portanto, a nossa bancada votará ""sim"" à retirada de pauta desse projeto, em virtude da inclusão desse artigo 7º."
PELA ORDEM;"O SR. CELSO SABINO (Bloco/PSDB - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu venho aqui prestar a minha solidariedade e prestigiar o povo brasileiro representado nesta Casa.
Aqueles que tentam diminuir o Poder Legislativo tentam diminuir aqueles que verdadeiramente e efetivamente representam o povo brasileiro.
Se há militar nesta Casa, é porque no povo há militar. Se nesta Casa há médico, é porque no povo há médico. Se há servidores públicos, profissionais liberais, gente certa e gente errada, é porque no povo há também gente certa e gente errada.
Tenho recebido pessoalmente e nas minhas redes muita gente se manifestando favoravelmente e outros contrários à reforma da Previdência porque o povo pensa assim. É preciso respeitar a vontade do povo brasileiro. 
Aqueles que atentam contra a Mesa desta Casa atentam contra o Poder Legislativo. 
Presto a minha solidariedade a V.Exa."
PELA ORDEM;"O SR. CELSO SABINO (Bloco/PSDB - PA. Pela ordem. Sem revisão do orador.) - O PSDB, Presidente, entende que ninguém melhor para defender os interesses das obras mais urgentes nos seus Estados do que o colegiado de suas bancadas. Então, o PSDB vota ""não"" à retirada de pauta desse projeto, por entender que é importante a sua aprovação no seu indicativo principal."
PELA ORDEM;"O SR. CELSO SABINO (PSDB - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, mais uma vez, eu gostaria de fazer uma menção especial aqui no plenário.
Na data de hoje, o nosso principal ponto turístico em Belém do Pará, o Mercado Ver-o-Peso, patrimônio histórico e cultural da Nação brasileira, completa 392 anos. Quero aqui fazer uma saudação especial aos feirantes, aos fornecedores, aos produtores, aos consumidores que frequentam e fazem o cotidiano do Mercado Ver-o-Peso, a maior feira livre da América Latina.
Convido todos os nobres Deputados, quando estiverem passando por Belém do Pará, a visitarem o mercado para conhecer os nossos cheiros, os nossos sabores, a nossa culinária, que estão à disposição no Mercado Ver-o-Peso.
Hoje recebi a informação de que o Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN, finalmente, após quase 3 anos de uma série de encaminhamento de projetos, autorizou a reforma pela qual a Prefeitura de Belém vem lutando há anos, a fim de fazer um novo Ver-o-Peso e entregá-lo à sociedade da nossa Capital paraense."
BREVES COMUNICAÇÕES;"O SR. CELSO SABINO (PSDB - PA. Sem revisão do orador.) - Presidente, o consumidor paraense paga pelo quilowatt-hora de energia uma das maiores tarifas de todo o País, e o Pará é superavitário na produção de energia. 
Vejam que absurdo, colegas Deputados: o cidadão que mora ao lado de uma hidrelétrica no Pará precisa pagar uma tarifa pela utilização do sistema de transmissão e distribuição de energia, e paga um dos quilowatts-hora mais caros de todo o País.
Pensando nisso, nós apresentamos hoje, nesta Casa, um projeto que prevê discutir a retirada da cobrança dessa tarifa pelo uso do sistema de distribuição e transmissão de energia daquele cidadão que mora próximo às usinas hidrelétricas. 
A hidrelétrica é um sistema ecológico, é um sistema que produz energia limpa para o Brasil inteiro - inclusive o Pará exporta energia para todo o País -, e não é justo o que o consumidor do Estado do Pará vem pagando com essas altas taxas de energia elétrica que lhe estão sendo impostas.
Obrigado pela concessão do tempo."
