0;1
PEQUENO EXPEDIENTE;"O SR. JEFFERSON CAMPOS (PSB - SP. Sem revisão do orador.) - Obrigado, Deputada Benedita da Silva.
Obrigado, Deputada Geovania de Sá, brilhante Presidente desta sessão.
Quero apenas registrar a presença de dois grandes juristas da nossa cidade, Dr. Laerte Molleto e Dr. Eric Vieira, do Instituto de Defesa do Consumidor - PROCON e também do Gabinete do nosso Prefeito. Vêm para um trabalho específico com o PROCON e, igualmente, buscar atender a demandas do nosso Município. Registro, com muita alegria, a presença dos juristas em nossa Casa!
Muito obrigado, Deputada Geovania de Sá e Deputada Benedita da Silva."
PELA ORDEM;"O SR. JEFFERSON CAMPOS (PSB - SP. Pela ordem. Sem revisão do orador.) - Obrigado, Presidente Marcel Van Hattem.
Eu quero, com muito pesar, comunicar que faleceu um grande sorocabano, na última terça-feira, dia 19 de março, o Dr. José Rubens Bismara, o Diretor-Presidente das emissoras Cacique AM Ondas Tropicais e Cacique 2 FM. 
Ele era natural da cidade de Tietê, mas, desde muito cedo, mudou-se para a cidade de Sorocaba, onde, ao lado do pai, fundou a Rádio Cacique, no ano de 1951. Ele fez da rádio a sua vida. Dedicou milhares de horas à defesa da nossa sociedade. Era uma figura muito conhecida e querida na nossa cidade de Sorocaba e em toda a região. 
José Rubens Bismara deixa esposa, filhos, netos, bisnetos e um grande número de pessoas amigas, que estavam com ele todos os dias acompanhando seus programas, já tradicionais na cidade.
É uma grande perda que eu quero deixar registrada aqui, em nome dos cidadãos da nossa querida Sorocaba.
Obrigado, Sr. Presidente."
PEQUENO EXPEDIENTE;"O SR. JEFFERSON CAMPOS (PSB - SP. Sem revisão do orador.) - Em primeiro lugar, digo da alegria de ter de volta o Deputado Gonzaga Patriota forte, depois de ter passado um tempo acamado, para continuar lutando valorosamente, como vem fazendo por vários mandatos.
Sra. Presidente, eu gostaria de fazer um registro. Há alguns dias houve certa polêmica no nosso País a respeito de alguém que zombou de uma Ministra que aqui estava, sobre o seu encontro com Jesus ao pé de uma goiabeira. Fiquei muito chocado com isso porque diversas pessoas, inclusive na Bíblia, dizem que se encontraram com Jesus ao pé de uma árvore, como ocorreu com Zaqueu.
É interessante que não choque tanto as pessoas quando alguém se encontra com as drogas, quando alguém se corta, mutila seu corpo, quando duas pessoas a cada hora no País perdem a vida, suicidam-se - 48 pessoas morrem no País por dia -; mas é interessante que choque as pessoas quando alguém diz que encontrou Jesus.
Eu quero aqui deixar registrada a minha estranheza exatamente por isso. Esta Casa, composta de homens e mulheres religiosos, que têm esse encaminhamento, luta contra as injustiças sociais, contra a morte, contra o abuso infantil. Mas a nossa Comissão estranha quando alguém relata - não naquele momento, mas em outro - que havia encontrado Jesus ao pé de uma goiabeira.
Que a Nação brasileira se encontre com Jesus, porque feliz é a nação cujo Deus é o Senhor, seja nas Igrejas, seja aqui no Parlamento, seja nas instituições que temos. Que se encontre com Aquele que é o autor da vida! Ao iniciar a Semana Santa, que ela seja uma semana de bençãos para a Nação brasileira. Espero que não estranhemos quando o Brasil se encontrar com o Senhor Jesus.
Obrigado, Presidente."
PELA ORDEM;"O SR. JEFFERSON CAMPOS (PSB - SP. Pela ordem. Sem revisão do orador.) - Sra. Presidente, eu quero convocar os Deputados que, assim como eu, acreditam no trabalho das Igrejas de qualquer culto religioso, das Santas Casas e das associações beneficentes. O País é pródigo em dar isenções a tantas entidades, empresas. Agora, o incentivo a igrejas, a Santas Casas está sendo debatido. Eu entendo a posição política de alguns partidos de esquerda, mas não posso aceitar que essa posição política prejudique as igrejas. 
Quero fazer um apelo a todos os Deputados que têm acompanhado essa orientação. Já há uma orientação para 1 ano, e estamos estendendo para 15 anos a isenção do ICMS da conta de energia. 
Quero convocar não só os Deputados evangélicos e católicos, mas também os que acreditam no trabalho realizado pelas Santas Casas. Nós sabemos do trabalho social que essas entidades realizam. Um país pródigo em conceder isenções a tantas entidades não pode se furtar, neste momento, a fazer este trabalho.
Sra. Presidente, eu sei que se trata apenas do adiamento da discussão, mas quero convocar aqueles que pensam como nós para votar ""não"" ao adiamento e, no mérito, aprovarmos o projeto da Deputada Clarissa Garotinho.
Muito obrigado."
BREVES COMUNICAÇÕES;"O SR. JEFFERSON CAMPOS (PSB - SP. Sem revisão do orador.) - Eu agradeço ao Deputado Alexandre Frota a gentileza. V.Exa. tem sido combativo nesta Casa. 
Eu quero apenas registrar que nós vimos, durante toda a semana, reportagens retratando o acontecido na cidade de Carapicuíba, em que alunos vandalizaram uma escola estadual, que já tinha apresentado problema.
Não se trata somente daquela escola. Deputado Kim, nós temos acompanhado a violência estudantil em todo o Brasil, fruto, é claro, de um sistema educacional precário e carente, mas também de uma educação familiar deficiente. Nós estamos tirando os princípios cristãos ou religiosos, como queiram chamá-los, das escolas - tiramos as Bíblias, tiramos as correções dentro dos limites da lei -, e queremos que elas sejam maravilhosas.
Nós temos que voltar, não só nas escolas, mas também na família, na sociedade e aqui no Parlamento, a praticar os princípios que elevem o homem e glorifiquem a Deus na vida de cada um.
Muito obrigado."
BREVES COMUNICAÇÕES;"O SR. JEFFERSON CAMPOS (PSB - SP. Sem revisão do orador.) - Obrigado, Presidente, Deputada Geovania de Sá, que conduz a sessão de forma brilhante.
Em meio a tantos assuntos importantes que trazemos ao nosso plenário, eu quero parabenizar o jornal Cruzeiro do Sul, da cidade de Sorocaba, que completa neste dia 116 anos de atividade.
Talvez ele seja o jornal de maior tiragem do interior do Estado de São Paulo. Tem uma grande influência, tanto nas suas edições impressas, como também na sua mídia digital, que tem ganhado um grande espaço no momento atual.
Quero parabenizar o jornal, na pessoa do César Ferraz, Presidente da Fundação Ubaldino do Amaral, que dirige brilhantemente esse trabalho; também na pessoa do Romeu-Sérgio Osório, o editor responsável; e de todo o corpo de funcionários, jornalistas e daqueles que colaboram com o jornal Cruzeiro do Sul, que, nos seus 116 anos, vem contribuindo para a grandeza de Sorocaba, do Estado de São Paulo e do Brasil."
BREVES COMUNICAÇÕES;"O SR. JEFFERSON CAMPOS (PSB - SP. Sem revisão do orador.) - Sra. Presidente, em meu nome e no dos pastores da Igreja Quadrangular, que foram afetados e ficaram muito sensibilizados, quero me somar a todos os Deputados que já se solidarizaram com a Deputada Flordelis, em vista da tragédia que ocorreu com sua família, diante da morte do Pastor Anderson do Carmo.
A violência tem tomado conta de muitos setores da nossa sociedade. Nós, que combatemos a violência e temos votado leis que tentam combatê-la, temos nesta Casa um pacote anticrimes, que, por causa de vazamentos na imprensa, vazamentos do The Intercept, tem sido deixado em segundo plano. No entanto, o pacote é necessário para que crimes como este sejam contidos e a criminalidade, que disparou no nosso País, seja combatida de forma efetiva e séria. 
Portanto, meu apelo para que votemos este projeto. 
Um dos artigos que votaremos no pacote anticrimes, que foi enviado para esta Casa, trata das chamadas saidinhas temporárias. Nós tivemos na nossa cidade de Sorocaba uma tragédia muito grande: numa saidinha temporária, foi assassinada uma jovem promissora que saiu para fazer uma prova de vestibular. 
Nós estamos votando para que quem comete crimes hediondos, terrorismos e outros crimes não seja beneficiado com as saidinhas temporárias, que têm se tornado motivo de chacota e incentivo à criminalidade no nosso País.
Sra. Presidente, deixo registrado pronunciamento neste sentido e peço que seja divulgado pelo o programa A Voz do Brasil.
Muito obrigado."
PELA ORDEM;"O SR. JEFFERSON CAMPOS (PSB - SP. Pela ordem. Sem revisão do orador.) - Ao mesmo tempo, Sra. Presidente, em que eu justifico a minha votação anterior, eu quero deixar registrado aqui que hoje, dia 25 de junho, é o Dia dos PMs de Cristo, instituído no nosso Estado de São Paulo pela Lei nº 4.798, de 2012. A violência tem atingido dados e índices alarmantes. Eu vim para cá, esta semana, na certeza de que nós iríamos votar aqui a flexibilização do porte de armas, mas vi agora que o nosso Presidente retirou esse projeto que, no meu entendimento, é muito importante.
Eu quero dizer que nós temos uma filosofia de vida, que nós devemos ser donos do nosso silêncio, para não sermos escravos das nossas palavras. É uma pena que nós, num momento tão importante como esse, em que a violência cresce, em que eu exalto aqui os PMs de Cristo, que fazem um trabalho tão importante no meio da corporação, nós não possamos ter esta semana esta oportunidade.
Fica registrado o meu...
(Desligamento automático do microfone.)"
BREVES COMUNICAÇÕES;"O SR. JEFFERSON CAMPOS (PSB - SP. Sem revisão do orador.) - Sr. Presidente, gostaria de fazer uma saudação.
Estamos recebendo o Vereador Eliézer, Presidente da Câmara Municipal de Tupã; o Vereador Jurandi, Vice-Presidente da Câmara Municipal de Bastos; e o Vereador Edson, de Parapuã, junto com seu líder regional, nosso querido Pastor Valter, do Município de Tupã. Eu quero lhes dar as boas-vindas a este plenário. Eles vieram a trabalho: lutam por benefícios para suas cidades. Hoje nos dão o prazer de estarem aqui. 
Trata-se de pessoas sérias, que trabalham pelo bem dos seus Municípios e têm feito um grande trabalho nas Câmaras Municipais e na liderança regional eclesiástica, na pessoa do Conselheiro Estadual da Igreja do Evangelho Quadrangular, o Pastor Valter de Souza.
Sejam bem-vindos! Um abraço. Que Deus os abençoe!
Muito obrigado pela deferência, Sr. Presidente."
PEQUENO EXPEDIENTE;"O SR. JEFFERSON CAMPOS (PSB - SP. Sem revisão do orador.) - Sra. Presidente, eu gostaria de fazer o registro deste mês de setembro, quando estamos vivendo o Setembro Amarelo. Muito mais do que uma cor, é um alerta muito grande para toda a nossa população. No mundo, a cada 40 segundos, e no Brasil, a cada 2 horas, alguém tira a própria vida. Há diversos motivos para isso, emocionais e físicos. A ajuda tem que ser manifestada e ministrada por meio de muita orientação, de muita conversa e, para aqueles que têm a sua fé, de muita oração.
O problema está no Brasil todo. Em Sorocaba, por exemplo, estão acontecendo os Jogos Mortais III.
É importante tratar os jovens, as causas da depressão e as causas do suicídio. Muito mais do que fazer uma postagem, muito mais do que apenas falarmos, é preciso empreender as ações concretas em prol da preservação da vida.
Muito obrigado."
