0;1
PELA ORDEM;"O SR. JOSE MARIO SCHREINER (Bloco/DEM - GO. Pela ordem. Sem revisão do orador.) - Sra. Presidente, Sras. e Srs. Deputados, ocupo esta tribuna para falar de um assunto extremamente importante: o setor agropecuário. 
Antes, quero cumprimentar os alunos da nossa querida Goiás, de Anápolis e Goianésia, que estão visitando a nossa Casa.
Sra. Presidente, venho aqui para falar do setor agropecuário, um setor extremamente importante para o nosso País. Aliás, se não fosse ele, o Brasil, sem dúvida nenhuma, já teria fechado para balanço. O agronegócio no meu Estado, Goiás, tem sido sua âncora. Mais de 70% do PIB, das riquezas do nosso Estado, são alicerçados no setor agropecuário.
Quero comunicar que, na próxima semana, irá ocorrer um evento extremamente importante para o agronegócio: a nossa feira Tecnoshow, realizada na cidade de Rio Verde, no sudoeste do Estado. A Tecnoshow, que está sendo realizada pelo 18º ano consecutivo, tem a cada ano ocupado espaços mais importantes.
Para os senhores e as senhoras terem uma ideia, a Tecnoshow COMIGO utiliza uma área de 60 hectares. Equivale a 60 campos de futebol o espaço onde se realiza a feira. Mais de 600 expositores estão ali para colocar as máquinas, os equipamentos, enfim, tudo aquilo que o setor tem de moderno. Aliás, o que tem promovido um grande avanço no setor agropecuário são a ciência e tecnologia. Tudo isso está exposto na Tecnoshow COMIGO, do dia 8 ao dia 12, para que os visitantes, os produtores, os técnicos possam utilizar e ver o que ocorre. Para se ter uma ideia da dimensão dos negócios realizados, no ano passado eles somaram mais de 2,5 bilhões, sendo que mais de 100 mil pessoas estiveram visitando a feira. 
Então, quero aproveitar este momento para, por meio da TV Câmara, divulgar para todo o Brasil esse importante evento que a cidade de Rio Verde realiza através do nosso Presidente da Cooperativa Agroindustrial dos Produtores Rurais do Sudoeste Goiano - COMIGO, Antonio Chavaglia, e de toda a sua equipe. Quero também dar os nossos parabéns a todos eles.
Informo ainda que no fim do dia de hoje estaremos em Mineiros realizando uma audiência pública sobre a possível implantação de uma unidade do Instituto Federal Goiano naquela querida cidade.
A implantação desse Instituto Federal é extremamente importante, pois leva o ensino tecnológico aos nossos jovens, para que possam construir, por meio da educação, um futuro melhor."
PELA ORDEM;"O SR. JOSE MARIO SCHREINER (DEM - GO. Pela ordem. Sem revisão do orador.) - Sr. Presidente, quero aproveitar este momento para comunicar o sucesso de uma feira que foi realizada na cidade de Rio Verde, em Goiás, a Tecnoshow Comigo.
Para V.Exas. terem uma ideia, foram ali comercializados 3 bilhões e 400 milhões de reais em máquinas e equipamentos. Houve um aumento de 40% em relação ao ano de 2018. Circularam por lá mais de 120 mil pessoas.
Eu aproveito este momento para parabenizar a nossa cooperativa Comigo, o Presidente Antonio Chavaglia, a sua Diretoria, todos os colaboradores dessa importante cooperativa.
Quero dizer a todos que o setor agropecuário, que tem contribuído tanto para Goiás e para o Brasil, continua mostrando a sua força.
Peço que este pronunciamento seja inserido no programa A Voz do Brasil."
PELA ORDEM;"O SR. JOSE MARIO SCHREINER (DEM - GO. Pela ordem. Sem revisão do orador.) - Sra. Presidente, só quem não conhece o meio rural do Brasil não se atém a uma matéria tão importante como esta.
O produtor rural, os trabalhadores rurais de certa forma hoje vivem reféns da marginalidade e da criminalidade no meio rural, até pela própria característica do isolamento dos produtores e trabalhadores rurais do nosso País. Não é raro vermos famílias inteiras reféns, tanto de proprietários como também de trabalhadores rurais, de quadrilhas especializadas em roubo de gado e de máquinas. Por isso nós defendemos o porte de arma não só na propriedade, mas também em todo o perímetro das propriedades rurais do nosso País.
O Democratas vota ""não"" à obstrução da discussão desta matéria."
PELA ORDEM;"O SR. JOSE MARIO SCHREINER (DEM - GO. Pela ordem. Sem revisão do orador.) - Sra. Presidente, só quem não conhece a realidade do homem e da mulher rural, do pequeno, do médio e do grande proprietário e, principalmente, dos trabalhadores rurais não entende a vulnerabilidade que os produtores rurais vivem no nosso País.
Portanto, possibilitarmos a eles terem uma arma para defender não só a sua casa, mas também o perímetro da sua propriedade, é fundamental, haja vista que o isolamento em que vivem é muito grande.
Digo mais, Sra. Presidente: hoje, no meio rural, muitas vezes, chegando a noite, os trabalhadores e os produtores, tomados de pânico, pegam o seu automóvel ou a sua motocicleta e se dirigem à cidade.
Por isso, o Democratas vota ""não"" à retirada de pauta deste projeto, Sra. Presidente."
COMISSÃO GERAL;"O SR. JOSE MARIO SCHREINER (DEM - GO) - Sr. Presidente, Sras. e Srs. Deputados, quero saudar os autores desta Comissão Geral, Deputado Vilson da Fetaemg, Deputado Carlos Veras e Deputado Heitor Schuch, do nosso Rio Grande do Sul; saudar todas as lideranças que aqui estão presentes, lideranças rurais, da agricultura familiar, Prefeitos, Vereadores, presidentes de federações dos trabalhadores; saudar os nossos amigos visitantes do Rio Grande do Sul, de Minas Gerais e do meu querido Estado de Goiás. 
Eu quero dizer que, sem dúvida nenhuma...
(Desligamento automático do microfone.)"
BREVES COMUNICAÇÕES;"O SR. JOSE MARIO SCHREINER (DEM - GO. Sem revisão do orador.) - Sra. Presidente, Sras. e Srs. Deputados, nós aprovamos hoje, na Comissão de Agricultura e Desenvolvimento Rural da Câmara dos Deputados, um projeto de lei de nossa autoria que visa trabalhar a questão do leite em pó importado.
Esse projeto diz que o leite em pó importado, para ser internalizado no Brasil, precisa de 70% do seu prazo de validade ainda vigente. Esse projeto visa também proteger 1 milhão e 200 mil produtores de leite do País e os mais de 200 milhões de consumidores que nós temos, que muitas vezes têm dúvidas em relação à qualidade do leite em pó importado, que chega quase vencendo ao nosso País.
Eu quero aqui cumprimentar a Relatora do projeto, a Deputada Aline Sleutjes, que fez um relatório extremamente contundente, e toda a Comissão de Agricultura, que se empenhou e aprovou esse projeto por unanimidade.
Quero aqui também trazer uma notícia que surgiu no início da tarde de hoje em relação à saúde do Governador Ronaldo Caiado. Noticiou-se que o Governador de Goiás, o meu Governador Ronaldo Caiado, havia sofrido um enfarte. Quero dizer a todos os goianos e a todo o Brasil que a informação que nós temos de Goiânia é de que ele realmente sofreu uma pressão muito forte no tórax, foi conduzido ao hospital, mas está muito bem de saúde, graças a Deus.
Nós queremos agradecer a torcida de todos os colegas - ele esteve aqui por cinco mandatos -, de todos os goianos e de todos os brasileiros que têm grande estima e grande admiração por esse grande talento da política brasileira, o Governador Ronaldo Caiado.
Obrigado, Sra. Presidente."
PELA ORDEM;"O SR. JOSE MARIO SCHREINER (DEM - GO. Pela ordem. Sem revisão do orador.) - Sra. Presidente, foi assinado hoje, no Ministério da Agricultura, um convênio extremamente importante com o Ministério da Justiça, que visa coibir a venda casada nos financiamentos rurais.
Nós sabemos que os produtores rurais do nosso Brasil, ao procurarem um agente financeiro, muitas vezes são incitados ou quase obrigados a deixar parte do recurso do financiamento em seguro, em títulos de capitalização, fazendo, reduzindo o dinheiro necessário a sua lavoura, a sua criação. Muitas vezes, os juros são de 8% para quem recebe subvenção, mas isso eleva muito o custo dessa operação. Pessoas imaginam que o produtor rural pega dinheiro a 8%, mas, no final do ano, ele paga 18%.
Portanto, Sra. Presidente, Sras. e Srs. Deputados, esse foi um avanço muito grande.
Parabéns!"
PEQUENO EXPEDIENTE;"O SR. JOSE MARIO SCHREINER (DEM - GO. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, aproveito este minuto que me é concedido para falar de uma importante audiência pública realizada nesta manhã, na Comissão de Agricultura, nesta Câmara dos Deputados, na qual tratamos da Resolução nº 800 da Agência Nacional de Energia Elétrica - ANEEL, que visa fazer com que produtores rurais que usam irrigação apresentem documento de licenciamento ambiental e outorga.
Sr. Presidente, Sras. e Srs. Deputados, a questão é que, na grande maioria dos Estados brasileiros, leva-se de 5 anos a 10 anos para se obter essa licença. A Resolução nº 800 prejudica os produtores rurais do Brasil, prejudica sobremaneira os irrigantes e, acima de tudo, comete injustiça. Eu penso que a ANEEL deveria fazer com que os órgãos de licenciamento ambiental dos Estados dessem celeridade a esses processos.
Por fim, quero tratar de outro assunto: energia solar, energia fotovoltaica.
Foram muito incentivados no Brasil a instalação e o uso de energia solar, que é uma energia limpa e renovável. Agora a ANEEL quer taxar a energia gerada pelo Sol, a energia fotovoltaica, colocando uma taxa de 67% em cima da energia gerada. Isso é um absurdo completo! Isso desestimula as pessoas que querem investir e, acima de tudo, prejudica as pessoas que acreditaram nesses incentivos, financiaram essas obras, financiaram esses mecanismos e agora se veem totalmente prejudicadas. Além disso, muitos investidores internacionais que querem investir no Brasil veem essa situação como uma demonstração de insegurança jurídica e deixam de investir no nosso País.
Obrigado, Sr. Presidente."
HOMENAGEM;"O SR. JOSE MARIO SCHREINER (DEM - GO. Sem revisão do orador.) - Obrigado, Sr. Presidente. Quero cumprimentá-lo por propor esta homenagem aos 40 anos da FAO. Sem dúvida nenhuma, o mundo da alimentação, o mundo da segurança alimentar é outro depois da FAO. 
Cumprimento todos os membros da Mesa, o Roberto Simões, nosso Vice-Presidente da CNA, o Fernando Schwanke, nosso Embaixador da ABC, o Vice-Presidente da CONTAG, enfim, todos.
Eu gostaria de solidarizar-me com a FAO, esse órgão de extrema importância, pelos seus 40 anos e pelo trabalho desenvolvido em conjunto com a Agência Brasileira de Cooperação e com o Ministério da Agricultura. Este é um momento ímpar, e eu não tenho dúvida de que nós podemos avançar.
Quero aproveitar para fazer o registro de que hoje temos aqui a visita do meu pai, Sr. Erich Schreiner, que vem lá de Santa Catarina, e da minha mãe, D. Marieta, pai e mãe de sete filhos, criados na roça, tirando leite todos os dias. Eles hoje nos honram com a sua presença, juntamente com a minha irmã Hermine e meu cunhado Jorge, em visita pela primeira vez a esta Casa. Quero homenageá-los e, é claro, parabenizar publicamente a minha mãe, D. Marieta, pelos seus 86 anos.
Obrigado. 
Parabéns a todos!"
ENCAMINHAMENTO DE VOTAÇÃO;"O SR. JOSE MARIO SCHREINER (DEM - GO. Sem revisão do orador.) - Sr. Presidente, o presente destaque trata de reincluirmos na Medida Provisória nº 897 um termo extremamente importante que trata das nossas cooperativas de crédito no Brasil. Trata-se de um segmento que vem crescendo muito, que vem atendendo a grande parte da população rural e da população urbana e, acima de tudo, aos pequenos produtores, que, às vezes, estão nos rincões dos Estados do nosso País.
Como no destaque anterior foram retiradas as Regiões Norte e Nordeste, o destaque que estamos apresentando trata de reincluir na Região Centro-Oeste a possibilidade de as cooperativas de crédito aplicarem 10% dos recursos dos fundos constitucionais, fazendo com que pequenos Municípios que não têm agência bancária e produtores menores que não têm acesso a agentes financeiros possam obter um financiamento através das nossas cooperativas de crédito, que até agora tinham a necessidade de passar pelo CONDEL. Como todos nós sabemos, o CONDEL, é claro, não tem capacidade nenhuma de análise destes projetos.
Portanto, o presente destaque trata exatamente de fortalecermos nossas cooperativas de crédito. Acreditamos no sistema cooperativista, nas cooperativas de crédito, como meio de atingirmos grande parte dos produtores, principalmente os pequenos produtores que precisam adquirir um pequeno equipamento, animais, enfim, aquilo que os fundos constitucionais puderem atender.
Por isso, peço aos nobres Deputados e às nobres Deputadas que votem ""sim"" ao destaque ora apresentado.
Muito obrigado."
