0;1
PELA ORDEM;"A SRA. LEANDRE (PV - PR. Pela ordem. Sem revisão da oradora.) - Presidente, primeiro eu quero informar a nossa saída do bloco. Quero registrar a nossa gratidão a todos os partidos que estiveram junto conosco, ao PDT. O Líder André nos encabeçou. Externo o meu respeito, a minha admiração pelos Líderes e pelos Parlamentares.
Inclusive, quero fazer um agradecimento a V.Exa., que fez valer o Regimento quando das composições partidárias em funcionamento dentro da Casa. Então, em nome da bancada verde, agradeço a V.Exa. e a todos os Parlamentares que compuseram o bloco conosco.
Nós temos algumas ressalvas em relação a este projeto, mas não queremos que ele seja retirado da pauta. A nossa orientação é ""não""."
PELA ORDEM;"A SRA. LEANDRE (PV - PR. Pela ordem. Sem revisão da oradora.) - Presidente, o PV vota ""sim"" nesta orientação, mas acredita que o Deputado Paulinho da Força poderia aproveitar a Emenda nº 1, que veio do Senado. Como se trata de algo provisório, 2 anos nós acreditamos que é um tempo extremamente razoável para se organizar alguma coisa que vai se tornar definitiva."
PELA ORDEM;"A SRA. LEANDRE (PV - PR. Pela ordem. Sem revisão da oradora.) - Sr. Presidente, quero fazer uma consideração em relação a essa emenda do NOVO. Não significa que os partidos não terão punição a partir de 2019 na aplicação dos recursos que são destinados para as mulheres. O que se fez foi um acordo com o Relator da proposta para que, em contrapartida de S.Exa. deixar este artigo da reprovação de contas pela não aplicação dos recursos, seja retirada a dos anos anteriores, dando a eles uma oportunidade de se organizarem daqui para frente.
O PV, cumprindo o acordo, orienta o voto ""não""."
PELA ORDEM;"A SRA. LEANDRE (PV - PR. Pela ordem. Sem revisão da oradora.) - Nós conhecemos a realidade da saúde pública do Brasil, conhecemos o que representam as Santas Casas para o sistema de saúde pública do Brasil. O que estamos fazendo é uma medida tardia. Já discutimos isso há muitos anos. Inclusive, foi até feito um acordo nesta Casa, o que não foi cumprido.
Não está sendo feito nenhum tipo de favor às Santas Casas, até porque o dinheiro que elas tomarem como empréstimos elas terão que devolver, e o risco que essa operação financeira representa é muito pequeno.
Então, realmente, a medida apresentada pela Deputada Carmen Zanotto é extremamente importante e merece o apoio de todos os Parlamentares aqui, porque as Santas Casas precisam, merecem. Elas fazem um trabalho que muitas vezes é dever do Estado, que não tem condição de fazê-lo. Se as Santas Casas se retirarem do sistema público, eu quero ver como é que o Governo vai fazer para atender toda a população brasileira.
	O PV orienta ""sim""."
PELA ORDEM;"A SRA. LEANDRE (PV - PR. Pela ordem. Sem revisão da oradora.) - Sra. Presidente, o PV orienta ""não"".
Eu quero aproveitar esta oportunidade para fazer um comunicado e também um convite a todos os Parlamentares desta Casa. Amanhã a Frente Parlamentar Mista da Primeira Infância organizará mais uma série de diálogos com especialistas sobre o tema. Estarão na Casa especialistas que desenvolveram o Marco Legal da Primeira Infância, uma lei muito importante que foi aprovada por esta Casa e que abre uma janela de oportunidades para que possamos mudar a história do nosso País.
Sabemos que todas as matérias que tramitam nesta Casa têm a sua relevância, mas precisamos pensar no futuro olhando para ele agora. Nós precisamos mudar a história mudando o começo da história. Então, eu queria convidar, em nome da Frente Parlamentar da Primeira Infância, todos os Parlamentares para participarem amanhã, a partir das 10 horas, da série Diálogos com Especialistas, no Plenário 15.
Presidente, gostaria que este pronunciamento fosse divulgado no programa A Voz do Brasil."
PELA ORDEM;"A SRA. LEANDRE (PV - PR. Pela ordem. Sem revisão da oradora.) - Presidente, o PV entende que a medida provisória para ampliar o prazo do Programa de Regularização Ambiental é necessária. Não temos contrariedade na questão da medida provisória original. Porém nos posicionamos a favor da votação nominal, porque entendemos que, se nós votarmos o PLV, traremos muito dano ao meio ambiente e, principalmente, iremos desconstruir um trabalho que levou mais de 10 anos para ser construído nesta Casa. Nós estaremos deseducando e mostrando que muitas vezes fazer o que é errado compensa, quando damos anistia para inúmeros crimes ambientais que foram cometidos.
Então, o PV orienta ""sim"" para votar a medida provisória original. Percebendo que não haja consenso para votarmos a medida provisória original, nós vamos obstruir todas as votações também."
COMO LÍDER;"A SRA. LEANDRE (PV - PR. Como Líder. Sem revisão da oradora.) - Presidente, primeiro eu quero dizer que a bancada do Partido Verde tem atuado de maneira muito responsável em tudo aquilo que garante a melhoria da qualidade de vida do povo brasileiro.
Quando a medida provisória veio ao plenário, nós entendemos a importância, a relevância e a urgência que ela tem para prorrogar o prazo de adesão ao Programa de Regularização Ambiental. Até aí somos favoráveis ao texto original da medida provisória.
Agora, com todo o respeito, eu quero me dirigir ao excelente Deputado Sergio Souza, que é o Relator, pessoa pela qual nós temos um enorme respeito. Sabemos do trabalho de S.Exa. Sabemos que S.Exa. fez um grande esforço nesse trabalho. Mas eu também quero falar para aqueles Deputados que dizem que aqui nós estamos falando mentiras.
A grande verdade é que o art. 59 do Código Florestal diz que as multas anteriores a 22 de julho de 2008 serão convertidas em recuperação, em serviços ambientais, que é o nosso grande interesse. Então, não se vai pagar a multa, mas vai precisar recuperar a área que se degradou.
Porém, traz-se um novo elemento e se cria um novo marco florestal dentro da medida provisória quando se altera a ordem das coisas e se traz a lei dos biomas, que diz que, a partir dela, não se precisa mais recuperar o que ficou para trás. Por exemplo, na Lei da Mata Atlântica, tudo que foi desmatado antes de 2016, além de não se precisar pagar multa não é preciso recuperar.
Então, nós entendemos que isso, sim, é realmente uma anistia. Isso traz um desequilíbrio para o sistema, novas variáveis. Nós entendemos que temos que discutir isso. Estamos abertos a fazer essa discussão, mas não dentro da medida provisória.
Por isso, o Partido Verde apoia o destaque do Cidadania.
E mais: infelizmente isso traz para a sociedade uma mensagem de que quem cumpre a lei é otário.
Nós precisamos sair deste cenário em que há um verdadeiro convite ao descumprimento da lei. Nós fazemos uma lei e, quando ela entra em vigor e nós começamos a ver algum resultado, acabamos fazendo um convite para as pessoas descumprirem a lei.
Por isso, o PV é contra o projeto de conversão e a favor da medida provisória como ela está. Nós entendemos que se trata de uma iniciativa do Governo, algo que foi acertado, um instrumento legítimo que tem relevância e urgência.
Portanto, o PV vota a favor da medida provisória e contra o projeto de conversão."
PELA ORDEM;"A SRA. LEANDRE (PV - PR. Pela ordem. Sem revisão da oradora.) - Sr. Presidente, nós entendemos que, se existem irregularidades, fraudes, qualquer coisa ilícita, é necessário, sim, que sejam apuradas, mas entendemos também que a medida provisória tem muitas coisas que precisam ser questionadas.
Não vamos obstruir agora, mas queremos que seja votado o projeto de conversão, para que nós possamos, inclusive, votar destaques de votação em separado em muitas questões com que não concordamos.
O PV orienta, neste momento, ""não""."
PELA ORDEM;"A SRA. LEANDRE (PV - PR. Pela ordem. Sem revisão da oradora.) - Presidente, é inegável que a Lei de Licitações é importante e que é importante que nós avancemos. O PV vota contra o adiamento. Porém, nós também não podemos nos esquecer da situação de Brumadinho. Quando tudo aquilo aconteceu, a tragédia já estava anunciada, mas, quando houve a tragédia, ninguém estava preparado.
Nós concordamos integralmente com a questão de Brumadinho. Faz mais de 2 semanas que estamos protelando isso. Temos certeza de que não podemos sair esta semana das sessões sem uma resposta aos projetos de Brumadinho, mas que sejam claros, transparentes, que defendam o meio ambiente e principalmente que defendam as pessoas que estão em situação de vulnerabilidade ambiental - sabemos o preço que cada uma delas paga quando estão sendo afetadas. Se não formos nós aqui para defender as pessoas que estão lá pagando o preço, quem será que vai defendê-las?"
PELA ORDEM;"A SRA. LEANDRE (PV - PR. Pela ordem. Sem revisão da oradora.) - Presidente, o PV concorda com o projeto, porém não concorda com a mudança do Fundo Social. O Fundo Social é destinado para educação, saúde pública, cultura, esporte, ciência e tecnologia, meio ambiente, mitigação de mudanças climáticas, áreas que já não têm recursos suficientes. Se nós mexermos nesse fundo, seguramente o prejuízo vai ser muito maior do que o ganho que possamos ter. 
Então, nós orientamos ""sim"" ao projeto, mas queremos deixar registrado que não concordamos com a mudança do Fundo Social. Apoiamos o destaque."
