dataHoraInicio;keywords;tipoDiscurso;transcricao
2019-02-25T18:56;CRACK, DEPENDENTE QUÍMICO, RECUPERAÇÃO, COMUNIDADE TERAPÊUTICA, ATUAÇÃO.;PELA ORDEM;"O SR. EROS BIONDINI (Bloco/PROS - MG. Pela ordem. Sem revisão do orador.) - Sra. Presidente, nobres colegas, como Presidente da Frente Parlamentar Mista em Defesa das Comunidades Terapêuticas, que pretende atuar na recuperação de dependentes químicos, quero dizer que aqui houve uma mistura de assuntos: luta antimanicomial e comunidades terapêuticas. 
Eu sou resultado do trabalho dessa comunidades. No meu gabinete, há vários assessores e assessoras que são ex-dependentes do crack e que um dia, voluntariamente, procuraram ajuda e se recuperaram numa comunidade terapêutica, onde foram recebidos de forma totalmente acolhedora e voluntária.  
Portanto, Sra. Presidente, eu gostaria de dizer que quando se mencionar essa luta, que é nobre, que não se faça menção ás comunidades terapêuticas que hoje no Brasil acolhem e recuperam os nossos jovens dependentes do crack. Ai do Brasil se não houvesse essas comunidades para socorrer os nossos jovens, muitos inclusive encaminhados por...
(Desligamento automático do microfone.)"
2019-04-25T10:44;"LUIZ HENRIQUE MANDETTA, MINISTRO DE ESTADO DA SAÚDE, INCLUSÃO, MEDICAMENTO, SISTEMA ÚNICO DE SAÚDE (SUS), ATROFIA MUSCULAR ESPINHAL (AME), DOENÇA RARA.
FRENTE PARLAMENTAR MISTA EM DEFESA DAS COMUNIDADES TERAPÊUTICAS, ACOLHEDORAS E APACS, RECUPERAÇÃO, CRACK, ENTORPECENTE, DEPENDENTE QUÍMICO, APOIO POLÍTICO.
MPV 859/2018, MEDIDA PROVISÓRIA, ALTERAÇÃO, LEI DO FGTS, FUNDO DE GARANTIA DO TEMPO DE SERVIÇO (FGTS), EFETIVAÇÃO, APLICAÇÃO, RECURSOS, OPERAÇÃO DE CRÉDITO, HOSPITAL FILANTRÓPICO, ENTIDADE SEM FINS LUCRATIVOS, SANTA CASA DE MISERICÓRDIA, PRESTAÇÃO DE SERVIÇOS, SISTEMA ÚNICO DE SAÚDE (SUS), DEFESA.
PL 7663/2010, PROJETO DE LEI ORDINÁRIA, ALTERAÇÃO, NOVA LEI ANTIDROGAS, DEFESA, APROVAÇÃO, SENADO FEDERAL.";COMO LÍDER;"O SR. EROS BIONDINI (PROS - MG. Como Líder. Sem revisão do orador.) - Sra. Presidente Geovania de Sá, nobres Deputadas e Deputados, amigos que nos acompanham pelos meios de comunicação nos quatro cantos do nosso País, do nosso Brasil, hoje venho aqui para falar sobre um tema muito importante, qual seja, a recuperação dos nossos dependentes químicos.
Na minha adolescência, tive a oportunidade de ser recuperado depois de passar por um momento de utilização de drogas e dediquei, a partir daí, não só a minha juventude, mas toda a minha vida à possibilidade de proporcionar a outros jovens recuperação do uso de drogas e a muitas famílias que sofrem por causa do crack e outras drogas a chance de verem seus filhos ou terem seus filhos de volta às suas casas.
É bem certo que esta semana foi uma semana muito importante para outras causas que também defendo, Sra. Presidente. O Ministro Mandetta assinou a inclusão do medicamento Spinraza no SUS para o tratamento da atrofia muscular espinhal - AME, uma doença rara. Essa é uma grande conquista. Eu, particularmente, em Minas Gerais, há muitos anos luto por isso. 
Ontem foi um dia realmente, podemos dizer, marcante e histórico para as pessoas que sofrem com doenças raras. Ontem também obtivemos uma grande vitória em relação às santas casas, já que surgiu a possibilidade de parte do FGTS ser destinada a essas instituições filantrópicas, aos hospitais filantrópicos e santas casas, que estão espalhados pelo Brasil e fornecem vagas pelo SUS.
Nós relançamos a Frente Parlamentar Mista em Defesa das Comunidades Terapêuticas na terça-feira no Senado Federal, com a presença do Ministro Osmar Terra, de Senadores, de Deputados e, principalmente, do tão importante segmento das comunidades terapêuticas espalhadas pelo Brasil. 
Quero aproveitar para, através dos meios de comunicação e, ao vivo, das redes sociais, por meio das quais estamos sendo acompanhados, Sra. Presidente, agradecer o imenso apoio que estamos tendo nesta nossa luta tão nobre e tão cara para recuperar os nossos jovens, as nossas mulheres, os homens e os adolescentes do vício das drogas no Brasil.
Nós - e eu posso considerar assim, porque estou à frente da Presidência da Frente Parlamentar em Defesa das Comunidades Terapêuticas desde 2011 - estamos vivendo o melhor momento de valorização dessas atividades. Nos últimos 3 meses, nós vimos mais realizações em prol da política de drogas no Brasil do que nos últimos 20 anos. Isso nos alegra, porque é fruto de muito sacrifício e esforço das comunidades terapêuticas. Há 2 mil unidades de comunidades terapêuticas espalhadas pelo Brasil, comunidades vocacionadas a acolher e recuperar os nossos irmãos que estão na dependência química.
Então, no Senado, lançamos a frente, com um apoio enorme. Estava lotado o plenário, com pessoas vindas de todos os Estados do Brasil. Também na Sessão Solene dos 50 anos de atividade das comunidades terapêuticas no Brasil, tivemos um recorde, podemos dizer assim, de participação da sociedade.
Quero agradecer o grande apoio que nós estamos tendo da nossa população, da sociedade, das famílias. E já vimos tendo há muito tempo esse apoio, porque qual família não se preocupa hoje com os seus filhos nas drogas? Qual mãe hoje pode estar 100% tranquila dizendo ""Meu filho pode sair e voltar a hora que quiser; não tenho medo nem receio de que ele utilize droga ou que, por causa de alguém drogado ou embriagado, ele acabe sendo atingido""? Todas as famílias no Brasil têm essa preocupação, e essa é a causa que eu defendo aqui, essa é a bandeira que eu levanto há muitos anos aqui na Câmara dos Deputados. Quero agradecer também aos Srs. e Sras. Deputados que têm nos apoiado nessa causa da recuperação dos dependentes químicos. 
Querido amigo Deputado Fred Costa, V.Exa., em Belo Horizonte, Minas Gerais, também é um grande defensor da vida, uma pessoa que tem nos ajudado muito. Se nós andarmos pelas cidades - e não só nas capitais, não só na cracolândia, em São Paulo, mas em qualquer cidade, proporcionalmente -, veremos nossos jovens jogados nas ruas, andando muitas vezes como zumbis, abandonados à mercê da sorte por causa do vício do crack. Sabemos que, por causa das drogas, a violência, a criminalidade, a saúde, a educação, a assistência social, tudo isso é impactado.
E eu queria fazer um apelo, Sra. Presidente. Tramita na outra Casa o Projeto de Lei da Câmara nº 37, de 2013, de autoria do hoje Ministro Osmar Terra, que trata de políticas de drogas. Tivemos um decreto, assinado pelo nosso Presidente Bolsonaro, muito bem feito e elaborado, que foi um grande avanço. Tivemos a assinatura do edital que ampliou de 2.900 para quase 12 mil a quantidade de vagas de dependentes químicos para acolhimento no Brasil. Quero deixar meu apelo aos Senadores que se preocupam com as famílias, que se compadecem dos jovens que estão morrendo por causa das drogas, para que votem com urgência o PLC 37, para dar condições de recuperação, prevenção e reinserção aos nossos jovens. Esse projeto tramita no Senado há 6 anos. Não podemos esperar mais. Por isso, faço esse clamor, contando com o apoio de todos.
Eu agradeço muito o seu carinho, Presidente, e a oportunidade de falar hoje no plenário da Câmara."
2019-05-21T19:52;IGREJA CATÓLICA, IMACULADO CORAÇÃO DE MARIA, FRENTE PARLAMENTAR MISTA CATÓLICA APOSTÓLICA ROMANA, HOMENAGEM.;PELA ORDEM;"O SR. EROS BIONDINI (PROS - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu gostaria de fazer um comunicado. 
Hoje foi um dia muito especial para nós da Frente Parlamentar Mista Católica Apostólica Romana. E sempre atuamos em parceria com a Frente Parlamentar Evangélica do Congresso Nacional. O Deputado Diego Garcia, o Deputado Hugo Leal, o Deputado Flavinho, o Deputado Francisco Jr., o Deputado Jesus Sérgio, a Deputada Chris Tonietto e este Deputado estivemos juntos com os principais movimentos marianos, porque este é o mês de Nossa Senhora de Fátima. No Palácio do Planalto fizemos um gesto de homenagem e de consagração ao Imaculado Coração de Maria, um gesto singelo, mas de fé, de amor e de oração pelo nosso Brasil, unidos com todos aqueles que professam outras religiões, mas todos pedindo a Deus pelo Brasil. Foi um dia histórico.
Parabéns à Frente Parlamentar! 
Agradecemos a acolhida que tivemos no Palácio do Planalto.
Obrigado, Sr. Presidente."
2019-06-04T19:20;ORIENTAÇÃO DE BANCADA, REQUERIMENTO DE DESTAQUE DE VOTAÇÃO EM SEPARADO, EMC 29/2019, EMENDA DE COMISSÃO, MPV 875/2019, MEDIDA PROVISÓRIA, PARTIDO REPUBLICANO DA ORDEM SOCIAL (PROS), VOTO FAVORÁVEL.;PELA ORDEM;"O SR. EROS BIONDINI (PROS - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, hoje é o dia de todos nós, Deputados e Deputadas - e eu tenho certeza de que o Governo tem essa sensibilidade -, nos unirmos em solidariedade às famílias dos nossos irmãos mineiros que perderam suas vidas na tragédia de Brumadinho. Com certeza, todo recurso possível para minimizar o sofrimento dessas famílias precisa ter o nosso apoio. No sofrimento nós devemos ser solidários uns com os outros, independentemente de morarmos em Minas Gerais ou não.
Portanto, nós encaminhamos o voto ""sim"", Sr. Presidente, à ajuda maior para as famílias atingidas direta ou indiretamente por essa tragédia.
Aproveito, Sr. Presidente, para dizer da nossa solidariedade para com todos aqueles que hoje ainda passam por esse sofrimento."
2019-06-04T19:44;MPV 875/2019, MEDIDA PROVISÓRIA, APROVAÇÃO, SOLIDARIEDADE, VÍTIMA, DESASTRE AMBIENTAL, ROMBIMENTO, BARRAGEM DE REJEITO, BRUMADINHO (MG), BOMBEIRO, ATUAÇÃO.;PELA ORDEM;"O SR. EROS BIONDINI (PROS - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, hoje nós temos a oportunidade não só de solicitar e de contar com a colaboração de todos os Deputados e Deputadas, independentemente se são de Minas Gerais, para conseguirmos um apoio maior às famílias das vítimas da tragédia de Brumadinho, mas também de honrar os nossos heróis bombeiros, a fim de que eles tenham todo tipo de auxílio e ajuda nos próximos anos, já que foram aqueles que enfrentaram os piores horrores na busca pelas vítimas e sobreviventes. Infelizmente muitos deles acharam só parte de corpos dos nossos irmãos mineiros vitimados na tragédia de Brumadinho.
Portanto, Sr. Presidente, hoje é o dia de todos nós, não só da bancada de Minas Gerais, mas também das de todos os Estados, darmos essa solidariedade aos mineiros de Brumadinho."
2019-06-25T18:12;"PROPOSIÇÃO LEGISLATIVA, ROMPIMENTO, BARRAGEM DE REJEITO, BRUMADINHO (MG), BENEFÍCIO, POPULAÇÃO, VOTAÇÃO.
DIA INTERNACIONAL DE COMBATE ÀS DROGAS, SEMANA NACIONAL ANTIDROGAS, CAMPANHA PUBLICITÁRIA, COMBATE, PREVENÇÃO, ENTORPECENTE.
MPV 885/2019, MEDIDA PROVISÓRIA, FUNDO NACIONAL ANTIDROGAS (FUNAD), RECURSOS, ALIENAÇÃO DE BENS, APREENSÃO, TRÁFICO DE DROGA, DESTINAÇÃO, POLÍCIA, TRANSFERÊNCIA VOLUNTÁRIA. 
FERNANDINHO, CANTOR, IGREJA EVANGÉLICA, DECLARAÇÃO, RETRATAÇÃO.";COMO LÍDER;"O SR. EROS BIONDINI (PROS - MG. Como Líder. Sem revisão do orador.) - Sr. Presidente, Sras. Deputadas, Srs. Deputados, hoje podemos dizer que é o dia de Minas Gerais, porque os mineiros choram não é de hoje a morte dos seus familiares, dos seus entes queridos nas tragédias que todo o Brasil conhece de cor. Infelizmente, de Mariana até Brumadinho, nós não tivemos uma ação sequer.
E hoje, Sr. Presidente, Deputado Rodrigo Maia, V.Exa. pauta projetos importantíssimos, para fazer justiça àqueles que foram vítimas do rompimento da barragem de Brumadinho, um ato criminoso.
Portanto, nós queremos fazer coro e pedir a todos os partidos que se unam num consenso, para podermos dar uma sinalização ao Brasil de sensibilidade, de compaixão e, sobretudo, de protagonismo e atitude na política aqui no Parlamento.
Sr. Presidente, eu quero tratar de outro assunto, aproveitando este dia tão importante. Nós estamos vivendo a Semana Internacional de Combate às Drogas e a Semana Nacional de Prevenção às Drogas. Como Presidente da Frente Parlamentar em Defesa das Comunidades de Recuperação a Dependentes Químicos, eu quero dizer da importância dessa nossa luta pela prevenção, recuperação e reinserção dos nossos irmãos que são vítimas do crack, da cocaína e de outras drogas.
Eu, infelizmente, na minha juventude, também passei por esse mal, que foi a utilização de drogas. Eu fiz a minha mãe sofrer, minha família sofrer, mas tive a oportunidade de recomeçar minha vida. Esta é a minha bandeira aqui na Câmara: fazer com que outros jovens no Brasil, milhares de jovens, possam se recuperar.
Amanhã, será lançada a Campanha Nacional de Prevenção ao Uso de Drogas, com o tema Você nunca será livre se escolher usar drogas.
Eu quero, Sr. Presidente, aproveitar esse grande movimento no Brasil este ano, que fez com que aprovássemos a lei da nova Política Nacional sobre Drogas, fizéssemos a medida provisória que vai acelerar a disponibilização dos bens apreendidos do tráfico, para dizer que as comunidades terapêuticas, muitas delas de origem evangélica e católica, elas nos unem a todos. Qual família no Brasil não sofre ou não tem preocupação com seus filhos em relação às drogas?
Eu sei porque a minha teve. Eu sei daquelas que estão ao meu redor e de outras milhares de famílias. Eu, hoje, tenho cinco assessores que são ex-dependentes do crack, mostrando que é possível vencer o crack, que é possível se recuperar.
E por falar dessa comunhão e dessa parceria tão exemplar - e até invejável - entre católicos e evangélicos para recuperar os nossos jovens das drogas e também de outras bandeiras em defesa da vida, da família e contra o aborto, eu queria dizer, Sr. Presidente, que nós devemos estar sempre unidos. Infelizmente, na Marcha para Jesus, o cantor Fernandinho, que todos nós admiramos, foi muito infeliz quando usou a frase: ""O Brasil não tem uma senhora, o Brasil tem um senhor (...)"". 
Nós estamos suando sangue para tentar promover a unidade. Às vezes, quando eu faço um show em lugares onde há bandas evangélicas e católicas, nós, muitas vezes, evitamos falar coisas que constranjam os evangélicos. Agora, vem um cantor renomado e respeitado por nós católicos e faz essa ofensa.
Quando nós vimos muitas pessoas zombarem da nossa fé cristã em algumas marchas, nós ficamos todos chateados: evangélicos, católicos, espíritas. Agora, entre nós, estamos nos desrespeitando.
Por isso, querido amigo Marco Feliciano, V.Exa. é Deputado, é cantor evangélico, é amigo do Fernandinho. Peça a ele uma retratação, porque nós católicos nunca desrespeitamos os movimentos evangélicos e as marchas evangélicas.
Nós também marchamos com Cristo, nós respeitamos a mãe de Jesus, aquela para quem o anjo usou o termo ""ave"", que só era usado para Césares. Por isso, o Brasil, sim, na pessoa dos católicos, pode dizer: ""Nossa Senhora Aparecida, Nossa Senhora de Fátima"". E nós consagramos o Brasil, sim, uns dias atrás, na Frente Católica, ao Imaculado Coração de Maria.
Por isso, sem querer causar polêmica; ao contrário, querendo buscar a união nesta semana de combate às drogas e de salvação dos nossos jovens que estão nas drogas, eu peço essa retratação ao cantor Fernandinho.
Muito obrigado."
2019-06-26T14:20;"DIA INTERNACIONAL CONTRA O USO E TRÁFICO DE DROGAS, HOMENAGEM.
FRENTE PARLAMENTAR MISTA EM DEFESA DAS COMUNIDADES TERAPÊUTICAS E APAC'S, EROS BIONDINI, DEPUTADO FEDERAL, ORADOR, ATUAÇÃO PARLAMENTAR.
TRÁFICO DE DROGA, COMBATE, JAIR BOLSONARO, PRESIDENTE DA REPÚBLICA, AVALIAÇÃO POSITIVA.";COMO LÍDER;"O SR. EROS BIONDINI (PROS - MG. Como Líder. Sem revisão do orador.) - Sr. Presidente, hoje é o Dia Internacional de Combate às Drogas, e estamos lançando, no Ministério da Cidadania, uma grande campanha com o lema Você nunca será livre se escolher usar drogas. 
Eu, como Presidente da Frente Parlamentar Mista em Defesa das Comunidades Terapêuticas e APACs, quero hoje marcar aqui solenemente este dia e dizer que este está sendo o ano de maiores conquistas para a política antidrogas no Brasil.
Quero parabenizar o Presidente Jair Bolsonaro, porque nós conseguimos este ano coisa que esperávamos conseguir há 6 anos, 7 anos, como, por exemplo, a aprovação da nova lei de política de drogas, de autoria do Deputado e hoje Ministro Osmar Terra e que eu ajudei a construir. 
Também ajudei a construir a medida provisória anunciada pelo Ministro Sergio Moro que dá celeridade à destinação dos bens apreendidos dos traficantes. Os automóveis e outros bens que ficavam mofando, estragando, apodrecendo nos pátios da Justiça, a partir de agora, poderão ser alienados, poderão ser vendidos, e o recurso, colocado no fundo antidrogas, ou os bens poderão ser destinados às comunidades terapêuticas.
Nós tivemos o trabalho e o reconhecimento do Ministro Osmar Terra, ao ampliar em quatro vezes o número de vagas para acolhimento dos nossos jovens dependentes químicos no Brasil, Sr. Presidente.
Eu, na minha adolescência, infelizmente passei pelo uso das drogas, fiz minha mãe chorar, minha família sofrer, e sei muito bem a importância que tem essa política pública de combate às drogas. Por isso, hoje, no Dia Internacional de Combate às Drogas, no Dia Nacional de Prevenção às Drogas, eu quero conclamar os nossos colegas Deputados e Deputadas para que invistam também as suas emendas na recuperação dos nossos jovens. Hoje nós podemos dizer que é um dia da família, porque eu duvido que exista uma só família no Brasil em que a mãe e o pai estejam tranquilos e não se preocupem em momento algum com a segurança dos seus filhos ou com o risco de os seus filhos irem para as drogas. Eu acredito na recuperação e levanto essa bandeira diariamente.
O Presidente Jair Bolsonaro foi até a Fazenda da Esperança, na semana passada, junto com o nosso querido Frei Hans. Ali ele confirmou e reafirmou o seu apoio à recuperação dos nossos jovens dependentes químicos.
Na política de reinserção, nós sabemos que aqueles que tiveram oportunidade de se recuperar das drogas, do crack principalmente, podem muito bem voltar ao mercado de trabalho. Eu mesmo, Sr. Presidente,  tenho cinco assessores, duas mulheres e três homens, que são ex-dependentes de crack, mostrando que é possível, sim, a recuperação das pessoas. Por isso, não posso deixar passar em liso uma data tão importante como essa.
Quero ainda frisar que este ano nós conseguimos mais vitórias do que nos últimos 13 anos, no que diz respeito à oportunidade de os nossos jovens serem acolhidos e recuperados das drogas e também a incentivarmos as comunidades terapêuticas, que hoje prestam um excelente trabalho na recuperação dos nossos jovens.
Nós sabemos que o problema das drogas não fica só no âmbito do usuário. Ele impacta na educação, com a evasão escolar das nossas crianças; na saúde, fazendo com que haja uma superlotação das UPAs e dos postos de saúde. Só em Belo Horizonte, Sr. Presidente,  no carnaval, houve quase cem casos de overdose, e isso impacta na saúde, na educação, na assistência social e na segurança pública.
Por isso, como Presidente da Você nunca será livre se escolher usar drogas. 
 hoje eu venho aqui para lembrar esse dia tão importante. Ajudem-nos a recuperar e salvar os nossos jovens.
Hoje é aniversário do meu assessor João Hebert, que há 15 anos estava afundado no crack e hoje é um excelente assessor e agente de abordagem, que encaminha centenas de jovens para a recuperação semanalmente.
Deputados e Deputadas de cada Estado, invistam suas emendas para que nós possamos ajudar o PROERD, da Polícia Militar, na prevenção, para que possamos ajudar as comunidades terapêuticas na recuperação e para que possamos dar oportunidade de reinserção aos nossos jovens.
Aqui fica o meu registro. Agradeço o apoio de todos."
2019-08-07T13:40;PL 1685/2011, PROJETO DE LEI ORDINÁRIA, TRANSFERÊNCIA DE CAPITAL, ASSOCIAÇÃO DE PROTEÇÃO E ASSISTÊNCIA AOS CONDENADOS (APAC), INVESTIMENTO, INVERSÃO FINANCEIRA, PRESÍDIO.;PELA ORDEM;"pl O SR. EROS BIONDINI (PROS - MG. Pela ordem. Sem revisão do orador.) - Sr. Presidente, aproveitando a condução brilhante e sábia de V.Exa. nesse processo, gostaria de pedir encarecidamente que V.Exa., Deputado Rodrigo Maia, encabeçasse também o entendimento para incluir em pauta o importantíssimo projeto que trata do apoio às APACs - Associações de Proteção e Assistência aos Condenados, consideradas um dos melhores modelos prisionais do mundo.
V.Exa. esteve em Minas Gerais visitando uma das APACs e constatou a qualidade do trabalho que elas realizam. V.Exa. é a pessoa certa, Sr. Presidente, para pautar com urgência o Projeto de Lei nº 1.685, de 2011, que trata do apoio do Governo Federal às APACs. Nós estamos vendo o caos no modelo prisional do sistema comum. Estamos vendo no Pará tragédias e massacres. V.Exa. sabe, porque foi testemunha, já que esteve lá, que as APACs podem ser uma grande solução para o caos prisional que há no Brasil.
Portanto, eu faço este apelo: paute, Sr. Presidente, o projeto que trata das APACs aqui em plenário. Esse tema é unanimidade entre os Deputados pela qualidade do trabalho que as APACs realizam. Nós confiamos em V.Exa. para que, o quanto antes, após esse processo da reforma, o projeto das APACs venha para o plenário.
Pode ter certeza de que, assim como V.Exa. contemplou in loco, em Nova Lima, a grande maioria dos Deputados conhece e aprova o modelo APAC. Se nós temos, por um lado, o pior modelo prisional do mundo, estamos propondo aqui a implantação e a divulgação do melhor modelo prisional que há, que é o das APACs. Tenho certeza de que V.Exa., da mesma forma como faz com o processo que está conduzindo agora, encabeçará essa pauta e será reconhecido como aquele que propôs ao Brasil uma grade solução para o caos que vivemos no modelo prisional que estamos acostumados a ter no Brasil.
Espero isso de V.Exa. Esse apelo não é só meu e não é só da bancada de Minas, que tem a grande maioria das unidades das APACS, mas de todos os outros Estados, que buscam copiar hoje esse modelo. V.Exa., que esteve lá, pode testemunhar e, com a sua habilidade, convencer todo o Plenário para que esse projeto seja aprovado e se possa ampliar o modelo APAC para todo o Brasil.
Desde já, meu muito obrigado."
2019-09-04T19:56;ORIENTAÇÃO DE BANCADA, REQUERIMENTO DE DESTAQUE DE VOTAÇÃO EM SEPARADO, DISPOSITIVO LEGAL, LEI, SUBSTITUTIVO, PL 11021/2018, PROJETO DE LEI ORDINÁRIA, SUPRESSÃO, PARTIDO REPUBLICANO DA ORDEM SOCIAL (PROS), VOTO CONTRÁRIO.;PELA ORDEM;"O SR. EROS BIONDINI (PROS - MG. Pela ordem. Sem revisão do orador.) - O PROS, Sr. Presidente, ao orientar o voto ""não"", gostaria de pedir a V.Exa. que, conforme acordado com todos os Líderes, após vencida essa matéria, colocasse em votação a urgência do projeto de lei em prol das APACs, que deverá ser votado de forma simbólica, já que todos os Líderes assinaram para que V.Exa. pautasse essa matéria. 
Agradeço a V.Exa. a boa vontade. E, ainda hoje, se votarmos essa urgência, semana que vem votaremos o mérito. 
Obrigado."
2019-09-10T17:04;ENCAMINHAMENTO DE VOTAÇÃO, REQUERIMENTO DE URGÊNCIA, PL 1685/2011, PROJETO DE LEI ORDINÁRIA, FAVORÁVEL.;ENCAMINHAMENTO DE VOTAÇÃO;"O SR. EROS BIONDINI (PROS - MG. Sem revisão do orador.) - Sr. Presidente, Sras. Deputadas, Srs. Deputados, venho a esta tribuna falar sobre as Associações de Proteção e Assistência aos Condenados - APACs, modelo prisional de cumprimento de pena considerado o mais eficaz no mundo. É claro que nem todos os 513 Deputados ainda tiveram a oportunidade que V.Exa. teve, Sr. Presidente, de visitar uma das unidades das APACs em Minas Gerais, onde este modelo se expandiu, cabe lembrar, com apoio suprapartidário.
Eu quero que não apenas os 53 Deputados de Minas Gerais tenham a chance de se manifestar, mas que os Parlamentares de todos os partidos o façam. Vejo aqui o Deputado Rogério Correia.
Assim se dá porque se trata simplesmente do melhor modelo de cumprimento de pena até hoje visto no mundo, até mesmo no Brasil, como bem lembrou o Deputado que me antecedeu, em que estamos vivendo o caos no sistema prisional. 
O sistema APAC custa aos cofres públicos, em média, um quarto do que custa o sistema comum com uma vaga por mês. Enquanto no sistema comum o custo é de 3.500 a 4 mil, pelo modelo APAC, um preso custa em torno de 1 mil reais por mês. 
No sistema APAC, o índice de recaída ou volta ao crime é de menos de 15%, Deputado Glauber Braga, enquanto no sistema comum é de 85%. Nas APACs, não ocorrem fugas nem rebeliões. Nas APACs, não vemos maus-tratos, superlotação, motins ou fugas. Há muita dignidade. Neste modelo, cobra-se disciplina dos presos, para que eles se recuperem.  
Este projeto é um cartão-postal para o Brasil, em meio ao caos prisional que temos. É tão óbvio, que pouco necessitaria de defesa. 
Nós já temos o relatório. Eu apelo a V.Exa., Sr. Presidente, para que, assim que for votada a urgência, votemos logo o mérito, levando em conta exatamente o que disse o Deputado Glauber Braga: é urgente que olhemos para o sistema prisional brasileiro. 
Este modelo está sendo copiado pela Itália, por outros países da Europa e pelos Estados Unidos. Está comprovado que é um modelo de sucesso. 
Por isso, eu gostaria de fazer um apelo a todos os Deputados, não apenas aos de Minas Gerais, que já conhecem este projeto. V.Exa. já pôde presenciá-lo, bem como o Ministro Sergio Moro, que esteve com a Ministra Cármen Lúcia neste ano. Peço que votemos a urgência e que tenhamos unanimidade, para o bem do Brasil. Quem dera pudéssemos ter unanimidade, ainda que simbolicamente! 
O Deputado Glauber Braga já se posicionou contra a urgência do projeto das APACs, com certeza por não conhecê-lo. O critério para que um preso ou presa que está no sistema comum vá para uma unidade da APAC é simplesmente o seu comportamento, a sua intenção de realmente se regenerar. No modelo APAC, os presos começam a servir, enquanto ainda cumprem a pena, à comunidade que um dia eles prejudicaram. V.Exa., Presidente Rodrigo Maia, esteve lá e sabe disso. 
Nenhum de nós gostaria de estar falando de modelos prisionais, mas este é um modelo invejado no mundo inteiro.  
Hoje esta Casa tem a oportunidade de aprovar uma urgência e, logo em seguida, um projeto que vai possibilitar aos Estados, não apenas ao de Minas Gerais, terem recursos para construir unidades das APACs. Nós temos 51 unidades já em funcionamento, com algo em torno de 4 mil presos. Em Minas Gerais, nós temos 40 unidades, além de muitas outras já instituídas esperando este projeto ser aprovado, para termos a oportunidade de construir unidades das APACs nos seus Estados, Deputadas e Deputados.
Por isso, eu conto com o apoio de V.Exas.
Muito obrigado."
