0;1
PELA ORDEM;"O SR. CORONEL ARMANDO (Bloco/PSL - SC. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Deputado Coronel Chrisóstomo, caros colegas Deputados, meus conterrâneos de Santa Catarina, esta é a primeira vez que venho à tribuna nesse quase encerramento da terceira semana do nosso mandato.
Nesse período, nós tivemos a oportunidade de observar o funcionamento da Câmara dos Deputados, de conhecer algo desta realidade, que é um pouco diferente da que vemos em nosso Estado.
Quero dizer que o nosso compromisso eleitoral, de honrar o nosso Presidente, de trabalhar em prol do Brasil e pelas reformas tão necessárias para que o nosso País possa conseguir um salto e melhor se desenvolver, será cumprido.
Nesse breve período de 3 semanas estou participando da Frente Parlamentar contra a Corrupção, que hoje entregou ao Presidente Rodrigo Maia um pleito para acelerar o nosso trabalho, em especial para acabar com o foro privilegiado.
Da mesma forma, junto com o meu partido, o PSL, e outros partidos, nós estamos acompanhando as reformas, a proposta da reforma da Previdência e também a entrega do projeto de lei de combate ao crime, do Ministro Sergio Moro.
Tenho certeza de que o nosso trabalho e o trabalho de vocês de nos cobrar e nos sugerir será muito bem executado, enquanto nós tivermos uma ligação permanente com o Estado de Santa Catarina.
Deixo aqui um abraço a todos vocês.
Eu me coloco à disposição e quero dizer também que hoje, dia 21 de fevereiro, é o Dia da Tomada de Monte Castelo. Eu, como militar, não poderia deixar de lembrar os nossos ex-pracinhas da Associação dos Veteranos de Guerra, que lutaram pela democracia na campanha da Itália. E é isso o que nós fazemos aqui na Câmara dos Deputados: lutando pela democracia.
Brasil acima de tudo, Deus acima de todos.
Muito obrigado."
PELA ORDEM;"O SR. CORONEL ARMANDO (Bloco/PSL - SC. Pela ordem. Sem revisão do orador.) - Prezado Sr. Presidente, Sras. e Srs. Deputados, venho à tribuna inicialmente para agradecer ao Presidente Jair Bolsonaro e ao Deputado Major Vitor Hugo a minha indicação para Vice-Líder do Governo nesta Casa.
Conheço o Presidente desde a Academia Militar das Agulhas Negras, onde fomos contemporâneos e consolidamos o ideal de servir à Pátria. Estou muito satisfeito com a confiança em mim depositada e farei por merecê-la, ao defender os projetos do Governo que visam mudar o Brasil de verdade e resgatar a esperança que a Esquerda nos roubou.
Brasil acima de tudo! Deus acima de todos!
Muito obrigado."
COMO LÍDER;"O SR. CORONEL ARMANDO (Bloco/PSL - SC. Como Líder. Sem revisão do orador.) - Sr. Presidente, Srs. Deputados, nós estamos aqui para construir um novo Brasil. Isso nos faz ter que deixar para trás algumas coisas que fazem parte da nossa história. Nós estamos falando do dia 31 de março. Eu, como militar, tenho uma visão desse período. O pessoal da esquerda tem outra visão.
Cada um vai ter uma visão de acordo com o seu entendimento, mas não podemos deixar de lembrar que o 31 de Março marcou o início de um período no Brasil, e os militares foram importantes nesse período para o desenvolvimento do País e para o combate à guerrilha que se instalava aqui.
Observem o seguinte: o indivíduo, quando convocado para o serviço militar, está cumprindo a lei; agora, quem adere a uma guerrilha o faz de forma voluntária, não vai, portanto, para o combate de forma involuntária. Nós militares estávamos cumprindo uma missão.
Temos que lembrar a história, sem procurar antagonismos. Estamos comentando agora os 90 anos do PCB. Dentro da história dos 90 anos do PCB, houve a Intentona Comunista de 1935, quando militares foram mortos dentro de um quartel.
Eu queria fazer referência aqui a Cesare Battisti, que ainda não foi citado. No último dia do Governo Lula, foi concedido refúgio a ele, que permaneceu protegido no Brasil até este ano, quando foi entregue ao governo da Itália. A primeira coisa que Cesare Battisti reconheceu - e quem quiser pode olhar as notícias - foi que ele realmente participou do assassinato de quatro pessoas. Então, da mesma forma que foi contada a história sobre Cesare Battisti é contada a história sobre o regime militar. Precisamos sim rever e olhar pelos dois lados, e não só com pelo lado da Esquerda.
Temos que lembrar que o nosso Presidente é um homem da Direita - não da extrema Direita -, é militar e trabalhou dentro do nosso regime, dentro de uma visão de Brasil. A Esquerda fez o seu papel. O que eu quero destacar aqui é que não existe a verdade da Esquerda, não existe a verdade da Direita, existe a verdade dos dois lados.
Portanto, é importante que possamos trabalhar juntos para construir um novo Brasil. Isso é muito importante. Estamos aqui para votar a reforma da Previdência, votar leis que tragam recursos para o Brasil e temos que passar por esse tempo que já ficou para trás, há 55 anos.
Agora, se o 31 de Março for comemorado nos quarteis, esperamos que essa comemoração não seja tripudiada. Foram 119 mortos do lado militar. Quem for pesquisar precisa saber que não houve somente os 440 mortos que a Esquerda sempre lembra. Do nosso lado, foram 119 mortos, inclusive em atos de guerrilha, com tortura. As acusações são só contra um lado. Uma guerra, muitas vezes, sai do controle dos seus comandantes. O homem que está na ponta da linha nem sempre é controlado. A nossa intenção nunca foi essa. Queremos passar por isso. Agora, não podemos nos calar diante de acusações contra quem está lembrando uma data importante da história do nosso País.
Muito obrigado."
PELA ORDEM;"O SR. CORONEL ARMANDO (PSL - SC. Pela ordem. Sem revisão do orador.) - O Governo vota ""sim"", porque ele tem a necessidade de fazer o que outros partidos tiveram a oportunidade de fazer e não fizeram. Nós temos a necessidade de fazer uma reforma para que haja regularização. E o Governo não vai deixar nenhuma viúva sem um salário mínimo de pensão.
O Governo vota ""sim""."
PEQUENO EXPEDIENTE;"O SR. CORONEL ARMANDO (PSL - SC. Sem revisão do orador.) - Prezado Deputado Pompeo, que preside esta sessão, Srs. Deputados presentes, é uma satisfação estar nesta tribuna hoje, 16 de julho, dia em que, há 50 anos, o homem embarcou para a Lua e venceu um desafio, que era o de conquistar a Lua.
Nós, no exercício do mandato, temos um desafio não tão grande, mas temos o desafio de mudar o Brasil. O Governo Bolsonaro vem fazendo isso, enfrentando resistências. Neste primeiro semestre, na Câmara dos Deputados, nós conseguimos, com o apoio de Parlamentares, num trabalho conjunto, aprovar a primeira parte da reforma da Previdência.
Isso, com certeza, representa um marco na história do Brasil. Essa é a reforma mais importante depois da Constituição de 1988. A reforma da Previdência certamente será um marco e será lembrada não tanto como aquela ida do homem à Lua, mas sim como uma redenção do povo brasileiro, principalmente no caso das gerações que ainda virão. Queria cumprimentar, portanto, todos os Deputados que trabalharam intensamente pela aprovação dessa reforma.
O segundo tópico a comentar é sobre a nossa participação em Joinville. Nós somos Deputados de Santa Catarina. Fui antecedido aqui pelo Deputado Rodrigo Coelho, meu conterrâneo nessa nossa cidade. Ele já fez referência ao Festival de Dança de Joinville, o maior festival do mundo, que se inicia amanhã. A solenidade de abertura acontecerá no dia 17 de julho. Eu queria convidar todos os presentes e aqueles que vão ouvir este discurso que compareçam à cidade de Joinville. Nós já estamos na 37ª edição do festival. É o maior do mundo.
Temos o orgulho de Joinville sediar o Ballet Bolshoi. A única filial dessa instituição de balé, fora da Rússia, fica na nossa cidade e contribui muito para a divulgação da cultura em Joinville.
Agradeço aos meus amigos por ser hoje um dia mais tranquilo, o que nos permite falar um pouco da nossa cidade, da nossa região de Santa Catarina.
Ontem tivemos a oportunidade de acompanhar, no Estado, a entrega de ônibus escolares. Foram entregues 74 ônibus escolares, numa ação do Governo Bolsonaro. Parlamentares que nos antecederam destinaram, em 2017, recursos orçamentários a Municípios de Santa Catarina. O importante é que o Parlamentar trabalhou, fez chegar aos seus Municípios uma contribuição para a área de educação.
Parabenizo os Parlamentares de Santa Catarina que, por meio de uma emenda conjunta, destinaram recursos para o atendimento a escolas do nosso Município.
Ainda temos 42 unidades para que sejam entregues em outras cidades, mas, nesse primeiro momento, já foi apoiada a educação.
Quero concitar todos a que cobrem de nós que continuemos a apoiar a reforma da Previdência, que mantenhamos os nossos votos e nos preparemos para o segundo turno, em agosto, no nosso retorno.
Muito obrigado.
Brasil acima de tudo! Deus acima de todos!"
PELA ORDEM;"O SR. CORONEL ARMANDO (PSL - SC. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Srs. Deputados, eu queria falar, como Vice-Líder do Governo, a favor da medida do Presidente. Eu acho que está havendo uma grande demagogia ao se dizer que ninguém vai defender o Governo.
Ninguém quer a extinção, mas existe uma coisa chamada responsabilidade. E a responsabilidade do Governo é com o povo do Brasil. Se um Município for extinto, incorporado a outro e houver mais recurso para esse outro Município, nós vamos melhorar as áreas de saúde, educação, segurança, políticas públicas.
É um feito de coragem e de responsabilidade, não de covardia e de demagogia, como fizeram os últimos Governos.
Muito obrigado.
Brasil acima de tudo!"
PELA ORDEM;"O SR. CORONEL ARMANDO (PSL - SC. Pela ordem. Sem revisão do orador.) - Presidente, o Governo vai orientar ""não"", em razão de que a carreira militar não é uma fotografia, como a que está sendo trabalhada por aí. Nós temos, ao longo de 30 anos, progressão na carreira. O que está sendo feito é um filme e não uma fotografia, como a que está sendo explorada.
Muitos de nós militares somos filhos de praças. O meu avô trabalhou num pelotão de obras da Base Fluvial de Ladário e ficou muito feliz quando o meu pai veio para o Exército e eu, depois, pude crescer na carreira.
Quem está fazendo a análise tem que pensar no futuro do outro que entrou no Exército. O voto hoje, quanto a essa carreira, é para o futuro. Infelizmente, não podemos olhar pelo retrovisor, temos que olhar pelo para-brisa.
O Governo vota ""não""."
PELA ORDEM;"O SR. CORONEL ARMANDO (PSL - SC. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Srs. Deputados presentes, é com satisfação que venho a este plenário hoje para falar um pouco do Governo Bolsonaro, desse Governo que tem conseguido mudar o nosso País de forma corajosa, promovendo reformas que são necessárias para que possamos recuperar a nossa economia e, com isso, promover políticas públicas nas áreas de segurança, educação, saúde e infraestrutura.
Nós sabemos das dificuldades por que passamos. O Brasil é um país democrático, com uma oposição muito ferrenha. E, além da Oposição que agride o Governo de forma contumaz, nós temos, de certa forma, uma imprensa, a grande imprensa do Brasil, que comemora tudo e que todo dia ataca o nosso Governo. Então, não podemos admitir isso.
E o cidadão brasileiro, cada vez mais consciente pelas redes sociais, tem visto a diferença que é o Brasil de hoje e o Brasil de ontem. Esse ontem é um ontem muito próximo, um ontem em que o Governo do PT recebeu um país estabilizado e conseguiu nos entregar um país totalmente desorganizado. As medidas tomadas são exatamente para restabelecer as condições do Brasil, para reduzir uma dívida pública muito grande. Só assim, vamos conseguir ver um horizonte melhor para o País.
Nós pensamos no futuro do Brasil. As reformas estão sendo feitas. A reforma da Previdência é dura, mas necessária. A reforma tributária que virá é necessária. A reforma administrativa será difícil, mas também é necessária ao País, para que a administração pública se torne eficiente.
Nós temos, como meta, o combate à corrupção e a eficiência da máquina pública, com seu enxugamento.
Tivemos algumas dificuldades naturais, porque a tramitação de uma reforma no Congresso, é lógico, tem que ser aperfeiçoada e discutida. Mas estamos chegando ao fim da reforma da Previdência e estamos dando início à reforma tributária. O Presidente entregou três pacotes, entre eles um da reforma administrativa, que será muito importante, e outro na área econômica, por meio do qual estamos gerando as condições de investimento.
Quero destacar, então, minha satisfação em pertencer ao Governo Bolsonaro e dizer que não acreditem que este Governo não quer contribuir para a democracia do Brasil. Nós queremos uma democracia séria, uma democracia sem demagogia e um país melhor para os nossos filhos, um futuro melhor para nossa Nação. Para isso, o Governo tem tomado diversas medidas nesse sentido.
Quero também aproveitar o dia de hoje para antecipar uma homenagem à Força Nacional de Segurança, que, na próxima segunda-feira, vai completar 15 anos de existência no Brasil. A força foi criada pelo Decreto 5.289 e tem oferecido imprescindível apoio de segurança pública à sociedade brasileira atuando em diversas situações, como a quebra da ordem pública, desastre naturais, ações humanitárias, intervenções no sistema prisional, dentre outras missões.
A Força Nacional de Segurança faz parte do programa de segurança pública brasileiro, é coordenada pela Secretaria Nacional de Segurança Pública - SENASP, que pertence ao Ministério da Justiça. Sua inspiração foi o modelo das forças de paz da ONU, baseadas na cooperação dos estados-membros para a resolução dos conflitos. A Força Nacional de Segurança do Brasil é composta por integrantes de todos os Estados do País, das polícias e dos bombeiros, que se juntam e recebem um treinamento para atuar nas situações já citadas. Com certeza, esses profissionais selecionados - hoje, mais de 16 mil que já participaram de missões - têm sempre o pensamento de contribuir com o País. O êxito obtido pela Força Nacional de Segurança pode ser medido pela sua aceitação na sociedade brasileira e pelo grande número de candidatos a integrar essa força, que é um grupo de elite.
Portanto, a Força Nacional de Segurança representa para o Brasil uma instituição muito importante, na medida em que é uma tropa com hierarquia, disciplina e organização para atuar em momentos difíceis.
Cumprimento todos da Força Nacional de Segurança Pública, integrantes e ex-integrantes, e declaro meu orgulho, como militar das Forças Armadas, de muitas vezes ter ombreado com vocês em missões pelo País.
Parabéns à Força Nacional de Segurança Pública!
Brasil acima de tudo e Deus acima de todos!
Muito obrigado."
COMO LÍDER;"O SR. CORONEL ARMANDO (PSL - SC. Como Líder. Sem revisão do orador.) - Sr. Presidente, Srs. Deputados, estamos encerrando o ano legislativo em um novo Brasil, o Brasil do Presidente Jair Bolsonaro. Quem vê o País hoje já pode ver um País diferente, já dá para ver diversas mudanças, principalmente, na área econômica, onde o Brasil está recuperando a credibilidade internacional e criando condições para que novos empregos venham a surgir.
Na área de segurança também é possível ver as mudanças na redução dos índices de homicídios e na redução da violência em todas as regiões do País. Isso é fruto do trabalho que está sendo desenvolvido pela equipe do nosso Presidente Jair Bolsonaro. Não se ouve falar aqui hoje de corrupção no Governo, e o que se vê de corrupção retrata ainda a Operação Lava-Jato, e não o Governo Bolsonaro. Isso também é uma grande mudança que tem que ser ressaltada em nosso País. Nós éramos um exemplo de país corrupto citado negativamente em outros países. Essa mudança tem um grande significado.
Outras mudanças estão vindo. Na área de infraestrutura, o nosso País tem um Ministro extremamente competente que vem, apesar da carência de recursos, realizando as obras e dando andamento àquela infraestrutura que também será básica para o nosso desenvolvimento. Podemos falar de mudanças na educação, apesar de ela encontrar uma forte resistência, porque a nossa educação tinha um cunho ideológico. Há uma mudança em que nós vamos retomar os padrões brasileiros e fazer com que nossos índices possam não nos envergonhar, como o índice que nós tivemos no último resultado do PISA. Infelizmente, o Brasil teve um resultado muito ruim, pior do que a maioria dos países da América Latina. Então, essa é uma área em que se tem que investir, retirando a ideologia e dando ferramentas para que o brasileiro possa aprender.
Outra atividade que tem mudado no Brasil é o relacionamento com os países, ação do Ministério das Relações Exteriores. Nós estamos buscando parcerias com países que podem agregar valor econômico para o Brasil. Isso é importante. Nós temos que defender não só a nossa soberania territorial, mas a nossa soberania econômica.
Eu participei de viagens ao Oriente Médio, Emirados Árabes Unidos e Israel e pude comprovar o efeito da parceria e da atuação do Ministério das Relações Exteriores. 
Quanto à soberania, eu gostaria de destacar a importância de reafirmarmos a soberania do Brasil junto aos demais países, em especial na Região Amazônica.
Eu, como militar das Forças Armadas e atualmente Deputado Federal, posso informar e destacar o que nós precisamos preservar na Região Amazônica. Sofremos este ano um grande ataque referente à nossa soberania da Amazônia vindo de países da Europa e outros países que não conhecem a realidade daquela região do nosso País. É importante que essa defesa da soberania seja uma pauta do Congresso Nacional e não dos militares. Destaco essa mudança também.
Com relação a outras atividades, nós podemos falar agora do próprio Congresso, que fez a sua parte e auxiliou o Executivo nas reformas tão necessárias para o Brasil, em especial a reforma da Previdência, que dá início às atividades econômicas e à recuperação do País. Ela será seguida pela reforma tributária, que já está em andamento, pela reforma administrativa e por outras reformas que vão gerar recursos e permitir uma maior justiça social.
Sabemos que nunca há uma unanimidade, principalmente quando se é Governo, porque sabemos que ele está na vidraça. O Governo Bolsonaro vai perseverar para atingir o objetivo de mudar o Brasil e fazer o nosso País alcançar a valorização que deve ter no cenário internacional.
Muito obrigado a todos.
Desejo um feliz Natal e um próspero ano novo e que retomemos aqui, no ano que vem, com o maior ímpeto, a sequência das atividades do Congresso.
Um abraço ao pessoal de Santa Catarina.
Brasil acima de tudo, Deus acima de todos. 
Sr. Presidente, solicito que este discurso seja publicado no programa A Voz do Brasil.
Muito obrigado, Sr. Presidente."
PELA ORDEM;"O SR. CORONEL ARMANDO (PSL - SC. Pela ordem. Sem revisão do orador.) - O Governo vota ""sim"".
Há uma narrativa sendo construída para desacreditar o Governo Bolsonaro. Não só os partidos de esquerda, mas a nossa imprensa também distorce os fatos. Nós temos que abrir os olhos e ouvir sem outros interesses.
O Governo vota ""sim"", porque esta medida é em prol da nossa população. O Governo sempre vai estar a favor da população.
Muito obrigado."
