dataHoraInicio;keywords;tipoDiscurso;transcricao
2015-05-07T13:14;COMISSÃO GERAL, JOSÉ EDUARDO CARDOZO, MINISTRO DE ESTADO, MINISTÉRIO DA JUSTIÇA, CÂMARA DOS DEPUTADOS, VISITA, OPORTUNIDADE, SEGURANÇA PÚBLICA, TEMA, GIVALDO CARIMBÃO, DEPUTADO FEDERAL, ORADOR, QUESTIONAMENTO, SAUDAÇÃO, REGISTRO.;COMISSÃO GERAL;"O SR. DEPUTADO GIVALDO CARIMBÃO - Sr. Presidente, Sras. e Srs. Deputados, Sr. Ministro, companheiro e ex-Deputado Federal, é bom revê-lo; Sra. Regina Miki, Secretária Nacional de Segurança Pública; senhoras e senhores; imprensa presente, que pena que são apenas 3 minutos para falar de um tema tão importante para o País e para o mundo: segurança pública em sua plenitude.
	Mas gostaria de aproveitar os 3 minutos de que disponho, Sr. Presidente, para dar a minha contribuição, cumprindo meu dever como Parlamentar. Imagino, de 9h30min até agora, às 13h14min, a contribuição do Parlamento com informações, sugestões e o recolhimento de informações do Ministro.
	Ministro, eu estava agora na CPI da Carceragem. Gostaria de deixar aqui uma contribuição rápida. Somos 513 Deputados, pouco mais da metade com mandatos anteriores e mais de 250 Deputados com mandatos desta Legislatura.
	Sr. Ministro José Eduardo Cardozo, o Brasil, há 40 anos, ou seja, há 4 décadas, tinha 90 milhões de habitantes. A música da Copa do Mundo era: ""Noventa milhões em ação, pra frente, Brasil..."" A população brasileira, em 40 anos, passou de 90 milhões para 200 milhões de habitantes, cresceu 111%.
	Em 1970, na Copa do Mundo, com 90 milhões de habitantes, o Brasil tinha 30 mil presos. A população carcerária cresceu 111%, e o número de presos passou de 30 mil para 600 mil! Esse número chega a 800 mil! Mais de 600 mil presos! Imaginem: se eram 30 mil presos em 1970, na proporção do aumento da população, deveriam ser hoje 60 mil. Mas o Brasil tem hoje mais de 600 mil presos.
	Esse modelo de segurança pública e carcerário do Brasil está falido. Nós temos que ter capacidade de encontrar novas fórmulas, novos meios. E eu só ouço dizerem: ""Tanto foi gasto, falta tanto, falta dinheiro."" Um preso no Brasil tem um custo direto de 3 mil e 700 reais. Em Alagoas, por exemplo, um preso custa 3 mil e 700 reais pagos a uma instituição, mas, indiretamente, são 5 mil reais.
	Sras. e Srs. Deputados, Nação brasileira, a ressocialização de um adolescente em uma instituição como a antiga FEBEM - se os senhores puderem me escutar um segundo, vão ficar mais indignados - custa em torno de 12 mil reais por mês!
	O SR. PRESIDENTE (Deputado Gilberto Nascimento) - Deputado Givaldo Carimbão, peço que conclua, por favor.
	O SR. DEPUTADO GIVALDO CARIMBÃO - Eu vou repetir, para encerrar, Sr. Presidente: 12 mil reais por mês!
	Quem está falando aqui é um Deputado que relatou a política sobre drogas, que fez a política, ao lado de outros companheiros, entre os quais cito a Deputada Rita Camata, do modelo socioeducativo no Brasil.
	Ministro, quero dizer a V.Exa., em nome da Nação brasileira: o dinheiro que era para ser gasto em educação e saúde está indo, lamentavelmente, pelo ralo, em razão da incompetência de um modelo falido. E parece que só se discute orçamento, dinheiro. Ninguém é capaz de encontrar novos caminhos, novas fórmulas?
	Eu quero proferir uma frase, para encerrar: se nós estivermos aqui para reproduzir o senso comum, nós somos medíocres, porque reproduzir o senso comum é mediocridade. Nós não estamos aqui para ser medíocres, mas para apresentar novas propostas.
	Obrigado, Sr. Presidente.
	O SR. PRESIDENTE (Deputado Gilberto Nascimento) - Muito obrigado."
2015-05-28T12:24;GIVALDO CARIMBÃO, DEPUTADO FEDERAL, POSSE, PRESIDÊNCIA, FRENTE PARLAMENTAR MISTA CATÓLICA APOSTÓLICA ROMANA, SATISFAÇÃO.;BREVES COMUNICAÇÕES;"O SR. GIVALDO CARIMBÃO (PROS-AL. Sem revisão do orador.) - Presidente, gostaria de informar que, hoje pela manhã, eu tive a honra de assumir a Presidência da Frente Parlamentar Católica do Congresso Nacional na CNBB - Conferência Nacional dos Bispos do Brasil.
	Quero agradecer a todos os 40 Deputados que estavam hoje na santa missa na CNBB. Deu-nos a honra de estar presidindo a santa missa e a solenidade o Bispo de Brasília e hoje Presidente da CNBB, D. Sérgio.
	Quero agradecer à CNBB a acolhida e aos Deputados Federais da Frente Parlamentar Católica a presença nessa santa missa. Depois de 2 dias, com sessões se encerrando perto de 1 hora da manhã, meia-noite, hoje, às 8 horas da manhã, estávamos lá.
	Muito obrigado a todos os que participaram.
	O SR. PRESIDENTE (Claudio Cajado) - Parabéns a V.Exa. pela iniciativa."
2015-06-10T12:33;"COMISSÃO GERAL, DEBATE, CRISE, SETOR SUCROALCOOLEIRO, SETOR ENERGÉTICO.
DEFESA, SUBSÍDIO, JUROS, SEGURO-SAFRA.";COMISSÃO GERAL;"O SR. DEPUTADO GIVALDO CARIMBÃO - Sr. Presidente, membros da Mesa, Sras. e Srs. Deputados, sou de Alagoas. Com oito mandatos parlamentares, portanto com 30 anos de vida pública, sei muito bem da importância desse setor para Alagoas, para o Nordeste e para o Brasil. Lamentavelmente, os governos não têm tido a atenção necessária para dar o suporte a esse setor que é fundamental para a economia e para as questões sociais.
	Eu vivi um momento em Alagoas, Deputado Arnaldo Jardim, em que 70% da população viviam no campo e 30% viviam nas cidades. Hoje, de 50% a 60% vivem na cidade; e não se sabe por que há inchaço, e não se sabe por que falta mobilidade urbana. Digo por quê: é porque o Governo não tomou providências em fixar o homem no campo, dando-lhe condições para produzir. Afinal, por que se criam favelas nas grandes cidades? Os governos não tomam providências no campo e, aí, sem sombra de dúvida, vem todo o mundo inchar as cidades.
	Eu fui o Relator da Medida Provisória nº 635, sobre seguro-safra. Eu chamei o Governo para incluir o subsídio da cana-de-açúcar. Vários Estados do Brasil, do Nordeste principalmente, não conseguem competir, ficam fora do mercado. Quantas usinas foram fechadas em Alagoas, quanto desemprego há em Alagoas, quantos trabalhadores da cana-de-açúcar foram inchar as cidades, porque os governos não deram as condições?
	E, aí, o Governo não queria fazê-lo, mas eu consegui convencer. Fui Líder do PROS por dois anos. Já tinha sido Líder no PSB. E convenci. O Senador Renan Calheiros - deixo isso aqui registrado - foi um grande parceiro nesse processo. E nós conseguimos aprovar na Câmara e no Senado. A Presidente sancionou, mas até hoje não conseguiram cumprir com o pagamento do subsídio da cana-de-açúcar, por exemplo, nem para o produtor nem para os empresários. (Palmas.) 
	Disse aqui um companheiro trabalhador de São Paulo que o Ministro Levy agora não vai admitir subsídios, não quer nem discutir questão de juros. Ora, por que não discute com o capitalismo selvagem, quando os cartões de crédito cobram juros escorchantes da população brasileira? Porque não toma providência quanto a isso? Ou isso pode?! (Palmas.)
	Na minha época, agiota é quem emprestava a 10%. Hoje as grandes bandeiras, como Banco do Brasil e Caixa Econômica, emprestam aos pobres, aos miseráveis que vão lá sacar com o seu cartão, a 10%, 12%, 14% de juros, e não se toma providência. Agora, ele não consegue definir um subsídio com condições especiais?! Não consegue dar uma condição especial para quem produz?!
	Na minha geração, nos meus 30, 40 anos - tenho 57 anos -, o IAA era um exemplo para o Brasil: tinha uma política pública do setor de açúcar e álcool no Brasil. Quebrou, faliu, e até hoje ninguém mais falou sobre isso.
	Presidente Dilma - V.Exa. deve estar nos escutando através de seus assessores -, este povo que aqui está veio do Brasil inteiro. Ele está preocupado com o seu emprego. Dizem: ""Ah! mas o Brasil está em crise."" Ora, esse setor está em crise há muito tempo. E não é a crise temporária de hoje, não! Não é de hoje, não! (Muito bem!) 
	Vocês estão de parabéns. Com toda a dificuldade, ainda vêm aqui, como se dissessem: ""Nós precisamos ser reconhecidos pelo Governo como categoria que gera muitos empregos e ajuda a sustentar a economia deste País"".
	 Parabéns, Deputado JHC, eleito por Alagoas, que nos honra!. Parabéns, companheiros! 
Que Deus abençoe a todos! (Palmas.) 
	O SR. PRESIDENTE (Deputado JHC) - Eu é que agradeço a participação do nobre Deputado Givaldo Carimbão, Parlamentar muito experiente, com vários mandatos. Aprendemos muito, todos os dias, com sua atuação. 
	Muito obrigado pela sua participação."
2015-06-10T22:08;"MOVIMENTO LGBT, MANIFESTAÇÃO, SÃO PAULO (SP), COMPORTAMENTO, PARTICIPANTE, OFENSA, CONTRA, CRENÇA RELIGIOSA, IGREJA CATÓLICA, REPÚDIO, 
FRENTE PARLAMENTAR MISTA CATÓLICA APOSTÓLICA ROMANA, FRENTE PARLAMENTAR EM DEFESA DA VIDA E DA FAMÍLIA,  FRENTE PARLAMENTAR EVANGÉLICA, ATUAÇÃO, CONTRA, IMPLANTAÇÃO, POLITICA, GÊNERO, EDUCAÇÃO, APOIO.";PELA ORDEM;"O SR. GIVALDO CARIMBÃO (PROS-AL. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, eu não poderia deixar passar em branco, como Presidente da Frente Parlamentar Católica, esse momento que vivemos no plenário da Câmara hoje. 
Não foi justo o que foi feito com o sacramento e com a nossa fé. Pegar uma pessoa vestida de Papa e colocar uma camisinha como uma hóstia?! Para nós é sagrada e simbólica a hóstia. Imaginem pegar um transexual e colocar num crucifixo, em uma cruz, que, para nós, católicos, é sinal de salvação?!
Eu queria deixar registrado aqui, em nome dos companheiros católicos apostólicos romanos, em nome daqueles que trabalham pela vida, que mantêm o respeito e entendem que o maior patrimônio de uma sociedade é uma família viva, que eu não poderia, Sr. Presidente, como Presidente da Frente Parlamentar Católica, deixar isso passar em branco. Devo deixar isso registrado aqui. 
Vamos, daqui para frente, ter uma conversa com a Frente Parlamentar Evangélica e com a Frente Parlamentar pela Vida, para, juntos, tomarmos decisões daqui para frente.
	Dissemos nesta Casa ""não"" à política de gêneros dentro da educação brasileira. Está espalhado pelo Brasil, pelos conselhos estaduais e municipais, a tentativa de implantação da política de gênero no Brasil. Esse é outro tema que nós não podemos aceitar. Como pode esta Casa do Congresso Nacional - com 513 Deputados - rejeitar a política de gênero, e um Conselho de Educação tentar passar por cima da sua decisão? Nós não podemos aceitar, Sr. Presidente. Eleitos pelo povo, fomos nós. A responsabilidade é nossa de legislar. 
Portanto, Sr. Presidente, quero deixar registrado nesta Casa que não é possível convivermos desta maneira: alguém na rua, um transexual, pegando uma cruz e colocando-se como Cristo; alguém pegando uma hóstia e colocando-a para o Papa, Sr. Presidente!"
2015-06-17T19:18;EMA 29/2015, EMENDA AGLUTINATIVA, EXCEÇÃO, PERDA DE MANDATO PARLAMENTAR, DESFILIAÇÃO PARTIDÁRIA, PEC 182/2007, PROPOSTA DE EMENDA À CONSTITUIÇÃO, REFORMA POLÍTICA, FAVORÁVEL.;DISCUSSÃO;"O SR. GIVALDO CARIMBÃO (PROS-AL. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, defendo aqui, obviamente, que se abra a janela. Se houve mudanças na legislação eleitoral, como nós aprovamos aqui, é fundamental que se abra essa janela para que os Srs. Parlamentares possam, cada um no seu juízo, buscar os seus novos caminhos. 
	Eu entendo, Sr. Presidente, que seria muito melhor, por exemplo, que o Deputado pudesse levar o tempo de televisão e o Fundo Partidário - já foi rejeitado. 
	Eu entendo que, num mandato de 5 anos, o Deputado podia tirar 4 anos, 4 anos e meio e a partir daí optar por um novo partido. Ele cumpriu a sua fidelidade partidária enquanto esteve no partido. Lamentavelmente, também não é essa a emenda. Essa é a possível emenda que veio a plenário para tomarmos decisões.
	Eu entendo, Sr. Presidente, que deve haver a liberdade de cada um buscar aquilo que entende que deve ser. Se os partidos dão condições aos Deputados, eles vão ficar, não há nenhum problema. Mas, se os Deputados, os Vereadores entendem que podem sair, se muda a legislação eleitoral, eu acho que é fundamental que nós possamos ter um novo caminho e abrir essa janela. Ela vem em um contexto, não vem isoladamente nessa decisão. Ela vem em um contexto em que nós estamos fazendo uma reforma política. 
	Imagine que, por exemplo, nós tínhamos o mandato de 4 anos e foi ampliado para 5 anos, por exemplo. Os mandatos dos Senadores deverão passar para 5 anos ou 10 anos. Há uma transição. O mandato dos próximos Prefeitos será de 4 anos. Foi mudada a legislação que estava em vigência na época em que nos elegemos. Então, é mais do que justo que se possa abrir a janela para que cada um tenha a liberdade de buscar melhores condições partidárias, agremiações, a fim de exercer o seu mandato.
	Dessa forma, Sr. Presidente, quero fazer um apelo aos Srs. Deputados no sentido de que cada um vote com a sua consciência. Mas a minha consciência é abrir a janela para que cada um tenha a liberdade de buscar seu novo caminho.
	Muito obrigado, Sr. Presidente."
2015-06-24T17:10;ENCÍCLICA LAUDATO SI, DEFESA, REDUÇÃO, MUDANÇA CLIMÁTICA, AQUECIMENTO GLOBAL, PROTEÇÃO AMBIENTAL, CRESCIMENTO ECONOMICO, DESENVOLVIMENTO SUSTENTAVEL, LANÇAMENTO, PAPA FRANCISCO, ELOGIO, BARACK OBAMA, PRESIDENTE, ESTADOS UNIDOS, APOIO.;DISCURSO ENCAMINHADO;"PRONUNCIAMENTO ENCAMINHADO À MESA PARA PUBLICAÇÃO
O SR. GIVALDO CARIMBÃO (PROS-AL. Pronunciamento encaminhado pelo orador.) - Sr. Presidente, Sras. e Srs. Deputados, diz o poeta: ""Quem quer saber de flores quando a fumaça rouba as cores da nossa horta lá no quintal? Quem quer saber da vida quando não se encontra mais saída? Quem sabe o bem vai perder pro mal?"".
Parafraseando o poeta, a comunidade mundial pergunta de que vale seguir preceitos religiosos sem que tais preceitos nos remetam à verdadeira vontade de Deus. A Bíblia, considerada pelos cristãos como regra única de fé e prática, que nos conduz a uma postura ética, alerta para o fato de que ""A criação geme aguardando a manifestação dos filhos de Deus"" (Romanos 8). 
É nessa linha de pensamento que recebemos, com carinho, respeito e temor, a manifestação do Papa Francisco, em sua Encíclica Laudato Si, que se traduz em nossa língua pela expressão ""louvado sejas"". Certamente, não haverá maior expressão de louvor ao Criador do que o respeito à coisa criada. E aqui, em sintonia com esses pensamentos, este Parlamentar vem render suas homenagens à iniciativa de Sua Santidade no sentido de alertar o mundo, especialmente os países mais responsáveis por sua destruição, do perigo iminente. 
Antes de dar continuidade ao nosso pronunciamento, cabe esclarecer a quem nos ouve, particularmente os que não professam a fé católica: o que, exatamente, significa uma encíclica? A esses queridos que porventura professem sua fé em outras doutrinas digo que uma encíclica nada mais é do que uma orientação do Santo Padre a respeito de um tema de importância para o catolicismo. A rigor, refere-se a uma circular papal encaminhada aos bispos de todo o mundo e, por meio deles, aos fiéis. Trata-se, portanto, de uma orientação em âmbito mundial a todos os católicos.
Esta última encíclica, Sr. Presidente, tem produzido grande repercussão nos diversos segmentos da comunidade global. Em geral, espera-se que uma manifestação pública do Sumo Pontífice mantenha-se restrita a temas de natureza puramente religiosa. Em muitos setores da imprensa, a concepção adotada é de que o Papa surpreendeu ao expor seus pensamentos de forma tão crítica e até mesmo dura em se tratando dos países ricos. 
De fato, chama a atenção dos mais desavisados - digamos assim - o comprometimento do Sumo Pontífice com a questão ambiental. Em sua circular, Francisco alerta em alto e bom som quanto à seriedade do momento em que vivemos. Questionando veementemente o capitalismo e sua insaciável sede de mais e mais, Sua Santidade se torna um dos arautos da voz de uma consciência necessária aos nossos dias. Nas palavras iniciais do Papa em referência à Terra, assim ele se pronuncia:
""Crescemos a pensar que éramos seus proprietários e dominadores, autorizados a saqueá-la. A violência, que está no coração humano ferido pelo pecado, vislumbra-se nos sintomas de doença que notamos no solo, na água, no ar e nos seres vivos. Por isso, entre os pobres mais abandonados e maltratados, conta-se a nossa terra oprimida e devastada, que 'geme e sofre as dores do parto' (Romanos 8.22). Esquecemo-nos de que nós mesmos somos terra (Gênesis 2.7). O nosso corpo é constituído pelos elementos do planeta; o seu ar permite-nos respirar, e a sua água vivifica-nos e restaura-nos.""
O mundo já está colhendo os primeiros de muitos frutos da mensagem papal. O Presidente dos Estados Unidos, Barack Obama, escreveu: 
""Congratulo-me com Sua Santidade o Papa Francisco pela encíclica, e admiro profundamente a decisão do Papa em tratar sobre o tema - de forma clara, poderosa e com a autoridade moral completa de sua posição - pela ação com respeito à mudança climática global. Como o Papa Francisco tão eloquentemente afirmou nesta manhã, temos uma profunda responsabilidade de proteger nossos filhos e os filhos dos nossos filhos dos impactos nocivos das alterações climáticas. Acredito que os Estados Unidos devem ser um líder nesse esforço, e que por isso estou comprometido a tomar ações ousadas no país e no exterior para reduzir a poluição por carbono, para ampliar a energia limpa e a eficiência energética, para garantir a resistência em comunidades vulneráveis e para encorajar a gestão responsável dos nossos recursos naturais. Temos também que proteger os pobres no mundo, que têm feito o mínimo para contribuir com esta crise iminente e são os que mais estão perdendo. Estou ansioso para discutir essas questões com o Papa Francisco quando ele visitar a Casa Branca em setembro. E enquanto nos preparamos para as negociações climáticas globais em Paris, em dezembro, é minha esperança que todos os líderes mundiais - e todos os filhos de Deus - reflitam sobre o chamado do Papa Francisco a se unirem para cuidar de nossa casa comum.""
Este Parlamentar faz coro às palavras do Presidente norte-americano e do Líder Maior da Igreja Católica Apostólica Romana e quer deixar aqui registrado o respeito ao Sumo Pontífice. Só nos resta esperar que se cumpra o alerta do próprio Senhor Jesus Cristo, quando dizia: ""Quem tem ouvidos para ouvir ouça"".
Era o que tinha a dizer, Sr. Presidente."
2015-06-25T09:56;ORDEM DO DIA, OBJETIVO, PLENÁRIO DA CÂMARA DOS DEPUTADOS, COMPARECIMENTO, PEDIDO.;BREVES COMUNICAÇÕES;"O SR. GIVALDO CARIMBÃO (PROS-AL. Sem revisão do orador.) - Sr. Presidente, eu gostaria de fazer um apelo a todos os Srs. Deputados que estão em seus gabinetes. Nós Deputados temos reclamado do Presidente da Câmara - e são muitos -, porque as votações têm terminado meia-noite, 1 hora da manhã, 2 horas da manhã. Mas vamos fazer justiça. Por exemplo: o Presidente marcou a sessão de hoje para as 9 horas. São 10 horas, e há apenas o registro de 48 Deputados no painel. Depois, nós mesmos ficamos reclamando. Vai chegar meio-dia, e não haverá o número necessário de Deputados aqui. Como ele dará início à Ordem do Dia, se não há quórum?
	Eu quero fazer um apelo aos meus companheiros Deputados - e parece que há vários aqui balançando a cabeça, dizendo que é verdade -, no sentido de que registrem a presença. Quando houver número, o Presidente vem aqui e começa a Ordem do Dia. Ele não pode fazer isso sem quórum!
	Eu quero fazer um apelo aos Deputados que estão em seus gabinetes, para que venham até aqui marcar a presença, porque, havendo número, começaremos a Ordem do Dia mais cedo.
O avião para o Nordeste - eu sou de Alagoas - sai às 17h30min, 18 horas. Se eu perco esse voo, vou chegar lá 3 horas, 4 horas da manhã. E amanhã eu tenho muitas atividades em Alagoas. Não é justo isso!
	Então, quero fazer um apelo para que todos venham ao plenário marcar presença.
	O SR. PRESIDENTE (Carlos Manato) - Obrigado, nobre Deputado.
	Concordo plenamente com V.Exa. Hoje, nós chegamos aqui às 8h40min - e também saímos 1 hora da manhã ontem - e tivemos que esperar até 9h25min para que houvesse quórum para o início da sessão, mesmo havendo 114 Parlamentares na Casa."
2015-06-30T20:00;PEC 171/1993, PROPOSTA DE EMENDA À CONSTITUIÇÃO, REDUÇÃO, LIMITE DE IDADE, MAIORIDADE PENAL, CONTRARIO.;DISCUSSÃO;"O SR. GIVALDO CARIMBÃO (PROS-AL. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, são mais de 6 horas de sessão, e eu imagino tantos Deputados aqui escutando ou tentando escutar os argumentos a favor e contra a redução da maioridade penal.
	Parece-me que grande parte, eu diria 98%, já tem posição firmada sobre o tema. Mas é importante dizer que me parece também que ainda há alguns companheiros e companheiras que não tomaram uma decisão. Eu como tenho 20 anos na Casa, com cinco mandatos parlamentares, asseguro que daquela cadeira ali já tomei decisões, ao escutar um argumento de alguém que me convenceu. Esta decisão, parece-me, vai ser muito acirrada, voto a voto.
	Sr. Presidente, eu trabalho com este tema há 30 anos. Comecei a tomar conta de meninos de rua em Maceió, os cheira-cola. Lamentavelmente, os Governos não tomaram conta daqueles meninos que cheiravam cola e rapidamente a maconha e o crack invadiram a sociedade.
	Há 40 anos, o Brasil tinha 90 milhões de habitantes, hoje tem 200 milhões. O País cresceu 110% em 40 anos. A população carcerária era de 30 mil, hoje era para ter 60 mil, mas já chegou a 600 mil. Resolveu o problema? Não.
	Eu fui o Presidente e a Deputada Rita Camata a Relatora da Lei do SINASE e do Estatuto da Criança e do Adolescente. Andei pelo Brasil inteiro. Os Governos - e falo aqui de cátedra, estão aqui vários companheiros e companheiras que me viram nos Estados Brasil afora - não cumprem o que nós aqui aprovamos, tanto com relação ao ECA quanto ao SINASE. (Palmas.) Se eu perguntar aos Deputados: por favor, quem aqui conhece o SINASE? Talvez 90% não conheçam. Nós nos debruçamos, trabalhamos para aprovar, mas lamentavelmente os Governos não cumprem seu papel. Os Governos não dão educação, não dão profissionalização ao menino que deveria ser ressocializado. E agora quem vai ter que pagar? O menino, com a redução da maioridade penal.
	Ruy Barbosa dizia: como é que se mede um homem? É por 1,70 metros? É por 1,80 metros? O homem se mede daqui para cima, pela sua capacidade, pela sua inteligência. Até os 18 anos o ser humano está em formação de caráter. Por isso que é medida socioeducativa, e não prisão. Os Governos têm que dar condições e fazer medidas socioeducativas neste País, Sr. Presidente. (Palmas.)
	Quero pedir a todos os companheiros que votem contra esta matéria, porque ela não é a solução. (Palmas.)"
2015-08-18T17:16;"CONGRATULAÇÃO, RENAN CALHEIROS FILHO, GOVERNADOR, ALAGOAS, REALIZAÇÃO, AÇÕES, REDUÇÃO, NÚMERO, HOMÍCIO, MACEIÓ (AL).
CONTRARIEDADE, JULGAMENTO, SUPREMO TRIBUNAL FEDERAL (STF), AÇÃO JUDICIAL, DESCRIMINALIZAÇÃO, PORTE DE DROGA PARA CONSUMO PRÓPRIO, MACONHA.";PELA ORDEM;"O SR. GIVALDO CARIMBÃO (PROS-AL. Pela ordem. Sem revisão do orador.) - Sr. Presidente, quero aproveitar o plenário da Câmara Federal para dizer que hoje faz 6 dias que não ocorre um homicídio em Maceió.
	O Governador Renan Filho traçou uma política de segurança pública, com a Secretaria da Defesa Social, que dividiu em três: Secretaria de Segurança Pública, para tratar de bandidos e traficantes de drogas; Secretaria de Ressocialização e Inclusão Social, para trabalhar com os condenados; e Secretaria de Prevenção Social à Violência, a primeira criada no Brasil, porque todo mundo só fala em repressão, mas poucos falam em prevenção. O Governador Renan Calheiros Filho criou a Secretaria de Prevenção à Violência e são mais de 15 mil dependentes químicos acolhidos, custeados 100% pelo Estado.
	Sras. e Srs. Deputados, o Supremo Tribunal Federal está para decidir, provavelmente amanhã, se libera ou não as drogas. É um crime! Nós Deputados Federais temos de nos indignar, pois quem foi eleito pela sociedade para legislar fomos nós Deputados e Senadores, não foi Ministro do Supremo Tribunal, não. Ele está lá para zelar pela Constituição; nós estamos aqui para legislar. Digo isso sem entrar no mérito, mas quero deixar o alerta: hoje se apreenderam em Alagoas 14 quilos de cocaína, há 6 dias não há um homicídio no Estado, e agora o Supremo Tribunal quer decidir se libera ou não as drogas!
	Sr. Presidente, quero parabenizar o Governador Renan Calheiros Filho pela grande medida de criar a Secretaria da Defesa Social. Para os bandidos, é a mão dura; mas, para as vítimas das drogas, é a mão amiga, com acolhimento.
	Muito obrigado, Sr. Presidente."
2015-08-25T20:06;GIVALDO CARIMBÃO, DEPUTADO FEDERAL, PRESENÇA, PLENÁRIO, REGISTRO, PEDIDO.;PELA ORDEM;O SR. GIVALDO CARIMBÃO (PROS-AL. Pela ordem. Sem revisão do orador.) - Sr. Presidente, sou o Deputado Givaldo Carimbão. Eu perdi uma votação e queria que fosse consolidada, por gentileza, minha presença, pois eu estava no Ministério em uma audiência com o Governador.
