dataHoraInicio;keywords;tipoDiscurso;transcricao
2015-05-21T11:24;DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES (DNIT), CONCLUSÃO, DUPLICAÇÃO, RODOVIA, BR 135, TRECHO, SÃO LUÍS (MA).;BREVES COMUNICAÇÕES;"O SR. ALBERTO FILHO (Bloco/PMDB-MA. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, subo a esta tribuna hoje para falar sobre a duplicação da BR-135, que dá acesso a São Luís, único acesso à nossa Capital. Essa obra foi iniciada há quase 3 anos, e o que vemos é que nem a metade foi executada. E, de algum tempo para cá, a obra está paralisada.
	Estivemos no DNIT para conversar com o Superintendente, e ele alegava como motivo para essa paralisação as chuvas e o atraso na votação do Orçamento. Mas, agora, com esses problemas já superados, nós esperamos que possam dar continuidade à obra e concluir, o mais rapidamente possível, aquele trecho, de apenas 27 quilômetros, que tem ceifado vidas de muitas famílias.
	Sr. Presidente, que nós possamos resolver esse problema da duplicação e usufruir muito bem daquele trecho. Eu sou do interior e, todo final e início de semana, passo por aquele trecho de Perizes de Baixo. 
	Peço encarecidamente ao DNIT, tanto no âmbito da Superintendência no Estado do Maranhão como em âmbito nacional, que concluamos, o mais rapidamente possível, aquela obra de tamanha necessidade. 
	Muito obrigado, Sr. Presidente."
2015-05-28T12:28;CONGRATULAÇÃO, CÂMARA DOS DEPUTADOS, APROVAÇÃO, FINANCIAMENTO ELEITORAL, CAMPANHA ELEITORAL, PESSOA JURÍDICA, RECEBIMENTO, PARTIDO POLÍTICO.;BREVES COMUNICAÇÕES;"O SR. ALBERTO FILHO (Bloco/PMDB-MA. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, quero parabenizar os Deputados desta Casa pela aprovação do financiamento privado de campanha na noite de ontem e dizer que foi um avanço para esta Casa. As empresas poderão fazer doações para os partidos. É importante frisarmos que lei infraconstitucional vai regulamentar tanto as doações das empresas para os partidos quanto o repasse dos partidos para os candidatos. É importante esta Casa analisar a questão da transparência desses repasses, tanto das empresas para os partidos quanto dos partidos para os candidatos, para que não haja injustiça em relação aos repasses para os pretensos candidatos.
	Sr. Presidente, peço a divulgação deste pronunciamento no programa A Voz do Brasil e nos meios de comunicação desta Casa.
	Muito obrigado, Sr. Presidente.
	O SR. PRESIDENTE (Claudio Cajado) - A Mesa autoriza a divulgação conforme solicitado por V.Exa."
2015-06-16T15:32;"CRÍTICA, FLÁVIO DINO, GOVERNADOR, MARANHÃO, PARALISAÇÃO, CONSTRUÇÃO, HOSPITAL PÚBLICO ESTADUL.  
SOLICITAÇÃO, GOVERNO, MARANHÃO, REPASSE, RECURSOS FINANCEIROS, FUNDO ESTADUAL DE SAÚDE, MUNICÍPIO.";BREVES COMUNICAÇÕES;"O SR. ALBERTO FILHO (Bloco/PMDB-MA. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, subo a esta tribuna hoje para lamentar um fato que aconteceu no Maranhão: o Governador Flávio Dino autorizou a paralisação das obras de construção de alguns hospitais no nosso Estado. 
Falo em especial do meu Município, Bacabal, e de seu hospital, que iria ser - que vai ser - de alta complexidade, para dar uma saúde digna ao povo não só daquele Município, mas de toda aquela região. O Programa Viva Saúde foi iniciado ainda na gestão da então Governadora Roseana Sarney, mas agora vemos parado o sonho daquele Município e daquela região de ter um hospital de alta complexidade. 
	Nós queremos pedir ao Governador Flávio Dino e ao Secretário Estadual de Saúde que deem continuidade às obras daquele hospital. Isso, com certeza, vai desafogar, e muito, o hospital municipal da nossa cidade, que muitas vezes recebe pessoas doentes de diversos Municípios da nossa região. Com certeza, a conclusão da reforma e ampliação daquele hospital - que, na verdade, tornou-se uma construção mesmo - vai desafogar o hospital municipal. 
	Então, nós estamos nesta tribuna para pedir ao Governador do Estado e ao Secretário Estadual de Saúde que possam dar continuidade às obras, não apenas do hospital de Bacabal, mas também de diversos outros hospitais, obras iniciadas ainda na gestão da nossa então Governadora Roseana Sarney.
	Quero pedir também ao Governador Flávio Dino que continue, assim como ocorria no Governo passado, fazendo os repasses do Fundo Estadual de Saúde para os Municípios onde também há hospitais construídos pela Governadora Roseana Sarney. Assim, esses Municípios poderão ter condições de manter seus hospitais. 
O Governador Flávio Dino também cortou os repasses, e esses Municípios estão à beira de fechar seus hospitais, deixando de oferecer uma saúde digna e de qualidade para sua população, bem como para a população de todo o Estado do Maranhão.
	Sr. Presidente, peço que o meu pronunciamento seja divulgado nos Anais desta Casa e que seja também repassado para o programa A Voz do Brasil.
	Muito obrigado. 
	O SR. PRESIDENTE (Gilberto Nascimento) - Será atendido o pedido de V.Exa."
2015-07-15T12:12;DIA NACIONAL DO PECUARISTA, COMEMORAÇÃO, PECUARISTA, MARANHÃO, HOMENAGEM.;BREVES COMUNICAÇÕES;"O SR. ALBERTO FILHO (Bloco/PMDB-MA. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, quero fazer um registro rápido.
	Quero apenas registrar que hoje, dia 15 de julho, é o Dia do Pecuarista. Aproveito a oportunidade para fazer essa homenagem a todos os pecuaristas do Brasil, em especial aos do meu Estado, o Maranhão, e da minha região, o Médio Mearim, onde a pecuária tem avançado bastante com a melhoria da genética. Enfim, quero apenas aqui prestar essa homenagem.
	Assim como eles, eu sou pecuarista também. Quero dizer que os avanços na pecuária no Estado do Maranhão, na nossa região, só tendem a crescer com o trabalho que ali estamos realizando.
	Muito obrigado, Sr. Presidente.
	O SR. PRESIDENTE (Lincoln Portela) - Obrigado, Deputado Alberto Filho."
2015-08-19T14:58;"EDUCAÇÃO, GESTÃO, JOSÉ ALBERTO, PREFEITO, BACABAL (MA), ATUAÇÃO, AVALIAÇÃO POSITIVA.
PACTO FEDERATIVO NACIONAL, VOTAÇÃO, EXPECTATIVA.
BRASIL, VEREADOR, PARTICIPAÇÃO, MARCHA DOS VEREADORES, EVENTO, BRASÍLIA (DF), REALIZAÇÃO, RELEVÂNCIA.";PEQUENO EXPEDIENTE;"O SR. ALBERTO FILHO (Bloco/PMDB-MA. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, venho esta tribuna para falar sobre a educação no meu Município de Bacabal. 
	O Prefeito daquele Município, José Alberto, quando assumiu a administração, em 2013, colocou como bandeira da sua administração a educação. A partir daí, começou a fazer uma verdadeira revolução na educação do Município de Bacabal.
	Aqui nós temos alguns dados que fazemos questão de apresentar em rede nacional, para que não apenas a população de Bacabal, mas todo o nosso País, saiba do trabalho que ele vem fazendo pela educação daquele Município.
	Em 2014, o Prefeito José Alberto entregou mais de 4 mil livros para as crianças da educação infantil, o que jamais foi feito por nenhum Prefeito, por nenhuma outra administração. Dezenas de escolas têm recebido melhorias, como reformas e ampliação, além de outras escolas que foram construídas. Só para nós termos uma ideia, na zona rural, já foram construídas e reformadas 27 escolas e pré-escolas. Até agora, foram entregues 7.900 kits escolares, contendo mochilas, lápis, cadernos, canetas e todo o material didático para os alunos de 1ª a 5ª séries. Além disso, Sr. Presidente - aí considero uma das maiores vitórias dos professores do nosso Município -, o Prefeito atendeu às exigências do piso salarial da categoria.
	Sr. Presidente, o Ministério da Educação divulgou as informações do Índice de Desenvolvimento da Educação Básica - IDEB, no ano de 2013, que analisa a qualidade do ensino em todo o País nos anos iniciais e finais do ensino fundamental e do ensino médio. Na avaliação do IDEB de 2013, o destaque ficou por conta de três escolas da rede municipal da nossa cidade, Bacabal, que atingiram índices superiores à média nacional, inclusive superando escolas de Santa Catarina, Paraná, São Paulo, enfim, escolas em Estados que têm também o reconhecimento da qualidade no ensino fundamental e médio.
	Sr. Presidente, nós acreditamos que a valorização, a qualificação constante do corpo docente, a aquisição de material didático de qualidade e o desenvolvimento de novas técnicas educacionais contribuíram, sim, para o excelente resultado da educação pública no nosso Município de Bacabal.
	Por fim, cito uma vitória que considero não apenas do Prefeito e não apenas nossa, que fazemos política no Município de Bacabal, mas uma vitória do povo daquela cidade, que foi alcançada agora no último final de semana: o Prefeito José Alberto eliminou a última escola de taipa que ainda existia no Município de Bacabal, pondo fim ao desconforto de 42 alunos que não tinham sequer carteiras para sentar e estudar no Povoado Vila São Francisco, situado na Baixada Bacabalense.
	Sr. Presidente, nós sabemos das dificuldades que os Municípios brasileiros vêm passando com esta crise que o nosso País enfrenta. Só para termos uma ideia, ao comparar o último repasse do FPM, feito neste mês de agosto de 2015, com o primeiro repasse feito em agosto de 2014, houve uma redução de quase 30%. Indago: como os Prefeitos vão administrar seus Municípios se cada vez mais o repasse do FPM é diminuído?
	Mas mesmo assim, Sr. Presidente, nós acreditamos que é de responsabilidade desta Casa, é de responsabilidade dos Deputados discutirmos aqui a redistribuição das receitas do País. Para tanto, temos que votar o mais rápido possível, aqui nesta Casa, o pacto federativo para podermos dar nossa contribuição para o desenvolvimento dos Municípios do nosso País.
	Sr. Presidente, já encerrando a minha fala, quero agradecer a presença aos Vereadores do Município de Bacabal que vieram participar da Marcha dos Vereadores que está sendo realizado na nossa Capital. Estiveram presentes no plenário desta Casa o Vereador Gleydson, a Vereadora Regilda, o Vereador Reginaldo e o Vereador Prof. Maninho. Nas pessoas desses Vereadores, cumprimento todos os demais Vereadores da Câmara Municipal do meu Município de Bacabal.
	Aproveito, Sr. Presidente, para pedir que este nosso pronunciamento seja divulgado nos meios de comunicação desta Casa e também no programa A Voz do Brasil.
	Muito obrigado, Sr. Presidente.
	O SR. PRESIDENTE (Rômulo Gouveia) - O pedido de V.Exa. será deferido."
2016-04-17T14:04;DCR 1/2015, DENÚNCIA POR CRIME DE RESPONSABILIDADE, DILMA ROUSSEFF, PRESIDENTE DA REPÚBLICA, IMPEACHMENT, COMISSÃO ESPECIAL, PARECER, ADMISSIBILIDADE, VOTO FAVORÁVEL.;REGISTRO DE VOTO;"O SR. ALBERTO FILHO (Bloco/PMDB-MA.) - Sr. Presidente, pela moralidade, pela democracia do nosso País, em nome do povo do meu Estado do Maranhão, em especial da minha cidade de Bacabal, que hoje completa 96 anos, eu voto ""sim"" ao prosseguimento do impeachment. (Manifestação no plenário.)
	O SR. BETO MANSUR - Deputado Alberto Filho, do PMDB do Maranhão: voto ""sim"". Total: 201 votos."
2016-10-10T23:12;SUPREMO TRIBUNAL FEDERAL (STF), PROIBIÇÃO, VAQUEJADA, REGIÃO NORDESTE, PROTESTO.;PELA ORDEM;"O SR. ALBERTO FILHO (Bloco/PMDB-MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, vou na mesma linha de pensamento de outros Deputados que aqui falaram em defesa da vaquejada. É absurda a decisão do Supremo Tribunal Federal de tornar ilegal a vaquejada no Estado do Ceará, estendendo isso a outros Estados do Brasil, principalmente do Nordeste, como o nosso Estado do Maranhão.
	Queremos declarar nosso total apoio a esse esporte no Nordeste brasileiro. A vaquejada é o segundo maior esporte, em termos de público, perde apenas para o futebol. Ela gera cerca de 700 mil empregos, incluindo empregos diretos e indiretos. Nós não podemos deixar que ela acabe, principalmente na nossa Região Nordeste.
	Por isso, estamos criando uma frente parlamentar em defesa da vaquejada. Já estamos colhendo as assinaturas...
	(Desligamento automático do microfone.)
	O SR. GILBERTO NASCIMENTO - São 2 horas da manhã! Não é hora de vaquejada, pelo amor de Deus!
	O SR. ALBERTO FILHO - ...para que nós possamos criar essa frente parlamentar e discutir ainda mais a legalização desse esporte, através de uma proposta de emenda constitucional.
	Aproveitamos ainda esta oportunidade para convidar os demais Deputados desta Casa para, dia 25 de outubro, participarem de uma grande mobilização de vaqueiros e amazonas vindos de todas as regiões, de todos os Estados do nosso Nordeste. Vamos dizer ""não"" a essa decisão absurda que torna ilegal a prática do esporte de vaquejada.
	Muito obrigado, Sr. Presidente."
2017-04-26T11:44;SATISFAÇÃO, APROVAÇÃO, COMISSÃO ESPECIAL, PEC 304/2017, PROPOSTA DE EMENDA À CONSTITUIÇÃO, RODEIO, VAQUEJADA.;BREVES COMUNICAÇÕES;"O SR. ALBERTO FILHO (PMDB-MA. Sem revisão do orador.) - Sr. Presidente, eu quero apenas registrar que nós acabamos de aprovar na Comissão Especial a Proposta de Emenda à Constituição nº 304, de 2017, que é a PEC dos Rodeios e Vaquejadas.
	Quero parabenizar o Deputado Paulo Azi pelo belíssimo relatório; o Presidente da Comissão, o Deputado Kaio Maniçoba, que muito bem conduziu aquela Comissão; e os Parlamentares, pelo debate que ocorreu tanto a favor quanto contra. O debate só contribuiu para que se aperfeiçoasse ainda mais aquela proposta, que brevemente será votada e, com certeza, aprovada pelo Plenário da Casa.
	Peço que este meu registro seja divulgado nos meios de comunicação desta Casa e também no programa A Voz do Brasil.
	Muito obrigado, Sr. Presidente."
2017-05-10T12:48;APOIO, PRONUNCIAMENTO, DEFESA, APRECIAÇÃO, PEC 304/2017, PROPOSTA DE EMENDA À CONSTITUIÇÃO, CRITÉRIO, REALIZAÇÃO, PRÁTICA DESPORTIVA, UTILIZAÇÃO, ANIMAL, MANIFESTAÇÃO CULTURAL, OBRIGATORIEDADE, GARANTIA, PROTEÇÃO, ANIMAL, VAQUEJADA.;PELA ORDEM;"O SR. ALBERTO FILHO (PMDB-MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu quero me somar aos Deputados que me antecederam, que vieram aqui para manifestar apoio à PEC 304, que é a conhecida PEC da Vaquejada. Na verdade, ela não trata apenas da vaquejada, mas de diversos esportes equestres. 
	Quero falar em especial da nossa vaquejada nordestina, que muitas vezes é criticada, mas é criticada por aquelas pessoas que não a conhecem a fundo, que não têm conhecimento de como é praticado esse esporte, principalmente no Nordeste.
	Eu tenho certeza de que essa PEC foi bastante discutida na Comissão Especial e está pronta para ser votada nesta tarde e noite de hoje aqui no plenário, com ampla maioria. Tenho certeza de que os Deputados votarão ""sim"", pela aprovação do relatório do Deputado Paulo Azi.
	Então quero aqui convidar os Srs. Parlamentares para votarmos o mais rápido possível os destaques deste projeto de renegociação das dívidas dos Estados, para que possamos, logo mais, votar a PEC 304 e, logo mais à noite, comemorar essa vitória do povo brasileiro, em especial do povo nordestino.
	Muito obrigado, Sr. Presidente."
2017-05-10T18:36;PEC 304/2017, PROPOSTA DE EMENDA À CONSTITUIÇÃO, PRÁTICA DESPORTIVA, MANIFESTAÇÃO CULTURAL, OBRIGATORIEDADE, GARANTIA, PROTEÇÃO, ANIMAL, VAQUEJADA, DEFESA.;PELA ORDEM;"O SR. ALBERTO FILHO (PMDB-MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu quero manifestar o meu total apoio à PEC 304, principalmente por conta da legalização da vaquejada. A vaquejada não é apenas uma prática esportiva, mas um evento cultural no calendário de todos nós nordestinos, de todos nós que apoiamos sua prática.
	Aproveito a oportunidade e parabenizo o Relator da PEC, o Deputado Paulo Azi, pelo excelente trabalho, pela discussão que foi feita naquela Comissão Especial. As pessoas que dizem haver maus-tratos em relação à prática da vaquejada ou rodeios realmente não conhecem a realidade desses esportes, principalmente no Nordeste.
	Sr. Presidente, quero declarar o meu total apoio à matéria e convidar os demais Deputados para que aqui se façam presentes."
