dataHoraInicio;keywords;tipoDiscurso;transcricao
2007-02-14T15:00;"PROJETO DE LEI, DISCIPLINAMENTO, JORNADA DE TRABALHO, APRESENTAÇÃO.
REQUERIMENTO, DESARQUIVAMENTO, PROPOSIÇÃO, APRESENTAÇÃO.";PELA ORDEM;"O SR. MARCO MAIA (Bloco/PT-RS. Pela ordem. Sem revisão do orador.) - Sr. Presidente, quero apresentar 2 requerimentos. Um deles refere-se à apresentação de novo projeto de lei, que trata da jornada de trabalho; o outro diz respeito ao pedido de desarquivamento de alguns projetos. 
Vou encaminhá-los à Coordenação da Mesa.
	Muito obrigado."
2007-02-15T10:04;PROJETO DE LEI, JORNADA DE TRABALHO, REDUÇÃO, APRESENTAÇÃO.;PELA ORDEM;"O SR. MARCO MAIA (Bloco/PT-RS. Pela ordem. Sem revisão do orador.) - Boa-tarde, Sr. Presidente, Sras. e Srs. Deputados, funcionários desta Casa legislativa. É uma satisfação enorme mais uma vez contar com V.Exa., Deputado Inocêncio Oliveira, na condução dos trabalhos da Casa.
	Venho a esta tribuna comunicar aos nobres pares que no dia de ontem protocolei nesta Casa projeto de lei de suma importância para a Nação, principalmente para a geração de emprego.
	Obtive a concordância do Senador Paulo Paim, obstinado nessa matéria, que já havia sido discutida e protocolada, tendo sido, no entanto, arquivada no final da Legislatura passada. Com a articulação política que travamos tanto nesta Casa quanto no Senado, protocolei projeto de lei que trata da redução da jornada de trabalho no Brasil para 40 horas semanais.
	Este não é tema menor porque, com a redução da jornada de trabalho, ao mesmo tempo em que melhoraremos a qualidade de vida das trabalhadoras e dos trabalhadores do País, poderemos criar condições para gerar milhares e milhares de novos postos de trabalho e contribuir com as políticas de geração de trabalho e renda protagonizadas pelo Ministério do Trabalho e pelo Presidente Lula. Devemos fazer com que a chaga do desemprego se transforme, cada vez mais, em apenas história contada aos nossos filhos de um passado vivido no nosso querido Brasil. 
	Sr. Presidente, protocolei esse projeto no dia de ontem e anuncio a esta Casa e ao povo brasileiro que vamos trabalhar para que ele efetivamente se transforme em realidade.
	Sr. Presidente, quero ressaltar a importância do trabalho realizado pela Casa nesta semana. Destrancamos a pauta; votamos medidas provisórias importantes para a Nação; mas também fomos capazes de discutir um apelo popular: o de mudança na legislação pertinente à segurança pública e ao tratamento dado aos presidiários, tema importantíssimo.
Votamos mudanças importantes na legislação, mas precisamos aprofundar o debate sobre as medidas que deverão ser tomadas para qualificar ainda mais a recuperação de jovens, de trabalhadores ou de quem acaba escolhendo o caminho do crime para buscar a solução dos seus problemas. Aliás, precisamos refletir muito sobre esse tema para que não sejam tomadas medidas apressadas que lá na frente venham a se mostrar improcedentes e que não vão efetivamente equacionar o problema.
	Em outra oportunidade vou trazer mais dados sobre estudos realizados no País por especialistas que tratam do tema da imputabilidade, da maioridade penal e, principalmente, dos casos de reincidência de quem cumpre pena e, quando se vê em liberdade, retoma o caminho da criminalidade.
	Precisamos promover profundo debate a respeito da matéria, para que esta Casa seja capaz de produzir resultado que atenda aos interesses da Nação, ou seja, um novo marco legal que dê garantia de tranqüilidade e segurança ao povo brasileiro tão sofrido, que necessita de resposta imediata do Parlamento.
	Sr. Presidente, agradeço à V.Exa. a atenção e o carinho. Parabéns pela forma como tem conduzido os trabalhos na Casa."
2007-02-26T16:00;MEDIDA PROVISÓRIA, ALTERAÇÃO, LEI FEDERAL, DECRETO LEI, IDENTIFICAÇÃO, DEMARCAÇÃO, CADASTRAMENTO, REGISTRO, FISCALIZAÇÃO, BENS IMÓVEIS, UNIÃO FEDERAL, REGULARIZAÇÃO, OCUPAÇÃO, INTERESSE SOCIAL, TERRAS PÚBLICAS, ASSENTAMENTO POPULACIONAL, PESSOA CARENTE, POPULAÇÃO, BAIXA RENDA, PRAZO, EMISSÃO, PARECER, ANDRÉ VARGAS,  RELATOR, IMPEDIMENTO, PRESENÇA, SESSÃO.;PARECER;"O SR. MARCO MAIA (Bloco/PT-RS. Sem revisão do orador.) - Sr. Presidente, a medida provisória proposta pelo Governo Federal, cujo Relator é o Deputado André Vargas, é importantíssima, porque trata também do gravíssimo problema social que vivemos em nosso País e que merece atenção e urgência. 
	Infelizmente, o Deputado André Vargas se encontra preso no Aeroporto de Congonhas neste momento, em razão dos problemas nos aeroportos e da chuva que caiu no Estado de São Paulo.
Peço a V.Exa., Sr. Presidente, que...
	O SR. PRESIDENTE (Arlindo Chinaglia) - V.Exa. informou que o Deputado André Vargas está impossibilitado de vir até Brasília?
	O SR. MARCO MAIA - Isso.
	O SR. PRESIDENTE (Arlindo Chinaglia) - Está esperando o avião em Congonhas?
	O SR. MARCO MAIA - Exatamente. Portanto, está impossibilitado de chegar a Brasília neste momento. Estou assumindo aqui a responsabilidade, mas peço que, de forma regimental, seja dado o prazo de 1 sessão para que se possa discutir melhor a matéria e conversar com o Deputado André Vargas. Amanhã S.Exa. relatará a matéria, importante para o País e para as famílias que sofrem com esses problemas de regularização de seus lotes urbanos.
	Peço a V.Exa., Sr. Presidente, que dê o prazo regimental de 1 sessão para discutirmos melhor a matéria e apresentarmos amanhã um bom relatório sobre esse tema importante para a Nação.
	O SR. PRESIDENTE (Arlindo Chinaglia) - A matéria sai de pauta e retorna na sessão deliberativa de amanhã."
2007-02-26T16:00;MEDIDA PROVISÓRIA, CRÉDITO EXTRAORDINÁRIO, PRESIDÊNCIA DA REPÚBLICA, MINISTÉRIO DE MINAS E ENERGIA, MME, MINISTÉRIO DOS TRANSPORTES, MTR, MINISTÉRIO DO ESPORTE, MINISTÉRIO DA INTEGRAÇÃO NACIONAL, MINISTÉRIO DAS CIDADES, PARECER, ADMISSIBILIDADE, VOTO FAVORÁVEL,  BLOCO PARLAMENTAR, PARTIDO POLÍTICO, PMDB. PT, PR, PTB, PSC, PTC, PTDOB .;ORIENTAÇÃO DE BANCADA;"O SR. MARCO MAIA (Bloco/PT-RS. Pela ordem. Sem revisão do orador.) - Sr. Presidente, queremos defender a urgência desta matéria exatamente porque ela trata de questões importantes e fundamentais para o desenvolvimento do País. Estamos falando na viabilização do funcionamento de portos e hidrovias e em recursos para os Ministérios das Cidades e do Esporte, destinados à realização dos Jogos Pan-Americanos, atividade que vai trazer dividendos para o País e que é de grande relevância para o esporte e para o desenvolvimento do Estado do Rio de Janeiro. Estamos tratando também de recursos para garantir a atividade pesqueira no País e de outros que têm relevância, importância e urgência para o crescimento e para o desenvolvimento do Brasil. São matérias que estamos tratando com muita força no início deste ano.
Por isso, votamos ""sim"", pela admissibilidade desta medida provisória.
Muito obrigado, Sr. Presidente."
2007-02-26T16:00;MEDIDA PROVISÓRIA, AUTORIZAÇÃO, SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS, SUFRAMA, DOAÇÃO, ÁREA,  EXPANSÃO, ÁREA INDUSTRIAL, GOVERNO ESTADUAL, AM,  OCUPAÇÃO, POPULAÇÃO, BAIXA RENDA, REGULARIZAÇÃO, TERRAS, VOTO FAVORÁVEL, BLOCO PARLAMENTAR, PARTIDO POLÍTICO, PMDB, PT, PP, PR, PTB, PSC, PTC ,PTDOB.;ORIENTAÇÃO DE BANCADA;"O SR. MARCO MAIA (Bloco/PT-RS. Pela ordem. Sem revisão do orador.) - Sr. Presidente, a matéria trata de questão social amplamente discutida com as autoridades competentes do Estado do Amazonas, que, em alguma medida, têm-se posicionado pela solução desse problema social, o que se concretiza com a aprovação da medida provisória e do encaminhamento feito pelo Governo Federal.
Portanto, em face da necessidade social representada pela medida provisória, votamos ""sim"" à matéria."
2007-03-26T18:42;MEDIDA PROVISÓRIA, CRÉDITO EXTRAORDINÁRIO, PRESIDÊNCIA DA REPÚBLICA, MINISTÉRIO DOS TRANSPORTES, MTR, MINISTÉRIO DA CULTURA, MINC, MINISTÉRIO DO PLANEJAMENTO ORÇAMENTO E GESTÃO, ENCARGOS FINANCEIROS DA UNIÃO, PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO, PAC, PROCESSO, EXTINÇÃO, REDE FERROVIÁRIA FEDERAL S/A, RFFSA, DISSOLUÇÃO, COMPANHIA DE NAVEGAÇÃO DO SÃO FRANCISCO, FRANAVE, PARECER, ADMISSIBILIDADE, RECUPERAÇÃO, TRANSPORTE FERROVIÁRIO, VOTO FAVORÁVEL, PARTIDO POLÍTICO, PT.;ORIENTAÇÃO DE BANCADA;"O SR. MARCO MAIA (PT-RS. Pela ordem. Sem revisão do orador.) - Sr. Presidente, também votamos ""sim"", pela relevância da matéria e pela importância de recuperarmos o setor ferroviário do País, iniciando nova fase, com a empresa VALEC Engenharia, Construções e Ferrovias S.A., e principalmente acabando com a sangria que significa para os cofres públicos a manutenção da atual situação da Rede Ferroviária Federal. Ela precisa ser extinta de uma vez, para que o novo modelo de desenvolvimento do setor ferroviário do País efetivamente seja implantado. 
Por tudo isso, somos favoráveis ao voto ""sim"", pela admissibilidade desta matéria, principalmente para que continuemos o processo de votação das importantíssimas medidas provisórias do PAC e das que darão condições ao Brasil de continuar apostando na sua infra-estrutura, construindo os instrumentos necessários para crescer, desenvolver-se e melhorar a qualidade de vida do povo.
Votamos pela admissibilidade da matéria."
2007-03-27T16:02;REQUERIMENTO, INVERSÃO, PAUTA, ORDEM DO DIA, VOTO FAVORÁVEL, PARTIDO POLÍTICO, PT.;ORIENTAÇÃO DE BANCADA;"O SR. MARCO MAIA (PT-RS. Pela ordem. Sem revisão do orador.) - Sr. Presidente, como achamos que não há nenhum prejuízo para o debate e sim uma forma de facilitar as discussões daqueles projetos que já têm consenso, o PT é favorável ao requerimento e vota ""sim""."
2007-03-27T16:02;REQUERIMENTO, INVERSÃO, PAUTA, ORDEM DO DIA, VOTAÇÃO, CONVOCAÇÃO.;ORIENTAÇÃO DE BANCADA;"O SR. MARCO MAIA (PT-RS. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o Partido dos Trabalhadores convoca as Sras. e os Srs. Deputados a virem ao plenário o mais rapidamente possível para que possamos votar o requerimento de inversão de pauta e iniciarmos as votações de projetos importantes para a Nação.
Convocamos as Sras. e os Srs. Deputados a votarem ""sim"", pela inversão de pauta, conforme propõe o requerimento."
2007-03-28T16:00;MEDIDA PROVISÓRIA, ALTERAÇÃO, LEI FEDERAL, DECRETO LEI, IDENTIFICAÇÃO, DEMARCAÇÃO, CADASTRAMENTO, REGISTRO, FISCALIZAÇÃO, BENS IMÓVEIS, UNIÃO FEDERAL, REGULARIZAÇÃO, OCUPAÇÃO, INTERESSE SOCIAL, TERRAS PÚBLICAS, ASSENTAMENTO POPULACIONAL, PESSOA CARENTE, POPULAÇÃO, BAIXA RENDA, PROJETO DE LEI DE CONVERSÃO, VOTO FAVORÁVEL, PARTIDO POLÍTICO, PT.;ORIENTAÇÃO DE BANCADA;"O SR. MARCO MAIA (PT-RS. Pela ordem. Sem revisão do orador.) - Sr. Presidente, votamos ""sim"", favoravelmente ao mérito desta medida provisória.
Por tudo o que foi dito aqui, pela importância e relevância desta medida provisória para milhares de trabalhadores e trabalhadoras do Brasil, votamos ""sim""."
2007-03-28T16:00;"MEDIDA PROVISÓRIA, ALTERAÇÃO, LEI FEDERAL, DECRETO LEI, IDENTIFICAÇÃO, DEMARCAÇÃO, CADASTRAMENTO, REGISTRO, FISCALIZAÇÃO, BENS IMÓVEIS, UNIÃO FEDERAL, REGULARIZAÇÃO, OCUPAÇÃO, INTERESSE SOCIAL, TERRAS PÚBLICAS, ASSENTAMENTO POPULACIONAL, PESSOA CARENTE, POPULAÇÃO, BAIXA RENDA, PROJETO DE LEI DE CONVERSÃO.
EMENDA, AMPLIAÇÃO, ISENÇÃO, DISPENSA, PAGAMENTO, LAUDÊMIO, FORO, PESSOA FÍSICA, VOTO CONTRÁRIO, PARTIDO POLÍTICO, PT.";ORIENTAÇÃO DE BANCADA;"O SR. MARCO MAIA (PT-RS. Pela ordem. Sem revisão do orador.) - Sr. Presidente, votamos ""não"" à emenda por entendermos que não é possível se fazer uma isenção generalizada desse tributo, até mesmo porque seria um desrespeito ao trabalho que vem sendo realizado pelos Estados e pela União no sentido de conscientizar as pessoas devedoras desses tributos sobre a importância do seu pagamento. Uma medida generalizada, que não leve em consideração a faixa de renda e o que representa cada uma dessas dívidas, na verdade, causa uma discriminação e um desrespeito a esse trabalho que vem sendo realizado no sentido de regularizar essa situação no País como um todo.
	Portanto, encaminhamos o voto ""não"" a esta Emenda nº 10 apresentada à medida provisória."
